Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_1023	   7692761	   7697763	 7	      5003	    0.724
Region_1024	   7698876	   7702789	 7	      3914	    1.178
Region_1025	   7704308	   7733057	 7	     28750	    0.663
Region_1026	   7739904	   7742334	 7	      2431	    1.699
Region_1027	   7789697	   7791028	 7	      1332	    0.080
Region_1028	   7792094	   7798783	 7	      6690	    0.721
Region_1029	   7806622	   7813085	 7	      6464	    0.378
Region_1030	   7813873	   7834255	 7	     20383	    0.546
Region_1031	   7836452	   7838227	 7	      1776	    0.236
Region_1032	   7840424	   7841722	 7	      1299	    1.895
Region_1033	   7842258	   7842543	 7	       286	    1.000
Region_1034	   7843333	   7863634	 7	     20302	    0.746
Region_1035	   7865274	   7869618	 7	      4345	    0.000
Region_1036	   7878368	   7879876	 7	      1509	    0.000
Region_1037	   7891671	   7903393	 7	     11723	    0.258
Region_1038	   7905876	   7915454	 7	      9579	    0.056
Region_1039	   7920545	   7927768	 7	      7224	    0.236
Region_1040	   7935858	   7978424	 7	     42567	    0.446
Region_1041	   7979558	   7991264	 7	     11707	    0.477
Region_1042	   7993162	   7999026	 7	      5865	    0.806
Region_1043	   8000195	   8010119	 7	      9925	    0.538
Region_1044	   8011449	   8011731	 7	       283	    1.000
Region_1045	   8015864	   8018779	 7	      2916	    1.130
Region_1046	   8019752	   8020581	 7	       830	    0.327
Region_1047	   8025787	   8027370	 7	      1584	    0.031
Region_1048	   8028674	   8030459	 7	      1786	    0.252
Region_1049	   8031437	   8051333	 7	     19897	    0.272
Region_1050	   8053372	   8088916	 7	     35545	    0.287
Region_1051	   8102456	   8104432	 7	      1977	    2.890
Region_1052	   8106932	   8106951	 7	        20	    0.000
Region_1053	   8110615	   8110814	 7	       200	    3.000
Region_1054	   8111574	   8112701	 7	      1128	    3.701
Region_1055	   8114941	   8116048	 7	      1108	    1.000
Region_1056	   8116399	   8118312	 7	      1914	    0.654
Region_1057	   8118782	   8119402	 7	       621	    1.372
Region_1058	   8120501	   8133682	 7	     13182	    0.170
Region_1059	   8134258	   8135829	 7	      1572	    0.011
Region_1060	   8137925	   8145489	 7	      7565	    0.070
Region_1061	   8146060	   8147371	 7	      1312	    0.219
Region_1062	   8148236	   8224628	 7	     76393	    0.459
Region_1063	   8278010	   8312136	 7	     34127	    0.026
Region_1064	   8312783	   8317817	 7	      5035	    0.034
Region_1065	   8318323	   8318418	 7	        96	    0.000
Region_1066	   8318653	   8326739	 7	      8087	    0.000
Region_1067	   8327121	   8341823	 7	     14703	    0.322
Region_1068	   8342292	   8349138	 7	      6847	    0.846
Region_1069	   8349525	   8350199	 7	       675	    0.000
Region_1070	   8351026	   8351459	 7	       434	    0.385
Region_1071	   8352019	   8352744	 7	       726	    1.000
Region_1072	   8354224	   8355223	 7	      1000	    1.667
Region_1073	   8355539	   8355844	 7	       306	    0.000
Region_1074	   8356546	   8362384	 7	      5839	    0.041
Region_1075	   8362760	   8362909	 7	       150	    0.000
Region_1076	   8363382	   8363688	 7	       307	    0.020
Region_1077	   8364427	   8364873	 7	       447	    0.000
Region_1078	   8365672	   8365948	 7	       277	    0.000
Region_1079	   8366394	   8367195	 7	       802	    0.909
Region_1080	   8367652	   8368227	 7	       576	    1.038
Region_1081	   8369968	   8371478	 7	      1511	    0.002
Region_1082	   8374415	   8374797	 7	       383	    0.000
Region_1083	   8378388	   8379103	 7	       716	    1.275
Region_1084	   8382833	   8383047	 7	       215	    1.000
Region_1085	   8384044	   8384384	 7	       341	    1.607
Region_1086	   8386719	   8386928	 7	       210	    1.000
Region_1087	   8390472	   8400781	 7	     10310	    0.789
Region_1088	   8411519	   8413508	 7	      1990	    1.430
Region_1089	   8414351	   8414832	 7	       482	    1.122
Region_1090	   8415606	   8415961	 7	       356	    1.101
Region_1091	   8418999	   8419667	 7	       669	    1.010
Region_1092	   8421319	   8422847	 7	      1529	    2.530
Region_1093	   8429586	   8431219	 7	      1634	    0.100
Region_1094	   8432832	   8436232	 7	      3401	    0.325
Region_1095	   8437638	   8437790	 7	       153	    0.000
Region_1096	   8439149	   8439410	 7	       262	    0.000
Region_1097	   8440659	   8455629	 7	     14971	    0.163
Region_1098	   8460070	   8465389	 7	      5320	    1.848
Region_1099	   8467373	   8468535	 8	      1163	    2.047
Region_1100	   8472874	   8474139	 8	      1266	    0.000
Region_1101	   8477172	   8477898	 8	       727	    0.393
Region_1102	   8478390	   8478653	 8	       264	    0.000
Region_1103	   8479160	   8485860	 8	      6701	    0.183
Region_1104	   8489790	   8492499	 8	      2710	    0.732
Region_1105	   8493465	   8494406	 8	       942	    0.000
Region_1106	   8494736	   8495346	 8	       611	    0.038
Region_1107	   8498148	   8508944	 8	     10797	    0.029
Region_1108	   8514756	   8523384	 8	      8629	    0.631
Region_1109	   8524337	   8524812	 8	       476	    0.000
Region_1110	   8525720	   8529835	 8	      4116	    0.263
Region_1111	   8561462	   8564200	 8	      2739	    0.092
Region_1112	   8572692	   8574334	 8	      1643	    0.218
Region_1113	   8574861	   8574994	 8	       134	    2.067
Region_1114	   8575727	   8576769	 8	      1043	    1.399
Region_1115	   8580195	   8581029	 8	       835	    0.023
Region_1116	   8581273	   8582764	 8	      1492	    1.170
Region_1117	   8584160	   8584836	 8	       677	    0.517
Region_1118	   8586034	   8586198	 8	       165	    0.000
Region_1119	   8589328	   8590345	 8	      1018	    2.151
Region_1120	   8590903	   8615834	 8	     24932	    0.654
Region_1121	   8616603	   8633882	 8	     17280	    0.310
Region_1122	   8655218	   8662059	 8	      6842	    0.205
Region_1123	   8662219	   8674381	 8	     12163	    0.330
Region_1124	   8674910	   8675286	 8	       377	    0.000
Region_1125	   8675970	   8676428	 8	       459	    0.804
Region_1126	   8677369	   8679085	 8	      1717	    1.017
Region_1127	   8680514	   8680835	 8	       322	    2.469
Region_1128	   8681520	   8683278	 8	      1759	    0.173
Region_1129	   8688939	   8690848	 8	      1910	    1.000
Region_1130	   8692651	   8692779	 8	       129	    0.000
Region_1131	   8694556	   8694928	 8	       373	    0.000
Region_1132	   8696590	   8696679	 8	        90	    0.000
Region_1133	   8697436	   8698150	 8	       715	    0.000
Region_1134	   8698489	   8698702	 8	       214	    0.000
Region_1135	   8703079	   8704212	 8	      1134	    1.350
Region_1136	   8710793	   8712274	 8	      1482	    1.424
Region_1137	   8713017	   8713771	 8	       755	    1.905
Region_1138	   8714787	   8715273	 8	       487	    1.000
Region_1139	   8715637	   8715725	 8	        89	    1.000
Region_1140	   8717356	   8718340	 8	       985	    0.039
Region_1141	   8721114	   8723052	 8	      1939	    0.782
Region_1142	   8735415	   8744951	 8	      9537	    0.753
Region_1143	   8746102	   8754007	 8	      7906	    0.529
Region_1144	   8755348	   8756192	 8	       845	    0.549
Region_1145	   8757484	   8758752	 8	      1269	    1.121
Region_1146	   8759461	   8759888	 8	       428	    1.000
Region_1147	   8762502	   8762736	 8	       235	    1.034
Region_1148	   8763186	   8806804	 8	     43619	    0.829
Region_1149	   8811376	   8815621	 8	      4246	    0.520
Region_1150	   8817851	   8820016	 8	      2166	    1.386
Region_1151	   8821079	   8828537	 8	      7459	    1.247
Region_1152	   8830429	   8832833	 8	      2405	    2.982
Region_1153	   8841048	   8844386	 8	      3339	    2.133
Region_1154	   8848430	   8849655	 8	      1226	    1.573
Region_1155	   8850670	   8850873	 8	       204	    1.000
Region_1156	   8851486	   8851659	 8	       174	    1.000
Region_1157	   8852107	   8852992	 8	       886	    1.000
Region_1158	   8853311	   8853496	 8	       186	    1.000
Region_1159	   8853806	   8853873	 8	        68	    1.000
Region_1160	   8854213	   8854293	 8	        81	    2.000
Region_1161	   8855321	   8856410	 8	      1090	    2.000
Region_1162	   8857233	   8858187	 8	       955	    2.071
Region_1163	   8858545	   8859867	 8	      1323	    1.296
Region_1164	   8860324	   8862121	 8	      1798	    1.001
Region_1165	   8862884	   8863175	 8	       292	    1.000
Region_1166	   8863464	   8863806	 8	       343	    1.012
Region_1167	   8864053	   8866247	 8	      2195	    1.048
Region_1168	   8866563	   8866825	 8	       263	    1.000
Region_1169	   8868174	   8868528	 8	       355	    1.000
Region_1170	   8869079	   8871762	 8	      2684	    1.022
Region_1171	   8872486	   8873033	 8	       548	    1.000
Region_1172	   8875023	   8875524	 8	       502	    1.215
Region_1173	   8875988	   8876840	 8	       853	    1.000
Region_1174	   8877816	   8881324	 8	      3509	    1.267
Region_1175	   8882532	   8882893	 8	       362	    0.000
Region_1176	   8886394	   8889251	 8	      2858	    0.868
Region_1177	   8890115	   8892669	 8	      2555	    1.417
Region_1178	   8893094	   8893667	 8	       574	    1.000
Region_1179	   8894315	   8894616	 8	       302	    1.000
Region_1180	   8895184	   8895826	 8	       643	    1.000
Region_1181	   8900220	   8903640	 8	      3421	    4.065
Region_1182	   8904100	   8905034	 8	       935	    1.556
Region_1183	   8907612	   8907622	 8	        11	    1.182
Region_1184	   8909717	   8909907	 8	       191	    1.016
Region_1185	   8911838	   8912057	 8	       220	    2.523
Region_1186	   8912403	   8912910	 8	       508	    2.415
Region_1187	   8914119	   8915782	 8	      1664	    1.790
Region_1188	   8916018	   8916108	 8	        91	    2.000
Region_1189	   8916697	   8917199	 8	       503	    1.000
Region_1190	   8919776	   8920111	 8	       336	    1.000
Region_1191	   8921482	   8922651	 8	      1170	    1.000
Region_1192	   8947001	   8959570	 8	     12570	    0.742
Region_1193	   8960109	   8968410	 8	      8302	    0.485
Region_1194	   8969497	   8970190	 8	       694	    1.000
Region_1195	   8970991	   8971203	 8	       213	    2.000
Region_1196	   8972351	   8972603	 8	       253	    1.000
Region_1197	   8974288	   8975688	 8	      1401	    1.758
Region_1198	   8981761	   8986162	 8	      4402	    1.805
Region_1199	   8990352	   9000172	 8	      9821	    0.884
Region_1200	   9001852	   9012356	 8	     10505	    2.013
Region_1201	   9013014	   9018955	 8	      5942	    1.681
Region_1202	   9022039	   9023337	 8	      1299	    0.014
Region_1203	   9023828	   9024081	 8	       254	    0.000
Region_1204	   9026978	   9032137	 8	      5160	    0.590
Region_1205	   9080331	   9103007	 8	     22677	    0.161
Region_1206	   9107355	   9111478	 8	      4124	    1.501
Region_1207	   9122618	   9130636	 8	      8019	    0.102
Region_1208	   9145326	   9150248	 8	      4923	    0.790
Region_1209	   9152146	   9155714	 8	      3569	    0.000
Region_1210	   9163943	   9166300	 8	      2358	    0.673
Region_1211	   9167048	   9172551	 8	      5504	    0.535
Region_1212	   9181349	   9182164	 8	       816	    0.985
Region_1213	   9182927	   9184095	 8	      1169	    0.800
Region_1214	   9187266	   9188143	 8	       878	    1.792
Region_1215	   9189800	   9190030	 8	       231	    1.000
Region_1216	   9191502	   9192814	 8	      1313	    0.508
Region_1217	   9197123	   9203215	 8	      6093	    0.329
Region_1218	   9203795	   9213457	 8	      9663	    0.412
Region_1219	   9214814	   9237255	 8	     22442	    0.739
Region_1220	   9237955	   9239652	 8	      1698	    0.213
Region_1221	   9241570	   9281461	 8	     39892	    0.793
Region_1222	   9282710	   9283054	 8	       345	    1.119
Region_1223	   9283499	   9285791	 8	      2293	    0.222
Region_1224	   9295086	   9299677	 8	      4592	    0.100
Region_1225	   9300404	   9301048	 8	       645	    0.971
Region_1226	   9301740	   9302432	 8	       693	    0.932
Region_1227	   9303123	   9303620	 8	       498	    0.036
Region_1228	   9304358	   9305051	 8	       694	    0.000
Region_1229	   9305726	   9309340	 8	      3615	    0.249
Region_1230	   9309689	   9370746	 8	     61058	    0.922
Region_1231	   9371031	   9373201	 8	      2171	    1.092
Region_1232	   9373581	   9373746	 8	       166	    2.289
Region_1233	   9374238	   9374945	 8	       708	    1.733
Region_1234	   9375139	   9376617	 8	      1479	    0.456
Region_1235	   9376810	   9377564	 8	       755	    1.326
Region_1236	   9377980	   9378940	 8	       961	    1.121
Region_1237	   9379127	   9383787	 8	      4661	    1.912
Region_1238	   9385248	   9386706	 8	      1459	    1.890
Region_1239	   9387433	   9388722	 8	      1290	    2.582
Region_1240	   9389392	   9389584	 8	       193	    1.000
Region_1241	   9390245	   9390667	 8	       423	    2.520
Region_1242	   9391337	   9392128	 8	       792	    1.734
Region_1243	   9392795	   9393018	 8	       224	    1.987
Region_1244	   9393688	   9394412	 8	       725	    2.539
Region_1245	   9395082	   9396083	 8	      1002	    1.947
Region_1246	   9396750	   9397127	 8	       378	    1.664
Region_1247	   9398017	   9401499	 8	      3483	    1.469
Region_1248	   9405691	   9409295	 8	      3605	    1.872
Region_1249	   9411212	   9412396	 8	      1185	    1.484
Region_1250	   9415965	   9416641	 8	       677	    1.744
Region_1251	   9424455	   9426828	 8	      2374	    2.704
Region_1252	   9429915	   9431545	 8	      1631	    3.356
Region_1253	   9432040	   9432282	 8	       243	    5.510
Region_1254	   9435858	   9436111	 8	       254	    2.315
Region_1255	   9437456	   9437475	 8	        20	    1.000
Region_1256	   9439009	   9445316	 8	      6308	    2.404
Region_1257	   9458932	   9475283	 8	     16352	    1.677
Region_1258	   9476042	   9484061	 8	      8020	    1.895
Region_1259	   9485892	   9492292	 8	      6401	    1.958
Region_1260	   9493512	   9495309	 8	      1798	    1.473
Region_1261	   9502143	   9503649	 8	      1507	    1.298
Region_1262	   9505299	   9506114	 8	       816	    2.241
Region_1263	   9508365	   9509646	 8	      1282	    2.491
Region_1264	   9510778	   9513794	 8	      3017	    0.845
Region_1265	   9527913	   9533954	 8	      6042	    1.191
Region_1266	   9534744	   9534821	 8	        78	    2.000
Region_1267	   9535361	   9547102	 8	     11742	    1.430
Region_1268	   9551749	   9552474	 8	       726	    1.718
Region_1269	   9557217	   9559449	 8	      2233	    1.447
Region_1270	   9561314	   9562498	 8	      1185	    1.306
Region_1271	   9564931	   9580505	 8	     15575	    1.287
Region_1272	   9587899	   9625732	 8	     37834	    1.532
Region_1273	   9629180	   9667914	 8	     38735	    2.137
Region_1274	   9669291	   9669696	 8	       406	    1.315
Region_1275	   9671145	   9672441	 8	      1297	    1.719
Region_1276	   9673798	   9675606	 8	      1809	    1.300
Region_1277	   9676387	   9679043	 8	      2657	    1.622
Region_1278	   9679698	   9686091	 8	      6394	    1.539
Region_1279	   9687648	   9690407	 8	      2760	    1.022
Region_1280	   9691964	   9692405	 8	       442	    1.079
Region_1281	   9694829	   9710180	 8	     15352	    2.145
Region_1282	   9713285	   9715881	 8	      2597	    1.019
Region_1283	   9732164	   9732843	 8	       680	    1.003
Region_1284	   9733889	   9734331	 8	       443	    1.077
Region_1285	   9736612	   9736734	 8	       123	    2.000
Region_1286	   9736960	   9737947	 8	       988	    1.011
Region_1287	   9739319	   9739962	 8	       644	    1.011
Region_1288	   9741814	   9741952	 8	       139	    1.475
Region_1289	   9743685	   9744126	 8	       442	    1.210
Region_1290	   9747133	   9747622	 8	       490	    1.802
Region_1291	   9750675	   9751984	 8	      1310	    0.000
Region_1292	   9756011	   9783847	 8	     27837	    0.974
Region_1293	   9858206	   9862547	 8	      4342	    0.479
Region_1294	   9864584	   9865261	 8	       678	    0.000
Region_1295	   9874758	   9876752	 8	      1995	    0.206
Region_1296	   9877140	   9878541	 8	      1402	    0.842
Region_1297	   9889359	   9891868	 8	      2510	    0.276
Region_1298	   9893672	   9893926	 8	       255	    0.000
Region_1299	   9895730	   9899841	 8	      4112	    0.331
Region_1300	   9902241	   9906354	 8	      4114	    0.021
Region_1301	   9918377	   9924674	 8	      6298	    1.501
Region_1302	   9927146	   9933920	 8	      6775	    0.523
Region_1303	   9935565	   9935653	 8	        89	    1.000
Region_1304	   9936902	   9937153	 8	       252	    1.000
Region_1305	   9937895	   9938341	 8	       447	    1.161
Region_1306	   9939896	   9940214	 8	       319	    1.000
Region_1307	   9945678	   9953254	 8	      7577	    0.182
Region_1308	   9957177	   9958064	 8	       888	    1.000
Region_1309	   9958954	   9959541	 8	       588	    1.381
Region_1310	   9962164	   9963742	 8	      1579	    0.158
Region_1311	   9968059	   9968931	 8	       873	    1.251
Region_1312	   9970034	   9970243	 8	       210	    1.000
Region_1313	   9972905	   9973372	 8	       468	    0.000
Region_1314	   9978808	   9979406	 8	       599	    1.000
Region_1315	   9980844	   9981199	 8	       356	    1.000
Region_1316	   9982700	   9982796	 8	        97	    1.000
Region_1317	   9984228	   9985642	 8	      1415	    1.747
Region_1318	  10004324	  10012218	 8	      7895	    0.355
Region_1319	  10012776	  10017117	 8	      4342	    0.497
Region_1320	  10017460	  10018289	 8	       830	    0.707
Region_1321	  10019667	  10019975	 8	       309	    0.000
Region_1322	  10022091	  10023303	 8	      1213	    0.202
Region_1323	  10026178	  10026680	 8	       503	    0.000
Region_1324	  10027846	  10028154	 8	       309	    1.809
Region_1325	  10029169	  10029220	 8	        52	    0.000
Region_1326	  10030010	  10030477	 8	       468	    0.000
Region_1327	  10031806	  10032362	 8	       557	    0.000
Region_1328	  10033580	  10033749	 8	       170	    0.000
Region_1329	  10034600	  10035964	 8	      1365	    0.098
Region_1330	  10040040	  10042794	 8	      2755	    0.000
Region_1331	  10044255	  10044872	 8	       618	    0.790
Region_1332	  10046571	  10047103	 8	       533	    1.841
Region_1333	  10047706	  10047843	 8	       138	    3.000
Region_1334	  10049187	  10050972	 8	      1786	    1.000
Region_1335	  10052227	  10052760	 8	       534	    0.000
Region_1336	  10053996	  10054268	 8	       273	    0.000
Region_1337	  10057173	  10057926	 8	       754	    1.011
Region_1338	  10078325	  10091911	 8	     13587	    0.084
Region_1339	  10099341	  10101082	 8	      1742	    1.510
Region_1340	  10105657	  10106273	 8	       617	    0.000
Region_1341	  10107218	  10110117	 8	      2900	    0.040
Region_1342	  10113752	  10116072	 8	      2321	    0.000
Region_1343	  10130027	  10130721	 8	       695	    0.023
Region_1344	  10131319	  10131943	 8	       625	    0.000
Region_1345	  10132749	  10136327	 8	      3579	    0.133
Region_1346	  10141802	  10157081	 8	     15280	    0.111
Region_1347	  10158311	  10158491	 8	       181	    0.000
Region_1348	  10160640	  10161219	 8	       580	    0.000
Region_1349	  10162639	  10167463	 8	      4825	    0.914
Region_1350	  10169973	  10170963	 8	       991	    0.018
Region_1351	  10172011	  10172327	 8	       317	    1.000
Region_1352	  10175253	  10175347	 8	        95	    0.000
Region_1353	  10178568	  10179149	 8	       582	    0.000
Region_1354	  10181612	  10181794	 8	       183	    0.000
Region_1355	  10183735	  10183957	 8	       223	    0.000
Region_1356	  10185912	  10186124	 8	       213	    0.000
Region_1357	  10188093	  10188254	 8	       162	    3.000
Region_1358	  10189748	  10190558	 8	       811	    2.000
Region_1359	  10199144	  10199217	 8	        74	    1.743
Region_1360	  10202182	  10202528	 8	       347	    0.000
Region_1361	  10204420	  10206004	 8	      1585	    0.000
Region_1362	  10207356	  10212163	 8	      4808	    0.188
Region_1363	  10214919	  10221283	 8	      6365	    0.397
Region_1364	  10229923	  10230665	 8	       743	    0.004
Region_1365	  10232114	  10232335	 8	       222	    0.000
Region_1366	  10233858	  10235382	 8	      1525	    0.596
Region_1367	  10238613	  10243873	 8	      5261	    0.115
Region_1368	  10246600	  10247133	 8	       534	    0.034
Region_1369	  10250470	  10253654	 8	      3185	    1.155
Region_1370	  10272907	  10282234	 8	      9328	    0.899
Region_1371	  10292630	  10293494	 8	       865	    0.059
Region_1372	  10296526	  10296746	 8	       221	    2.181
Region_1373	  10298134	  10298687	 8	       554	    2.502
Region_1374	  10299325	  10299478	 8	       154	    2.136
Region_1375	  10302297	  10303636	 8	      1340	    1.322
Region_1376	  10304359	  10306574	 8	      2216	    0.767
Region_1377	  10342398	  10348479	 8	      6082	    0.767
Region_1378	  10349271	  10351583	 8	      2313	    0.106
Region_1379	  10353836	  10354109	 8	       274	    0.000
Region_1380	  10354621	  10358594	 8	      3974	    0.942
Region_1381	  10359429	  10364090	 8	      4662	    0.695
Region_1382	  10365366	  10365675	 8	       310	    0.152
Region_1383	  10367473	  10367528	 8	        56	    1.554
Region_1384	  10369440	  10426475	 8	     57036	    0.033
Region_1385	  10483141	  10493290	 8	     10150	    0.330
Region_1386	  10495118	  10499993	 8	      4876	    0.130
Region_1387	  10502444	  10505412	 8	      2969	    0.009
Region_1388	  10506324	  10515437	 8	      9114	    0.038
Region_1389	  10517299	  10520201	 8	      2903	    0.030
Region_1390	  10521232	  10522059	 8	       828	    0.095
Region_1391	  10526825	  10529204	 8	      2380	    0.297
Region_1392	  10531271	  10539475	 8	      8205	    0.041
Region_1393	  10539737	  10571873	 8	     32137	    0.028
Region_1394	  10573913	  10583840	 8	      9928	    0.128
Region_1395	  10584323	  10584590	 8	       268	    0.000
Region_1396	  10585070	  10586234	 8	      1165	    0.003
Region_1397	  10587010	  10589420	 8	      2411	    0.044
Region_1398	  10589970	  10598833	 8	      8864	    0.236
Region_1399	  10599291	  10623112	 8	     23822	    0.147
Region_1400	  10624370	  10625235	 8	       866	    0.266
Region_1401	  10626803	  10637158	 8	     10356	    0.008
Region_1402	  10637665	  10669769	 8	     32105	    0.094
Region_1403	  10670247	  10681845	 8	     11599	    0.165
Region_1404	  10686184	  10735601	 8	     49418	    0.176
Region_1405	  10737555	  10813320	 8	     75766	    0.541
Region_1406	  10813943	  10837238	 8	     23296	    0.116
Region_1407	  10838880	  10938101	 8	     99222	    0.416
Region_1408	  10938706	  10945564	 8	      6859	    0.121
Region_1409	  10945910	  10977303	 8	     31394	    0.083
Region_1410	  10981468	  11007153	 8	     25686	    0.383
Region_1411	  11012537	  11076707	 8	     64171	    0.132
Region_1412	  11077497	  11098926	 8	     21430	    0.526
Region_1413	  11100513	  11100702	 8	       190	    1.000
Region_1414	  11102185	  11102799	 8	       615	    0.571
Region_1415	  11104361	  11105274	 8	       914	    1.000
Region_1416	  11106841	  11108139	 8	      1299	    0.002
Region_1417	  11109706	  11110648	 8	       943	    0.000
Region_1418	  11112233	  11113172	 8	       940	    0.000
Region_1419	  11114757	  11115169	 8	       413	    1.801
Region_1420	  11116748	  11119116	 8	      2369	    0.190
Region_1421	  11120683	  11121407	 8	       725	    0.077
Region_1422	  11135277	  11146894	 8	     11618	    0.217
Region_1423	  11149371	  11150126	 8	       756	    0.212
Region_1424	  11150292	  11153066	 8	      2775	    0.208
Region_1425	  11155862	  11159422	 8	      3561	    0.756
Region_1426	  11160444	  11162918	 8	      2475	    0.000
Region_1427	  11169165	  11186595	 8	     17431	    0.175
Region_1428	  11193597	  11196904	 8	      3308	    0.188
Region_1429	  11207194	  11208057	 8	       864	    0.000
Region_1430	  11209661	  11210076	 8	       416	    0.269
Region_1431	  11210380	  11211724	 8	      1345	    1.230
Region_1432	  11213730	  11213945	 8	       216	    0.000
Region_1433	  11217948	  11218399	 8	       452	    1.241
Region_1434	  11219625	  11220767	 8	      1143	    0.166
Region_1435	  11222373	  11224288	 8	      1916	    0.104
Region_1436	  11225291	  11225746	 8	       456	    0.000
Region_1437	  11227460	  11229634	 8	      2175	    0.819
Region_1438	  11231298	  11232054	 8	       757	    0.838
Region_1439	  11233382	  11233749	 8	       368	    0.000
Region_1440	  11236222	  11239036	 8	      2815	    0.000
Region_1441	  11239714	  11240260	 8	       547	    0.062
Region_1442	  11240954	  11241667	 8	       714	    0.000
Region_1443	  11264722	  11284819	 8	     20098	    0.146
Region_1444	  11306844	  11309287	 8	      2444	    1.277
Region_1445	  11309907	  11310152	 8	       246	    0.569
Region_1446	  11311520	  11312658	 8	      1139	    0.182
Region_1447	  11314327	  11316148	 8	      1822	    0.000
Region_1448	  11316906	  11317014	 8	       109	    0.073
Region_1449	  11319301	  11322654	 8	      3354	    0.334
Region_1450	  11324550	  11337287	 8	     12738	    0.152
Region_1451	  11343470	  11344619	 8	      1150	    0.397
Region_1452	  11345761	  11348745	 8	      2985	    0.062
Region_1453	  11350432	  11352058	 8	      1627	    0.000
Region_1454	  11353665	  11354587	 8	       923	    0.009
Region_1455	  11357237	  11359988	 8	      2752	    0.331
Region_1456	  11360559	  11370349	 8	      9791	    0.076
Region_1457	  11373495	  11377668	 8	      4174	    0.172
Region_1458	  11379025	  11379791	 8	       767	    0.761
Region_1459	  11380538	  11380792	 8	       255	    1.137
Region_1460	  11381363	  11381871	 8	       509	    0.240
Region_1461	  11387585	  11391755	 8	      4171	    0.506
Region_1462	  11409358	  11412779	 8	      3422	    0.541
Region_1463	  11414452	  11414679	 8	       228	    0.000
Region_1464	  11415569	  11416170	 8	       602	    0.098
Region_1465	  11420963	  11421518	 8	       556	    0.000
Region_1466	  11423200	  11423412	 8	       213	    0.000
Region_1467	  11424376	  11425498	 8	      1123	    1.376
Region_1468	  11437690	  11438264	 8	       575	    0.412
Region_1469	  11441201	  11441613	 8	       413	    0.729
Region_1470	  11444852	  11445271	 8	       420	    0.000
Region_1471	  11447150	  11449775	 8	      2626	    0.094
Region_1472	  11450700	  11451318	 8	       619	    0.855
Region_1473	  11451979	  11452404	 8	       426	    0.000
Region_1474	  11453293	  11460121	 8	      6829	    0.003
Region_1475	  11489168	  11494761	 8	      5594	    0.075
Region_1476	  11496786	  11498417	 8	      1632	    0.077
Region_1477	  11500490	  11500777	 8	       288	    2.000
Region_1478	  11502183	  11520172	 8	     17990	    0.260
Region_1479	  11533782	  11545037	 8	     11256	    0.075
Region_1480	  11552412	  11556736	 8	      4325	    0.426
Region_1481	  11559493	  11562692	 8	      3200	    0.000
Region_1482	  11563512	  11564434	 8	       923	    0.000
Region_1483	  11565886	  11566878	 8	       993	    0.425
Region_1484	  11568321	  11570658	 8	      2338	    0.000
Region_1485	  11571550	  11571823	 8	       274	    0.000
Region_1486	  11574095	  11577464	 8	      3370	    0.000
Region_1487	  11579803	  11580194	 8	       392	    0.000
Region_1488	  11580753	  11580899	 8	       147	    0.000
Region_1489	  11583202	  11583579	 8	       378	    0.000
Region_1490	  11585912	  11586209	 8	       298	    0.000
Region_1491	  11586768	  11589766	 8	      2999	    0.170
Region_1492	  11590394	  11591611	 8	      1218	    1.002
Region_1493	  11596136	  11597601	 8	      1466	    2.870
Region_1494	  11599662	  11603554	 8	      3893	    1.819
Region_1495	  11605420	  11606685	 8	      1266	    1.316
Region_1496	  11611231	  11630256	 8	     19026	    0.060
Region_1497	  11637102	  11667392	 8	     30291	    0.194
Region_1498	  11668353	  11673434	 8	      5082	    0.048
Region_1499	  11731412	  11741569	 8	     10158	    0.104
Region_1500	  11764620	  11765534	 8	       915	    0.944
Region_1501	  11767852	  11768190	 8	       339	    0.000
Region_1502	  11769453	  11770843	 8	      1391	    1.044
Region_1503	  11775526	  11775778	 8	       253	    1.391
Region_1504	  11777168	  11780228	 8	      3061	    0.992
Region_1505	  11784662	  11786498	11	      1837	    1.341
Region_1506	  11794746	  11798676	11	      3931	    0.748
Region_1507	  11801248	  11807684	11	      6437	    1.209
Region_1508	  11815990	  11817041	11	      1052	    0.546
Region_1509	  11818612	  11833759	11	     15148	    0.116
Region_1510	  11834864	  11841475	11	      6612	    0.172
Region_1511	  11853920	  11856332	11	      2413	    0.285
Region_1512	  11866648	  11900945	11	     34298	    0.029
Region_1513	  11901658	  11904319	11	      2662	    1.706
Region_1514	  11906233	  11910405	11	      4173	    0.573
Region_1515	  11911559	  11912927	11	      1369	    0.462
Region_1516	  11914040	  11914464	11	       425	    0.412
Region_1517	  11915566	  11916284	11	       719	    0.000
Region_1518	  11916562	  11918219	11	      1658	    0.334
Region_1519	  11919219	  11922033	11	      2815	    0.338
Region_1520	  11923686	  11936537	11	     12852	    0.161
Region_1521	  11965151	  11970914	11	      5764	    0.040
Region_1522	  11972770	  11982551	11	      9782	    0.235
Region_1523	  11994208	  11995195	11	       988	    0.000
Region_1524	  11996959	  11997320	11	       362	    2.508
Region_1525	  11998070	  12001386	11	      3317	    0.850
Region_1526	  12002506	  12013957	11	     11452	    0.029
Region_1527	  12015435	  12016190	11	       756	    0.000
Region_1528	  12018019	  12022494	11	      4476	    0.457
Region_1529	  12032552	  12034088	11	      1537	    2.073
