Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_1022	   7667224	   7669141	 4	      1918	    1.627
Region_1023	   7673848	   7675670	 4	      1823	    0.000
Region_1024	   7682149	   7684155	 4	      2007	    0.240
Region_1025	   7692397	   7694032	 4	      1636	    0.027
Region_1026	   7699691	   7701037	 4	      1347	    1.501
Region_1027	   7703099	   7703614	 4	       516	    0.599
Region_1028	   7704041	   7709335	 4	      5295	    0.098
Region_1029	   7711120	   7712721	 4	      1602	    0.000
Region_1030	   7713649	   7715148	 4	      1500	    0.000
Region_1031	   7717931	   7722962	 4	      5032	    1.206
Region_1032	   7724133	   7724214	 4	        82	    0.463
Region_1033	   7726872	   7740067	 4	     13196	    1.574
Region_1034	   7742921	   7743239	 4	       319	    0.141
Region_1035	   7743726	   7745866	 4	      2141	    2.284
Region_1036	   7747925	   7755069	 4	      7145	    0.493
Region_1037	   7760202	   7760625	 4	       424	    0.410
Region_1038	   7761160	   7762002	 4	       843	    0.002
Region_1039	   7763441	   7764688	 4	      1248	    2.530
Region_1040	   7765523	   7773933	 4	      8411	    0.828
Region_1041	   7774966	   7780189	 4	      5224	    0.850
Region_1042	   7784532	   7787134	 4	      2603	    0.789
Region_1043	   7787873	   7789172	 4	      1300	    0.000
Region_1044	   7790247	   7791133	 4	       887	    1.233
Region_1045	   7791611	   7791686	 4	        76	    0.013
Region_1046	   7792866	   7793689	 4	       824	    0.000
Region_1047	   7794818	   7795229	 4	       412	    1.180
Region_1048	   7797246	   7797356	 4	       111	    0.000
Region_1049	   7799598	   7801613	 4	      2016	    0.112
Region_1050	   7808654	   7811588	 4	      2935	    1.280
Region_1051	   7814625	   7815573	 4	       949	    1.000
Region_1052	   7817907	   7819315	 4	      1409	    0.046
Region_1053	   7820525	   7820777	 4	       253	    0.000
Region_1054	   7822263	   7826734	 4	      4472	    0.559
Region_1055	   7828398	   7828570	 4	       173	    0.000
Region_1056	   7835523	   7860638	 4	     25116	    0.179
Region_1057	   7885804	   7899014	 4	     13211	    0.091
Region_1058	   7899429	   7901818	 4	      2390	    0.057
Region_1059	   7913898	   7916543	 4	      2646	    0.000
Region_1060	   7921485	   7928061	 4	      6577	    0.089
Region_1061	   7931901	   7933932	 4	      2032	    0.247
Region_1062	   7937401	   7937646	 4	       246	    4.016
Region_1063	   7938947	   7941054	 4	      2108	    1.885
Region_1064	   7941972	   7942308	 4	       337	    1.513
Region_1065	   7944280	   7944801	 4	       522	    2.287
Region_1066	   7946189	   7946740	 4	       552	    3.772
Region_1067	   7953292	   7954152	 4	       861	    0.430
Region_1068	   7954904	   7955623	 4	       720	    1.483
Region_1069	   7958070	   7958452	 4	       383	    0.000
Region_1070	   7958951	   7967782	 4	      8832	    1.453
Region_1071	   7972871	   7974170	 4	      1300	    0.000
Region_1072	   7978297	   7978488	 4	       192	    0.000
Region_1073	   7979079	   7979263	 4	       185	    0.000
Region_1074	   7979854	   7981310	 4	      1457	    1.390
Region_1075	   7982901	   7983027	 4	       127	    0.000
Region_1076	   7983615	   7988547	 4	      4933	    0.001
Region_1077	   7989107	   7991378	 4	      2272	    0.000
Region_1078	   7995825	   8000018	 4	      4194	    0.062
Region_1079	   8002315	   8004638	 4	      2324	    0.530
Region_1080	   8011995	   8015868	 4	      3874	    0.625
Region_1081	   8021167	   8027712	 4	      6546	    0.415
Region_1082	   8028949	   8031025	 5	      2077	    1.329
Region_1083	   8087311	   8114158	 5	     26848	    0.502
Region_1084	   8115251	   8134816	 5	     19566	    4.149
Region_1085	   8137868	   8152464	 5	     14597	    1.555
Region_1086	   8159339	   8159350	 5	        12	    0.000
Region_1087	   8159534	   8163131	 5	      3598	    0.729
Region_1088	   8164549	   8165463	 5	       915	    2.144
Region_1089	   8166657	   8167344	 5	       688	    0.628
Region_1090	   8169772	   8170265	 5	       494	    1.480
Region_1091	   8179002	   8181915	 5	      2914	    0.141
Region_1092	   8205481	   8208160	 5	      2680	    1.217
Region_1093	   8209007	   8211795	 5	      2789	    0.603
Region_1094	   8213250	   8213455	 5	       206	    0.000
Region_1095	   8214230	   8215314	 5	      1085	    0.000
Region_1096	   8222458	   8225454	 5	      2997	    0.194
Region_1097	   8229451	   8231643	 5	      2193	    0.972
Region_1098	   8234351	   8236822	 5	      2472	    2.190
Region_1099	   8238290	   8238593	 5	       304	    0.000
Region_1100	   8241821	   8244619	 5	      2799	    0.000
Region_1101	   8246495	   8247887	 5	      1393	    0.000
Region_1102	   8257780	   8266836	 5	      9057	    0.227
Region_1103	   8271190	   8277151	 5	      5962	    0.488
Region_1104	   8279592	   8283130	 5	      3539	    0.759
Region_1105	   8283969	   8284628	 5	       660	    1.002
Region_1106	   8285850	   8287403	 5	      1554	    0.136
Region_1107	   8288286	   8289955	 5	      1670	    0.212
Region_1108	   8291065	   8304242	 5	     13178	    0.101
Region_1109	   8310338	   8314982	 5	      4645	    0.386
Region_1110	   8315234	   8319800	 5	      4567	    0.011
Region_1111	   8321524	   8331100	 5	      9577	    0.012
Region_1112	   8352534	   8359279	 5	      6746	    0.080
Region_1113	   8360318	   8369260	 5	      8943	    0.151
Region_1114	   8387662	   8389530	 5	      1869	    0.000
Region_1115	   8391398	   8392230	 5	       833	    0.000
Region_1116	   8399671	   8400886	 5	      1216	    0.168
Region_1117	   8401237	   8402869	 5	      1633	    0.379
Region_1118	   8403071	   8404948	 5	      1878	    0.026
Region_1119	   8405837	   8421357	 5	     15521	    0.168
Region_1120	   8423192	   8423576	 5	       385	    0.000
Region_1121	   8425438	   8441581	 5	     16144	    0.167
Region_1122	   8444042	   8446580	 5	      2539	    0.055
Region_1123	   8449795	   8455455	 5	      5661	    0.069
Region_1124	   8456141	   8479253	 5	     23113	    0.240
Region_1125	   8481540	   8482014	 5	       475	    0.013
Region_1126	   8482651	   8483002	 5	       352	    0.000
Region_1127	   8483894	   8484240	 5	       347	    0.000
Region_1128	   8486172	   8487789	 5	      1618	    0.000
Region_1129	   8488480	   8488783	 5	       304	    0.000
Region_1130	   8489243	   8490414	 5	      1172	    0.000
Region_1131	   8491840	   8511578	 5	     19739	    0.096
Region_1132	   8512697	   8516772	 5	      4076	    0.000
Region_1133	   8561866	   8568469	 5	      6604	    0.037
Region_1134	   8569232	   8569374	 5	       143	    0.951
Region_1135	   8569883	   8574947	 5	      5065	    0.013
Region_1136	   8576291	   8592242	 5	     15952	    0.082
Region_1137	   8593080	   8594245	 5	      1166	    2.540
Region_1138	   8595878	   8597017	 5	      1140	    0.271
Region_1139	   8601221	   8601829	 5	       609	    0.000
Region_1140	   8602424	   8603637	 5	      1214	    0.142
Region_1141	   8616470	   8618006	 5	      1537	    0.000
Region_1142	   8619550	   8620327	 5	       778	    0.648
Region_1143	   8621497	   8621717	 5	       221	    0.000
Region_1144	   8622290	   8622661	 5	       372	    0.000
Region_1145	   8623124	   8624520	 5	      1397	    0.397
Region_1146	   8630872	   8634382	 5	      3511	    0.138
Region_1147	   8636672	   8637073	 5	       402	    0.000
Region_1148	   8641200	   8641622	 5	       423	    0.624
Region_1149	   8643495	   8643847	 5	       353	    0.000
Region_1150	   8645807	   8651112	 5	      5306	    0.696
Region_1151	   8657537	   8658459	 5	       923	    0.000
Region_1152	   8669566	   8678737	 5	      9172	    0.365
Region_1153	   8679570	   8686001	 5	      6432	    0.729
Region_1154	   8704988	   8706475	 5	      1488	    0.718
Region_1155	   8707324	   8707462	 5	       139	    0.129
Region_1156	   8709260	   8709653	 5	       394	    0.310
Region_1157	   8711927	   8712088	 5	       162	    0.000
Region_1158	   8716299	   8717470	 5	      1172	    0.073
Region_1159	   8718646	   8722596	 5	      3951	    0.225
Region_1160	   8723400	   8723724	 5	       325	    0.308
Region_1161	   8724301	   8724561	 5	       261	    0.000
Region_1162	   8725128	   8725327	 5	       200	    0.000
Region_1163	   8726019	   8726061	 5	        43	    1.000
Region_1164	   8727172	   8728480	 5	      1309	    1.570
Region_1165	   8729019	   8731042	 5	      2024	    1.408
Region_1166	   8771495	   8773025	 5	      1531	    2.811
Region_1167	   8782335	   8783408	 5	      1074	    0.984
Region_1168	   8784479	   8801992	 5	     17514	    0.213
Region_1169	   8821954	   8895902	 5	     73949	    0.076
Region_1170	   8900850	   8902516	 5	      1667	    3.215
Region_1171	   8902899	   8905948	 5	      3050	    0.249
Region_1172	   8907307	   8910773	 6	      3467	    0.030
Region_1173	   8911959	   8912312	 6	       354	    1.839
Region_1174	   8916769	   8916912	 6	       144	    0.000
Region_1175	   8917347	   8917364	 6	        18	    0.000
Region_1176	   8918290	   8918808	 6	       519	    0.000
Region_1177	   8920888	   8951628	 6	     30741	    0.068
Region_1178	   8960937	   8962823	 6	      1887	    0.000
Region_1179	   8965513	   8965563	 6	        51	    0.000
Region_1180	   8966385	   8968200	 6	      1816	    0.593
Region_1181	   8972856	   8973844	 6	       989	    1.642
Region_1182	   8975458	   8975739	 6	       282	    0.000
Region_1183	   8977447	   8978401	 6	       955	    0.000
Region_1184	   8980388	   8980878	 6	       491	    0.000
Region_1185	   8983272	   8983820	 6	       549	    0.011
Region_1186	   8987157	   8988407	 6	      1251	    3.045
Region_1187	   8991502	   9000136	 6	      8635	    0.043
Region_1188	   9000941	   9012171	 6	     11231	    0.000
Region_1189	   9012760	   9020718	 6	      7959	    0.005
Region_1190	   9055901	   9070658	 6	     14758	    0.005
Region_1191	   9071854	   9088116	 6	     16263	    0.018
Region_1192	   9093120	   9095582	 6	      2463	    0.054
Region_1193	   9102236	   9107444	 6	      5209	    0.324
Region_1194	   9112426	   9114224	 6	      1799	    0.141
Region_1195	   9119909	   9120658	 6	       750	    0.733
Region_1196	   9122836	   9123425	 6	       590	    0.000
Region_1197	   9123744	   9124211	 6	       468	    0.282
Region_1198	   9128358	   9128902	 6	       545	    0.000
Region_1199	   9133980	   9135410	 6	      1431	    0.760
Region_1200	   9140751	   9142709	 6	      1959	    2.000
Region_1201	   9143457	   9144118	 6	       662	    3.077
Region_1202	   9144744	   9145127	 6	       384	    1.130
Region_1203	   9145778	   9147468	 6	      1691	    0.627
Region_1204	   9148320	   9149250	 6	       931	    0.098
Region_1205	   9151994	   9153126	 6	      1133	    0.019
Region_1206	   9155332	   9160246	 6	      4915	    0.000
Region_1207	   9162238	   9164937	 6	      2700	    0.156
Region_1208	   9166281	   9186200	 7	     19920	    0.155
Region_1209	   9203413	   9209400	 7	      5988	    0.069
Region_1210	   9209906	   9211540	 7	      1635	    0.192
Region_1211	   9227563	   9244068	 7	     16506	    0.340
Region_1212	   9245130	   9245356	 7	       227	    2.687
Region_1213	   9247418	   9247842	 7	       425	    0.000
Region_1214	   9250170	   9252391	 7	      2222	    1.028
Region_1215	   9258506	   9263813	 7	      5308	    0.100
Region_1216	   9265682	   9271222	 7	      5541	    0.939
Region_1217	   9321955	   9326354	 7	      4400	    0.000
Region_1218	   9326745	   9338309	 7	     11565	    0.006
Region_1219	   9338989	   9339228	 7	       240	    1.000
Region_1220	   9341388	   9341929	 7	       542	    1.804
Region_1221	   9342665	   9342742	 7	        78	    1.000
Region_1222	   9342933	   9344162	 7	      1230	    1.511
Region_1223	   9352422	   9358242	 7	      5821	    0.136
Region_1224	   9360793	   9364839	 7	      4047	    0.223
Region_1225	   9365999	   9369119	 7	      3121	    0.923
Region_1226	   9378946	   9382954	 7	      4009	    0.015
Region_1227	   9387152	   9398183	 7	     11032	    0.005
Region_1228	   9399186	   9409098	 7	      9913	    0.390
Region_1229	   9412943	   9413199	 7	       257	    1.000
Region_1230	   9415880	   9417717	 7	      1838	    2.144
Region_1231	   9418586	   9419753	 7	      1168	    2.319
Region_1232	   9420438	   9420969	 7	       532	    0.024
Region_1233	   9427810	   9428726	 7	       917	    0.000
Region_1234	   9430299	   9430957	 7	       659	    0.000
Region_1235	   9431532	   9432890	 7	      1359	    0.000
Region_1236	   9433534	   9433802	 7	       269	    0.056
Region_1237	   9434924	   9435398	 7	       475	    1.349
Region_1238	   9436556	   9439581	 7	      3026	    0.000
Region_1239	   9454269	   9466109	 7	     11841	    0.094
Region_1240	   9487692	   9505195	 7	     17504	    0.312
Region_1241	   9517619	   9519141	 7	      1523	    2.290
Region_1242	   9519628	   9519755	 7	       128	    0.000
Region_1243	   9519969	   9520846	 7	       878	    0.023
Region_1244	   9521308	   9521451	 7	       144	    0.000
Region_1245	   9521838	   9523057	 7	      1220	    0.041
Region_1246	   9560441	   9560696	 7	       256	    0.000
Region_1247	   9561378	   9561548	 7	       171	    1.000
Region_1248	   9564919	   9565142	 7	       224	    0.781
Region_1249	   9566100	   9566367	 7	       268	    0.000
Region_1250	   9571246	   9571548	 7	       303	    1.000
Region_1251	   9572005	   9573003	 7	       999	    0.883
Region_1252	   9575082	   9575329	 7	       248	    3.927
Region_1253	   9575996	   9576404	 7	       409	    1.856
Region_1254	   9577827	   9577921	 7	        95	    0.000
Region_1255	   9579203	   9581914	 7	      2712	    0.595
Region_1256	   9586438	   9588366	 7	      1929	    0.005
Region_1257	   9589705	   9590795	 7	      1091	    0.018
Region_1258	   9592134	   9594761	 7	      2628	    0.083
Region_1259	   9598267	   9600526	 7	      2260	    1.207
Region_1260	   9601409	   9602074	 7	       666	    0.535
Region_1261	   9602962	   9609140	 7	      6179	    1.274
Region_1262	   9612188	   9614748	 7	      2561	    3.311
Region_1263	   9621689	   9622772	 7	      1084	    0.000
Region_1264	   9624254	   9625518	 7	      1265	    0.895
Region_1265	   9626365	   9626841	 7	       477	    0.000
Region_1266	   9630787	   9647007	 7	     16221	    0.027
Region_1267	   9649368	   9649513	 7	       146	    0.000
Region_1268	   9651777	   9653864	 7	      2088	    0.072
Region_1269	   9664560	   9665938	 7	      1379	    1.147
Region_1270	   9667158	   9675662	 7	      8505	    0.156
Region_1271	   9682190	   9684805	 7	      2616	    0.000
Region_1272	   9686999	   9687286	 7	       288	    0.000
Region_1273	   9689415	   9689433	 7	        19	    0.000
Region_1274	   9692250	   9693046	 7	       797	    3.661
Region_1275	   9694993	   9695142	 7	       150	    0.000
Region_1276	   9696862	   9697911	 7	      1050	    0.000
Region_1277	   9699794	   9701775	 7	      1982	    1.844
Region_1278	   9702923	   9703057	 7	       135	    0.311
Region_1279	   9707457	   9708303	 7	       847	    0.731
Region_1280	   9710212	   9712553	 7	      2342	    0.252
Region_1281	   9714558	   9715175	 7	       618	    0.270
Region_1282	   9715762	   9715983	 7	       222	    3.676
Region_1283	   9718224	   9718499	 7	       276	    0.000
Region_1284	   9724450	   9725314	 7	       865	    1.012
Region_1285	   9730143	   9732278	 7	      2136	    0.758
Region_1286	   9733090	   9733558	 7	       469	    2.832
Region_1287	   9741963	   9743219	 7	      1257	    0.362
Region_1288	   9745147	   9745753	 7	       607	    0.000
Region_1289	   9747236	   9748175	 7	       940	    0.145
Region_1290	   9748910	   9755720	 7	      6811	    0.392
Region_1291	   9766820	   9768011	 7	      1192	    0.086
Region_1292	   9776653	   9777383	 7	       731	    0.000
Region_1293	   9781805	   9789525	 7	      7721	    0.820
Region_1294	   9807164	   9808773	 7	      1610	    0.305
Region_1295	   9810880	   9816025	 7	      5146	    0.064
Region_1296	   9819588	   9823207	 7	      3620	    1.498
Region_1297	   9827819	   9829291	 7	      1473	    0.000
Region_1298	   9830541	   9830881	 7	       341	    2.663
Region_1299	   9833537	   9833600	 7	        64	    0.000
Region_1300	   9834989	   9836210	 7	      1222	    0.959
Region_1301	   9836888	   9837536	 7	       649	    0.046
Region_1302	   9840634	   9853555	 7	     12922	    0.288
Region_1303	   9855573	   9860575	 7	      5003	    1.069
Region_1304	   9861688	   9865601	 7	      3914	    0.789
Region_1305	   9867120	   9895869	 7	     28750	    0.533
Region_1306	   9902716	   9905146	 7	      2431	    0.000
Region_1307	   9952509	   9953840	 7	      1332	    0.242
Region_1308	   9954906	   9961595	 7	      6690	    0.107
Region_1309	   9969434	   9975897	 7	      6464	    0.094
Region_1310	   9976685	   9997067	 7	     20383	    0.212
Region_1311	   9999264	  10001039	 7	      1776	    0.160
Region_1312	  10003236	  10004534	 7	      1299	    0.438
Region_1313	  10005070	  10005355	 7	       286	    0.000
Region_1314	  10006145	  10026446	 7	     20302	    1.152
Region_1315	  10028086	  10032430	 7	      4345	    0.035
Region_1316	  10041180	  10042688	 7	      1509	    0.229
Region_1317	  10054483	  10066205	 7	     11723	    0.133
Region_1318	  10068688	  10078266	 7	      9579	    0.081
Region_1319	  10083357	  10090580	 7	      7224	    0.282
Region_1320	  10098670	  10141236	 7	     42567	    0.091
Region_1321	  10142370	  10154076	 7	     11707	    0.043
Region_1322	  10155974	  10161838	 7	      5865	    1.255
Region_1323	  10163007	  10172931	 7	      9925	    0.210
Region_1324	  10174261	  10174543	 7	       283	    1.000
Region_1325	  10178676	  10181591	 7	      2916	    1.478
Region_1326	  10182564	  10183393	 7	       830	    1.954
Region_1327	  10188599	  10190182	 7	      1584	    0.174
Region_1328	  10191486	  10193271	 7	      1786	    0.034
Region_1329	  10194249	  10214145	 7	     19897	    0.222
Region_1330	  10216184	  10251728	 7	     35545	    0.173
Region_1331	  10265268	  10267244	 7	      1977	    1.721
Region_1332	  10269744	  10269763	 7	        20	    0.000
Region_1333	  10273427	  10273626	 7	       200	    0.000
Region_1334	  10274386	  10275513	 7	      1128	    0.000
Region_1335	  10277753	  10278860	 7	      1108	    1.734
Region_1336	  10279211	  10281124	 7	      1914	    1.566
Region_1337	  10281594	  10282214	 7	       621	    0.000
Region_1338	  10283313	  10296494	 7	     13182	    0.058
Region_1339	  10297070	  10298641	 7	      1572	    0.000
Region_1340	  10300737	  10308301	 7	      7565	    0.179
Region_1341	  10308872	  10310183	 7	      1312	    0.059
Region_1342	  10311048	  10387440	 7	     76393	    0.277
Region_1343	  10440822	  10474948	 7	     34127	    0.458
Region_1344	  10475595	  10480629	 7	      5035	    0.197
Region_1345	  10481135	  10481230	 7	        96	    0.000
Region_1346	  10481465	  10489551	 7	      8087	    0.067
Region_1347	  10489933	  10504635	 7	     14703	    0.008
Region_1348	  10505104	  10511950	 7	      6847	    0.077
Region_1349	  10512337	  10513011	 7	       675	    0.367
Region_1350	  10513838	  10514271	 7	       434	    3.553
Region_1351	  10514831	  10515556	 7	       726	    3.643
Region_1352	  10517036	  10518035	 7	      1000	    0.047
Region_1353	  10518351	  10518656	 7	       306	    0.000
Region_1354	  10519358	  10525196	 7	      5839	    0.048
Region_1355	  10525572	  10525721	 7	       150	    1.013
Region_1356	  10526194	  10526500	 7	       307	    0.000
Region_1357	  10527239	  10527685	 7	       447	    0.081
Region_1358	  10528484	  10528760	 7	       277	    2.000
Region_1359	  10529206	  10530007	 7	       802	    2.330
Region_1360	  10530464	  10531039	 7	       576	    4.104
Region_1361	  10532780	  10534290	 7	      1511	    2.056
Region_1362	  10537227	  10537609	 7	       383	    0.000
Region_1363	  10541200	  10541915	 7	       716	    2.820
Region_1364	  10545645	  10545859	 7	       215	    1.112
Region_1365	  10546856	  10547196	 7	       341	    1.000
Region_1366	  10549531	  10549740	 7	       210	    0.000
Region_1367	  10553284	  10563593	 7	     10310	    0.186
Region_1368	  10574331	  10576320	 7	      1990	    0.024
Region_1369	  10577163	  10577644	 7	       482	    0.000
Region_1370	  10578418	  10578773	 7	       356	    0.000
Region_1371	  10581811	  10582479	 7	       669	    0.761
Region_1372	  10584131	  10585659	 7	      1529	    0.193
Region_1373	  10592398	  10594031	 7	      1634	    1.185
Region_1374	  10595644	  10599044	 7	      3401	    0.000
Region_1375	  10600450	  10600602	 7	       153	    2.000
Region_1376	  10601961	  10602222	 7	       262	    0.000
Region_1377	  10603471	  10618441	 7	     14971	    0.958
Region_1378	  10622882	  10628201	 7	      5320	    1.419
Region_1379	  10630185	  10631347	 8	      1163	    0.000
Region_1380	  10635686	  10636951	 8	      1266	    0.015
Region_1381	  10639984	  10640710	 8	       727	    0.000
Region_1382	  10641202	  10641465	 8	       264	    0.000
Region_1383	  10641972	  10648672	 8	      6701	    1.003
Region_1384	  10652602	  10655311	 8	      2710	    0.712
Region_1385	  10656277	  10657218	 8	       942	    3.908
Region_1386	  10657548	  10658158	 8	       611	    2.162
Region_1387	  10660960	  10671756	 8	     10797	    0.669
Region_1388	  10677568	  10686196	 8	      8629	    0.978
Region_1389	  10687149	  10687624	 8	       476	    1.000
Region_1390	  10688532	  10692647	 8	      4116	    0.735
Region_1391	  10724274	  10727012	 8	      2739	    0.000
Region_1392	  10735504	  10737146	 8	      1643	    2.428
Region_1393	  10737673	  10737806	 8	       134	    4.821
Region_1394	  10738539	  10739581	 8	      1043	    0.914
Region_1395	  10743007	  10743841	 8	       835	    0.508
Region_1396	  10744085	  10745576	 8	      1492	    0.453
Region_1397	  10746972	  10747648	 8	       677	    3.767
Region_1398	  10748846	  10749010	 8	       165	    0.352
Region_1399	  10752140	  10753157	 8	      1018	    1.613
Region_1400	  10753715	  10778646	 8	     24932	    0.166
Region_1401	  10779415	  10796694	 8	     17280	    0.164
Region_1402	  10818030	  10824871	 8	      6842	    0.022
Region_1403	  10825031	  10837193	 8	     12163	    0.046
Region_1404	  10837722	  10838098	 8	       377	    0.085
Region_1405	  10838782	  10839240	 8	       459	    0.000
Region_1406	  10840181	  10841897	 8	      1717	    1.386
Region_1407	  10843326	  10843647	 8	       322	    0.000
Region_1408	  10844332	  10846090	 8	      1759	    0.517
Region_1409	  10851751	  10853660	 8	      1910	    0.783
Region_1410	  10855463	  10855591	 8	       129	    0.000
Region_1411	  10857368	  10857740	 8	       373	    0.000
Region_1412	  10859402	  10859491	 8	        90	    0.000
Region_1413	  10860248	  10860962	 8	       715	    1.046
Region_1414	  10861301	  10861514	 8	       214	    1.000
Region_1415	  10865891	  10867024	 8	      1134	    0.593
Region_1416	  10873605	  10875086	 8	      1482	    0.101
Region_1417	  10875829	  10876583	 8	       755	    0.171
Region_1418	  10877599	  10878085	 8	       487	    2.335
Region_1419	  10878449	  10878537	 8	        89	    2.000
Region_1420	  10880168	  10881152	 8	       985	    0.021
Region_1421	  10883926	  10885864	 8	      1939	    0.116
Region_1422	  10898227	  10907763	 8	      9537	    0.301
Region_1423	  10908914	  10916819	 8	      7906	    0.192
Region_1424	  10918160	  10919004	 8	       845	    0.860
Region_1425	  10920296	  10921564	 8	      1269	    0.430
Region_1426	  10922273	  10922700	 8	       428	    0.028
Region_1427	  10925314	  10925548	 8	       235	    1.315
Region_1428	  10925998	  10969616	 8	     43619	    0.166
Region_1429	  10974188	  10978433	 8	      4246	    0.100
Region_1430	  10980663	  10982828	 8	      2166	    2.428
Region_1431	  10983891	  10991349	 8	      7459	    1.125
Region_1432	  10993241	  10995645	 8	      2405	    0.176
Region_1433	  11003860	  11007198	 8	      3339	    0.830
Region_1434	  11011242	  11012467	 8	      1226	    3.272
Region_1435	  11013482	  11013685	 8	       204	    0.000
Region_1436	  11014298	  11014471	 8	       174	    0.000
Region_1437	  11014919	  11015804	 8	       886	    0.479
Region_1438	  11016123	  11016308	 8	       186	    0.000
Region_1439	  11016618	  11016685	 8	        68	    0.000
Region_1440	  11017025	  11017105	 8	        81	    0.000
Region_1441	  11018133	  11019222	 8	      1090	    0.378
Region_1442	  11020045	  11020999	 8	       955	    0.149
Region_1443	  11021357	  11022679	 8	      1323	    0.050
Region_1444	  11023136	  11024933	 8	      1798	    0.002
Region_1445	  11025696	  11025987	 8	       292	    0.000
Region_1446	  11026276	  11026618	 8	       343	    0.000
Region_1447	  11026865	  11029059	 8	      2195	    0.311
Region_1448	  11029375	  11029637	 8	       263	    4.000
Region_1449	  11030986	  11031340	 8	       355	    1.761
Region_1450	  11031891	  11034574	 8	      2684	    0.014
Region_1451	  11035298	  11035845	 8	       548	    0.626
Region_1452	  11037835	  11038336	 8	       502	    0.464
Region_1453	  11038800	  11039652	 8	       853	    0.000
Region_1454	  11040628	  11044136	 8	      3509	    1.590
Region_1455	  11045344	  11045705	 8	       362	    2.605
Region_1456	  11049206	  11052063	 8	      2858	    0.024
Region_1457	  11052927	  11055481	 8	      2555	    0.171
Region_1458	  11055906	  11056479	 8	       574	    0.676
Region_1459	  11057127	  11057428	 8	       302	    1.000
Region_1460	  11057996	  11058638	 8	       643	    1.224
Region_1461	  11063032	  11066452	 8	      3421	    1.294
Region_1462	  11066912	  11067846	 8	       935	    2.316
Region_1463	  11070424	  11070434	 8	        11	    1.000
Region_1464	  11072529	  11072719	 8	       191	    1.000
Region_1465	  11074650	  11074869	 8	       220	    2.464
Region_1466	  11075215	  11075722	 8	       508	    0.000
Region_1467	  11076931	  11078594	 8	      1664	    3.654
Region_1468	  11078830	  11078920	 8	        91	    7.462
Region_1469	  11079509	  11080011	 8	       503	    3.400
Region_1470	  11082588	  11082923	 8	       336	    2.920
Region_1471	  11084294	  11085463	 8	      1170	    0.238
Region_1472	  11109813	  11122382	 8	     12570	    1.002
Region_1473	  11122921	  11131222	 8	      8302	    1.023
Region_1474	  11132309	  11133002	 8	       694	    2.499
Region_1475	  11133803	  11134015	 8	       213	    2.000
Region_1476	  11135163	  11135415	 8	       253	    0.000
Region_1477	  11137100	  11138500	 8	      1401	    0.707
Region_1478	  11144573	  11148974	 8	      4402	    0.792
Region_1479	  11153164	  11162984	 8	      9821	    2.866
Region_1480	  11164664	  11175168	 8	     10505	    1.964
Region_1481	  11175826	  11181767	 8	      5942	    2.600
Region_1482	  11184851	  11186149	 8	      1299	    0.000
Region_1483	  11186640	  11186893	 8	       254	    0.000
Region_1484	  11189790	  11194949	 8	      5160	    0.864
Region_1485	  11243143	  11265819	 8	     22677	    0.503
Region_1486	  11270167	  11274290	 8	      4124	    0.107
Region_1487	  11285430	  11293448	 8	      8019	    0.141
Region_1488	  11308138	  11313060	 8	      4923	    0.021
Region_1489	  11314958	  11318526	 8	      3569	    0.037
Region_1490	  11326755	  11329112	 8	      2358	    1.374
Region_1491	  11329860	  11335363	 8	      5504	    0.244
Region_1492	  11344161	  11344976	 8	       816	    0.240
Region_1493	  11345739	  11346907	 8	      1169	    0.000
Region_1494	  11350078	  11350955	 8	       878	    0.385
Region_1495	  11352612	  11352842	 8	       231	    0.000
Region_1496	  11354314	  11355626	 8	      1313	    0.000
Region_1497	  11359935	  11366027	 8	      6093	    0.264
Region_1498	  11366607	  11376269	 8	      9663	    0.282
Region_1499	  11377626	  11400067	 8	     22442	    0.259
Region_1500	  11400767	  11402464	 8	      1698	    0.048
Region_1501	  11404382	  11444273	 8	     39892	    0.236
Region_1502	  11445522	  11445866	 8	       345	    2.000
Region_1503	  11446311	  11448603	 8	      2293	    0.730
Region_1504	  11457898	  11462489	 8	      4592	    0.312
Region_1505	  11463216	  11463860	 8	       645	    0.000
Region_1506	  11464552	  11465244	 8	       693	    1.404
Region_1507	  11465935	  11466432	 8	       498	    0.000
Region_1508	  11467170	  11467863	 8	       694	    0.599
Region_1509	  11468538	  11472152	 8	      3615	    0.133
Region_1510	  11472501	  11533558	 8	     61058	    0.518
Region_1511	  11533843	  11536013	 8	      2171	    3.346
Region_1512	  11536393	  11536558	 8	       166	    0.024
Region_1513	  11537050	  11537757	 8	       708	    0.381
Region_1514	  11537951	  11539429	 8	      1479	    0.051
Region_1515	  11539622	  11540376	 8	       755	    0.030
Region_1516	  11540792	  11541752	 8	       961	    0.710
Region_1517	  11541939	  11546599	 8	      4661	    0.337
Region_1518	  11548060	  11549518	 8	      1459	    2.150
Region_1519	  11550245	  11551534	 8	      1290	    0.118
Region_1520	  11552204	  11552396	 8	       193	    0.000
Region_1521	  11553057	  11553479	 8	       423	    1.144
Region_1522	  11554149	  11554940	 8	       792	    0.352
Region_1523	  11555607	  11555830	 8	       224	    0.433
Region_1524	  11556500	  11557224	 8	       725	    0.000
Region_1525	  11557894	  11558895	 8	      1002	    0.012
Region_1526	  11559562	  11559939	 8	       378	    2.468
Region_1527	  11560829	  11564311	 8	      3483	    1.493
