Gene_Name	Beg	End	Region	Nuc	Mean_Cov
Region_1022	   7667224	   7669141	 4	      1918	    0.578
Region_1023	   7673848	   7675670	 4	      1823	    1.868
Region_1024	   7682149	   7684155	 4	      2007	    0.000
Region_1025	   7692397	   7694032	 4	      1636	    1.369
Region_1026	   7699691	   7701037	 4	      1347	    1.000
Region_1027	   7703099	   7703614	 4	       516	    2.000
Region_1028	   7704041	   7709335	 4	      5295	    0.025
Region_1029	   7711120	   7712721	 4	      1602	    1.169
Region_1030	   7713649	   7715148	 4	      1500	    0.000
Region_1031	   7717931	   7722962	 4	      5032	    0.433
Region_1032	   7724133	   7724214	 4	        82	    0.634
Region_1033	   7726872	   7740067	 4	     13196	    0.468
Region_1034	   7742921	   7743239	 4	       319	    1.000
Region_1035	   7743726	   7745866	 4	      2141	    1.338
Region_1036	   7747925	   7755069	 4	      7145	    0.416
Region_1037	   7760202	   7760625	 4	       424	    0.000
Region_1038	   7761160	   7762002	 4	       843	    0.396
Region_1039	   7763441	   7764688	 4	      1248	    1.998
Region_1040	   7765523	   7773933	 4	      8411	    0.440
Region_1041	   7774966	   7780189	 4	      5224	    1.296
Region_1042	   7784532	   7787134	 4	      2603	    0.000
Region_1043	   7787873	   7789172	 4	      1300	    0.000
Region_1044	   7790247	   7791133	 4	       887	    0.000
Region_1045	   7791611	   7791686	 4	        76	    0.000
Region_1046	   7792866	   7793689	 4	       824	    0.660
Region_1047	   7794818	   7795229	 4	       412	    0.796
Region_1048	   7797246	   7797356	 4	       111	    2.000
Region_1049	   7799598	   7801613	 4	      2016	    0.086
Region_1050	   7808654	   7811588	 4	      2935	    1.585
Region_1051	   7814625	   7815573	 4	       949	    0.000
Region_1052	   7817907	   7819315	 4	      1409	    0.005
Region_1053	   7820525	   7820777	 4	       253	    0.000
Region_1054	   7822263	   7826734	 4	      4472	    0.107
Region_1055	   7828398	   7828570	 4	       173	    1.000
Region_1056	   7835523	   7860638	 4	     25116	    0.502
Region_1057	   7885804	   7899014	 4	     13211	    0.010
Region_1058	   7899429	   7901818	 4	      2390	    0.000
Region_1059	   7913898	   7916543	 4	      2646	    0.000
Region_1060	   7921485	   7928061	 4	      6577	    0.960
Region_1061	   7931901	   7933932	 4	      2032	    0.844
Region_1062	   7937401	   7937646	 4	       246	    0.000
Region_1063	   7938947	   7941054	 4	      2108	    2.000
Region_1064	   7941972	   7942308	 4	       337	    0.000
Region_1065	   7944280	   7944801	 4	       522	    1.546
Region_1066	   7946189	   7946740	 4	       552	    0.103
Region_1067	   7953292	   7954152	 4	       861	    2.747
Region_1068	   7954904	   7955623	 4	       720	    1.315
Region_1069	   7958070	   7958452	 4	       383	    0.000
Region_1070	   7958951	   7967782	 4	      8832	    0.082
Region_1071	   7972871	   7974170	 4	      1300	    0.000
Region_1072	   7978297	   7978488	 4	       192	    2.000
Region_1073	   7979079	   7979263	 4	       185	    1.357
Region_1074	   7979854	   7981310	 4	      1457	    2.887
Region_1075	   7982901	   7983027	 4	       127	    2.000
Region_1076	   7983615	   7988547	 4	      4933	    1.217
Region_1077	   7989107	   7991378	 4	      2272	    0.287
Region_1078	   7995825	   8000018	 4	      4194	    0.026
Region_1079	   8002315	   8004638	 4	      2324	    0.065
Region_1080	   8011995	   8015868	 4	      3874	    2.180
Region_1081	   8021167	   8027712	 4	      6546	    0.891
Region_1082	   8028949	   8031025	 5	      2077	    1.069
Region_1083	   8087311	   8114158	 5	     26848	    0.044
Region_1084	   8115251	   8134816	 5	     19566	    0.000
Region_1085	   8137868	   8152464	 5	     14597	    0.062
Region_1086	   8159339	   8159350	 5	        12	    0.000
Region_1087	   8159534	   8163131	 5	      3598	    0.000
Region_1088	   8164549	   8165463	 5	       915	    0.014
Region_1089	   8166657	   8167344	 5	       688	    0.000
Region_1090	   8169772	   8170265	 5	       494	    0.000
Region_1091	   8179002	   8181915	 5	      2914	    0.000
Region_1092	   8205481	   8208160	 5	      2680	    0.206
Region_1093	   8209007	   8211795	 5	      2789	    0.028
Region_1094	   8213250	   8213455	 5	       206	    1.000
Region_1095	   8214230	   8215314	 5	      1085	    0.000
Region_1096	   8222458	   8225454	 5	      2997	    0.215
Region_1097	   8229451	   8231643	 5	      2193	    1.511
Region_1098	   8234351	   8236822	 5	      2472	    2.053
Region_1099	   8238290	   8238593	 5	       304	    3.566
Region_1100	   8241821	   8244619	 5	      2799	    0.022
Region_1101	   8246495	   8247887	 5	      1393	    0.156
Region_1102	   8257780	   8266836	 5	      9057	    0.950
Region_1103	   8271190	   8277151	 5	      5962	    1.307
Region_1104	   8279592	   8283130	 5	      3539	    0.032
Region_1105	   8283969	   8284628	 5	       660	    0.000
Region_1106	   8285850	   8287403	 5	      1554	    0.000
Region_1107	   8288286	   8289955	 5	      1670	    0.000
Region_1108	   8291065	   8304242	 5	     13178	    0.082
Region_1109	   8310338	   8314982	 5	      4645	    0.641
Region_1110	   8315234	   8319800	 5	      4567	    0.905
Region_1111	   8321524	   8331100	 5	      9577	    0.554
Region_1112	   8352534	   8359279	 5	      6746	    0.000
Region_1113	   8360318	   8369260	 5	      8943	    0.083
Region_1114	   8387662	   8389530	 5	      1869	    0.000
Region_1115	   8391398	   8392230	 5	       833	    0.000
Region_1116	   8399671	   8400886	 5	      1216	    0.634
Region_1117	   8401237	   8402869	 5	      1633	    0.648
Region_1118	   8403071	   8404948	 5	      1878	    0.178
Region_1119	   8405837	   8421357	 5	     15521	    0.412
Region_1120	   8423192	   8423576	 5	       385	    1.000
Region_1121	   8425438	   8441581	 5	     16144	    0.591
Region_1122	   8444042	   8446580	 5	      2539	    0.019
Region_1123	   8449795	   8455455	 5	      5661	    0.667
Region_1124	   8456141	   8479253	 5	     23113	    0.329
Region_1125	   8481540	   8482014	 5	       475	    1.000
Region_1126	   8482651	   8483002	 5	       352	    0.688
Region_1127	   8483894	   8484240	 5	       347	    1.856
Region_1128	   8486172	   8487789	 5	      1618	    2.514
Region_1129	   8488480	   8488783	 5	       304	    0.000
Region_1130	   8489243	   8490414	 5	      1172	    0.000
Region_1131	   8491840	   8511578	 5	     19739	    0.376
Region_1132	   8512697	   8516772	 5	      4076	    0.000
Region_1133	   8561866	   8568469	 5	      6604	    0.799
Region_1134	   8569232	   8569374	 5	       143	    0.000
Region_1135	   8569883	   8574947	 5	      5065	    0.576
Region_1136	   8576291	   8592242	 5	     15952	    0.300
Region_1137	   8593080	   8594245	 5	      1166	    1.758
Region_1138	   8595878	   8597017	 5	      1140	    1.000
Region_1139	   8601221	   8601829	 5	       609	    1.259
Region_1140	   8602424	   8603637	 5	      1214	    2.768
Region_1141	   8616470	   8618006	 5	      1537	    0.000
Region_1142	   8619550	   8620327	 5	       778	    0.000
Region_1143	   8621497	   8621717	 5	       221	    0.000
Region_1144	   8622290	   8622661	 5	       372	    0.000
Region_1145	   8623124	   8624520	 5	      1397	    0.000
Region_1146	   8630872	   8634382	 5	      3511	    0.189
Region_1147	   8636672	   8637073	 5	       402	    0.000
Region_1148	   8641200	   8641622	 5	       423	    0.764
Region_1149	   8643495	   8643847	 5	       353	    0.000
Region_1150	   8645807	   8651112	 5	      5306	    0.000
Region_1151	   8657537	   8658459	 5	       923	    0.000
Region_1152	   8669566	   8678737	 5	      9172	    0.789
Region_1153	   8679570	   8686001	 5	      6432	    0.567
Region_1154	   8704988	   8706475	 5	      1488	    0.169
Region_1155	   8707324	   8707462	 5	       139	    1.000
Region_1156	   8709260	   8709653	 5	       394	    1.000
Region_1157	   8711927	   8712088	 5	       162	    1.000
Region_1158	   8716299	   8717470	 5	      1172	    0.000
Region_1159	   8718646	   8722596	 5	      3951	    0.767
Region_1160	   8723400	   8723724	 5	       325	    1.000
Region_1161	   8724301	   8724561	 5	       261	    3.000
Region_1162	   8725128	   8725327	 5	       200	    4.245
Region_1163	   8726019	   8726061	 5	        43	    1.000
Region_1164	   8727172	   8728480	 5	      1309	    1.007
Region_1165	   8729019	   8731042	 5	      2024	    1.434
Region_1166	   8771495	   8773025	 5	      1531	    0.005
Region_1167	   8782335	   8783408	 5	      1074	    0.000
Region_1168	   8784479	   8801992	 5	     17514	    0.685
Region_1169	   8821954	   8895902	 5	     73949	    0.433
Region_1170	   8900850	   8902516	 5	      1667	    0.748
Region_1171	   8902899	   8923749	 5	     20851	    0.399
Region_1172	   8933886	   8939038	 9	      5153	    0.113
Region_1173	   8941112	   8942469	 9	      1358	    0.436
Region_1174	   8944016	   8945464	 9	      1449	    0.658
Region_1175	   8946379	   8946739	 9	       361	    0.000
Region_1176	   8948722	   8950413	 9	      1692	    0.000
Region_1177	   8950927	   8955602	 9	      4676	    0.573
Region_1178	   8961736	   8962872	 9	      1137	    0.000
Region_1179	   8963781	   8963859	 9	        79	    0.000
Region_1180	   8964830	   8965042	 9	       213	    1.000
Region_1181	   8966044	   8967213	 9	      1170	    1.000
Region_1182	   8968529	   8969384	 9	       856	    0.067
Region_1183	   8970999	   9000307	 9	     29309	    0.344
Region_1184	   9000537	   9006748	 9	      6212	    0.066
Region_1185	   9018782	   9034796	 9	     16015	    0.352
Region_1186	   9036255	   9037671	 9	      1417	    0.000
Region_1187	   9040707	   9042880	 9	      2174	    0.000
Region_1188	   9047121	   9053156	 9	      6036	    0.986
Region_1189	   9055825	   9057325	 9	      1501	    0.000
Region_1190	   9065887	   9067363	 9	      1477	    2.169
Region_1191	   9069093	   9071252	 9	      2160	    0.002
Region_1192	   9073270	   9085093	 9	     11824	    0.159
Region_1193	   9087447	   9087758	 9	       312	    1.000
Region_1194	   9090056	   9090760	 9	       705	    0.000
Region_1195	   9093223	   9093697	 9	       475	    0.000
Region_1196	   9094742	   9094987	 9	       246	    0.533
Region_1197	   9096240	   9097188	 9	       949	    1.024
Region_1198	   9097683	   9097747	 9	        65	    0.000
Region_1199	   9098090	   9098520	 9	       431	    1.000
Region_1200	   9099592	   9110973	 9	     11382	    0.479
Region_1201	   9111382	   9117461	 9	      6080	    0.508
Region_1202	   9128295	   9130776	 9	      2482	    0.563
Region_1203	   9133566	   9133895	 9	       330	    0.136
Region_1204	   9135480	   9142835	 9	      7356	    0.085
Region_1205	   9143599	   9146768	 9	      3170	    0.005
Region_1206	   9147195	   9152913	 9	      5719	    0.119
Region_1207	   9154038	   9188463	 9	     34426	    0.252
Region_1208	   9261567	   9288755	 9	     27189	    0.071
Region_1209	   9291149	   9292301	 9	      1153	    0.000
Region_1210	   9293877	   9300499	 9	      6623	    0.033
Region_1211	   9301313	   9308745	 9	      7433	    0.118
Region_1212	   9317108	   9318431	 9	      1324	    0.000
Region_1213	   9330238	   9333103	 9	      2866	    0.053
Region_1214	   9336972	   9338226	 9	      1255	    0.000
Region_1215	   9338737	   9342526	 9	      3790	    0.029
Region_1216	   9343222	   9345728	 9	      2507	    0.000
Region_1217	   9346800	   9349121	 9	      2322	    0.000
Region_1218	   9351291	   9351776	 9	       486	    0.000
Region_1219	   9353895	   9355454	 9	      1560	    0.000
Region_1220	   9356961	   9357925	 9	       965	    0.215
Region_1221	   9361556	   9361930	 9	       375	    0.000
Region_1222	   9363232	   9363818	 9	       587	    1.155
Region_1223	   9364814	   9365390	 9	       577	    0.000
Region_1224	   9367448	   9367781	 9	       334	    0.000
Region_1225	   9369135	   9369232	 9	        98	    0.000
Region_1226	   9370371	   9371114	 9	       744	    0.000
Region_1227	   9372160	   9372752	 9	       593	    0.000
Region_1228	   9374602	   9375273	 9	       672	    0.000
Region_1229	   9375763	   9376987	 9	      1225	    0.215
Region_1230	   9378858	   9381932	 9	      3075	    1.073
Region_1231	   9383153	   9384566	 9	      1414	    1.001
Region_1232	   9386997	   9387962	 9	       966	    0.002
Region_1233	   9389252	   9393434	 9	      4183	    0.000
Region_1234	   9393882	   9395309	 9	      1428	    0.000
Region_1235	   9402099	   9403741	 9	      1643	    1.334
Region_1236	   9405653	   9406979	 9	      1327	    0.064
Region_1237	   9407690	   9408822	 9	      1133	    0.000
Region_1238	   9409533	   9410998	 9	      1466	    0.055
Region_1239	   9518386	   9521251	 9	      2866	    0.772
Region_1240	   9525580	   9532087	 9	      6508	    0.038
Region_1241	   9604749	   9607012	 9	      2264	    0.000
Region_1242	   9608076	   9608223	 9	       148	    0.000
Region_1243	   9609104	   9609334	 9	       231	    0.000
Region_1244	   9610202	   9611387	 9	      1186	    1.867
Region_1245	   9612473	   9613349	 9	       877	    0.005
Region_1246	   9614723	   9614796	 9	        74	    0.216
Region_1247	   9616351	   9616604	 9	       254	    0.000
Region_1248	   9628794	   9628895	 9	       102	    0.000
Region_1249	   9629330	   9629762	 9	       433	    0.000
Region_1250	   9630308	   9630382	 9	        75	    3.000
Region_1251	   9631645	   9633317	 9	      1673	    0.304
Region_1252	   9633814	   9634443	 9	       630	    1.737
Region_1253	   9635203	   9635525	 9	       323	    0.820
Region_1254	   9635827	   9635897	 9	        71	    0.000
Region_1255	   9636669	   9638253	 9	      1585	    0.231
Region_1256	   9639025	   9639347	 9	       323	    0.000
Region_1257	   9640119	   9640253	 9	       135	    0.000
Region_1258	   9641094	   9642748	 9	      1655	    0.000
Region_1259	   9643535	   9643905	 9	       371	    0.310
Region_1260	   9644695	   9646041	 9	      1347	    0.016
Region_1261	   9646885	   9647781	 9	       897	    0.000
Region_1262	   9648604	   9648863	 9	       260	    0.000
Region_1263	   9649674	   9650531	 9	       858	    0.000
Region_1264	   9657062	   9664661	 9	      7600	    0.034
Region_1265	   9666194	   9668864	 9	      2671	    0.000
Region_1266	   9676068	   9677145	 9	      1078	    0.065
Region_1267	   9678747	   9679251	 9	       505	    0.000
Region_1268	   9681005	   9681166	 9	       162	    3.056
Region_1269	   9683128	   9683890	 9	       763	    0.051
Region_1270	   9684587	   9686111	 9	      1525	    0.083
Region_1271	   9688412	   9689265	 9	       854	    0.009
Region_1272	   9699972	   9701729	 9	      1758	    0.250
Region_1273	   9706103	   9719120	 9	     13018	    0.139
Region_1274	   9719716	   9720376	 9	       661	    0.221
Region_1275	   9721055	   9722509	 9	      1455	    0.000
Region_1276	   9725221	   9727416	 9	      2196	    0.038
Region_1277	   9736313	   9737273	 9	       961	    1.917
Region_1278	   9739226	   9747440	 9	      8215	    0.148
Region_1279	   9779341	   9791902	 9	     12562	    0.138
Region_1280	   9793351	   9794595	 9	      1245	    0.370
Region_1281	   9794848	   9796612	 9	      1765	    0.000
Region_1282	   9798002	   9798254	 8	       253	    0.000
Region_1283	   9802937	   9804327	 8	      1391	    0.032
Region_1284	   9805590	   9805928	 8	       339	    1.000
Region_1285	   9808246	   9809160	 8	       915	    0.000
Region_1286	   9832211	   9842368	 8	     10158	    0.018
Region_1287	   9900346	   9905427	 8	      5082	    0.296
Region_1288	   9906388	   9936678	 8	     30291	    0.023
Region_1289	   9943524	   9962549	 8	     19026	    0.428
Region_1290	   9967095	   9968360	 8	      1266	    1.107
Region_1291	   9970226	   9974118	 8	      3893	    0.408
Region_1292	   9976179	   9977644	 8	      1466	    0.085
Region_1293	   9982169	   9983386	 8	      1218	    0.571
Region_1294	   9984014	   9987012	 8	      2999	    0.937
Region_1295	   9987571	   9987868	 8	       298	    0.000
Region_1296	   9990201	   9990578	 8	       378	    2.233
Region_1297	   9992881	   9993027	 8	       147	    0.000
Region_1298	   9993586	   9993977	 8	       392	    0.000
Region_1299	   9996316	   9999685	 8	      3370	    0.000
Region_1300	  10001957	  10002230	 8	       274	    0.000
Region_1301	  10003122	  10005459	 8	      2338	    0.493
Region_1302	  10006902	  10007894	 8	       993	    3.252
Region_1303	  10009346	  10010268	 8	       923	    0.992
Region_1304	  10011088	  10014287	 8	      3200	    0.007
Region_1305	  10017044	  10021368	 8	      4325	    0.030
Region_1306	  10028743	  10039998	 8	     11256	    0.067
Region_1307	  10053608	  10071597	 8	     17990	    0.269
Region_1308	  10073003	  10073290	 8	       288	    0.049
Region_1309	  10075363	  10076994	 8	      1632	    1.838
Region_1310	  10079019	  10084612	 8	      5594	    0.020
Region_1311	  10113659	  10120487	 8	      6829	    0.006
Region_1312	  10121376	  10121801	 8	       426	    0.150
Region_1313	  10122462	  10123080	 8	       619	    0.108
Region_1314	  10124005	  10126630	 8	      2626	    0.000
Region_1315	  10128509	  10128928	 8	       420	    0.000
Region_1316	  10132167	  10132579	 8	       413	    0.000
Region_1317	  10135516	  10136090	 8	       575	    0.000
Region_1318	  10148282	  10149404	 8	      1123	    0.199
Region_1319	  10150368	  10150580	 8	       213	    1.826
Region_1320	  10152262	  10152817	 8	       556	    0.180
Region_1321	  10157610	  10158211	 8	       602	    0.000
Region_1322	  10159101	  10159328	 8	       228	    0.000
Region_1323	  10161001	  10164422	 8	      3422	    0.000
Region_1324	  10182025	  10186195	 8	      4171	    0.707
Region_1325	  10191909	  10192417	 8	       509	    1.676
Region_1326	  10192988	  10193242	 8	       255	    2.729
Region_1327	  10193989	  10194755	 8	       767	    2.447
Region_1328	  10196112	  10200285	 8	      4174	    1.275
Region_1329	  10203431	  10213221	 8	      9791	    1.316
Region_1330	  10213792	  10216543	 8	      2752	    2.062
Region_1331	  10219193	  10220115	 8	       923	    0.000
Region_1332	  10221722	  10223348	 8	      1627	    0.739
Region_1333	  10225035	  10228019	 8	      2985	    0.497
Region_1334	  10229161	  10230310	 8	      1150	    0.000
Region_1335	  10236493	  10249230	 8	     12738	    0.054
Region_1336	  10251126	  10254479	 8	      3354	    0.000
Region_1337	  10256766	  10256874	 8	       109	    0.000
Region_1338	  10257632	  10259453	 8	      1822	    0.576
Region_1339	  10261122	  10262260	 8	      1139	    0.000
Region_1340	  10263628	  10263873	 8	       246	    0.000
Region_1341	  10264493	  10266936	 8	      2444	    0.000
Region_1342	  10288961	  10309058	 8	     20098	    0.130
Region_1343	  10332113	  10332826	 8	       714	    0.136
Region_1344	  10333520	  10334066	 8	       547	    0.000
Region_1345	  10334744	  10337558	 8	      2815	    0.001
Region_1346	  10340031	  10340398	 8	       368	    0.951
Region_1347	  10341726	  10342482	 8	       757	    0.149
Region_1348	  10344146	  10346320	 8	      2175	    0.146
Region_1349	  10348034	  10348489	 8	       456	    0.000
Region_1350	  10349492	  10351407	 8	      1916	    1.376
Region_1351	  10353013	  10354155	 8	      1143	    0.163
Region_1352	  10355381	  10355832	 8	       452	    0.000
Region_1353	  10359835	  10360050	 8	       216	    0.000
Region_1354	  10362056	  10363400	 8	      1345	    0.322
Region_1355	  10363704	  10364119	 8	       416	    0.978
Region_1356	  10365723	  10366586	 8	       864	    0.000
Region_1357	  10376876	  10380183	 8	      3308	    0.432
Region_1358	  10387185	  10404615	 8	     17431	    0.426
Region_1359	  10410862	  10413336	 8	      2475	    0.002
Region_1360	  10414358	  10417918	 8	      3561	    0.000
Region_1361	  10420714	  10423488	 8	      2775	    0.000
Region_1362	  10423654	  10424409	 8	       756	    1.000
Region_1363	  10426886	  10438503	 8	     11618	    0.306
Region_1364	  10452373	  10453097	 8	       725	    0.108
Region_1365	  10454664	  10457032	 8	      2369	    0.182
Region_1366	  10458611	  10459023	 8	       413	    0.000
Region_1367	  10460608	  10461547	 8	       940	    0.005
Region_1368	  10463132	  10464074	 8	       943	    0.000
Region_1369	  10465641	  10466939	 8	      1299	    0.480
Region_1370	  10468506	  10469419	 8	       914	    0.000
Region_1371	  10470981	  10471595	 8	       615	    0.777
Region_1372	  10473078	  10473267	 8	       190	    1.837
Region_1373	  10474854	  10496283	 8	     21430	    0.562
Region_1374	  10497073	  10561243	 8	     64171	    0.119
Region_1375	  10566627	  10592312	 8	     25686	    0.533
Region_1376	  10596477	  10627870	 8	     31394	    0.364
Region_1377	  10628216	  10635074	 8	      6859	    0.895
Region_1378	  10635679	  10734900	 8	     99222	    0.419
Region_1379	  10736542	  10759837	 8	     23296	    0.201
Region_1380	  10760460	  10836225	 8	     75766	    0.351
Region_1381	  10838179	  10887596	 8	     49418	    0.402
Region_1382	  10891935	  10903533	 8	     11599	    0.525
Region_1383	  10904011	  10936115	 8	     32105	    0.150
Region_1384	  10936622	  10946977	 8	     10356	    0.295
Region_1385	  10948545	  10949410	 8	       866	    0.000
Region_1386	  10950668	  10974489	 8	     23822	    0.001
Region_1387	  10974947	  10983810	 8	      8864	    0.225
Region_1388	  10984360	  10986770	 8	      2411	    0.331
Region_1389	  10987546	  10988710	 8	      1165	    0.512
Region_1390	  10989190	  10989457	 8	       268	    0.000
Region_1391	  10989940	  10999867	 8	      9928	    0.552
Region_1392	  11001907	  11034043	 8	     32137	    0.157
Region_1393	  11034305	  11042509	 8	      8205	    0.365
Region_1394	  11044576	  11046955	 8	      2380	    0.216
Region_1395	  11051721	  11052548	 8	       828	    0.000
Region_1396	  11053579	  11056481	 8	      2903	    0.528
Region_1397	  11058343	  11067456	 8	      9114	    0.135
Region_1398	  11068368	  11071336	 8	      2969	    0.028
Region_1399	  11073787	  11078662	 8	      4876	    0.000
Region_1400	  11080490	  11090639	 8	     10150	    0.057
Region_1401	  11147305	  11204340	 8	     57036	    0.377
Region_1402	  11206252	  11206307	 8	        56	    0.000
Region_1403	  11208105	  11208414	 8	       310	    0.000
Region_1404	  11209690	  11214351	 8	      4662	    0.033
Region_1405	  11215186	  11219159	 8	      3974	    0.289
Region_1406	  11219671	  11219944	 8	       274	    1.000
Region_1407	  11222197	  11224509	 8	      2313	    0.011
Region_1408	  11225301	  11231382	 8	      6082	    0.162
Region_1409	  11267206	  11269421	 8	      2216	    0.016
Region_1410	  11270144	  11271483	 8	      1340	    0.074
Region_1411	  11274302	  11274455	 8	       154	    0.000
Region_1412	  11275093	  11275646	 8	       554	    0.047
Region_1413	  11277034	  11277254	 8	       221	    0.000
Region_1414	  11280286	  11281150	 8	       865	    0.000
Region_1415	  11291546	  11300873	 8	      9328	    0.801
Region_1416	  11320126	  11323310	 8	      3185	    0.215
Region_1417	  11326647	  11327180	 8	       534	    0.000
Region_1418	  11329907	  11335167	 8	      5261	    0.000
Region_1419	  11338398	  11339922	 8	      1525	    0.074
Region_1420	  11341445	  11341666	 8	       222	    0.000
Region_1421	  11343115	  11343857	 8	       743	    3.389
Region_1422	  11352497	  11358861	 8	      6365	    0.000
Region_1423	  11361617	  11366424	 8	      4808	    0.150
Region_1424	  11367776	  11369360	 8	      1585	    0.118
Region_1425	  11371252	  11371598	 8	       347	    0.000
Region_1426	  11374563	  11374636	 8	        74	    3.000
Region_1427	  11383222	  11384032	 8	       811	    0.000
Region_1428	  11385526	  11385687	 8	       162	    2.395
Region_1429	  11387656	  11387868	 8	       213	    0.000
Region_1430	  11389823	  11390045	 8	       223	    0.000
Region_1431	  11391986	  11392168	 8	       183	    0.000
Region_1432	  11394631	  11395212	 8	       582	    1.369
Region_1433	  11398433	  11398527	 8	        95	    0.000
Region_1434	  11401453	  11401769	 8	       317	    0.000
Region_1435	  11402817	  11403807	 8	       991	    0.000
Region_1436	  11406317	  11411141	 8	      4825	    0.145
Region_1437	  11412561	  11413140	 8	       580	    0.226
Region_1438	  11415289	  11415469	 8	       181	    3.000
Region_1439	  11416699	  11431978	 8	     15280	    0.073
Region_1440	  11437453	  11441031	 8	      3579	    0.286
Region_1441	  11441837	  11442461	 8	       625	    0.000
Region_1442	  11443059	  11443753	 8	       695	    0.701
Region_1443	  11457708	  11460028	 8	      2321	    1.735
Region_1444	  11463663	  11466562	 8	      2900	    0.018
Region_1445	  11467507	  11468123	 8	       617	    0.389
Region_1446	  11472698	  11474439	 8	      1742	    0.015
Region_1447	  11481869	  11495455	 8	     13587	    0.332
Region_1448	  11515854	  11516607	 8	       754	    1.873
Region_1449	  11519512	  11519784	 8	       273	    0.000
Region_1450	  11521020	  11521553	 8	       534	    2.721
Region_1451	  11522808	  11524593	 8	      1786	    0.101
Region_1452	  11525937	  11526074	 8	       138	    0.000
Region_1453	  11526677	  11527209	 8	       533	    0.000
Region_1454	  11528908	  11529525	 8	       618	    0.000
Region_1455	  11530986	  11533740	 8	      2755	    0.217
Region_1456	  11537816	  11539180	 8	      1365	    0.593
Region_1457	  11540031	  11540200	 8	       170	    0.000
Region_1458	  11541418	  11541974	 8	       557	    0.000
Region_1459	  11543303	  11543770	 8	       468	    0.744
Region_1460	  11544560	  11544611	 8	        52	    0.000
Region_1461	  11545626	  11545934	 8	       309	    0.000
Region_1462	  11547100	  11547602	 8	       503	    0.000
Region_1463	  11550477	  11551689	 8	      1213	    1.953
Region_1464	  11553805	  11554113	 8	       309	    0.000
Region_1465	  11555491	  11556320	 8	       830	    0.000
Region_1466	  11556663	  11561004	 8	      4342	    0.223
Region_1467	  11561562	  11569456	 8	      7895	    0.084
Region_1468	  11588138	  11589552	 8	      1415	    0.027
Region_1469	  11590984	  11591080	 8	        97	    0.000
Region_1470	  11592581	  11592936	 8	       356	    1.202
Region_1471	  11594374	  11594972	 8	       599	    1.000
Region_1472	  11600408	  11600875	 8	       468	    0.000
Region_1473	  11603537	  11603746	 8	       210	    0.000
Region_1474	  11604849	  11605721	 8	       873	    0.226
Region_1475	  11610038	  11611616	 8	      1579	    0.111
Region_1476	  11614239	  11614826	 8	       588	    3.702
Region_1477	  11615716	  11616603	 8	       888	    0.634
Region_1478	  11620526	  11628102	 8	      7577	    0.167
Region_1479	  11633566	  11633884	 8	       319	    1.000
Region_1480	  11635439	  11635885	 8	       447	    1.208
Region_1481	  11636627	  11636878	 8	       252	    1.008
Region_1482	  11638127	  11638215	 8	        89	    2.079
Region_1483	  11639860	  11646634	 8	      6775	    0.004
Region_1484	  11649106	  11655403	 8	      6298	    0.091
Region_1485	  11667426	  11671539	 8	      4114	    0.338
Region_1486	  11673939	  11678050	 8	      4112	    0.296
Region_1487	  11679854	  11680108	 8	       255	    0.592
Region_1488	  11681912	  11684421	 8	      2510	    0.064
Region_1489	  11695239	  11696640	 8	      1402	    0.167
Region_1490	  11697028	  11699022	 8	      1995	    0.473
Region_1491	  11708519	  11709196	 8	       678	    0.000
Region_1492	  11711233	  11715574	 8	      4342	    0.015
Region_1493	  11789933	  11817769	 8	     27837	    0.186
Region_1494	  11821796	  11823105	 8	      1310	    0.095
Region_1495	  11826158	  11826647	 8	       490	    0.000
Region_1496	  11829654	  11830095	 8	       442	    0.000
Region_1497	  11831828	  11831966	 8	       139	    0.000
Region_1498	  11833818	  11834461	 8	       644	    0.000
Region_1499	  11835833	  11836820	 8	       988	    0.000
Region_1500	  11837046	  11837168	 8	       123	    0.000
Region_1501	  11839449	  11839891	 8	       443	    0.000
Region_1502	  11840937	  11841616	 8	       680	    0.935
Region_1503	  11857899	  11860495	 8	      2597	    0.031
Region_1504	  11863600	  11878951	 8	     15352	    0.308
Region_1505	  11881375	  11881816	 8	       442	    0.000
Region_1506	  11883373	  11886132	 8	      2760	    0.582
Region_1507	  11887689	  11894082	 8	      6394	    0.574
Region_1508	  11894737	  11897393	 8	      2657	    0.089
Region_1509	  11898174	  11899982	 8	      1809	    0.000
Region_1510	  11901339	  11902635	 8	      1297	    0.034
Region_1511	  11904084	  11904489	 8	       406	    2.970
Region_1512	  11905866	  11944600	 8	     38735	    0.103
Region_1513	  11948048	  11985881	 8	     37834	    0.159
Region_1514	  11993275	  12008849	 8	     15575	    0.717
Region_1515	  12011282	  12012466	 8	      1185	    0.000
Region_1516	  12014331	  12016563	 8	      2233	    0.004
Region_1517	  12021306	  12022031	 8	       726	    0.091
Region_1518	  12026678	  12038419	 8	     11742	    0.652
Region_1519	  12038959	  12039036	 8	        78	    0.000
Region_1520	  12039826	  12045867	 8	      6042	    0.564
Region_1521	  12059986	  12063002	 8	      3017	    0.011
Region_1522	  12064134	  12065415	 8	      1282	    1.000
Region_1523	  12067666	  12068481	 8	       816	    0.390
Region_1524	  12070131	  12071637	 8	      1507	    0.395
Region_1525	  12078471	  12080268	 8	      1798	    1.193
Region_1526	  12081488	  12087888	 8	      6401	    2.190
Region_1527	  12089719	  12097738	 8	      8020	    0.009
