IG_Region	Beg	End
Region_1826	14267178	14269726
Region_1827	14272662	14272926
Region_1828	14276718	14280854
Region_1829	14284754	14285329
Region_1830	14289546	14290182
Region_1831	14293477	14294835
Region_1832	14298096	14299485
Region_1833	14302757	14304220
Region_1834	14310207	14310998
Region_1835	14314397	14314921
Region_1836	14318206	14318659
Region_1837	14322051	14322973
Region_1838	14326442	14326917
Region_1839	14330507	14330936
Region_1840	14331186	14332393
Region_1841	14333018	14333738
Region_1842	14334664	14334826
Region_1843	14335587	14338846
Region_1844	14339333	14346883
Region_1845	14347509	14348424
Region_1846	14349813	14353836
Region_1847	14358171	14359720
Region_1848	14360168	14361826
Region_1849	14362297	14362913
Region_1850	14363608	14364409
Region_1851	14365056	14365307
Region_1852	14365989	14368438
Region_1853	14369121	14371465
Region_1854	14372920	14373453
Region_1855	14375325	14376852
Region_1856	14378710	14380530
Region_1857	14382305	14382770
Region_1858	14383331	14384084
Region_1859	14384851	14385092
Region_1860	14386029	14386703
Region_1861	14387862	14389159
Region_1862	14392003	14392599
Region_1863	14393573	14399554
Region_1864	14404430	14404955
Region_1865	14407990	14408511
Region_1866	14411731	14412452
Region_1867	14414561	14415716
Region_1868	14434357	14435704
Region_1869	14437549	14438135
Region_1870	14440478	14440908
Region_1871	14442785	14444196
Region_1872	14445577	14446864
Region_1873	14448005	14449371
Region_1874	14449753	14450470
Region_1875	14452811	14453480
Region_1876	14454552	14454898
Region_1877	14455396	14456282
Region_1878	14458020	14459789
Region_1879	14461731	14461958
Region_1880	14462829	14463459
Region_1881	14469801	14470091
Region_1882	14472531	14483362
Region_1883	14483462	14484899
Region_1884	14485730	14486811
Region_1885	14487547	14488488
Region_1886	14489301	14491722
Region_1887	14493667	14494378
Region_1888	14496632	14497593
Region_1889	14502848	14505231
Region_1890	14507814	14508285
Region_1891	14510213	14510717
Region_1892	14510979	14512848
Region_1893	14515598	14517515
Region_1894	14522222	14524044
Region_1895	14530523	14532529
Region_1896	14540771	14542406
Region_1897	14548065	14549411
Region_1898	14551473	14551988
Region_1899	14552415	14557709
Region_1900	14559494	14561095
Region_1901	14562023	14563522
Region_1902	14566305	14571336
Region_1903	14572507	14572588
Region_1904	14575246	14588441
Region_1905	14591295	14591613
Region_1906	14592100	14594240
Region_1907	14596299	14603443
Region_1908	14608576	14608999
Region_1909	14609534	14610376
Region_1910	14611815	14613062
Region_1911	14613897	14622307
Region_1912	14623340	14628563
Region_1913	14632906	14635508
Region_1914	14636247	14637546
Region_1915	14638621	14639507
Region_1916	14639985	14640060
Region_1917	14641240	14642063
Region_1918	14643192	14643603
Region_1919	14645620	14645730
Region_1920	14647972	14649987
Region_1921	14657028	14659962
Region_1922	14662999	14663947
Region_1923	14666281	14667689
Region_1924	14668899	14669151
Region_1925	14670637	14675108
Region_1926	14676772	14676944
Region_1927	14683897	14709012
Region_1928	14734178	14747388
Region_1929	14747803	14750192
Region_1930	14762272	14764917
Region_1931	14769859	14776435
Region_1932	14780275	14782306
Region_1933	14785775	14786020
Region_1934	14787321	14789428
Region_1935	14790346	14790682
Region_1936	14792654	14793175
Region_1937	14794563	14795114
Region_1938	14801666	14802526
Region_1939	14803278	14803997
Region_1940	14806444	14806826
Region_1941	14807325	14816156
Region_1942	14821245	14822544
Region_1943	14826671	14826862
Region_1944	14827453	14827637
Region_1945	14828228	14829684
Region_1946	14831275	14831401
Region_1947	14831989	14836921
Region_1948	14837481	14839752
Region_1949	14844199	14848392
Region_1950	14850689	14853012
Region_1951	14860369	14864242
Region_1952	14869541	14876086
Region_1953	14877323	14879399
Region_1954	14935685	14962532
Region_1955	14963625	14983190
Region_1956	14986242	15000838
Region_1957	15007713	15007724
Region_1958	15007908	15011505
Region_1959	15012923	15013837
Region_1960	15015031	15015718
Region_1961	15018146	15018639
Region_1962	15027376	15030289
Region_1963	15053855	15056534
Region_1964	15057381	15060169
Region_1965	15061624	15061829
Region_1966	15062604	15063688
Region_1967	15070832	15073828
Region_1968	15077825	15080017
Region_1969	15082725	15085196
Region_1970	15086664	15086967
Region_1971	15090195	15092993
Region_1972	15094869	15096261
Region_1973	15106154	15115210
Region_1974	15119564	15125525
Region_1975	15127966	15131504
Region_1976	15132343	15133002
Region_1977	15134224	15135777
Region_1978	15136660	15138329
Region_1979	15139439	15152616
Region_1980	15158712	15163356
Region_1981	15163608	15168174
Region_1982	15169898	15179474
Region_1983	15200908	15207653
Region_1984	15208692	15217634
Region_1985	15236036	15237904
Region_1986	15239772	15240604
Region_1987	15248045	15249260
Region_1988	15249611	15251243
Region_1989	15251445	15253322
Region_1990	15254211	15269731
Region_1991	15271566	15271950
Region_1992	15273812	15289955
Region_1993	15292416	15294954
Region_1994	15298169	15303829
Region_1995	15304515	15327627
Region_1996	15329914	15330388
Region_1997	15331025	15331376
Region_1998	15332268	15332614
Region_1999	15334546	15336163
Region_2000	15336854	15337157
Region_2001	15337617	15338788
Region_2002	15340214	15359952
Region_2003	15361071	15365146
Region_2004	15410240	15416843
Region_2005	15417606	15417748
Region_2006	15418257	15423321
Region_2007	15424665	15440616
Region_2008	15441454	15442619
Region_2009	15444252	15445391
Region_2010	15449595	15450203
Region_2011	15450798	15452011
Region_2012	15464844	15466380
Region_2013	15467924	15468701
Region_2014	15469871	15470091
Region_2015	15470664	15471035
Region_2016	15471498	15472894
Region_2017	15479246	15482756
Region_2018	15485046	15485447
Region_2019	15489574	15489996
Region_2020	15491869	15492221
Region_2021	15494181	15499486
Region_2022	15505911	15506833
Region_2023	15517940	15527111
Region_2024	15527944	15534375
Region_2025	15553362	15554849
Region_2026	15555698	15555836
Region_2027	15557634	15558027
Region_2028	15560301	15560462
Region_2029	15564673	15565844
Region_2030	15567020	15570970
Region_2031	15571774	15572098
Region_2032	15572675	15572935
Region_2033	15573502	15573701
Region_2034	15574393	15574435
Region_2035	15575546	15576854
Region_2036	15577393	15579416
Region_2037	15619869	15621399
Region_2038	15630709	15631782
Region_2039	15632853	15650366
Region_2040	15670328	15744276
Region_2041	15749224	15750890
Region_2042	15751273	15772123
Region_2043	15782260	15787412
Region_2044	15789486	15790843
Region_2045	15792390	15793838
Region_2046	15794753	15795113
Region_2047	15797096	15798787
Region_2048	15799301	15803976
Region_2049	15810110	15811246
Region_2050	15812155	15812233
Region_2051	15813204	15813416
Region_2052	15814418	15815587
Region_2053	15816903	15817758
Region_2054	15819373	15848681
Region_2055	15848911	15855122
Region_2056	15867156	15883170
Region_2057	15884629	15886045
Region_2058	15889081	15891254
Region_2059	15895495	15901530
Region_2060	15904199	15905699
Region_2061	15914261	15915737
Region_2062	15917467	15919626
Region_2063	15921644	15933467
Region_2064	15935821	15936132
Region_2065	15938430	15939134
Region_2066	15941597	15942071
Region_2067	15943116	15943361
Region_2068	15944614	15945562
Region_2069	15946057	15946121
Region_2070	15946464	15946894
Region_2071	15947966	15959347
Region_2072	15959756	15965835
Region_2073	15976669	15979150
Region_2074	15981940	15982269
Region_2075	15983854	15991209
Region_2076	15991973	15995142
Region_2077	15995569	16001287
Region_2078	16002412	16036837
Region_2079	16109941	16137129
Region_2080	16139523	16140675
Region_2081	16142251	16148873
Region_2082	16149687	16157119
Region_2083	16165482	16166805
Region_2084	16178612	16181477
Region_2085	16185346	16186600
Region_2086	16187111	16190900
Region_2087	16191596	16194102
Region_2088	16195174	16197495
Region_2089	16199665	16200150
Region_2090	16202269	16203828
Region_2091	16205335	16206299
Region_2092	16209930	16210304
Region_2093	16211606	16212192
Region_2094	16213188	16213764
Region_2095	16215822	16216155
Region_2096	16217509	16217606
Region_2097	16218745	16219488
Region_2098	16220534	16221126
Region_2099	16222976	16223647
Region_2100	16224137	16225361
Region_2101	16227232	16230306
Region_2102	16231527	16232940
Region_2103	16235371	16236336
Region_2104	16237626	16241808
Region_2105	16242256	16243683
Region_2106	16250473	16252115
Region_2107	16254027	16255353
Region_2108	16256064	16257196
Region_2109	16257907	16259372
Region_2110	16366760	16369625
Region_2111	16373954	16380461
Region_2112	16453123	16455386
Region_2113	16456450	16456597
Region_2114	16457478	16457708
Region_2115	16458576	16459761
Region_2116	16460847	16461723
Region_2117	16463097	16463170
Region_2118	16464725	16464978
Region_2119	16477168	16477269
Region_2120	16477704	16478136
Region_2121	16478682	16478756
Region_2122	16480019	16481691
Region_2123	16482188	16482817
Region_2124	16483577	16483899
Region_2125	16484201	16484271
Region_2126	16485043	16486627
Region_2127	16487399	16487721
Region_2128	16488493	16488627
Region_2129	16489468	16491122
Region_2130	16491909	16492279
Region_2131	16493069	16494415
Region_2132	16495259	16496155
Region_2133	16496978	16497237
Region_2134	16498048	16498905
Region_2135	16505436	16513035
Region_2136	16514568	16517238
Region_2137	16524442	16525519
Region_2138	16527121	16527625
Region_2139	16529379	16529540
Region_2140	16531502	16532264
Region_2141	16532961	16534485
Region_2142	16536786	16537639
Region_2143	16548346	16550103
Region_2144	16554477	16567494
Region_2145	16568090	16568750
Region_2146	16569429	16570883
Region_2147	16573595	16575790
Region_2148	16584687	16585647
Region_2149	16587600	16595814
Region_2150	16627715	16640276
Region_2151	16641725	16642969
Region_2152	16643222	16648833
Region_2153	16743116	16748300
Region_2154	16749618	16750557
Region_2155	16754337	16758386
Region_2156	16759707	16760377
Region_2157	16762574	16763102
Region_2158	16764727	16765308
Region_2159	16766934	16767144
Region_2160	16768561	16769133
Region_2161	16771318	16780938
Region_2162	16782438	16784127
Region_2163	16785352	16800303
Region_2164	16801333	16806347
Region_2165	16859800	16861999
Region_2166	16862830	16868301
Region_2167	16869584	16869794
Region_2168	16871026	16873465
Region_2169	16874757	16875868
Region_2170	16877942	16880936
Region_2171	16886612	16887305
Region_2172	16887702	16898376
Region_2173	16899490	16900431
Region_2174	16901096	16907038
Region_2175	16918476	16971532
Region_2176	16972568	16988575
Region_2177	16990076	16993263
Region_2178	16994320	17014289
Region_2179	17015664	17017046
Region_2180	17017893	17018617
Region_2181	17019330	17022475
Region_2182	17032877	17035736
Region_2183	17036676	17036805
Region_2184	17037871	17038340
Region_2185	17039301	17039398
Region_2186	17040275	17048576
Region_2187	17049890	17050403
Region_2188	17051499	17052634
Region_2189	17052945	17060132
Region_2190	17061797	17077993
Region_2191	17079304	17091443
Region_2192	17091795	17102006
Region_2193	17103804	17119556
Region_2194	17121841	17123125
Region_2195	17125205	17126783
Region_2196	17127189	17131612
Region_2197	17132473	17143849
Region_2198	17144261	17145875
Region_2199	17149905	17150031
Region_2200	17150734	17150742
Region_2201	17151013	17152247
Region_2202	17161886	17162622
Region_2203	17164310	17166339
Region_2204	17168628	17170804
Region_2205	17184608	17210106
Region_2206	17218577	17227097
Region_2207	17230338	17231431
Region_2208	17235057	17245764
Region_2209	17247512	17248601
Region_2210	17250322	17251298
Region_2211	17252370	17252873
Region_2212	17255940	17257213
Region_2213	17258065	17258218
Region_2214	17260620	17261066
Region_2215	17263397	17264484
Region_2216	17267591	17287830
Region_2217	17332642	17342987
Region_2218	17345947	17347165
Region_2219	17349227	17349237
Region_2220	17360187	17377161
Region_2221	17380583	17382288
Region_2222	17384594	17385424
Region_2223	17385584	17386810
Region_2224	17397818	17399759
Region_2225	17400237	17425516
Region_2226	17428080	17430220
Region_2227	17432458	17436986
Region_2228	17443568	17445380
Region_2229	17452504	17455595
Region_2230	17458670	17460024
Region_2231	17460274	17461320
Region_2232	17462943	17463486
Region_2233	17464004	17465067
Region_2234	17467212	17470348
Region_2235	17471707	17475173
Region_2236	17476359	17476712
Region_2237	17481169	17481312
Region_2238	17481747	17481764
Region_2239	17482690	17483208
Region_2240	17485288	17516028
Region_2241	17525337	17527223
Region_2242	17529913	17529963
Region_2243	17530785	17532600
Region_2244	17537256	17538244
Region_2245	17539858	17540139
Region_2246	17541847	17542801
Region_2247	17544788	17545278
Region_2248	17547672	17548220
Region_2249	17551557	17552807
Region_2250	17555902	17564536
Region_2251	17565341	17576571
Region_2252	17577160	17585118
Region_2253	17620301	17635058
Region_2254	17636254	17652516
Region_2255	17657520	17659982
Region_2256	17666636	17671844
Region_2257	17676826	17678624
Region_2258	17684309	17685058
Region_2259	17687236	17687825
Region_2260	17688144	17688611
Region_2261	17692758	17693302
Region_2262	17698380	17699810
Region_2263	17705151	17707109
Region_2264	17707857	17708518
Region_2265	17709144	17709527
Region_2266	17710178	17711868
Region_2267	17712720	17713650
Region_2268	17716394	17717526
Region_2269	17719732	17724646
Region_2270	17726638	17730088
Region_2271	17732581	17732687
Region_2272	17735165	17736042
Region_2273	17736881	17737028
Region_2274	17738551	17740053
Region_2275	17740293	17746687
Region_2276	17748240	17757686
Region_2277	17758524	17799163
Region_2278	17801008	17801275
Region_2279	17801942	17802877
Region_2280	17803358	17806356
Region_2281	17810757	17812576
Region_2282	17818172	17821890
Region_2283	17842082	17875609
Region_2284	17880164	17886906
Region_2285	17888518	17888768
Region_2286	17889735	17890626
Region_2287	17894120	17900476
Region_2288	17902794	17905989
Region_2289	17937092	17954985
Region_2290	17955686	17991282
Region_2291	17992880	17998017
Region_2292	17998534	17999199
Region_2293	17999846	18000078
Region_2294	18000595	18002068
Region_2295	18008813	18018245
Region_2296	18019174	18020723
Region_2297	18022044	18024211
Region_2298	18025860	18026794
Region_2299	18030318	18050907
Region_2300	18051895	18079484
Region_2301	18087583	18196438
Region_2302	18197050	18209377
Region_2303	18215387	18218256
Region_2304	18218970	18222671
Region_2305	18227517	18229191
Region_2306	18231390	18231832
Region_2307	18237333	18239842
Region_2308	18242002	18245143
Region_2309	18247784	18248917
Region_2310	18250753	18251151
Region_2311	18251612	18254290
Region_2312	18256046	18256363
Region_2313	18260283	18261396
Region_2314	18262696	18265629
Region_2315	18270595	18270670
Region_2316	18271828	18273391
Region_2317	18277805	18280491
Region_2318	18280993	18285452
Region_2319	18286341	18287282
Region_2320	18288087	18290897
Region_2321	18293207	18293904
Region_2322	18294538	18300452
Region_2323	18355722	18361068
Region_2324	18361873	18362570
Region_2325	18363674	18367053
Region_2326	18376669	18377275
Region_2327	18380700	18384334
Region_2328	18388775	18389871
Region_2329	18391033	18393116
Region_2330	18400296	18409344
Region_2331	18413665	18415841
Region_2332	18416309	18418364
Region_2333	18444464	18458979
Region_2334	18460348	18481243
Region_2335	18487663	18495937
Region_2336	18500102	18503549
Region_2337	18518886	18529157
Region_2338	18531881	18536950
Region_2339	18538750	18539988
Region_2340	18549437	18562563
Region_2341	18577237	18585697
Region_2342	18590216	18590625
Region_2343	18594453	18595138
Region_2344	18596096	18597152
Region_2345	18604423	18608260
Region_2346	18610763	18613558
Region_2347	18616065	18619864
Region_2348	18620955	18621731
Region_2349	18627988	18628420
Region_2350	18630417	18631270
Region_2351	18633263	18633691
Region_2352	18636589	18637512
Region_2353	18638269	18640616
Region_2354	18651718	18656016
Region_2355	18656530	18659094
Region_2356	18662087	18663147
Region_2357	18664675	18666833
Region_2358	18668148	18669600
Region_2359	18671011	18672407
Region_2360	18712941	18731486
Region_2361	18731766	18736936
Region_2362	18738660	18739481
Region_2363	18739987	18742642
Region_2364	18745112	18745994
Region_2365	18748847	18759602
Region_2366	18761305	18778459
Region_2367	18866306	18902498
Region_2368	18903966	18936877
Region_2369	18937444	18941951
Region_2370	18943716	18951314
Region_2371	18956618	18957633
Region_2372	18958346	18959133
Region_2373	18959981	18960365
Region_2374	18961400	18962431
Region_2375	18971827	18971962
Region_2376	18974288	18975122
Region_2377	18975852	18978307
Region_2378	18999328	18999723
Region_2379	19003286	19004870
Region_2380	19005654	19007077
Region_2381	19011318	19012871
Region_2382	19014577	19014637
Region_2383	19015706	19017358
Region_2384	19018087	19018716
Region_2385	19020081	19020159
Region_2386	19022352	19029686
Region_2387	19034698	19038254
Region_2388	19039908	19052468
Region_2389	19054844	19056478
Region_2390	19057126	19059355
Region_2391	19060659	19060934
Region_2392	19061891	19067137
Region_2393	19067369	19069408
Region_2394	19078800	19081572
Region_2395	19082037	19082770
Region_2396	19083308	19083989
Region_2397	19084450	19084671
Region_2398	19085107	19085642
Region_2399	19086107	19086426
Region_2400	19086987	19088765
Region_2401	19089494	19104236
Region_2402	19105144	19105603
Region_2403	19106534	19135040
Region_2404	19167764	19171778
Region_2405	19172592	19173060
Region_2406	19174264	19175155
Region_2407	19175519	19185972
Region_2408	19189100	19189711
Region_2409	19191598	19192102
Region_2410	19193815	19195861
Region_2411	19202484	19212762
Region_2412	19218779	19224869
Region_2413	19228510	19228973
Region_2414	19259306	19268433
Region_2415	19273665	19275660
Region_2416	19277936	19279212
Region_2417	19281406	19282889
Region_2418	19285308	19286109
Region_2419	19287382	19289858
Region_2420	19291210	19291476
Region_2421	19293952	19294295
Region_2422	19296035	19296633
Region_2423	19306334	19335325
Region_2424	19336319	19337505
Region_2425	19337815	19348462
Region_2426	19350711	19351022
Region_2427	19353578	19353790
Region_2428	19355056	19364578
Region_2429	19365586	19365999
Region_2430	19367032	19367810
Region_2431	19373638	19374845
Region_2432	19377296	19382036
Region_2433	19389508	19390289
Region_2434	19393042	19393957
Region_2435	19395533	19395907
Region_2436	19398406	19398874
Region_2437	19400471	19400839
Region_2438	19401440	19421152
Region_2439	19435079	19436600
Region_2440	19437522	19438833
Region_2441	19442486	19445251
Region_2442	19447802	19447968
Region_2443	19450961	19453911
Region_2444	19457255	19461097
Region_2445	19462772	19475384
Region_2446	19479392	19501238
Region_2447	19542747	19545466
Region_2448	19577665	19585089
Region_2449	19586482	19609303
Region_2450	19609824	19609951
Region_2451	19611392	19612614
Region_2452	19612771	19614810
Region_2453	19615834	19616435
Region_2454	19617645	19618273
Region_2455	19619863	19619983
Region_2456	19623587	19623971
Region_2457	19624450	19626388
Region_2458	19626764	19627065
Region_2459	19628581	19634336
Region_2460	19643724	19734433
Region_2461	19735122	19735396
Region_2462	19737699	19738900
Region_2463	19742302	19745463
Region_2464	19748484	19753068
Region_2465	19755725	19762117
Region_2466	19763793	19780799
Region_2467	19781475	19787792
