Transcript	Beg	End
GA32588-RA 	12726306	12726964
GA25052-RA 	12729854	12730393
GA13843-RA 	12733086	12733577
GA14025-RA 	12735576	12736931
GA24155-RB 	12737825	12738100
GA10978-RA 	12739732	12740271
GA25053-RA 	12740780	12741148
GA25054-RB 	12741929	12743037
GA24152-RA 	12745604	12745801
GA25055-RA 	12753942	12754431
GA24151-RA 	12756414	12757439
GA24150-RA 	12757681	12758181
GA25057-RA 	12762993	12763482
GA24148-RA 	12765431	12766456
GA24147-RB 	12766698	12767198
GA30278-RA 	12768423	12769006
GA24146-RC 	12773675	12779032
GA24145-RA 	12816294	12816908
GA24144-RB 	12826488	12826919
GA24142-RA 	12836693	12837112
GA32638-RA 	12854535	12890844
GA30276-RD 	12931513	12944488
GA10655-RA 	12970944	12971915
GA19690-RA 	12972570	12974086
GA20921-RB 	12976783	12984403
GA21463-RB 	12984856	12985979
GA12112-RA 	12986513	12990080
GA24139-RA 	12993028	12994749
GA12110-RA 	12995074	12996807
GA12109-RC 	13005103	13015995
GA12108-RA 	13052305	13052961
GA25067-RB 	13060660	13061161
GA11640-RA 	13066236	13067960
GA11639-RC 	13080848	13084781
GA12107-RA 	13096483	13097576
GA21459-RE 	13097923	13110098
GA25068-RA 	13111099	13111439
GA21457-RA 	13111616	13113257
GA30979-RA 	13114072	13114553
GA20945-RD 	13115633	13120429
GA25069-RB 	13121406	13121955
GA21455-RB 	13122301	13122894
GA25071-RB 	13123749	13124352
GA25072-RD 	13124885	13125469
GA30275-RB 	13125576	13126522
GA24138-RB 	13126870	13144271
GA25073-RA 	13145237	13146069
GA24137-RB 	13146335	13148695
GA20951-RA 	13151297	13152688
GA24135-RB 	13153803	13161213
GA12100-RA 	13162790	13164344
GA25074-RA 	13233796	13249651
GA21450-RA 	13250402	13251333
GA14087-RB 	13254280	13255520
GA24134-RA 	13255785	13256596
GA24133-RA 	13256922	13257810
GA14095-RA 	13258230	13260649
GA13539-RA 	13261306	13266267
GA24132-RA 	13274762	13277327
GA25075-RA 	13277765	13278305
GA25076-RA 	13278417	13279126
GA10380-RA 	13279227	13280122
GA18427-RA 	13292824	13294245
GA17580-RC 	13294536	13295219
GA25077-RA 	13295378	13296770
GA25078-RA 	13296963	13298031
GA17561-RA 	13305866	13307575
GA12387-RB 	13313036	13317467
GA18396-RA 	13323860	13326986
GA24129-RB 	13327299	13330727
GA18373-RA 	13331003	13333215
GA17528-RA 	13333354	13334262
GA32691-RA 	13335191	13335487
GA17523-RA 	13335667	13336494
GA17515-RA 	13337463	13339014
GA18359-RA 	13339689	13340147
GA12380-RA 	13340342	13341364
GA24126-RA 	13342489	13350447
GA18353-RA 	13360378	13361627
GA25079-RB 	13361892	13362170
GA24124-RA 	13362557	13365091
GA17492-RB 	13366887	13369370
GA11510-RA 	13369593	13372693
GA10990-RC 	13373228	13375511
GA10988-RA 	13376125	13379030
GA25082-RA 	13380197	13382194
GA12379-RH 	13384635	13390153
GA24122-RA 	13404908	13405282
GA15849-RA 	13407292	13409166
GA16512-RA 	13409464	13410033
GA25083-RA 	13410890	13413349
GA24121-RA 	13414162	13415408
GA21300-RA 	13416308	13416955
GA21240-RA 	13417302	13419108
GA21153-RA 	13419582	13422508
GA21158-RA 	13422913	13424871
GA11587-RC 	13430979	13435062
GA21348-RD 	13436535	13440420
GA15601-RB 	13442994	13448725
GA21345-RA 	13453494	13455608
GA12080-RA 	13456505	13458298
GA21344-RA 	13458469	13459900
GA21027-RB 	13461159	13466532
GA21037-RA 	13466823	13467455
GA21038-RA 	13468875	13470804
GA21039-RA 	13471714	13473266
GA21041-RA 	13473640	13474438
GA21043-RA 	13474640	13475753
GA21045-RA 	13475862	13476789
GA30274-RB 	13477509	13478213
GA21099-RA 	13488517	13490820
GA21105-RD 	13492063	13496768
GA21109-RB 	13497761	13500841
GA25084-RA 	13501820	13505082
GA25085-RA 	13507073	13509126
GA21135-RA 	13510362	13515723
GA21150-RA 	13516514	13519255
GA21141-RA 	13519957	13521876
GA21145-RA 	13522339	13523793
GA30273-RA 	13525028	13527259
GA21160-RA 	13531156	13532352
GA21164-RB 	13534142	13537930
GA21181-RI 	13542275	13560623
GA21185-RB 	13562402	13564440
GA17595-RA 	13565628	13566435
GA17487-RA 	13566565	13569188
GA17601-RA 	13580505	13581987
GA12347-RB 	13583537	13584969
GA25087-RG 	13585870	13591409
GA17485-RA 	13592521	13593212
GA17483-RC 	13593588	13596377
GA12348-RA 	13596834	13597726
GA17480-RA 	13597880	13599013
GA17618-RA 	13599184	13604407
GA17623-RA 	13604692	13605974
GA24114-RA 	13606038	13607385
GA21323-RA 	13609518	13610683
GA25088-RB 	13611600	13616042
GA13871-RA 	13616399	13618232
GA16724-RA 	13619026	13624029
GA16759-RA 	13624431	13626432
GA21704-RB 	13626851	13627799
GA24113-RA 	13629683	13631862
GA25089-RC 	13638412	13643944
GA15755-RA 	13645703	13648031
GA17308-RA 	13648468	13650499
GA21718-RA 	13650674	13654132
GA17211-RA 	13654465	13655778
GA21720-RA 	13666165	13666813
GA19795-RB 	13688245	13698001
GA32511-RA 	13699720	13700610
GA24389-RB 	13700713	13702201
GA21467-RA 	13702313	13703744
GA21466-RA 	13703903	13705416
GA24775-RA 	13706840	13708806
GA24388-RC 	13710572	13711230
GA24777-RB 	13717072	13725594
GA11906-RB 	13726441	13727692
GA24778-RC 	13729612	13730842
GA14766-RA 	13731179	13734866
GA24387-RN 	13735570	13742761
GA11483-RA 	13744418	13745818
GA24386-RB 	13772682	13774094
GA32496-RA 	13807182	13812432
GA17460-RA 	13817158	13820842
GA24384-RA 	13821373	13822459
GA11905-RA 	13822861	13823868
GA11480-RD 	13824601	13826404
GA11904-RA 	13829364	13831175
GA11902-RB 	13833171	13836361
GA24382-RA 	13848970	13911301
GA31355-RA 	13917720	13918338
GA24381-RA 	13919511	13939209
GA24380-RA 	13944872	13945924
GA18071-RA 	13946532	13947347
GA18089-RA 	13948605	13953473
GA17915-RA 	13953904	13956261
GA17936-RA 	13956953	13957718
GA18113-RA 	13957853	13961708
GA24781-RD 	13969408	13978550
GA14676-RA 	13980050	13981897
GA18713-RA 	13982082	13983472
GA18031-RA 	13983729	13984972
GA17648-RA 	13985176	13986184
GA17660-RA 	13986725	13987120
GA11614-RA 	13993613	13994457
GA11894-RB 	13999641	14085562
GA24783-RB 	14001621	14002442
GA11889-RA 	14002608	14003251
GA11890-RB 	14023970	14026447
GA11891-RA 	14032856	14034664
GA24785-RB 	14045975	14052669
GA31336-RA 	14053407	14053532
GA24786-RB 	14053876	14054055
GA24376-RA 	14087480	14094732
GA11895-RA 	14096827	14097828
GA11899-RA 	14097947	14098816
GA17222-RA 	14099585	14101930
GA24375-RAJ	14105445	14134061
GA24374-RB 	14143982	14145494
GA11901-RA 	14145671	14147311
GA18299-RA 	14150173	14152152
GA18253-RA 	14152449	14160953
GA24373-RB 	14161903	14176408
GA24788-RA 	14172560	14172988
GA19888-RA 	14180040	14185028
GA24791-RA 	14187203	14189190
GA13844-RD 	14191205	14196810
GA19874-RA 	14198345	14199470
GA21451-RA 	14199958	14201357
GA19868-RA 	14201739	14203242
GA18683-RA 	14203573	14204203
GA24792-RA 	14204228	14204550
GA19089-RA 	14205004	14207198
GA22051-RD 	14211450	14244723
GA22160-RA 	14239661	14242139
GA11297-RB 	14262385	14267177
GA10034-RA 	14269727	14272661
GA21772-RA 	14272927	14276717
GA24794-RA 	14280855	14284753
GA10051-RB 	14285330	14289545
GA32923-RA 	14290183	14293476
GA10058-RC 	14294836	14298095
GA24796-RB 	14299486	14302756
GA12088-RA 	14304221	14310206
GA15604-RA 	14310999	14314396
GA24797-RA 	14314922	14318205
GA15600-RA 	14318660	14322050
GA24798-RA 	14322974	14326441
GA12087-RB 	14326918	14330506
GA24799-RA 	14330937	14331185
GA15602-RA 	14332394	14333017
GA15599-RA 	14333739	14334663
GA12082-RA 	14334827	14335586
GA21122-RB 	14338847	14339332
GA21357-RA 	14346884	14347508
GA12084-RA 	14348425	14349812
GA21125-RA 	14353837	14358170
GA21128-RA 	14359721	14360167
GA21129-RA 	14361827	14362296
GA15607-RA 	14362914	14363607
GA32484-RA 	14364410	14365055
GA24800-RB 	14365308	14365988
GA21130-RA 	14368439	14369120
GA12083-RA 	14371466	14372919
GA24368-RA 	14373454	14375324
GA21356-RA 	14376853	14378709
GA15694-RA 	14380531	14382304
GA32490-RA 	14382771	14383330
GA15753-RA 	14384085	14384850
GA10629-RA 	14385093	14386028
GA15902-RA 	14386704	14387861
GA15898-RA 	14389160	14392002
GA17713-RA 	14392600	14393572
GA15918-RA 	14399555	14404429
GA17718-RA 	14404956	14407989
GA15966-RA 	14408512	14411730
GA17735-RA 	14412453	14414560
GA24366-RG 	14415717	14434356
GA18109-RA 	14435705	14437548
GA16095-RA 	14438136	14440477
GA17765-RA 	14440909	14442784
GA10968-RA 	14444197	14445576
GA16231-RA 	14446865	14448004
GA10970-RA 	14449372	14449752
GA15698-RA 	14450471	14452810
GA16346-RA 	14453481	14454551
GA15697-RA 	14454899	14455395
GA17778-RA 	14456283	14458019
GA16380-RA 	14459790	14461730
GA12367-RA 	14461959	14462828
GA16427-RA 	14463460	14469800
GA18060-RB 	14470092	14472530
GA30547-RA 	14483363	14483461
GA16529-RA 	14484900	14485729
GA16582-RA 	14486812	14487546
GA17833-RB 	14488489	14489300
GA24803-RA 	14491723	14493666
GA17846-RC 	14494379	14496631
GA16670-RC 	14497594	14502847
GA15703-RA 	14505232	14507813
GA10254-RA 	14508286	14510212
GA12365-RA 	14510718	14510978
GA14148-RB 	14512849	14515597
GA16823-RC 	14517516	14522221
GA17855-RA 	14524045	14530522
GA10893-RB 	14532530	14540770
GA24365-RA 	14542407	14548064
GA16964-RB 	14549412	14551472
GA31646-RA 	14551989	14552414
GA16996-RB 	14557710	14559493
GA24364-RA 	14561096	14562022
GA17922-RB 	14563523	14566304
GA17017-RA 	14571337	14572506
GA17930-RA 	14572589	14575245
GA17346-RA 	14588442	14591294
GA24363-RB 	14591614	14592099
GA12369-RA 	14594241	14596298
GA24806-RA 	14603444	14608575
GA18111-RA 	14609000	14609533
GA21270-RA 	14610377	14611814
GA24807-RA 	14613063	14613896
GA11060-RA 	14622308	14623339
GA21271-RA 	14628564	14632905
GA15343-RA 	14635509	14636246
GA15278-RB 	14637547	14638620
GA30623-RA 	14639508	14639984
GA11041-RB 	14640061	14641239
GA15275-RA 	14642064	14643191
GA21272-RB 	14643604	14645619
GA15274-RA 	14645731	14647971
GA15795-RA 	14649988	14657027
GA21273-RA 	14659963	14662998
GA10844-RA 	14663948	14666280
GA24810-RA 	14667690	14668898
GA21275-RA 	14669152	14670636
GA14751-RA 	14675109	14676771
GA14750-RB 	14676945	14683896
GA15598-RA 	14709013	14734177
GA12102-RB 	14747389	14747802
GA21392-RA 	14750193	14762271
GA21021-RA 	14764918	14769858
GA21015-RA 	14776436	14780274
GA21006-RA 	14782307	14785774
GA21003-RA 	14786021	14787320
GA31592-RA 	14789429	14790345
GA21171-RA 	14790683	14792653
GA14083-RA 	14793176	14794562
GA15581-RA 	14795115	14801665
GA11571-RA 	14802527	14803277
GA11925-RA 	14803998	14806443
GA20535-RA 	14806827	14807324
GA14053-RA 	14816157	14821244
GA14055-RA 	14822545	14826670
GA30929-RA 	14826863	14827452
GA24359-RB 	14827638	14828227
GA15570-RA 	14829685	14831274
GA24357-RA 	14831402	14831988
GA24812-RB 	14836922	14837480
GA13469-RC 	14839753	14844198
GA14628-RA 	14848393	14850688
GA10647-RA 	14853013	14860368
GA18750-RC 	14864243	14869540
GA24813-RA 	14876087	14877322
GA24356-RAM	14879400	14935684
GA24355-RB 	14962533	14963624
GA24354-RA 	14983191	14986241
GA19767-RA 	15000839	15007235
GA24814-RA 	15007725	15007907
GA12224-RC 	15011506	15012922
GA31368-RA 	15013838	15015030
GA18469-RA 	15015719	15018145
GA18464-RB 	15018640	15027375
GA19223-RA 	15030290	15053854
GA32586-RA 	15056535	15057380
GA19268-RA 	15060170	15061623
GA12208-RA 	15061830	15062603
GA19298-RC 	15063689	15070831
GA19310-RA 	15073829	15077824
GA14307-RB 	15080018	15082724
GA19322-RA 	15085197	15086663
GA19331-RA 	15086968	15090194
GA24816-RB 	15092994	15094868
GA24351-RB 	15096262	15106153
GA12212-RA 	15103304	15103699
GA24350-RA 	15115211	15119563
GA17329-RB 	15125526	15127965
GA19397-RA 	15131505	15132342
GA12213-RA 	15133003	15134223
GA24348-RA 	15135778	15136659
GA13869-RA 	15138330	15139438
GA17327-RA 	15152617	15158711
GA24347-RA 	15163357	15163607
GA24346-RA 	15168175	15169897
GA10035-RA 	15179475	15200907
GA21631-RA 	15207654	15208691
GA10023-RB 	15217635	15236035
GA21632-RA 	15237905	15239771
GA15757-RA 	15240605	15248044
GA32138-RA 	15249261	15249610
GA24819-RA 	15251244	15251444
GA13586-RA 	15253323	15254210
GA22173-RA 	15269732	15271565
GA14760-RA 	15271951	15273811
GA22167-RA 	15289956	15292415
GA10909-RA 	15294955	15298168
GA24342-RA 	15303830	15304514
GA24341-RA 	15327628	15329259
GA31699-RA 	15330389	15331024
GA24820-RB 	15331377	15332267
GA24821-RB 	15332615	15334545
GA32852-RA 	15336164	15336853
GA31374-RA 	15337158	15337616
GA12292-RB 	15338789	15340213
GA24340-RB 	15359953	15361070
GA24338-RB 	15365147	15410239
GA31128-RA 	15416844	15417605
GA12288-RB 	15417749	15418256
GA12290-RA 	15423322	15424664
GA15681-RA 	15440617	15441453
GA21461-RA 	15442620	15444251
GA24822-RB 	15445392	15449594
GA12287-RA 	15450204	15450797
GA10784-RB 	15452012	15464843
GA24823-RC 	15457174	15458191
GA10782-RA 	15466381	15467923
GA17233-RB 	15468702	15469100
GA32520-RA 	15469100	15469870
GA10765-RA 	15470092	15470663
GA22151-RA 	15471036	15471497
GA24824-RA 	15472895	15479245
GA10817-RB 	15482757	15485045
GA14121-RA 	15485448	15489573
GA24825-RA 	15489997	15491868
GA22143-RA 	15492222	15494180
GA15676-RA 	15499487	15505910
GA24337-RA 	15506834	15517939
GA24826-RB 	15527112	15527943
GA12284-RA 	15534376	15553361
GA15805-RA 	15554850	15555697
GA10839-RA 	15555837	15557633
GA18815-RA 	15558028	15560300
GA30501-RC 	15560463	15564672
GA24336-RA 	15565845	15567019
GA18925-RB 	15570971	15571773
GA18807-RA 	15572099	15572674
GA18804-RA 	15572936	15573501
GA18928-RA 	15573702	15574392
GA10648-RA 	15574436	15575545
GA31836-RA 	15576855	15577392
GA15660-RD 	15579417	15619868
GA14072-RC 	15621400	15630708
GA10204-RB 	15631783	15632852
GA20361-RA 	15650367	15670327
GA11205-RD 	15744277	15749223
GA24334-RA 	15750891	15751272
GA17716-RA 	15772124	15782259
GA17710-RA 	15787413	15789485
GA17693-RA 	15790844	15792389
GA17704-RA 	15793839	15794752
GA17687-RA 	15795114	15797095
GA17583-RA 	15798788	15799300
GA14562-RC 	15803977	15810109
GA24199-RA 	15811247	15812154
GA24200-RA 	15812234	15813203
GA14563-RB 	15813417	15814417
GA14566-RA 	15815588	15816902
GA14564-RA 	15817759	15819372
GA30837-RA 	15848682	15848910
GA14565-RA 	15855123	15867155
GA11590-RA 	15883171	15884628
GA24994-RA 	15886046	15889080
GA20774-RD 	15891255	15895494
GA20772-RC 	15901531	15904198
GA20767-RB 	15905700	15914260
GA20768-RA 	15915738	15916323
GA20787-RA 	15919627	15921643
GA20763-RA 	15933468	15935820
GA15776-RA 	15936133	15938429
GA15775-RA 	15939135	15941596
GA15773-RA 	15942072	15943115
GA20793-RB 	15943362	15944613
GA13870-RA 	15945563	15946056
GA21716-RA 	15946122	15946463
GA24202-RB 	15946895	15947965
GA12215-RA 	15959348	15959755
GA19426-RB 	15965836	15976668
GA19432-RA 	15979151	15981939
GA14907-RA 	15982270	15983853
GA24993-RA 	15991210	15991972
GA11649-RB 	15995143	15995568
GA24204-RA 	16001288	16002411
GA14622-RC 	16036838	16109940
GA12217-RB 	16137130	16139522
GA12219-RA 	16140676	16142250
GA32114-RA 	16148874	16149686
GA19503-RA 	16157120	16165481
GA11538-RE 	16166806	16178611
GA19508-RA 	16181478	16185345
GA12218-RA 	16186601	16187110
GA19515-RA 	16190901	16191595
GA19520-RA 	16194103	16195173
GA24205-RA 	16197496	16199664
GA24206-RA 	16200151	16202268
GA10572-RA 	16203829	16205334
GA15872-RA 	16206300	16209929
GA19673-RB 	16210305	16211605
GA19681-RA 	16212193	16213187
GA12222-RA 	16213765	16215821
GA12220-RA 	16216156	16217508
GA24989-RA 	16217607	16218744
GA12098-RA 	16219489	16220533
GA21031-RA 	16221127	16222975
GA21386-RA 	16223648	16224136
GA12202-RA 	16225362	16227231
GA12204-RA 	16230307	16231526
GA14274-RA 	16232941	16235370
GA17730-RA 	16236337	16237625
GA12200-RA 	16241809	16242255
GA24988-RD 	16243684	16250472
GA24987-RA 	16252116	16254026
GA30455-RB 	16255354	16256063
GA30456-RA 	16257197	16257906
GA24214-RC 	16259373	16366759
GA14192-RC 	16292182	16303571
GA14897-RB 	16305390	16314598
GA30457-RD 	16323619	16343578
GA14624-RA 	16345507	16347428
GA14681-RA 	16369626	16373953
GA24215-RC 	16380462	16453122
GA11913-RA 	16455387	16456449
GA15569-RA 	16456598	16457477
GA24982-RA 	16457709	16458575
GA15120-RA 	16459762	16460846
GA15770-RA 	16461724	16463096
GA24216-RA 	16463171	16464724
GA30458-RA 	16464979	16477167
GA14854-RA 	16472675	16474243
GA14866-RA 	16474725	16475955
GA14837-RA 	16477270	16477703
GA11916-RB 	16478137	16478681
GA14829-RA 	16478757	16480018
GA11596-RB 	16481692	16482187
GA20562-RA 	16482818	16483576
GA12117-RA 	16483900	16484200
GA24980-RA 	16484272	16485042
GA24979-RA 	16486628	16487398
GA15051-RA 	16487722	16488492
GA14937-RA 	16488628	16489467
GA11597-RA 	16491123	16491908
GA11598-RA 	16492280	16493068
GA11599-RA 	16494416	16495258
GA24219-RA 	16496156	16496977
GA11574-RA 	16497238	16498047
GA12123-RA 	16498906	16505435
GA12120-RA 	16513036	16514567
GA24220-RF 	16517239	16524441
GA20559-RA 	16525520	16527120
GA11601-RA 	16527626	16529378
GA24978-RA 	16529541	16531501
GA12122-RA 	16532265	16532960
GA21351-RA 	16534486	16536785
GA11586-RA 	16537640	16548345
GA21140-RK 	16550104	16554476
GA24221-RA 	16567495	16568089
GA15608-RA 	16568751	16569428
GA21353-RA 	16570884	16573594
GA30459-RE 	16575791	16584686
GA11210-RA 	16585648	16587599
GA30460-RA 	16595815	16627714
GA24226-RC 	16640277	16641724
GA12507-RA 	16642970	16643221
GA10355-RE 	16648834	16743115
GA12331-RE 	16748301	16749617
GA19686-RB 	16750558	16754336
GA19592-RA 	16758387	16759706
GA25010-RA 	16760378	16762573
GA15520-RA 	16763103	16764726
GA11023-RA 	16765309	16766933
GA11024-RA 	16767145	16768560
GA25009-RC 	16769134	16771317
GA12330-RA 	16780939	16782437
GA12329-RA 	16784128	16785351
GA10102-RA 	16800304	16801332
GA24180-RA 	16806348	16859799
GA30448-RA 	16862000	16862829
GA15816-RA 	16868302	16869583
GA12328-RA 	16869795	16871025
GA12324-RB 	16873466	16874756
GA25007-RA 	16875869	16877941
GA30447-RB 	16880937	16886611
GA24181-RA 	16887306	16887701
GA25006-RA 	16898377	16899489
GA12320-RA 	16900432	16901095
GA30449-RA 	16907039	16918475
GA24184-RB 	16971533	16972567
GA12326-RC 	16988576	16990075
GA21676-RB 	16993264	16994319
GA18140-RA 	17014290	17015663
GA18144-RA 	17017047	17017892
GA18134-RA 	17018618	17019329
GA12325-RA 	17022476	17032876
GA25003-RA 	17035737	17036675
GA25002-RA 	17036806	17037870
GA24187-RA 	17038341	17039300
GA24188-RA 	17039399	17040274
GA18150-RA 	17048577	17049889
GA15058-RA 	17050404	17051498
GA25000-RA 	17052635	17052944
GA18160-RA 	17060133	17061796
GA24189-RB 	17077994	17079303
GA20735-RA 	17091444	17091794
GA24999-RB 	17102007	17103803
GA14738-RA 	17119557	17121840
GA15821-RB 	17123126	17125204
GA30453-RD 	17126784	17127188
GA24190-RA 	17131613	17132472
GA14726-RA 	17143850	17144260
GA24191-RA 	17145876	17149904
GA15754-RA 	17150032	17150733
GA24997-RA 	17150743	17151012
GA24192-RF 	17152248	17161885
GA10166-RA 	17162623	17164309
GA21040-RA 	17166340	17168627
GA21030-RA 	17170805	17184607
GA20860-RA 	17210107	17218576
GA24193-RA 	17227098	17230337
GA15908-RC 	17231432	17235056
GA17199-RA 	17245765	17247511
GA17037-RA 	17248602	17250321
GA24194-RA 	17251299	17252369
GA19075-RC 	17252874	17255939
GA15746-RA 	17257214	17258064
GA24996-RA 	17258219	17260619
GA17416-RB 	17261067	17263396
GA17415-RA 	17264485	17267590
GA19138-RD 	17287831	17332641
GA19153-RA 	17342988	17345946
GA17435-RA 	17347166	17349226
GA31239-RB 	17349238	17360186
GA19154-RA 	17377162	17380582
GA24195-RA 	17382289	17384593
GA24197-RB 	17385425	17385583
GA10840-RD 	17386811	17397817
GA10898-RB 	17399760	17400236
GA10665-RA 	17425517	17428079
GA10289-RA 	17430221	17432457
GA12334-RA 	17436987	17443567
GA17567-RA 	17445381	17452503
GA19317-RA 	17455596	17458669
GA24198-RA 	17460025	17460273
GA17537-RA 	17461321	17462942
GA10901-RA 	17463487	17464003
GA17559-RA 	17465068	17467211
GA19155-RA 	17470349	17471706
GA17574-RA 	17475174	17476358
GA19522-RB 	17476713	17481168
GA32012-RA 	17481313	17481746
GA10260-RA 	17481765	17482689
GA10679-RB 	17483209	17485287
GA10291-RF 	17516029	17525336
GA17624-RB 	17527224	17529912
GA32127-RA 	17529964	17530784
GA18405-RA 	17532601	17537255
GA21934-RA 	17538245	17539857
GA21935-RA 	17540140	17541846
GA15705-RA 	17542802	17544787
GA24827-RA 	17545279	17547671
GA18825-RA 	17548221	17551556
GA17740-RA 	17552808	17555901
GA17764-RA 	17564537	17565340
GA12361-RA 	17576572	17577159
GA30499-RB 	17585119	17620300
GA14401-RA 	17602493	17603768
GA17527-RA 	17604280	17605619
GA24828-RA 	17617799	17618308
GA22057-RA 	17635059	17636253
GA22054-RB 	17652517	17657519
GA22052-RA 	17659983	17666635
GA17495-RA 	17671845	17676825
GA17504-RA 	17678625	17684308
GA10239-RA 	17685059	17687235
GA15829-RA 	17687826	17688143
GA12356-RA 	17688612	17692757
GA17478-RA 	17693303	17698379
GA12357-RA 	17699811	17705150
GA22105-RA 	17703242	17704567
GA21399-RA 	17707110	17707856
GA21596-RA 	17708519	17709143
GA24829-RA 	17709528	17710177
GA21602-RA 	17711869	17712719
GA10731-RA 	17713651	17716393
GA24830-RC 	17717527	17719731
GA22082-RA 	17724647	17726637
GA10842-RA 	17730089	17732580
GA10726-RA 	17732688	17735164
GA12585-RA 	17736043	17736880
GA10758-RA 	17737029	17738550
GA32415-RA 	17740054	17740292
GA22109-RA 	17746688	17748239
GA25104-RA 	17757687	17758523
GA17717-RA 	17799164	17801007
GA22071-RA 	17801276	17801941
GA17695-RA 	17802878	17803357
GA30269-RM 	17806357	17810756
GA17709-RA 	17812577	17818171
GA30268-RA 	17821891	17842081
GA20961-RA 	17875610	17880163
GA20963-RA 	17886907	17888517
GA20965-RA 	17888769	17889734
GA20964-RH 	17890627	17894119
GA14596-RB 	17900477	17902793
GA24101-RA 	17905990	17937091
GA13099-RA 	17954986	17955685
GA21007-RA 	17991283	17992879
GA25106-RA 	17998018	17998533
GA10845-RA 	17999200	17999845
GA21005-RA 	18000079	18000594
GA24099-RB 	18002069	18008812
GA25107-RA 	18018246	18019173
GA15842-RA 	18020724	18022043
GA14757-RA 	18024212	18025859
GA20988-RA 	18026795	18030317
GA25108-RA 	18050908	18051894
GA11404-RA 	18079485	18087582
GA13588-RA 	18196439	18197049
GA30272-RB 	18209378	18215386
GA24097-RA 	18218257	18218969
GA16335-RA 	18222672	18227516
GA16296-RA 	18229192	18231389
GA17110-RA 	18231833	18237332
GA16437-RB 	18239843	18242001
GA17309-RA 	18245144	18247783
GA18309-RA 	18248918	18250752
GA12378-RA 	18251152	18251611
GA12386-RB 	18254291	18256045
GA15693-RC 	18256364	18260282
GA18301-RA 	18261397	18262695
GA24096-RC 	18265630	18270594
GA24095-RC 	18270671	18271827
GA18280-RA 	18273392	18277804
GA12376-RA 	18280492	18280992
GA25111-RA 	18285453	18286340
GA25112-RA 	18287283	18288086
GA12375-RA 	18290898	18293206
GA12384-RB 	18293905	18294537
GA12373-RC 	18300453	18355721
GA17479-RA 	18314750	18315478
GA17477-RA 	18315959	18317170
GA18261-RA 	18337898	18339707
GA24094-RA 	18340050	18340563
GA17474-RA 	18344700	18345935
GA13996-RA 	18361069	18361872
GA25114-RA 	18362571	18363673
GA30266-RD 	18367054	18376668
GA30267-RB 	18377276	18380699
GA25115-RA 	18384335	18388774
GA17437-RA 	18389872	18391032
GA18234-RG 	18393117	18400295
GA18130-RB 	18409345	18413664
GA12372-RA 	18415842	18416308
GA17433-RA 	18418365	18444463
GA18129-RA 	18458980	18460347
GA17427-RA 	18481244	18487662
GA24089-RE 	18495938	18500101
GA24088-RA 	18503550	18518885
GA17413-RA 	18529158	18531880
GA12370-RA 	18536951	18538749
GA15831-RA 	18539989	18549436
GA25119-RA 	18562564	18577236
GA10982-RA 	18585698	18590215
GA17402-RA 	18590626	18594452
GA17406-RA 	18595139	18596095
GA17407-RA 	18597153	18604422
GA24087-RA 	18608261	18610762
GA25121-RA 	18613559	18616064
GA21063-RA 	18619865	18620954
GA21066-RC 	18621732	18627987
GA25122-RA 	18628421	18630416
GA21068-RA 	18631271	18633262
GA25124-RC 	18633692	18636588
GA15645-RA 	18637513	18638268
GA21072-RA 	18640617	18651717
GA11784-RA 	18656017	18656529
GA15582-RA 	18659095	18662086
GA20553-RA 	18663148	18664674
GA24086-RA 	18666834	18668147
GA21529-RA 	18669601	18671010
GA24085-RB 	18672408	18712940
GA12141-RA 	18731487	18731765
GA11604-RA 	18736937	18738659
GA12142-RA 	18739482	18739986
GA12140-RB 	18742643	18745111
GA12143-RA 	18745995	18748846
GA15876-RA 	18759603	18761304
GA25126-RB 	18778460	18866305
GA20544-RA 	18902499	18903965
GA11927-RA 	18936878	18937443
GA11926-RB 	18941952	18943715
GA20986-RB 	18951315	18956617
GA20984-RA 	18957634	18958345
GA20979-RA 	18959134	18959980
GA20978-RA 	18960366	18961399
GA13898-RC 	18962432	18971826
GA31574-RA 	18971963	18974287
GA30944-RA 	18975123	18975851
GA30265-RK 	18978308	18999327
GA20970-RA 	18999724	19003285
GA20967-RA 	19004871	19005653
GA20626-RA 	19007078	19011317
GA13100-RA 	19012872	19014576
GA24084-RA 	19014638	19015705
GA32675-RA 	19017359	19018086
GA20627-RA 	19018717	19020080
GA24082-RB 	19020160	19022351
GA13102-RA 	19029687	19034697
GA20637-RA 	19038255	19039907
GA24081-RC 	19052469	19054843
GA24080-RA 	19056479	19057125
GA18861-RA 	19059356	19060658
GA21401-RB 	19060935	19061890
GA31924-RA 	19067138	19067368
GA21168-RF 	19069409	19078799
GA25132-RA 	19081573	19082036
GA25133-RB 	19082771	19083307
GA31769-RA 	19083990	19084449
GA21214-RA 	19084672	19085106
GA13850-RA 	19085643	19086106
GA21217-RA 	19086427	19086986
GA13851-RA 	19088766	19089493
GA24077-RC 	19104237	19105143
GA25135-RA 	19105604	19106533
GA25136-RA 	19135041	19167763
GA24076-RA 	19171779	19172591
GA24075-RA 	19173061	19174263
GA24074-RA 	19175156	19175518
GA20823-RB 	19185973	19189099
GA20871-RA 	19189712	19191597
GA20907-RA 	19192103	19193814
GA14947-RA 	19195862	19202483
GA20930-RB 	19212763	19218778
GA18633-RA 	19224870	19228509
