Gene_Name	Beg	End	Region	Nuc	Mean_Cov	Outlier_Status
GA15693-RC 	  18256364	  18260282	14	      3480	    0.227	1
GA15694-RA 	  14380531	  14382304	 4	      1617	    0.003	1
GA15695-RB 	   1656204	   1661306	 1	      3639	    2.000	1
GA15697-RA 	  14454899	  14455395	 4	       408	    1.000	1
GA15698-RA 	  14450471	  14452810	 4	       231	    1.048	1
GA15703-RA 	  14505232	  14507813	 4	      1443	    0.000	1
GA15705-RA 	  17542802	  17544787	 6	      1458	    1.602	1
GA15707-RB 	   7258158	   7264997	 7	      4740	    1.205	1
GA15708-RA 	   7397885	   7398565	 7	       681	    1.191	1
GA15709-RA 	   7412518	   7413183	 7	       540	    1.702	1
GA15710-RA 	   3317689	   3318932	 3	      1182	    5.589	1
GA15713-RA 	   3342514	   3344070	 3	      1089	    6.158	1
GA15716-RA 	   3341183	   3342333	 3	      1089	    5.774	1
GA15717-RA 	   3277135	   3277470	 3	       213	    4.000	1
GA15720-RA 	   4020394	   4021040	 3	       579	    3.114	1
GA15722-RA 	   5033326	   5034137	 3	       342	    2.295	1
GA15726-RB 	   4026325	   4026932	 3	       543	    4.236	1
GA15727-RB 	   4021601	   4022060	 3	       390	    3.000	1
GA15731-RB 	   4071899	   4074511	 3	      1611	    6.093	1
GA15735-RA 	   4210972	   4212838	 3	      1419	    4.658	1
GA15737-RE 	   4082592	   4087134	 3	      3747	    6.325	1
GA15738-RA 	   4038103	   4038594	 3	       432	    5.000	1
GA15740-RB 	   4196695	   4207418	 3	      2922	    7.940	1
GA15741-RA 	   4208131	   4210032	 3	      1464	    6.000	1
GA15742-RA 	   4037316	   4037830	 3	       390	    5.026	1
GA15743-RA 	   4203927	   4205573	 3	      1404	    6.670	1
GA15744-RA 	   4077802	   4082505	 3	      3930	    6.420	1
GA15746-RA 	  17257214	  17258064	10	       786	    0.000	1
GA15749-RA 	  19364579	  19365585	14	       882	    3.000	1
GA15750-RA 	   2995524	   2996435	 3	       912	    3.000	1
GA15751-RA 	   2956143	   2956543	 3	       339	    5.499	1
GA15753-RA 	  14384085	  14384850	 4	       576	    0.880	1
GA15754-RA 	  17150032	  17150733	10	       576	    1.653	1
GA15755-RA 	  13645703	  13648031	12	      1542	    0.000	1
GA15757-RA 	  15240605	  15248044	 5	      2073	    2.501	1
GA15762-RA 	   3976502	   3977272	 3	       771	    0.445	1
GA15764-RA 	   5875591	   5878296	 3	      2706	    2.124	1
GA15766-RA 	   3316302	   3317543	 3	      1182	    6.019	1
GA15769-RA 	  16465219	  16466085	 9	       867	    0.000	1
GA15770-RA 	  16461724	  16463096	 9	       927	    0.000	1
GA15773-RA 	  15942072	  15943115	 9	      1044	    1.648	1
GA15774-RA 	   7046589	   7047093	 7	       330	    1.991	1
GA15775-RA 	  15939135	  15941596	 9	      1530	    0.816	1
GA15776-RA 	  15936133	  15938429	 9	      1476	    1.463	1
GA15777-RA 	  11441614	  11444851	 8	      1890	    0.041	1
GA15779-RB 	  11703190	  11704323	 8	      1134	    0.000	2
GA15781-RC 	  11550073	  11550612	 8	       459	    0.000	2
GA15783-RB 	  11591612	  11596135	 8	      1290	    1.062	1
GA15787-RA 	   2333616	   2335552	 2	      1818	    2.545	1
GA15789-RA 	   2235390	   2236196	 2	       807	    3.000	1
GA15791-RA 	   2232756	   2233457	 2	       702	    3.544	1
GA15794-RA 	   2139340	   2140737	 2	      1209	    1.059	1
GA15795-RA 	  14649988	  14657027	 4	      3522	    0.110	1
GA15796-RA 	   2033407	   2033937	 2	       468	    1.009	1
GA15797-RA 	   2137774	   2139143	 2	      1197	    1.000	1
GA15798-RA 	   2136068	   2136805	 2	       738	    1.115	1
GA15799-RB 	  11241668	  11264721	 8	      2886	    0.021	1
GA15801-RA 	  11208058	  11209660	 8	       912	    0.037	1
GA15804-RA 	  11224289	  11225290	 8	       816	    0.000	1
GA15805-RA 	  15554850	  15555697	 5	       735	    0.853	1
GA15808-RB 	   6931319	   6941168	13	      3690	    0.778	1
GA15809-RC 	   6953174	   6958373	13	      3093	    0.323	1
GA15811-RA 	   3651673	   3652724	 3	       870	    5.000	1
GA15812-RA 	   3624168	   3625193	 3	      1026	    1.000	1
GA15813-RA 	   3650409	   3651241	 3	       702	    5.058	1
GA15814-RA 	   3685151	   3687788	 3	      2469	    8.000	1
GA15816-RA 	  16868302	  16869583	10	      1230	    0.000	1
GA15817-RA 	  17123864	  17124688	10	       825	    2.001	1
GA15821-RB 	  17123126	  17125204	10	       843	    1.662	1
GA15824-RA 	   3027667	   3029679	 3	      2013	    2.047	1
GA15827-RA 	  17662942	  17663439	 6	       420	    0.645	1
GA15828-RA 	   3063697	   3064626	 3	       930	    3.000	1
GA15829-RA 	  17687826	  17688143	 6	       249	    1.000	1
GA15830-RA 	   3055860	   3056657	 3	       798	    3.000	1
GA15831-RA 	  18539989	  18549436	14	      1734	    2.160	1
GA15834-RB 	   8723053	   8735414	 8	      3894	    1.225	1
GA15837-RB 	   1962159	   1963682	 2	      1338	    1.182	1
GA15840-RB 	   8018780	   8019751	 7	       804	    0.597	1
GA15841-RA 	   8030460	   8031436	 7	       918	    0.000	1
GA15842-RA 	  18020724	  18022043	14	      1260	    0.854	1
GA15847-RE 	    106732	    142998	 1	      3876	    2.648	1
GA15848-RA 	     15986	     16456	 1	       471	    0.000	1
GA15849-RA 	  13407292	  13409166	12	      1638	    0.004	1
GA15850-RA 	    830548	    833300	 1	      1782	    2.927	1
GA15851-RA 	    838610	    843734	 1	      2001	    2.000	1
GA15853-RA 	  19294296	  19296034	14	      1494	    1.798	1
GA15855-RB 	  12712030	  12715947	11	      2040	    0.053	1
GA15861-RA 	   6090909	   6092126	 3	      1218	    0.007	1
GA15862-RA 	   9933921	   9935564	 8	      1587	    1.448	1
GA15864-RB 	   9891869	   9893671	 8	      1803	    0.017	1
GA15865-RA 	   9924675	   9927145	 8	      2211	    1.444	1
GA15868-RA 	   5305243	   5305682	 3	       324	    2.000	1
GA15871-RC 	   2662828	   2692718	 3	      5841	    3.221	1
GA15872-RA 	  16206300	  16209929	 9	      3558	    0.006	1
GA15876-RA 	  18759603	  18761304	14	      1566	    3.727	1
GA15878-RA 	  10052761	  10053995	 8	       999	    0.000	1
GA15879-RI 	  10057927	  10078324	 8	      5595	    0.225	1
GA15880-RA 	   6527183	   6530785	 3	      1002	    1.090	1
GA15882-RC 	  10050973	  10052226	 8	       996	    1.185	1
GA15883-RA 	   6528537	   6530477	 3	      1941	    3.051	1
GA15884-RA 	   2591837	   2632351	 3	      2544	    2.736	1
GA15885-RA 	  10130722	  10131318	 8	       540	    0.143	1
GA15886-RA 	  10131944	  10132748	 8	       666	    0.000	1
GA15891-RA 	   1635086	   1635660	 1	       507	    1.000	1
GA15898-RA 	  14389160	  14392002	 4	      2409	    0.445	1
GA15902-RA 	  14386704	  14387861	 4	      1158	    0.000	1
GA15908-RC 	  17231432	  17235056	10	      1353	    1.659	1
GA15913-RC 	   3350236	   3353724	 3	      1176	    6.774	1
GA15915-RA 	   3347012	   3348427	 3	      1302	    6.286	1
GA15918-RA 	  14399555	  14404429	 4	      1941	    0.000	1
GA15920-RB 	   3171853	   3172812	 3	       960	    5.000	1
GA15966-RA 	  14408512	  14411730	 4	      2898	    0.168	1
GA15984-RA 	     74164	     77331	 1	      3105	    0.120	1
GA16095-RA 	  14438136	  14440477	 4	      2142	    0.560	1
GA16114-RA 	   3109231	   3110387	 3	       912	    6.338	1
GA16191-RA 	   3120340	   3122077	 3	      1428	    4.032	1
GA16231-RA 	  14446865	  14448004	 4	       723	    0.733	1
GA16296-RA 	  18229192	  18231389	14	      2067	    4.000	1
GA16335-RA 	  18222672	  18227516	14	       480	    3.823	1
GA16338-RA 	   3198262	   3199737	 3	      1476	    2.496	1
GA16346-RA 	  14453481	  14454551	 4	      1071	    1.000	1
GA16380-RA 	  14459790	  14461730	 4	      1941	    0.787	1
GA16427-RA 	  14463460	  14469800	 4	      6222	    0.648	1
GA16437-RB 	  18239843	  18242001	14	      1323	    2.000	1
GA16512-RA 	  13409464	  13410033	12	       570	    0.000	1
GA16529-RA 	  14484900	  14485729	 4	       480	    0.571	1
GA16581-RA 	    821019	    823001	 1	      1860	    4.000	1
GA16582-RA 	  14486812	  14487546	 4	       498	    0.586	1
GA16670-RC 	  14497594	  14502847	 4	      1362	    0.635	1
GA16715-RA 	   3289847	   3291209	 3	      1083	    4.000	1
GA16724-RA 	  13619026	  13624029	12	      3546	    0.000	1
GA16745-RA 	   3294312	   3296546	 3	      2235	    4.949	1
GA16759-RA 	  13624431	  13626432	12	      1722	    0.108	2
GA16823-RC 	  14517516	  14522221	 4	      3978	    0.000	2
GA16964-RB 	  14549412	  14551472	 4	      1263	    0.093	1
GA16996-RB 	  14557710	  14559493	 4	      1410	    0.303	1
GA17017-RA 	  14571337	  14572506	 4	      1047	    2.010	1
GA17037-RA 	  17248602	  17250321	10	      1602	    0.157	1
GA17043-RE 	    912764	    915465	 1	       915	    5.437	1
GA17055-RA 	    907191	    909117	 1	      1749	    6.919	1
GA17066-RA 	    903346	    906524	 1	      2667	    7.402	1
GA17076-RA 	    851054	    852494	 1	       642	    1.000	1
GA17085-RA 	    847606	    848996	 1	      1326	    1.878	1
GA17095-RA 	    826126	    827303	 1	      1005	    2.000	1
GA17110-RA 	  18231833	  18237332	14	      5088	    4.000	1
GA17170-RA 	    970084	    971358	 1	       894	    3.000	1
GA17177-RB 	    757209	    769518	 1	      1764	    3.858	1
GA17191-RB 	    977235	    982416	 1	      2940	    2.454	1
GA17199-RA 	  17245765	  17247511	10	      1629	    1.209	1
GA17211-RA 	  13654465	  13655778	12	      1314	    1.654	1
GA17222-RA 	  14099585	  14101930	 4	      2292	    0.000	1
GA17233-RB 	  15468702	  15469100	 5	       327	    2.569	1
GA17236-RA 	   8364874	   8365671	 7	       798	    0.000	1
GA17237-RA 	   1820715	   1820984	 2	       270	    2.000	1
GA17244-RA 	   4316479	   4318759	 3	      2154	    3.560	1
GA17246-RK 	   8224629	   8278009	 7	      3651	    0.468	1
GA17307-RA 	   9495310	   9502142	 8	      3849	    1.805	1
GA17308-RA 	  13648468	  13650499	12	      1758	    0.000	1
GA17309-RA 	  18245144	  18247783	14	       909	    2.857	1
GA17312-RA 	   8415962	   8418998	 7	      2073	    1.726	1
GA17313-RA 	  19619984	  19623586	14	      3213	    1.000	1
GA17315-RB 	  11673435	  11731411	 8	      4728	    0.250	1
GA17318-RA 	  12124244	  12140067	11	      3447	    0.011	1
GA17319-RA 	  10042795	  10044254	 8	      1389	    0.010	1
GA17320-RB 	   3392964	   3404246	 3	      2928	    5.649	1
GA17321-RA 	   3417105	   3422814	 3	      1791	    2.424	1
GA17325-RC 	   7413593	   7415014	 7	      1227	    1.519	1
GA17326-RB 	   7415110	   7416390	 7	      1215	    1.815	1
GA17327-RA 	  15152617	  15158711	 5	      1215	    3.018	1
GA17328-RA 	   2948968	   2951146	 3	      1485	    6.000	1
GA17329-RB 	  15125526	  15127965	 5	      1482	    2.295	1
GA17346-RA 	  14588442	  14591294	 4	       873	    0.008	1
GA17351-RA 	  15006738	  15007712	 5	       459	    1.534	1
GA17390-RA 	   8051334	   8053371	 7	      1515	    0.000	1
GA17402-RA 	  18590626	  18594452	14	      3375	    3.000	1
GA17403-RA 	   1093445	   1094557	 1	       936	    0.129	1
GA17406-RA 	  18595139	  18596095	14	       957	    3.000	1
GA17407-RA 	  18597153	  18604422	14	      6813	    3.000	1
GA17413-RA 	  18529158	  18531880	14	      2208	    2.967	1
GA17415-RA 	  17264485	  17267590	10	      2403	    0.059	1
GA17416-RB 	  17261067	  17263396	10	      2061	    0.565	1
GA17419-RA 	   7903394	   7905875	 7	      1299	    0.005	1
GA17427-RA 	  18481244	  18487662	14	      1365	    0.000	1
GA17429-RA 	    849563	    850357	 1	       672	    1.000	1
GA17432-RA 	    854919	    858597	 1	      2670	    3.082	1
GA17433-RA 	  18418365	  18444463	14	      1440	    4.188	1
GA17435-RA 	  17347166	  17349226	10	      2061	    0.000	1
GA17437-RA 	  18389872	  18391032	14	      1104	    3.000	1
GA17439-RB 	    916613	    917237	 1	       417	    4.523	1
GA17444-RA 	  17382403	  17384120	10	      1395	    1.553	1
GA17454-RA 	   7869619	   7878367	 7	      1491	    0.000	1
GA17459-RA 	    972314	    972660	 1	       222	    4.000	1
GA17460-RA 	  13817158	  13820842	 4	      2532	    0.130	1
GA17474-RA 	  18344700	  18345935	14	      1236	    3.857	1
GA17477-RA 	  18315959	  18317170	14	      1212	    3.000	1
GA17478-RA 	  17693303	  17698379	 6	      4431	    0.000	1
GA17479-RA 	  18314750	  18315478	14	       729	    3.287	1
GA17480-RA 	  13597880	  13599013	12	       966	    0.000	1
GA17481-RA 	   4995040	   5000894	 3	      5550	    1.292	1
GA17483-RC 	  13593588	  13596377	12	      2247	    0.000	1
GA17484-RA 	   3025513	   3026227	 3	       594	    2.000	1
GA17485-RA 	  13592521	  13593212	12	       609	    0.248	1
GA17486-RB 	   3037051	   3040187	 3	      2898	    3.511	1
GA17487-RA 	  13566565	  13569188	12	      2028	    0.786	1
GA17491-RC 	   4176510	   4178679	 3	      1629	    4.349	1
GA17492-RB 	  13366887	  13369370	12	      1917	    0.112	1
GA17495-RA 	  17671845	  17676825	 6	      3606	    0.189	1
GA17504-RA 	  17678625	  17684308	 6	      2289	    0.000	1
GA17506-RB 	   7863635	   7865273	 7	      1512	    0.000	1
GA17508-RB 	   4112292	   4143951	 3	      3705	    7.453	1
GA17515-RA 	  13337463	  13339014	12	      1413	    0.161	1
GA17523-RA 	  13335667	  13336494	12	       705	    0.000	1
GA17527-RA 	  17604280	  17605619	 6	      1197	    0.000	1
GA17528-RA 	  13333354	  13334262	12	       909	    0.000	1
GA17537-RA 	  17461321	  17462942	10	       978	    0.000	1
GA17541-RA 	   8692780	   8694555	 8	      1533	    0.021	1
GA17545-RA 	   8696680	   8697435	 8	       756	    0.000	1
GA17555-RA 	  13324263	  13325879	12	      1554	    1.483	1
GA17557-RA 	   8674382	   8674909	 8	       528	    0.472	1
GA17558-RA 	   4181537	   4183996	 3	      1659	    3.960	1
GA17559-RA 	  17465068	  17467211	10	      1182	    0.231	1
GA17560-RA 	   3966682	   3969165	 3	      2484	    0.000	1
GA17561-RA 	  13305866	  13307575	12	      1596	    0.160	1
GA17566-RA 	   4188027	   4194802	 3	      3411	    4.142	1
GA17567-RA 	  17445381	  17452503	10	       591	    0.168	1
GA17570-RB 	   8633883	   8655217	 8	      1059	    0.124	1
GA17574-RA 	  17475174	  17476358	 6	      1185	    0.000	1
GA17580-RC 	  13294536	  13295219	12	       684	    0.000	1
GA17583-RA 	  15798788	  15799300	 9	       513	    0.000	1
GA17586-RA 	   4216975	   4218613	 3	      1515	    3.036	1
GA17587-RA 	   8615835	   8616602	 8	       768	    2.026	1
GA17595-RA 	  13565628	  13566435	12	       423	    1.000	1
GA17597-RA 	    805032	    805789	 1	       627	    2.000	1
GA17600-RA 	   8371479	   8374414	 7	      2145	    0.000	1
GA17601-RA 	  13580505	  13581987	12	      1374	    0.000	1
GA17610-RA 	    802531	    803348	 1	       528	    4.136	1
GA17611-RA 	   6666930	   6667431	 3	       432	    2.000	1
GA17615-RC 	  11995196	  11996958	11	      1563	    1.091	1
GA17618-RA 	  13599184	  13604407	12	      4422	    0.000	1
GA17623-RA 	  13604692	  13605974	12	      1167	    0.000	1
GA17624-RB 	  17527224	  17529912	 6	      2394	    0.000	1
GA17643-RB 	   1760394	   1763996	 1	      3063	    0.397	1
GA17646-RA 	   3995247	   3997377	 3	      1815	    1.931	1
GA17648-RA 	  13985176	  13986184	 4	       855	    0.057	1
GA17657-RA 	   4022312	   4023026	 3	       579	    3.040	1
GA17660-RA 	  13986725	  13987120	 4	       396	    0.000	1
GA17668-RA 	   1931794	   1932934	 2	       819	    4.000	1
GA17673-RA 	   3973979	   3975778	 3	      1320	    0.000	1
GA17675-RA 	   1938812	   1939589	 2	       666	    1.000	1
GA17681-RA 	   1968820	   1969685	 2	       747	    2.885	1
GA17687-RA 	  15795114	  15797095	 9	      1803	    2.696	1
GA17693-RA 	  15790844	  15792389	 9	       960	    1.683	1
GA17695-RA 	  17802878	  17803357	14	       480	    0.000	1
GA17696-RB 	   1788570	   1789969	 2	      1182	    2.000	1
GA17704-RA 	  15793839	  15794752	 9	       738	    1.144	1
GA17709-RA 	  17812577	  17818171	14	      5130	    0.131	1
GA17710-RA 	  15787413	  15789485	 9	      1626	    1.780	1
GA17713-RA 	  14392600	  14393572	 4	       912	    0.000	1
GA17715-RA 	   1991247	   1993392	 2	      1800	    0.000	1
GA17716-RA 	  15772124	  15782259	 9	      1320	    2.000	1
GA17717-RA 	  17799164	  17801007	14	      1392	    0.000	1
GA17718-RA 	  14404956	  14407989	 4	      1080	    0.030	1
GA17730-RA 	  16236337	  16237625	 9	      1149	    0.000	1
GA17735-RA 	  14412453	  14414560	 4	      1377	    0.000	1
GA17740-RA 	  17552808	  17555901	 6	       786	    1.830	1
GA17746-RA 	   5598591	   5602897	 3	      3903	    3.292	1
GA17747-RC 	   8715726	   8717355	 8	      1209	    0.026	1
GA17750-RB 	   5606792	   5609699	 3	      1419	    3.405	1
GA17752-RB 	   5624038	   5634850	 3	      4593	    1.958	1
GA17757-RA 	   8713772	   8714786	 8	       894	    1.000	1
GA17759-RA 	   3949695	   3956237	 3	      4143	    4.286	1
GA17764-RA 	  17564537	  17565340	 6	       738	    0.000	1
GA17765-RA 	  14440909	  14442784	 4	      1197	    1.352	1
GA17778-RA 	  14456283	  14458019	 4	      1737	    1.230	1
GA17783-RA 	   7402331	   7403287	 7	       897	    1.128	1
GA17791-RA 	   7403556	   7408433	 7	      2112	    1.152	1
GA17804-RA 	   7410192	   7412269	 7	       987	    2.797	1
GA17825-RA 	   6863602	   6865285	13	      1398	    0.000	1
GA17833-RB 	  14488489	  14489300	 4	       273	    0.015	1
GA17840-RG 	   7451937	   7458876	 7	      3006	    1.090	1
GA17846-RC 	  14494379	  14496631	 4	      1122	    0.000	1
GA17849-RA 	   2539136	   2541551	 3	      2220	    4.003	1
GA17855-RA 	  14524045	  14530522	 4	      4941	    0.486	1
GA17871-RB 	   7350267	   7351428	 7	       861	    1.992	1
GA17889-RA 	   6885457	   6887764	13	      2004	    2.259	1
GA17915-RA 	  13953904	  13956261	 4	       525	    0.968	1
GA17918-RA 	   6923471	   6926390	13	      2802	    0.000	1
GA17922-RB 	  14563523	  14566304	 4	      2586	    0.000	1
GA17927-RB 	   8386929	   8390471	 7	      3165	    1.370	1
GA17930-RA 	  14572589	  14575245	 4	      2340	    1.137	1
GA17936-RA 	  13956953	  13957718	 4	       639	    0.710	1
GA17945-RA 	   7246287	   7250130	 7	      1539	    1.448	1
GA17948-RA 	   8384385	   8386718	 7	      2142	    1.000	1
GA17951-RA 	   7254906	   7255773	 7	       633	    0.000	1
GA18031-RA 	  13983729	  13984972	 4	       843	    0.701	1
GA18059-RA 	   4034021	   4034476	 3	       336	    3.000	1
GA18060-RB 	  14470092	  14472530	 4	       447	    1.114	1
GA18068-RA 	   6963267	   6970438	13	      4089	    1.025	1
GA18071-RA 	  13946532	  13947347	 4	       330	    0.000	1
GA18077-RA 	   6982469	   6982999	13	       414	    0.000	1
GA18080-RA 	   3933841	   3936052	 3	      1962	    5.000	1
GA18082-RA 	   6993769	   6994564	13	       741	    1.040	1
GA18089-RA 	  13948605	  13953473	 4	      4143	    0.225	1
GA18094-RB 	   3573522	   3575573	 3	      1584	    2.000	1
GA18098-RA 	   3918512	   3919909	 3	      1398	    6.000	1
GA18109-RA 	  14435705	  14437548	 4	      1431	    0.947	1
GA18111-RA 	  14609000	  14609533	 4	       468	    0.111	1
GA18113-RA 	  13957853	  13961708	 4	      3510	    0.285	1
GA18129-RA 	  18458980	  18460347	14	      1368	    5.000	1
GA18130-RB 	  18409345	  18413664	14	      2502	    6.000	1
GA18134-RA 	  17018618	  17019329	10	       591	    0.000	1
GA18140-RA 	  17014290	  17015663	10	      1374	    0.020	1
GA18141-RA 	   4023447	   4025188	 3	      1551	    3.627	1
GA18144-RA 	  17017047	  17017892	10	       711	    0.172	1
GA18150-RA 	  17048577	  17049889	10	      1248	    1.000	1
GA18157-RA 	   3829251	   3830045	 3	       726	    3.638	1
GA18160-RA 	  17060133	  17061796	10	      1497	    0.000	1
GA18184-RA 	   3762494	   3764080	 3	      1587	    2.362	1
GA18187-RA 	   1225599	   1228275	 1	      2004	    5.751	1
GA18208-RA 	   1224099	   1225034	 1	       765	    2.690	1
GA18217-RA 	   1306464	   1308175	 1	      1518	    6.000	1
GA18234-RG 	  18393117	  18400295	14	      4950	    4.380	1
GA18238-RA 	   7270079	   7270721	 7	       564	    0.303	1
GA18253-RA 	  14152449	  14160953	 4	      8193	    0.072	1
GA18261-RA 	  18337898	  18339707	14	      1605	    3.570	1
GA18273-RA 	   1695314	   1697131	 1	      1416	    4.000	1
GA18280-RA 	  18273392	  18277804	14	      3105	    3.976	1
GA18293-RA 	   2543134	   2545346	 3	       651	    2.734	1
GA18299-RA 	  14150173	  14152152	 4	      1980	    0.280	1
GA18301-RA 	  18261397	  18262695	14	       891	    2.000	1
GA18304-RB 	   8379104	   8382832	 7	      3537	    0.849	1
GA18309-RA 	  18248918	  18250752	14	      1665	    0.861	1
GA18314-RB 	   6673153	   6673928	 3	       708	    2.551	1
GA18316-RB 	   6674084	   6676282	 3	      1707	    3.206	1
GA18323-RA 	   6679367	   6680272	 3	       768	    1.194	1
GA18326-RA 	   6677839	   6678382	 3	       492	    3.543	1
GA18332-RA 	   6681354	   6685393	 3	      1341	    2.034	1
GA18339-RA 	   6686753	   6688236	 3	      1281	    3.013	1
GA18343-RA 	   1829641	   1832434	 2	      1917	    3.254	1
GA18348-RA 	   1833743	   1834647	 2	       855	    4.000	1
GA18353-RA 	  13360378	  13361627	12	      1194	    0.000	1
GA18357-RA 	    797821	    798717	 1	       693	    3.000	1
GA18359-RA 	  13339689	  13340147	12	       324	    1.194	1
GA18362-RA 	    790014	    790821	 1	       555	    5.000	1
GA18373-RA 	  13331003	  13333215	12	      2016	    0.176	1
GA18378-RC 	    783288	    785514	 1	      2106	    4.000	1
GA18392-RA 	    732924	    734100	 1	       963	    6.000	1
GA18393-RA 	    247801	    249264	 1	      1326	    0.000	1
GA18396-RA 	  13323860	  13326986	12	       633	    0.000	1
GA18403-RA 	   3717994	   3719577	 3	      1584	    5.926	1
GA18405-RA 	  17532601	  17537255	 6	      3897	    0.000	1
GA18427-RA 	  13292824	  13294245	12	      1422	    0.000	1
GA18442-RA 	   4781344	   4782557	 3	      1080	    5.000	1
GA18446-RA 	    799579	    801690	 1	      1992	    3.000	1
GA18449-RA 	  11392922	  11393701	 8	       780	    0.000	1
GA18453-RB 	   4814768	   4817367	 3	      1998	    7.037	1
GA18454-RA 	    292622	    294929	 1	      2184	    3.000	1
GA18461-RA 	   4824216	   4826363	 3	      1806	    8.002	1
GA18464-RB 	  15018640	  15027375	 5	      3507	    2.415	1
GA18469-RA 	  15015719	  15018145	 5	      1845	    2.854	1
GA18475-RC 	   4849787	   4852111	 3	      1215	    2.846	1
GA18480-RA 	   4856025	   4858428	 3	      2145	    5.538	1
GA18484-RA 	  11982552	  11994207	11	      1833	    0.000	1
GA18489-RA 	   4859631	   4860304	 3	       546	    4.000	1
GA18492-RA 	  11970915	  11972769	11	      1359	    0.060	1
GA18500-RA 	   1711222	   1712560	 1	      1227	    2.000	1
GA18502-RA 	   5332062	   5333149	 3	       909	    0.000	1
GA18514-RA 	   5335907	   5343453	 3	      7494	    1.760	1
GA18515-RA 	   3703667	   3705618	 3	      1545	    6.000	1
GA18517-RA 	   5359934	   5362958	 3	      2577	    0.823	1
GA18527-RA 	   5364692	   5365526	 3	       642	    2.000	1
GA18528-RA 	   8574995	   8575726	 8	       669	    1.341	1
GA18531-RA 	  12551909	  12553136	11	      1101	    1.312	1
GA18543-RB 	   8564201	   8572691	 8	      3291	    0.000	1
GA18545-RC 	   3690133	   3692840	 3	      1767	    7.692	1
GA18551-RA 	   8495347	   8498147	 8	      2736	    0.000	1
GA18559-RA 	   8474140	   8477171	 8	      2625	    0.068	1
GA18566-RA 	   8436233	   8437637	 7	      1284	    0.012	1
GA18574-RB 	   8431220	   8432831	 7	      1347	    0.605	1
GA18580-RA 	  12562875	  12566322	11	      2880	    0.000	1
GA18588-RC 	  12581891	  12584481	11	       744	    0.000	1
GA18591-RA 	  12585395	  12588631	11	      2010	    0.000	2
GA18609-RA 	  12609685	  12611851	11	      2115	    0.000	1
GA18610-RA 	  12613056	  12615664	11	      2361	    0.000	1
GA18612-RB 	  12618043	  12620212	11	       858	    0.000	1
GA18633-RA 	  19224870	  19228509	14	      1863	    0.121	1
GA18638-RA 	   2028045	   2031694	 2	       939	    1.879	1
GA18642-RC 	   6248917	   6275596	 3	      3930	    0.648	1
GA18652-RA 	  19249061	  19250239	14	      1179	    1.719	1
GA18658-RB 	   6447198	   6451740	 3	      4065	    2.237	1
GA18665-RA 	   6627712	   6631054	 3	      3138	    1.706	1
GA18673-RA 	   6633604	   6637942	 3	      1923	    1.086	1
GA18677-RA 	   6646099	   6648189	 3	      1950	    1.804	1
GA18683-RA 	  14203573	  14204203	 4	       432	    0.000	1
GA18686-RA 	   9188144	   9189799	 8	      1296	    0.907	1
GA18702-RA 	   9388723	   9389391	 8	       669	    1.834	1
GA18708-RB 	   9401500	   9405690	 8	      3948	    2.018	1
GA18710-RI 	   9409296	   9411211	 8	       861	    1.045	1
GA18713-RA 	  13982082	  13983472	 4	      1209	    0.000	1
GA18720-RA 	   9426829	   9429914	 8	      1830	    3.441	1
GA18722-RA 	   9431546	   9432039	 8	       378	    4.974	1
GA18723-RA 	   9436112	   9437455	 8	      1344	    2.122	1
GA18739-RA 	  19147873	  19149487	14	      1377	    2.474	1
GA18748-RA 	   9475284	   9476041	 8	       681	    1.606	1
GA18750-RC 	  14864243	  14869540	 4	      2160	    3.392	1
GA18773-RB 	  19077436	  19077858	14	       423	    3.000	1
GA18794-RA 	  19353791	  19355055	14	      1206	    1.963	1
GA18804-RA 	  15572936	  15573501	 5	       444	    1.541	1
GA18807-RA 	  15572099	  15572674	 5	       462	    1.000	1
GA18808-RA 	   1742347	   1743726	 1	      1119	    2.014	1
GA18810-RA 	  15562426	  15563593	 5	       966	    0.000	1
GA18814-RA 	   1733356	   1734400	 1	       921	    2.000	1
GA18815-RA 	  15558028	  15560300	 5	      2217	    0.252	1
GA18825-RA 	  17548221	  17551556	 6	      2880	    0.438	1
GA18828-RA 	   7404457	   7405814	 7	       972	    1.321	1
GA18829-RA 	   7398737	   7402106	 7	      2901	    1.802	1
GA18848-RE 	   7360246	   7397628	 7	      1497	    1.454	1
GA18855-RB 	   7303298	   7324879	 7	      2811	    1.163	1
GA18861-RA 	  19059356	  19060658	14	      1242	    2.000	1
GA18863-RE 	   7276770	   7291456	 7	      2919	    1.370	1
GA18876-RA 	   7270991	   7272111	 7	       942	    0.202	1
GA18899-RA 	  19282890	  19285307	14	      2418	    1.000	1
GA18903-RB 	   3523481	   3525012	 3	      1344	    3.000	1
GA18906-RA 	   7265915	   7267486	 7	      1176	    1.863	1
GA18907-RA 	   3540800	   3542402	 3	       933	    3.000	1
GA18912-RA 	   7256942	   7257625	 7	       570	    0.000	1
GA18915-RA 	   2547244	   2548744	 3	      1185	    3.000	1
GA18925-RB 	  15570971	  15571773	 5	       729	    1.000	1
GA18928-RA 	  15573702	  15574392	 5	       570	    1.000	1
GA18945-RA 	   9432283	   9435857	 8	      1518	    1.858	1
GA18948-RA 	   9018956	   9022038	 8	      2112	    0.000	1
GA18956-RB 	    295768	    296634	 1	       867	    3.000	1
