Transcript	Intron_No	Beg	End
GA20910-RB 	 1	11318710	11318777	1
GA20910-RB 	 2	11319302	11319362	1
GA20910-RB 	 3	11319597	11319672	1
GA20910-RB 	 4	11319904	11324748	1
GA20910-RB 	 5	11324988	11325125	1
GA20910-RB 	 6	11325244	11326060	1
GA20910-RB 	 7	11326469	11326570	1
GA20911-RA 	 1	  596983	  597075	1
GA20914-RA 	 1	  602352	  602426	1
GA20914-RA 	 2	  603616	  603686	1
GA20914-RA 	 3	  604185	  604244	1
GA20914-RA 	 4	  604368	  604434	1
GA20915-RA 	 1	13579150	13579209	1
GA20915-RA 	 2	13579320	13579378	1
GA20915-RA 	 3	13579601	13579669	1
GA20915-RA 	 4	13579882	13579939	1
GA20915-RA 	 5	13580136	13580218	1
GA20915-RA 	 6	13580582	13580644	1
GA20915-RA 	 7	13580842	13580903	1
GA20915-RA 	 8	13581081	13581140	1
GA20915-RA 	 9	13581260	13581331	1
GA20915-RA 	10	13581386	13581440	1
GA20915-RA 	11	13581541	13581609	1
GA20915-RA 	12	13581732	13581795	1
GA20915-RA 	13	13581911	13581974	1
GA20915-RA 	14	13583122	13583182	1
GA20915-RA 	15	13583353	13583411	1
GA20915-RA 	16	13583603	13583722	1
GA20916-RB 	 1	 2736763	 2736829	1
GA20916-RB 	 2	 2737574	 2737646	1
GA20916-RB 	 3	 2737701	 2737843	1
GA20916-RB 	 4	 2738070	 2738127	1
GA20916-RB 	 5	 2738574	 2738645	1
GA20916-RB 	 6	 2739173	 2739233	1
GA20916-RB 	 7	 2739542	 2739685	1
GA20918-RC 	 1	13584378	13585018	1
GA20918-RC 	 2	13585140	13585195	1
GA20921-RB 	 1	16855644	16862109	1
GA20921-RB 	 2	16862435	16862497	1
GA20921-RB 	 3	16862645	16862695	1
GA20921-RB 	 4	16863005	16863076	1
GA20923-RA 	 1	 2744207	 2744271	1
GA20924-RD 	 1	13588403	13588465	1
GA20924-RD 	 2	13589903	13590178	1
GA20924-RD 	 3	13590423	13600438	1
GA20926-RC 	 1	19475398	19475861	1
GA20926-RC 	 2	19476003	19476082	1
GA20926-RC 	 3	19476163	19478128	1
GA20927-RC 	 1	13591296	13591404	1
GA20927-RC 	 2	13591503	13591559	1
GA20927-RC 	 3	13591740	13591795	1
GA20927-RC 	 4	13592120	13592173	1
GA20927-RC 	 5	13592493	13592563	1
GA20927-RC 	 6	13593287	13593349	1
GA20927-RC 	 7	13593452	13593509	1
GA20928-RC 	 1	13594587	13594661	1
GA20928-RC 	 2	13594747	13595430	1
GA20928-RC 	 3	13595653	13595703	1
GA20929-RA 	 1	19461549	19461617	1
GA20929-RA 	 2	19461927	19461983	1
GA20930-RB 	 1	19213570	19213624	1
GA20930-RB 	 2	19214319	19214691	1
GA20930-RB 	 3	19215185	19215263	1
GA20930-RB 	 4	19215452	19215521	1
GA20930-RB 	 5	19215700	19215765	1
GA20930-RB 	 6	19216800	19216870	1
GA20930-RB 	 7	19217079	19217145	1
GA20931-RA 	 1	13601214	13602271	1
GA20931-RA 	 2	13602855	13602919	1
GA20931-RA 	 3	13603160	13603226	1
GA20931-RA 	 4	13603756	13603821	1
GA20933-RA 	 1	19454043	19454102	1
GA20933-RA 	 2	19454228	19454291	1
GA20933-RA 	 3	19454441	19454503	1
GA20933-RA 	 4	19454658	19457195	1
GA20935-RA 	 1	19445511	19445574	1
GA20935-RA 	 2	19445685	19445761	1
GA20935-RA 	 3	19445875	19445940	1
GA20935-RA 	 4	19446801	19446868	1
GA20935-RA 	 5	19447573	19447666	1
GA20936-RA 	 1	 2749301	 2749358	1
GA20937-RB 	 1	13608144	13608321	1
GA20937-RB 	 2	13609353	13609411	1
GA20938-RD 	 1	13612821	13613471	1
GA20939-RA 	 1	13939157	13939219	1
GA20941-RB 	 1	13933853	13933909	1
GA20941-RB 	 2	13934877	13934944	1
GA20941-RB 	 3	13935189	13935258	1
GA20941-RB 	 4	13935372	13935592	1
GA20941-RB 	 5	13935650	13935794	1
GA20941-RB 	 6	13935895	13935957	1
GA20941-RB 	 7	13937391	13937460	1
GA20941-RB 	 8	13937572	13937630	1
GA20941-RB 	 9	13937949	13938013	1
GA20941-RB 	10	13938086	13938148	1
GA20943-RA 	 1	13931039	13931098	1
GA20943-RA 	 2	13932021	13932079	1
GA20945-RD 	 1	16994504	16996438	1
GA20945-RD 	 2	16997421	16997496	1
GA20945-RD 	 3	16998616	16998685	1
GA20945-RD 	 4	16998813	16998876	1
GA20946-RA 	 1	13929160	13929226	1
GA20946-RA 	 2	13930487	13930612	1
GA20961-RA 	 1	17876187	17876259	1
GA20961-RA 	 2	17876496	17876562	1
GA20961-RA 	 3	17877348	17877413	1
GA20961-RA 	 4	17877694	17877764	1
GA20961-RA 	 5	17877933	17878026	1
GA20961-RA 	 6	17879229	17879289	1
GA20963-RA 	 1	17886996	17887063	1
GA20963-RA 	 2	17888076	17888136	1
GA20964-RH 	 1	17890757	17892201	1
GA20964-RH 	 2	17892424	17893158	1
GA20964-RH 	 3	17893697	17893760	1
GA20964-RH 	 4	17893979	17894036	1
GA20965-RA 	 1	17888797	17888856	1
GA20966-RA 	 1	 6618073	 6618139	1
GA20966-RA 	 2	 6619506	 6619572	1
GA20966-RA 	 3	 6619702	 6619793	1
GA20970-RA 	 1	19000698	19000757	1
GA20970-RA 	 2	19001142	19001200	1
GA20970-RA 	 3	19001385	19003267	1
GA20971-RC 	 1	19251306	19252078	1
GA20971-RC 	 2	19252584	19252647	1
GA20971-RC 	 3	19253090	19253159	1
GA20971-RC 	 4	19253418	19253505	1
GA20974-RA 	 1	 2752012	 2752066	1
GA20974-RA 	 2	 2752247	 2752367	1
GA20976-RA 	 1	 2025897	 2025972	1
GA20976-RA 	 2	 2026463	 2026531	1
GA20976-RA 	 3	 2027184	 2027249	1
GA20978-RA 	 1	18960633	18960686	1
GA20978-RA 	 2	18960909	18960966	1
GA20978-RA 	 3	18961180	18961240	1
GA20979-RA 	 1	18959196	18959256	1
GA20979-RA 	 2	18959373	18959426	1
GA20984-RA 	 1	18957857	18957918	1
GA20984-RA 	 2	18958056	18958119	1
GA20984-RA 	 3	18958276	18958339	1
GA20985-RA 	 1	 6575598	 6575662	1
GA20985-RA 	 2	 6575886	 6576498	1
GA20986-RB 	 1	18951474	18952477	1
GA20986-RB 	 2	18952664	18952741	1
GA20986-RB 	 3	18953469	18953540	1
GA20986-RB 	 4	18953862	18954454	1
GA20986-RB 	 5	18954663	18954740	1
GA20986-RB 	 6	18955975	18956034	1
GA20986-RB 	 7	18956376	18956448	1
GA20987-RA 	 1	15792014	15792077	1
GA20987-RA 	 2	15792214	15792346	1
GA20988-RA 	 1	18026928	18026992	1
GA20988-RA 	 2	18027190	18027259	1
GA20988-RA 	 3	18027374	18027435	1
GA20988-RA 	 4	18027564	18028065	1
GA20988-RA 	 5	18028615	18028667	1
GA20988-RA 	 6	18029602	18029662	1
GA20988-RA 	 7	18029775	18029830	1
GA20988-RA 	 8	18030114	18030187	1
GA20994-RA 	 1	16289309	16290721	1
GA20994-RA 	 2	16290955	16291010	1
GA20994-RA 	 3	16291111	16291170	1
GA20995-RA 	 1	 3688872	 3689066	1
GA20995-RA 	 2	 3689156	 3689216	1
GA20995-RA 	 3	 3689440	 3689507	1
GA21001-RA 	 1	16291773	16291838	1
GA21003-RA 	 1	 7937750	 7937809	1
GA21003-RA 	 2	 7938651	 7938703	1
GA21003-RA 	 3	 7938825	 7938904	1
GA21006-RA 	 1	 7936464	 7936517	1
GA21007-RA 	 1	17991745	17991811	1
GA21015-RA 	 1	 7928474	 7928549	1
GA21015-RA 	 2	 7928855	 7928956	1
GA21015-RA 	 3	 7929173	 7931852	1
GA21021-RA 	 1	 7916769	 7916850	2
GA21021-RA 	 2	 7917061	 7921133	2
GA21023-RA 	 1	18991669	18991732	1
GA21023-RA 	 2	18991927	18991983	1
GA21024-RH 	 1	16293155	16294894	1
GA21024-RH 	 2	16295032	16295159	1
GA21024-RH 	 3	16295240	16295680	1
GA21024-RH 	 4	16295990	16296447	1
GA21024-RH 	 5	16296645	16296810	1
GA21024-RH 	 6	16296917	16296997	1
GA21024-RH 	 7	16297323	16297399	1
GA21024-RH 	 8	16297565	16297624	1
GA21024-RH 	 9	16297773	16297826	1
GA21024-RH 	10	16297979	16298042	1
GA21024-RH 	11	16298644	16299965	1
GA21027-RB 	 1	17340612	17340675	1
GA21027-RB 	 2	17344748	17344795	1
GA21030-RA 	 1	15116424	15119791	1
GA21030-RA 	 2	15120004	15120065	1
GA21030-RA 	 3	15120283	15120791	1
GA21030-RA 	 4	15120932	15129022	1
GA21030-RA 	 5	15129197	15129261	1
GA21030-RA 	 6	15129519	15129756	1
GA21030-RA 	 7	15129954	15130013	1
GA21031-RA 	 1	14362255	14362312	1
GA21031-RA 	 2	14363437	14363502	1
GA21033-RA 	 1	 3696267	 3698743	1
GA21033-RA 	 2	 3698879	 3698936	1
GA21033-RA 	 3	 3699092	 3699156	1
GA21033-RA 	 4	 3699345	 3699410	1
GA21033-RA 	 5	 3699789	 3699855	1
GA21033-RA 	 6	 3700094	 3700146	1
GA21037-RA 	 1	17345733	17345804	1
GA21037-RA 	 2	17346105	17346170	1
GA21038-RA 	 1	17347995	17348055	1
GA21038-RA 	 2	17348438	17348496	1
GA21038-RA 	 3	17349453	17349522	1
GA21039-RA 	 1	17350630	17350699	1
GA21039-RA 	 2	17351174	17351237	1
GA21040-RA 	 1	15132683	15132740	1
GA21040-RA 	 2	15132896	15132959	1
GA21040-RA 	 3	15133057	15133125	1
GA21040-RA 	 4	15134373	15134582	1
GA21041-RA 	 1	17352636	17352691	1
GA21041-RA 	 2	17353167	17353231	1
GA21042-RA 	 1	16313502	16313574	1
GA21043-RA 	 1	17353535	17353591	1
GA21043-RA 	 2	17353789	17353848	1
GA21043-RA 	 3	17354015	17354067	1
GA21043-RA 	 4	17354357	17354409	1
GA21045-RA 	 1	17354826	17354882	1
GA21045-RA 	 2	17355012	17355078	1
GA21045-RA 	 3	17355226	17355297	1
GA21047-RC 	 1	16347096	16347155	1
GA21047-RC 	 2	16347652	16347721	1
GA21047-RC 	 3	16348344	16348403	1
GA21047-RC 	 4	16348517	16348744	1
GA21047-RC 	 5	16348904	16348968	1
GA21048-RA 	 1	16349873	16349942	1
GA21048-RA 	 2	16350063	16350120	1
GA21048-RA 	 3	16350396	16350455	1
GA21048-RA 	 4	16350602	16350672	1
GA21048-RA 	 5	16350828	16350895	1
GA21048-RA 	 6	16351042	16351101	1
GA21048-RA 	 7	16351352	16351406	1
GA21048-RA 	 8	16351609	16351677	1
GA21048-RA 	 9	16351868	16351940	1
GA21048-RA 	10	16352082	16352140	1
GA21048-RA 	11	16352364	16352460	1
GA21048-RA 	12	16352530	16352711	1
GA21049-RA 	 1	16353538	16353626	1
GA21049-RA 	 2	16353756	16353818	1
GA21049-RA 	 3	16353966	16354042	1
GA21049-RA 	 4	16354161	16354216	1
GA21049-RA 	 5	16354387	16354454	1
GA21051-RA 	 1	16362763	16364351	1
GA21051-RA 	 2	16364469	16365243	1
GA21051-RA 	 3	16366118	16366234	1
GA21051-RA 	 4	16366354	16366419	1
GA21051-RA 	 5	16366767	16366825	1
GA21051-RA 	 6	16367016	16367077	1
GA21051-RA 	 7	16367215	16367274	1
GA21051-RA 	 8	16367493	16367551	1
GA21051-RA 	 9	16367628	16367689	1
GA21051-RA 	10	16367843	16367902	1
GA21051-RA 	11	16369351	16369410	1
GA21051-RA 	12	16369513	16369573	1
GA21051-RA 	13	16369678	16369759	1
GA21052-RA 	 1	16316477	16316571	1
GA21052-RA 	 2	16317270	16323757	1
GA21053-RA 	 1	16372696	16372773	1
GA21053-RA 	 2	16372857	16372941	1
GA21053-RA 	 3	16373089	16373153	1
GA21053-RA 	 4	16373247	16373307	1
GA21053-RA 	 5	16373511	16373576	1
GA21053-RA 	 6	16373743	16373812	1
GA21053-RA 	 7	16373976	16374044	1
GA21053-RA 	 8	16374103	16374166	1
GA21053-RA 	 9	16374251	16374326	1
GA21053-RA 	10	16374460	16381568	1
GA21053-RA 	11	16381669	16381956	1
GA21053-RA 	12	16382639	16383477	1
GA21054-RA 	 1	  400964	  401035	1
GA21054-RA 	 2	  401120	  401178	1
GA21057-RA 	 1	13766501	13766574	1
GA21057-RA 	 2	13767523	13767582	1
GA21059-RC 	 1	16422287	16422349	1
GA21059-RC 	 2	16424373	16424426	1
GA21059-RC 	 3	16424550	16424627	1
GA21060-RA 	 1	16339780	16340028	1
GA21060-RA 	 2	16340189	16340615	1
GA21063-RA 	 1	18620377	18620452	1
GA21063-RA 	 2	18620510	18620734	1
GA21066-RC 	 1	18621784	18622879	1
GA21066-RC 	 2	18623066	18623120	1
GA21066-RC 	 3	18623271	18623324	1
GA21066-RC 	 4	18623400	18623455	1
GA21066-RC 	 5	18623779	18623841	1
GA21066-RC 	 6	18623959	18624014	1
GA21066-RC 	 7	18624169	18624374	1
GA21066-RC 	 8	18624453	18625000	1
GA21066-RC 	 9	18625112	18625276	1
GA21066-RC 	10	18625715	18626039	1
GA21066-RC 	11	18626153	18626585	1
GA21066-RC 	12	18626827	18626884	1
GA21066-RC 	13	18626991	18627054	1
GA21066-RC 	14	18627781	18627836	1
GA21067-RB 	 1	 4406466	 4406517	1
GA21067-RB 	 2	 4406720	 4406798	1
GA21067-RB 	 3	 4406856	 4406939	1
GA21067-RB 	 4	 4407056	 4407126	1
GA21067-RB 	 5	 4407316	 4407372	1
GA21067-RB 	 6	 4407484	 4407554	1
GA21067-RB 	 7	 4407629	 4407694	1
GA21067-RB 	 8	 4407870	 4407927	1
GA21067-RB 	 9	 4408022	 4408111	1
GA21067-RB 	10	 4408311	 4408369	1
GA21068-RA 	 1	18631469	18631523	1
GA21068-RA 	 2	18631668	18631724	1
GA21068-RA 	 3	18631879	18631933	1
GA21068-RA 	 4	18632120	18632174	1
GA21068-RA 	 5	18633028	18633102	1
GA21072-RA 	 1	18640966	18646394	1
GA21072-RA 	 2	18646753	18647191	1
GA21072-RA 	 3	18647519	18647621	1
GA21072-RA 	 4	18647884	18650950	1
GA21072-RA 	 5	18651050	18651115	1
GA21072-RA 	 6	18651311	18651367	1
GA21072-RA 	 7	18651510	18651619	1
GA21073-RA 	 1	 4319315	 4319377	1
GA21073-RA 	 2	 4319977	 4320044	1
GA21073-RA 	 3	 4320190	 4320249	1
GA21073-RA 	 4	 4320937	 4320996	1
GA21073-RA 	 5	 4321487	 4321539	1
GA21074-RA 	 1	 6569618	 6569683	1
GA21074-RA 	 2	 6570797	 6570859	1
GA21075-RA 	 1	 4298726	 4298785	1
GA21075-RA 	 2	 4299068	 4299137	1
GA21075-RA 	 3	 4299498	 4299564	1
GA21075-RA 	 4	 4300401	 4300469	1
GA21075-RA 	 5	 4300614	 4300673	1
GA21075-RA 	 6	 4300884	 4300955	1
GA21075-RA 	 7	 4301028	 4301347	1
GA21076-RA 	 1	 4295641	 4295702	1
GA21076-RA 	 2	 4296272	 4296329	1
GA21078-RA 	 1	  428138	  428198	1
GA21078-RA 	 2	  429181	  429635	1
GA21079-RA 	 1	 4277060	 4277126	1
GA21079-RA 	 2	 4277479	 4277538	1
GA21079-RA 	 3	 4277675	 4277737	1
GA21079-RA 	 4	 4277916	 4277982	1
GA21079-RA 	 5	 4278140	 4278201	1
GA21079-RA 	 6	 4278503	 4278572	1
GA21080-RA 	 1	 4274911	 4274967	1
GA21082-RB 	 1	 4439771	 4440913	1
GA21082-RB 	 2	 4442019	 4442065	1
GA21082-RB 	 3	 4444359	 4444422	1
GA21082-RB 	 4	 4444549	 4444614	1
GA21082-RB 	 5	 4444831	 4444898	1
GA21082-RB 	 6	 4445111	 4445184	1
GA21084-RA 	 1	 4447567	 4447621	1
GA21085-RA 	 1	 4450957	 4451096	1
GA21085-RA 	 2	 4451559	 4451616	1
GA21086-RA 	 1	 4458112	 4458175	1
GA21086-RA 	 2	 4458510	 4458576	1
GA21086-RA 	 3	 4458787	 4459028	1
GA21086-RA 	 4	 4459278	 4459404	1
GA21086-RA 	 5	 4459515	 4459577	1
GA21089-RA 	 1	 2946664	 2946732	1
GA21089-RA 	 2	 2947540	 2947605	1
GA21092-RA 	 1	 2942242	 2942320	1
GA21096-RA 	 1	12761697	12761760	1
GA21099-RA 	 1	17367393	17367505	1
GA21099-RA 	 2	17369422	17369503	1
GA21105-RD 	 1	17370966	17371037	1
GA21105-RD 	 2	17371243	17371306	1
GA21105-RD 	 3	17371392	17371453	1
GA21105-RD 	 4	17371573	17371652	1
GA21105-RD 	 5	17372126	17372916	1
GA21105-RD 	 6	17373096	17373153	1
GA21105-RD 	 7	17373319	17373393	1
GA21105-RD 	 8	17373768	17373830	1
GA21105-RD 	 9	17374421	17374479	1
GA21105-RD 	10	17374555	17374659	1
GA21105-RD 	11	17374777	17374979	1
GA21105-RD 	12	17375116	17375188	1
GA21105-RD 	13	17375487	17375577	1
GA21109-RB 	 1	17377310	17377379	1
GA21109-RB 	 2	17378019	17378077	1
GA21109-RB 	 3	17378202	17378267	1
GA21109-RB 	 4	17378394	17378456	1
GA21109-RB 	 5	17378818	17378891	1
GA21109-RB 	 6	17379068	17379175	1
GA21109-RB 	 7	17379395	17379473	1
GA21111-RA 	 1	 2805040	 2805111	1
GA21111-RA 	 2	 2805396	 2805806	1
GA21111-RA 	 3	 2806874	 2806934	1
GA21111-RA 	 4	 2808166	 2808230	1
GA21111-RA 	 5	 2808458	 2808530	1
GA21111-RA 	 6	 2808740	 2808795	1
GA21111-RA 	 7	 2809795	 2809857	1
GA21111-RA 	 8	 2810868	 2810929	1
GA21111-RA 	 9	 2811129	 2811190	1
GA21116-RA 	 1	 2799697	 2799760	1
GA21125-RA 	 1	 7505472	 7506512	1
GA21125-RA 	 2	 7506641	 7509528	1
GA21128-RA 	 1	 7511460	 7511525	1
GA21129-RA 	 1	 7513620	 7513684	1
GA21130-RA 	 1	 7520077	 7520179	1
GA21133-RA 	 1	 1813104	 1813159	1
GA21133-RA 	 2	 1813763	 1813827	1
GA21133-RA 	 3	 1814089	 1814143	1
GA21135-RA 	 1	17389322	17390253	1
GA21135-RA 	 2	17390480	17390547	1
GA21135-RA 	 3	17390832	17390914	1
GA21135-RA 	 4	17392869	17392936	1
GA21135-RA 	 5	17393243	17393309	1
GA21135-RA 	 6	17393450	17393517	1
GA21135-RA 	 7	17394080	17394148	1
GA21135-RA 	 8	17394296	17394360	1
GA21137-RA 	 1	 1815116	 1815173	1
GA21137-RA 	 2	 1815755	 1815804	1
GA21140-RK 	 1	14030825	14030885	1
GA21140-RK 	 2	14030972	14031032	1
GA21140-RK 	 3	14031863	14031923	1
GA21140-RK 	 4	14032534	14032785	1
GA21140-RK 	 5	14032897	14033274	1
GA21140-RK 	 6	14033341	14033685	1
GA21140-RK 	 7	14033983	14034446	1
GA21140-RK 	 8	14034491	14034796	1
GA21141-RA 	 1	17398867	17398915	1
GA21141-RA 	 2	17399493	17399555	1
GA21141-RA 	 3	17399854	17399909	1
GA21141-RA 	 4	17400027	17400097	1
GA21141-RA 	 5	17400525	17400582	1
GA21145-RA 	 1	17401302	17401371	1
GA21145-RA 	 2	17401662	17401731	1
GA21145-RA 	 3	17402156	17402212	1
GA21145-RA 	 4	17402432	17402489	1
GA21150-RA 	 1	17395463	17395532	1
GA21150-RA 	 2	17395674	17395735	1
GA21150-RA 	 3	17396841	17396926	1
GA21150-RA 	 4	17397506	17397834	1
GA21150-RA 	 5	17397882	17398003	1
GA21153-RA 	 1	17298517	17298577	1
GA21153-RA 	 2	17299570	17299630	1
GA21164-RB 	 1	17413081	17413140	1
GA21164-RB 	 2	17413302	17413356	1
GA21164-RB 	 3	17413527	17413588	1
GA21164-RB 	 4	17414192	17414255	1
GA21164-RB 	 5	17414511	17414566	1
GA21164-RB 	 6	17415179	17415235	1
GA21164-RB 	 7	17415331	17415394	1
GA21164-RB 	 8	17416283	17416356	1
GA21168-RF 	 1	19069509	19069567	1
GA21168-RF 	 2	19069651	19069708	1
GA21168-RF 	 3	19069949	19070017	1
GA21168-RF 	 4	19070203	19070268	1
GA21168-RF 	 5	19070525	19070622	1
GA21168-RF 	 6	19070626	19070685	1
GA21168-RF 	 7	19070850	19070912	1
GA21168-RF 	 8	19071053	19071296	1
GA21168-RF 	 9	19071339	19072152	1
GA21168-RF 	10	19072273	19072343	1
GA21168-RF 	11	19073124	19073186	1
GA21168-RF 	12	19073354	19073419	1
GA21168-RF 	13	19073611	19074039	1
GA21168-RF 	14	19074283	19074611	1
GA21168-RF 	15	19075022	19075088	1
GA21168-RF 	16	19075270	19075336	1
GA21168-RF 	17	19075428	19075490	1
GA21168-RF 	18	19075788	19075867	1
GA21168-RF 	19	19076231	19076285	1
GA21168-RF 	20	19076476	19076582	1
GA21168-RF 	21	19076976	19077033	1
GA21168-RF 	22	19077149	19077976	1
GA21168-RF 	23	19078004	19078099	1
GA21168-RF 	24	19078290	19078345	1
GA21168-RF 	25	19078483	19078543	1
GA21168-RF 	26	19078646	19078702	1
GA21171-RA 	 1	 7943011	 7943063	1
GA21171-RA 	 2	 7944101	 7944167	1
GA21177-RC 	 1	12469617	12469684	1
GA21177-RC 	 2	12469819	12470504	1
GA21177-RC 	 3	12470692	12470748	1
GA21177-RC 	 4	12471003	12471061	1
GA21177-RC 	 5	12472396	12472469	1
GA21177-RC 	 6	12472680	12472736	1
GA21177-RC 	 7	12473020	12473142	1
GA21177-RC 	 8	12473909	12474875	1
GA21177-RC 	 9	12476076	12505124	1
GA21180-RB 	 1	13734275	13734328	1
GA21181-RI 	 1	17421184	17426959	1
GA21181-RI 	 2	17428673	17431743	1
GA21181-RI 	 3	17431922	17432079	1
GA21181-RI 	 4	17432319	17432415	1
GA21181-RI 	 5	17432580	17432777	1
GA21181-RI 	 6	17432915	17432962	1
GA21181-RI 	 7	17433116	17434955	1
GA21181-RI 	 8	17435052	17437774	1
GA21181-RI 	 9	17437925	17438016	1
GA21181-RI 	10	17438094	17438167	1
GA21181-RI 	11	17438480	17438628	1
GA21181-RI 	12	17438724	17438780	1
GA21181-RI 	13	17438870	17438935	1
GA21181-RI 	14	17439253	17439322	1
GA21182-RA 	 1	13728126	13728178	1
GA21183-RA 	 1	12462861	12462915	1
GA21183-RA 	 2	12463082	12463136	1
GA21183-RA 	 3	12463339	12463403	1
GA21183-RA 	 4	12463598	12463671	1
GA21183-RA 	 5	12463785	12463992	1
GA21183-RA 	 6	12464144	12464827	1
GA21185-RB 	 1	17441339	17441395	1
GA21185-RB 	 2	17441769	17441826	1
GA21185-RB 	 3	17442027	17442090	1
GA21185-RB 	 4	17443012	17443086	1
GA21188-RA 	 1	12460000	12460062	1
GA21188-RA 	 2	12460195	12460384	1
GA21188-RA 	 3	12460685	12460738	1
GA21190-RA 	 1	12456430	12456506	1
GA21190-RA 	 2	12456591	12456660	1
GA21190-RA 	 3	12456820	12456879	1
GA21190-RA 	 4	12457267	12457330	1
GA21190-RA 	 5	12457501	12457558	1
GA21190-RA 	 6	12458531	12458589	1
GA21190-RA 	 7	12458792	12458861	1
GA21190-RA 	 8	12458967	12459085	1
GA21200-RA 	 1	12416548	12416686	1
GA21200-RA 	 2	12416830	12417702	1
GA21200-RA 	 3	12418459	12419473	1
GA21200-RA 	 4	12419600	12419709	1
GA21200-RA 	 5	12419792	12419854	1
GA21200-RA 	 6	12420026	12420088	1
GA21200-RA 	 7	12420194	12420275	1
GA21200-RA 	 8	12420467	12420536	1
GA21200-RA 	 9	12420673	12435649	1
GA21208-RB 	 1	 4435797	 4435856	1
GA21208-RB 	 2	 4437324	 4437383	1
GA21208-RB 	 3	 4437522	 4437586	1
GA21212-RB 	 1	 4433590	 4433745	1
GA21214-RA 	 1	19084714	19084785	1
GA21216-RA 	 1	  361386	  361491	1
GA21216-RA 	 2	  361737	  361798	1
GA21216-RA 	 3	  362054	  362113	1
GA21216-RA 	 4	  364230	  364297	1
GA21216-RA 	 5	  364459	  364528	1
GA21217-RA 	 1	19086595	19086665	1
GA21223-RB 	 1	  378697	  378770	1
GA21223-RB 	 2	  378898	  378954	1
GA21223-RB 	 3	  379362	  379428	1
GA21223-RB 	 4	  379758	  379820	1
GA21223-RB 	 5	  379896	  379954	1
GA21223-RB 	 6	  380069	  380132	1
GA21225-RA 	 1	13664301	13664355	1
GA21225-RA 	 2	13664794	13664922	1
GA21229-RC 	 1	 1841654	 1841720	1
GA21229-RC 	 2	 1843464	 1843532	1
GA21229-RC 	 3	 1843631	 1843691	1
GA21229-RC 	 4	 1843922	 1843992	1
GA21229-RC 	 5	 1844159	 1845776	1
GA21229-RC 	 6	 1846018	 1846085	1
GA21229-RC 	 7	 1846297	 1846354	1
GA21229-RC 	 8	 1846583	 1846654	1
GA21229-RC 	 9	 1848133	 1848193	1
GA21232-RA 	 1	 5374586	 5374655	1
GA21233-RB 	 1	 5376860	 5376919	1
GA21233-RB 	 2	 5377313	 5377375	1
GA21233-RB 	 3	 5377721	 5377807	1
GA21233-RB 	 4	 5378033	 5385200	1
GA21235-RC 	 1	  384606	  384666	1
GA21235-RC 	 2	  384827	  384888	1
GA21235-RC 	 3	  384977	  385040	1
GA21235-RC 	 4	  385433	  385505	1
GA21235-RC 	 5	  386257	  386317	1
GA21239-RA 	 1	13000473	13000525	1
GA21239-RA 	 2	13000670	13000727	1
GA21240-RA 	 1	17296266	17296318	1
GA21240-RA 	 2	17296637	17296697	1
GA21240-RA 	 3	17297706	17297778	1
GA21260-RA 	 1	13262853	13262908	1
GA21261-RA 	 1	 2341686	 2341750	1
GA21261-RA 	 2	 2342206	 2342259	1
GA21261-RA 	 3	 2342404	 2342459	1
GA21263-RA 	 1	 2324838	 2324895	1
GA21263-RA 	 2	 2325025	 2325082	1
GA21264-RA 	 1	 2325733	 2325792	1
GA21264-RA 	 2	 2325937	 2326017	1
GA21264-RA 	 3	 2327384	 2327440	1
GA21268-RA 	 1	 2109199	 2110585	1
GA21268-RA 	 2	 2110682	 2110795	1
GA21270-RA 	 1	 7762006	 7762125	1
GA21270-RA 	 2	 7762597	 7762663	1
GA21270-RA 	 3	 7762883	 7762944	1
GA21270-RA 	 4	 7763088	 7763142	1
GA21271-RA 	 1	 7780370	 7780439	1
GA21271-RA 	 2	 7780649	 7780715	1
GA21271-RA 	 3	 7780854	 7780933	1
GA21271-RA 	 4	 7782056	 7782121	1
GA21271-RA 	 5	 7782222	 7782406	1
GA21271-RA 	 6	 7782536	 7782636	1
GA21271-RA 	 7	 7782824	 7782885	1
GA21271-RA 	 8	 7783107	 7783169	1
GA21271-RA 	 9	 7783671	 7783733	1
GA21271-RA 	10	 7783838	 7784224	1
GA21272-RB 	 1	 7795365	 7795429	1
GA21272-RB 	 2	 7795516	 7795569	1
GA21272-RB 	 3	 7796784	 7796847	1
GA21272-RB 	 4	 7797046	 7797111	1
GA21273-RA 	 1	 7811899	 7811959	1
GA21273-RA 	 2	 7812205	 7812261	1
GA21273-RA 	 3	 7812723	 7812780	1
GA21273-RA 	 4	 7812968	 7813040	1
GA21273-RA 	 5	 7813234	 7813300	1
GA21273-RA 	 6	 7813438	 7813511	1
GA21273-RA 	 7	 7813902	 7813965	1
GA21273-RA 	 8	 7814245	 7814305	1
GA21273-RA 	 9	 7814459	 7814528	1
GA21275-RA 	 1	 7820850	 7820903	1
GA21275-RA 	 2	 7821006	 7821058	1
GA21275-RA 	 3	 7821186	 7821258	1
GA21275-RA 	 4	 7821492	 7821544	1
GA21275-RA 	 5	 7821897	 7821957	1
GA21276-RA 	 1	 7831405	 7831664	1
GA21276-RA 	 2	 7831768	 7831835	1
GA21276-RA 	 3	 7832049	 7832113	1
GA21276-RA 	 4	 7832709	 7832880	1
GA21276-RA 	 5	 7833042	 7833106	1
GA21276-RA 	 6	 7833212	 7834027	1
