Transcript	Intron_No	Beg	End
GA18638-RA 	 5	 2030135	 2031606	1
GA18642-RC 	 1	 6248993	 6252330	1
GA18642-RC 	 2	 6252442	 6252568	1
GA18642-RC 	 3	 6252689	 6254137	1
GA18642-RC 	 4	 6254276	 6258038	1
GA18642-RC 	 5	 6258299	 6258582	1
GA18642-RC 	 6	 6258812	 6259109	1
GA18642-RC 	 7	 6259274	 6263497	1
GA18642-RC 	 8	 6263700	 6264453	1
GA18642-RC 	 9	 6264646	 6264724	1
GA18642-RC 	10	 6264844	 6265523	1
GA18642-RC 	11	 6265605	 6269407	1
GA18642-RC 	12	 6269504	 6270714	1
GA18642-RC 	13	 6270869	 6271592	1
GA18642-RC 	14	 6271718	 6273733	1
GA18658-RB 	 1	 6447270	 6447332	1
GA18658-RB 	 2	 6447489	 6447720	1
GA18658-RB 	 3	 6447906	 6447973	1
GA18658-RB 	 4	 6448366	 6448423	1
GA18658-RB 	 5	 6451111	 6451167	1
GA18665-RA 	 1	 6629215	 6629281	1
GA18665-RA 	 2	 6629455	 6629523	1
GA18665-RA 	 3	 6630605	 6630673	1
GA18673-RA 	 1	 6633770	 6636048	1
GA18673-RA 	 2	 6636522	 6636590	1
GA18673-RA 	 3	 6637621	 6637688	1
GA18677-RA 	 1	 6646138	 6646219	1
GA18677-RA 	 2	 6646992	 6647050	1
GA18683-RA 	 1	14203776	14203919	1
GA18683-RA 	 2	14203984	14204038	1
GA18686-RA 	 1	 9188260	 9188315	1
GA18686-RA 	 2	 9188532	 9188597	1
GA18686-RA 	 3	 9188952	 9189008	1
GA18686-RA 	 4	 9189067	 9189115	1
GA18686-RA 	 5	 9189239	 9189297	1
GA18686-RA 	 6	 9189496	 9189568	1
GA18708-RB 	 1	 9401537	 9401602	1
GA18708-RB 	 2	 9401854	 9401934	1
GA18708-RB 	 3	 9405172	 9405267	1
GA18710-RI 	 1	 9409456	 9409614	1
GA18710-RI 	 2	 9409618	 9409718	1
GA18710-RI 	 3	 9409758	 9409876	1
GA18710-RI 	 4	 9410002	 9410061	1
GA18710-RI 	 5	 9410223	 9410357	1
GA18710-RI 	 6	 9410418	 9410630	1
GA18710-RI 	 7	 9410836	 9411103	1
GA18713-RA 	 1	13982769	13982829	1
GA18713-RA 	 2	13983088	13983145	1
GA18713-RA 	 3	13983231	13983293	1
GA18720-RA 	 1	 9427672	 9428852	1
GA18720-RA 	 2	 9429411	 9429485	1
GA18722-RA 	 1	 9431614	 9431669	1
GA18722-RA 	 2	 9431857	 9431916	1
GA18739-RA 	 1	19148526	19148595	1
GA18739-RA 	 2	19149172	19149339	1
GA18748-RA 	 1	 9475382	 9475458	1
GA18750-RC 	 1	14864444	14866096	1
GA18750-RC 	 2	14866301	14866370	1
GA18750-RC 	 3	14866534	14866590	1
GA18750-RC 	 4	14866953	14867037	1
GA18750-RC 	 5	14867186	14867549	1
GA18750-RC 	 6	14868128	14868203	1
GA18750-RC 	 7	14868437	14869269	1
GA18794-RA 	 1	19354538	19354596	1
GA18804-RA 	 1	15573125	15573183	1
GA18804-RA 	 2	15573349	15573411	1
GA18807-RA 	 1	15572309	15572368	1
GA18807-RA 	 2	15572534	15572587	1
GA18808-RA 	 1	 1742578	 1742650	1
GA18808-RA 	 2	 1742840	 1742907	1
GA18808-RA 	 3	 1743049	 1743113	1
GA18808-RA 	 4	 1743583	 1743637	1
GA18810-RA 	 1	15562712	15562773	1
GA18810-RA 	 2	15563362	15563501	1
GA18814-RA 	 1	 1733902	 1733958	1
GA18814-RA 	 2	 1734241	 1734307	1
GA18815-RA 	 1	15559273	15559328	1
GA18825-RA 	 1	17548837	17548903	1
GA18825-RA 	 2	17549065	17549126	1
GA18825-RA 	 3	17549735	17549808	1
GA18825-RA 	 4	17549871	17549934	1
GA18825-RA 	 5	17550070	17550135	1
GA18825-RA 	 6	17550271	17550333	1
GA18825-RA 	 7	17551425	17551484	1
GA18828-RA 	 1	 7404714	 7404777	1
GA18828-RA 	 2	 7405347	 7405668	1
GA18829-RA 	 1	 7399183	 7399247	1
GA18829-RA 	 2	 7399610	 7399676	1
GA18829-RA 	 3	 7399951	 7400010	1
GA18829-RA 	 4	 7400955	 7401020	1
GA18829-RA 	 5	 7401107	 7401187	1
GA18829-RA 	 6	 7401284	 7401343	1
GA18829-RA 	 7	 7401966	 7402035	1
GA18848-RE 	 1	 7361102	 7361169	1
GA18848-RE 	 2	 7361417	 7361492	1
GA18848-RE 	 3	 7361754	 7361836	1
GA18848-RE 	 4	 7361943	 7397601	1
GA18855-RB 	 1	 7303669	 7303726	1
GA18855-RB 	 2	 7304362	 7304504	1
GA18855-RB 	 3	 7304990	 7305058	1
GA18855-RB 	 4	 7305207	 7305698	1
GA18855-RB 	 5	 7305883	 7309597	1
GA18855-RB 	 6	 7309671	 7314716	1
GA18855-RB 	 7	 7314833	 7314892	1
GA18855-RB 	 8	 7315281	 7315340	1
GA18855-RB 	 9	 7315492	 7315561	1
GA18855-RB 	10	 7315735	 7324792	1
GA18861-RA 	 1	19060510	19060570	1
GA18863-RE 	 1	 7277018	 7277091	1
GA18863-RE 	 2	 7277363	 7277430	1
GA18863-RE 	 3	 7277589	 7277662	1
GA18863-RE 	 4	 7277886	 7277981	1
GA18863-RE 	 5	 7278231	 7278316	1
GA18863-RE 	 6	 7278416	 7278476	1
GA18863-RE 	 7	 7278645	 7279947	1
GA18863-RE 	 8	 7280159	 7280246	1
GA18863-RE 	 9	 7280417	 7280518	1
GA18863-RE 	10	 7280630	 7281196	1
GA18863-RE 	11	 7281296	 7281394	1
GA18863-RE 	12	 7281450	 7281540	1
GA18863-RE 	13	 7281601	 7281795	1
GA18863-RE 	14	 7282002	 7282115	1
GA18863-RE 	15	 7282173	 7284464	1
GA18863-RE 	16	 7284590	 7290964	1
GA18863-RE 	17	 7291050	 7291132	1
GA18876-RA 	 1	 7271136	 7271193	1
GA18876-RA 	 2	 7271267	 7271322	1
GA18876-RA 	 3	 7271778	 7271842	1
GA18903-RB 	 1	 3523538	 3523594	1
GA18903-RB 	 2	 3524618	 3524682	1
GA18903-RB 	 3	 3524832	 3524897	1
GA18906-RA 	 1	 7266219	 7266279	1
GA18906-RA 	 2	 7266380	 7266433	1
GA18906-RA 	 3	 7266522	 7266580	1
GA18906-RA 	 4	 7266695	 7266753	1
GA18906-RA 	 5	 7266953	 7267048	1
GA18906-RA 	 6	 7267264	 7267330	1
GA18907-RA 	 1	 3541053	 3541139	1
GA18907-RA 	 2	 3541323	 3541379	1
GA18907-RA 	 3	 3541589	 3541674	1
GA18907-RA 	 4	 3541837	 3541906	1
GA18907-RA 	 5	 3542021	 3542390	1
GA18912-RA 	 1	 7257268	 7257320	1
GA18912-RA 	 2	 7257428	 7257488	1
GA18915-RA 	 1	 2547727	 2547780	1
GA18915-RA 	 2	 2547864	 2547926	1
GA18915-RA 	 3	 2548069	 2548127	1
GA18915-RA 	 4	 2548296	 2548366	1
GA18915-RA 	 5	 2548598	 2548666	1
GA18925-RB 	 1	15571521	15571594	1
GA18928-RA 	 1	15573966	15574020	1
GA18928-RA 	 2	15574143	15574208	1
GA18945-RA 	 1	 9432428	 9434419	1
GA18945-RA 	 2	 9435774	 9435838	1
GA18948-RA 	 1	 9019016	 9019073	1
GA18948-RA 	 2	 9019421	 9019477	1
GA18948-RA 	 3	 9019806	 9019870	1
GA18948-RA 	 4	 9020323	 9020385	1
GA18948-RA 	 5	 9020590	 9020938	1
GA18948-RA 	 6	 9021050	 9021428	1
GA18963-RB 	 1	  257891	  257948	1
GA18963-RB 	 2	  258159	  258223	1
GA18963-RB 	 3	  258591	  258644	1
GA18963-RB 	 4	  258749	  258804	1
GA18963-RB 	 5	  259073	  259135	1
GA18963-RB 	 6	  259290	  264750	1
GA18963-RB 	 7	  265030	  265389	1
GA18965-RB 	 1	  243774	  244014	1
GA18965-RB 	 2	  244190	  244256	1
GA18965-RB 	 3	  244419	  244725	1
GA18977-RA 	 1	 1691202	 1691282	1
GA18977-RA 	 2	 1691482	 1691542	1
GA18980-RA 	 1	 1702277	 1705658	1
GA18980-RA 	 2	 1705829	 1705899	1
GA18981-RA 	 1	 9397290	 9397353	1
GA18992-RA 	 1	 1735803	 1735864	1
GA18992-RA 	 2	 1735988	 1736044	1
GA18992-RA 	 3	 1736215	 1736275	1
GA18992-RA 	 4	 1736467	 1736537	1
GA18992-RA 	 5	 1738508	 1738578	1
GA18992-RA 	 6	 1738727	 1738785	1
GA18992-RA 	 7	 1739097	 1739154	1
GA18992-RA 	 8	 1739464	 1739518	1
GA18994-RF 	 1	 1747723	 1749658	1
GA18994-RF 	 2	 1749851	 1750080	1
GA18994-RF 	 3	 1750215	 1750272	1
GA18994-RF 	 4	 1750356	 1750416	1
GA18994-RF 	 5	 1750520	 1750610	1
GA18994-RF 	 6	 1750717	 1750774	1
GA18994-RF 	 7	 1750905	 1750961	1
GA18994-RF 	 8	 1751081	 1751142	1
GA18994-RF 	 9	 1751362	 1751427	1
GA18994-RF 	10	 1751585	 1751646	1
GA18994-RF 	11	 1751907	 1751967	1
GA18994-RF 	12	 1752221	 1752288	1
GA18994-RF 	13	 1752652	 1752723	1
GA18994-RF 	14	 1752911	 1752967	1
GA18994-RF 	15	 1753184	 1753272	1
GA18994-RF 	16	 1753381	 1753719	1
GA18994-RF 	17	 1753774	 1754687	1
GA18994-RF 	18	 1754781	 1755082	1
GA18994-RF 	19	 1755217	 1755284	1
GA18994-RF 	20	 1755425	 1755501	1
GA18997-RA 	 1	 1722251	 1723338	1
GA18997-RA 	 2	 1723530	 1723588	1
GA18997-RA 	 3	 1723867	 1723927	1
GA18999-RA 	 1	 1726552	 1726621	1
GA18999-RA 	 2	 1726685	 1726750	1
GA18999-RA 	 3	 1727033	 1727091	1
GA18999-RA 	 4	 1727725	 1727774	1
GA18999-RA 	 5	 1728401	 1728457	1
GA18999-RA 	 6	 1728704	 1728768	1
GA19075-RC 	 1	17252934	17253195	1
GA19075-RC 	 2	17253329	17254391	1
GA19075-RC 	 3	17255720	17255783	1
GA19084-RA 	 1	 9191330	 9191384	1
GA19086-RA 	 1	 9185078	 9185142	1
GA19086-RA 	 2	 9186061	 9186930	1
GA19089-RA 	 1	14206213	14206274	1
GA19089-RA 	 2	14206618	14206675	1
GA19089-RA 	 3	14206857	14206918	1
GA19092-RB 	 1	 6659852	 6659915	1
GA19092-RB 	 2	 6660064	 6660127	1
GA19092-RB 	 3	 6660319	 6660380	1
GA19092-RB 	 4	 6660727	 6660790	1
GA19092-RB 	 5	 6661954	 6662011	1
GA19096-RA 	 1	 6649764	 6649830	1
GA19096-RA 	 2	 6649918	 6650171	1
GA19104-RD 	 1	 6622893	 6622954	1
GA19104-RD 	 2	 6623031	 6623129	1
GA19104-RD 	 3	 6623184	 6623296	1
GA19104-RD 	 4	 6623795	 6623845	1
GA19104-RD 	 5	 6624991	 6625060	1
GA19104-RD 	 6	 6625170	 6625839	1
GA19104-RD 	 7	 6626060	 6631615	1
GA19106-RA 	 1	 6467595	 6467665	1
GA19106-RA 	 2	 6467959	 6468021	1
GA19106-RA 	 3	 6468232	 6468285	1
GA19106-RA 	 4	 6470436	 6471945	1
GA19108-RA 	 1	 6445156	 6445226	1
GA19108-RA 	 2	 6445594	 6445652	1
GA19113-RA 	 1	 6402492	 6402562	1
GA19113-RA 	 2	 6402893	 6402972	1
GA19118-RA 	 1	 6401384	 6401468	1
GA19121-RA 	 1	 6238002	 6238066	1
GA19121-RA 	 2	 6238320	 6238377	1
GA19121-RA 	 3	 6239012	 6239071	1
GA19121-RA 	 4	 6239703	 6239763	1
GA19125-RE 	 1	12693511	12693578	1
GA19125-RE 	 2	12693822	12693887	1
GA19125-RE 	 3	12694203	12694405	1
GA19125-RE 	 4	12694486	12694557	1
GA19125-RE 	 5	12694935	12696505	1
GA19125-RE 	 6	12696516	12696887	1
GA19126-RB 	 1	12687790	12687840	1
GA19126-RB 	 2	12688840	12688902	1
GA19138-RD 	 1	17287897	17308486	1
GA19138-RD 	 2	17309178	17328251	1
GA19138-RD 	 3	17328462	17328534	1
GA19138-RD 	 4	17328765	17330606	1
GA19138-RD 	 5	17331650	17331680	1
GA19138-RD 	 6	17332392	17332481	1
GA19153-RA 	 1	17344265	17344325	1
GA19153-RA 	 2	17344543	17344611	1
GA19153-RA 	 3	17344875	17344937	1
GA19154-RA 	 1	17377753	17377810	1
GA19154-RA 	 2	17378056	17378112	1
GA19154-RA 	 3	17378444	17378503	1
GA19154-RA 	 4	17380209	17380274	1
GA19155-RA 	 1	17470593	17470669	1
GA19155-RA 	 2	17471232	17471301	1
GA19155-RA 	 3	17471403	17471461	1
GA19223-RA 	 1	15031091	15031158	1
GA19223-RA 	 2	15031787	15031851	1
GA19223-RA 	 3	15032122	15032179	1
GA19223-RA 	 4	15032338	15032412	1
GA19223-RA 	 5	15035433	15053667	1
GA19268-RA 	 1	15060288	15060351	1
GA19268-RA 	 2	15060860	15060913	1
GA19268-RA 	 3	15061467	15061524	1
GA19298-RC 	 1	15064031	15064088	1
GA19298-RC 	 2	15064248	15065086	1
GA19298-RC 	 3	15065219	15067969	1
GA19298-RC 	 4	15068129	15068187	1
GA19298-RC 	 5	15068429	15070610	1
GA19300-RA 	 1	13903782	13903863	1
GA19310-RA 	 1	15074003	15074229	1
GA19310-RA 	 2	15074396	15074462	1
GA19310-RA 	 3	15074583	15074644	1
GA19310-RA 	 4	15074743	15077746	1
GA19317-RA 	 1	17455651	17457992	1
GA19317-RA 	 2	17458272	17458334	1
GA19331-RA 	 1	15086999	15087060	1
GA19331-RA 	 2	15088566	15088640	1
GA19331-RA 	 3	15089573	15089647	1
GA19331-RA 	 4	15089788	15089865	1
GA19397-RA 	 1	15131591	15131683	1
GA19397-RA 	 2	15132021	15132081	1
GA19426-RB 	 1	15966293	15966349	1
GA19426-RB 	 2	15966544	15966611	1
GA19426-RB 	 3	15966730	15967026	1
GA19426-RB 	 4	15967060	15967727	1
GA19426-RB 	 5	15967877	15967946	1
GA19426-RB 	 6	15968074	15968139	1
GA19426-RB 	 7	15968518	15975847	1
GA19432-RA 	 1	15979196	15979265	1
GA19432-RA 	 2	15981297	15981360	1
GA19503-RA 	 1	16157150	16164397	1
GA19503-RA 	 2	16164515	16165023	1
GA19503-RA 	 3	16165114	16165187	1
GA19508-RA 	 1	16182344	16182405	1
GA19508-RA 	 2	16182740	16182792	1
GA19508-RA 	 3	16182918	16184987	1
GA19515-RA 	 1	16190959	16191117	1
GA19515-RA 	 2	16191286	16191353	1
GA19520-RA 	 1	16195015	16195077	1
GA19522-RB 	 1	17476782	17476835	1
GA19522-RB 	 2	17477407	17477461	1
GA19522-RB 	 3	17477676	17477735	1
GA19522-RB 	 4	17478915	17478973	1
GA19522-RB 	 5	17479041	17479096	1
GA19522-RB 	 6	17479454	17479506	1
GA19522-RB 	 7	17479677	17479739	1
GA19522-RB 	 8	17480001	17480063	1
GA19522-RB 	 9	17480167	17480229	1
GA19534-RA 	 1	12599744	12599805	2
GA19534-RA 	 2	12599968	12600031	2
GA19534-RA 	 3	12600190	12600261	2
GA19534-RA 	 4	12600425	12600485	2
GA19534-RA 	 5	12602523	12602582	2
GA19534-RA 	 6	12604876	12604946	2
GA19540-RA 	 1	12596237	12596307	2
GA19540-RA 	 2	12596695	12598170	2
GA19555-RA 	 1	12579022	12579081	2
GA19555-RA 	 2	12579225	12579281	2
GA19564-RA 	 1	12561867	12561925	1
GA19564-RA 	 2	12562164	12562219	1
GA19564-RA 	 3	12562466	12562526	1
GA19568-RA 	 1	12557903	12557958	1
GA19580-RA 	 1	 6709566	 6709618	1
GA19582-RB 	 1	 8455660	 8456263	1
GA19582-RB 	 2	 8458058	 8459361	1
GA19584-RA 	 1	 6706823	 6708389	1
GA19584-RA 	 2	 6708561	 6708623	1
GA19586-RA 	 1	 6710510	 6710578	1
GA19591-RA 	 1	 6711129	 6711470	1
GA19591-RA 	 2	 6711648	 6711703	1
GA19600-RA 	 1	 8486009	 8486468	1
GA19600-RA 	 2	 8486563	 8487519	1
GA19600-RA 	 3	 8488203	 8488267	1
GA19600-RA 	 4	 8489279	 8489344	1
GA19600-RA 	 5	 8489535	 8489590	1
GA19611-RA 	 1	 8492705	 8492819	1
GA19611-RA 	 2	 8493165	 8493222	1
GA19620-RB 	 1	 6717969	 6720147	1
GA19620-RB 	 2	 6720248	 6720311	1
GA19620-RB 	 3	 6720467	 6720537	1
GA19620-RB 	 4	 6721012	 6721075	1
GA19620-RB 	 5	 6721233	 6721295	1
GA19635-RA 	 1	 5369334	 5369399	1
GA19635-RA 	 2	 5369575	 5369634	1
GA19635-RA 	 3	 5370193	 5370271	1
GA19635-RA 	 4	 5370975	 5371040	1
GA19635-RA 	 5	 5371352	 5371511	1
GA19635-RA 	 6	 5371690	 5371802	1
GA19635-RA 	 7	 5371934	 5372016	1
GA19643-RA 	 1	 5357896	 5357962	1
GA19643-RA 	 2	 5358642	 5358702	1
GA19650-RA 	 1	 5333820	 5334251	1
GA19657-RA 	 1	 6735476	 6735787	1
GA19657-RA 	 2	 6735820	 6735887	1
GA19657-RA 	 3	 6736083	 6736142	1
GA19657-RA 	 4	 6736272	 6736331	1
GA19657-RA 	 5	 6736489	 6736547	1
GA19657-RA 	 6	 6736777	 6736843	1
GA19657-RA 	 7	 6737242	 6737313	1
GA19657-RA 	 8	 6737516	 6737582	1
GA19657-RA 	 9	 6737772	 6737830	1
GA19657-RA 	10	 6737972	 6738037	1
GA19661-RA 	 1	 4811495	 4811556	1
GA19661-RA 	 2	 4812479	 4812537	1
GA19661-RA 	 3	 4813179	 4813236	1
GA19672-RA 	 1	 4786734	 4786794	1
GA19672-RA 	 2	 4787152	 4787211	1
GA19672-RA 	 3	 4787365	 4787431	1
GA19672-RA 	 4	 4788071	 4788140	1
GA19672-RA 	 5	 4788911	 4797472	1
GA19673-RB 	 1	16210371	16210438	1
GA19673-RB 	 2	16211161	16211338	1
GA19673-RB 	 3	16211463	16211527	1
GA19676-RA 	 1	 4782938	 4782994	1
GA19676-RA 	 2	 4783838	 4783923	1
GA19679-RA 	 1	 4779847	 4779910	1
GA19681-RA 	 1	16212372	16212433	1
GA19686-RB 	 1	16752808	16752866	1
GA19690-RA 	 1	12973079	12973139	1
GA19690-RA 	 2	12973872	12973935	1
GA19724-RA 	 1	19374990	19375046	1
GA19724-RA 	 2	19375570	19375622	1
GA19724-RA 	 3	19375787	19375839	1
GA19724-RA 	 4	19376536	19376597	1
GA19724-RA 	 5	19377098	19377162	1
GA19732-RA 	 1	 6765787	 6766559	1
GA19732-RA 	 2	 6766587	 6769436	1
GA19732-RA 	 3	 6769469	 6769539	1
GA19732-RA 	 4	 6769620	 6791433	1
GA19732-RA 	 5	 6791546	 6795019	1
GA19732-RA 	 6	 6795149	 6796015	1
GA19732-RA 	 7	 6796173	 6796231	1
GA19732-RA 	 8	 6796584	 6796645	1
GA19732-RA 	 9	 6796820	 6796878	1
GA19732-RA 	10	 6796971	 6797042	1
GA19732-RA 	11	 6797245	 6797305	1
GA19732-RA 	12	 6797495	 6797561	1
GA19732-RA 	13	 6797703	 6797772	1
GA19763-RA 	 1	 6813008	 6813060	1
GA19767-RA 	 1	15000978	15001052	1
GA19767-RA 	 2	15002664	15002743	1
GA19767-RA 	 3	15002967	15003037	1
GA19767-RA 	 4	15003827	15004596	1
GA19767-RA 	 5	15004672	15007114	1
GA19791-RA 	 1	19348586	19348653	1
GA19791-RA 	 2	19348821	19348905	1
GA19791-RA 	 3	19349047	19349103	1
GA19791-RA 	 4	19349636	19349697	1
GA19791-RA 	 5	19349886	19349961	1
GA19791-RA 	 6	19350115	19350190	1
GA19791-RA 	 7	19350323	19350397	1
GA19795-RB 	 1	13688396	13688456	1
GA19795-RB 	 2	13688543	13688634	1
GA19795-RB 	 3	13688725	13689815	1
GA19795-RB 	 4	13689903	13690018	1
GA19795-RB 	 5	13690160	13690314	1
GA19795-RB 	 6	13690371	13690448	1
GA19795-RB 	 7	13690495	13694879	1
GA19795-RB 	 8	13694892	13697598	1
GA19795-RB 	 9	13697656	13697719	1
GA19795-RB 	10	13697792	13697854	1
GA19797-RB 	 1	 9981248	 9981329	1
GA19797-RB 	 2	 9981487	 9981544	1
GA19797-RB 	 3	 9981780	 9981838	1
GA19797-RB 	 4	 9982044	 9982111	1
GA19797-RB 	 5	 9982239	 9982298	1
GA19824-RA 	 1	19296665	19296724	1
GA19824-RA 	 2	19296843	19296902	1
GA19824-RA 	 3	19297074	19297170	1
GA19824-RA 	 4	19298403	19298461	1
GA19824-RA 	 5	19299990	19304310	1
GA19824-RA 	 6	19304500	19305582	1
GA19840-RB 	 1	19291918	19291979	1
GA19840-RB 	 2	19293368	19293446	1
GA19840-RB 	 3	19293716	19293913	1
GA19868-RA 	 1	14202824	14202882	1
GA19868-RA 	 2	14203091	14203152	1
GA19874-RA 	 1	14198666	14198726	1
GA19888-RA 	 1	14180910	14180970	1
GA19888-RA 	 2	14181091	14181155	1
GA19888-RA 	 3	14182843	14182896	1
GA19888-RA 	 4	14183087	14183145	1
GA19888-RA 	 5	14183394	14183474	1
GA19888-RA 	 6	14183672	14183736	1
GA19888-RA 	 7	14183861	14183924	1
GA19888-RA 	 8	14184557	14184626	1
GA19979-RA 	 1	 6184508	 6188206	1
GA19979-RA 	 2	 6188602	 6188669	1
GA19979-RA 	 3	 6189132	 6189190	1
GA19979-RA 	 4	 6189417	 6189475	1
GA19992-RA 	 1	 6193814	 6193872	1
GA19992-RA 	 2	 6194013	 6194067	1
GA19992-RA 	 3	 6194937	 6194999	1
GA19992-RA 	 4	 6196350	 6196404	1
GA20005-RB 	 1	12699749	12699797	1
GA20098-RD 	 1	 7742461	 7776114	1
GA20098-RD 	 2	 7776536	 7780438	1
GA20098-RD 	 3	 7780538	 7780597	1
GA20098-RD 	 4	 7780897	 7781670	1
GA20098-RD 	 5	 7781759	 7781832	1
GA20098-RD 	 6	 7781897	 7784077	1
GA20098-RD 	 7	 7784117	 7786594	1
GA20098-RD 	 8	 7787901	 7787974	1
GA20098-RD 	 9	 7788102	 7788162	1
GA20098-RD 	10	 7788517	 7788598	1
GA20098-RD 	11	 7789043	 7789111	1
GA20098-RD 	12	 7789334	 7789408	1
GA20098-RD 	13	 7789536	 7789596	1
GA20189-RB 	 1	12149286	12149362	1
GA20189-RB 	 2	12149595	12149661	1
GA20189-RB 	 3	12149765	12149963	1
GA20189-RB 	 4	12150056	12150815	1
GA20191-RA 	 1	12069878	12069942	1
GA20191-RA 	 2	12070032	12070090	1
GA20191-RA 	 3	12070400	12070461	1
GA20335-RA 	 1	19270112	19272709	1
GA20335-RA 	 2	19272914	19272972	1
GA20361-RA 	 1	15650407	15665814	1
GA20361-RA 	 2	15666346	15666416	1
GA20361-RA 	 3	15666588	15666667	1
GA20361-RA 	 4	15666959	15667021	1
GA20361-RA 	 5	15667322	15667387	1
GA20361-RA 	 6	15667679	15667738	1
GA20361-RA 	 7	15668042	15668104	1
GA20361-RA 	 8	15668390	15668451	1
GA20361-RA 	 9	15668734	15668797	1
GA20361-RA 	10	15669601	15669666	1
GA20361-RA 	11	15670072	15670318	1
GA20428-RA 	 1	 5462603	 5462661	1
GA20428-RA 	 2	 5463074	 5463129	1
GA20428-RA 	 3	 5463341	 5463404	1
GA20450-RA 	 1	12161410	12161756	1
GA20450-RA 	 2	12161876	12161951	1
GA20450-RA 	 3	12162124	12162205	1
GA20489-RA 	 1	 1637049	 1637112	1
GA20489-RA 	 2	 1637432	 1637496	1
GA20489-RA 	 3	 1637693	 1637770	1
GA20489-RA 	 4	 1638025	 1638081	1
GA20489-RA 	 5	 1638255	 1638315	1
GA20489-RA 	 6	 1638483	 1638535	1
GA20489-RA 	 7	 1638607	 1638675	1
GA20489-RA 	 8	 1639127	 1639195	1
GA20489-RA 	 9	 1639334	 1639395	1
GA20489-RA 	10	 1639521	 1639590	1
GA20497-RA 	 1	12077813	12077875	1
GA20499-RA 	 1	 5467073	 5467143	1
GA20499-RA 	 2	 5467256	 5467312	1
GA20499-RA 	 3	 5467872	 5467931	1
GA20535-RA 	 1	14806956	14807010	1
GA20535-RA 	 2	14807127	14807194	1
GA20544-RA 	 1	18902581	18902664	1
GA20544-RA 	 2	18903567	18903634	1
GA20544-RA 	 3	18903780	18903840	1
GA20559-RA 	 1	16526899	16526969	1
GA20560-RA 	 1	 3969490	 3969547	1
GA20560-RA 	 2	 3970503	 3970558	1
GA20560-RA 	 3	 3970711	 3970766	1
GA20567-RA 	 1	11317886	11317936	1
GA20567-RA 	 2	11318180	11318235	1
GA20567-RA 	 3	11318584	11318649	1
GA20567-RA 	 4	11318782	11318843	1
GA20567-RA 	 5	11318908	11318975	1
GA20569-RA 	 1	 5466093	 5466160	1
GA20569-RA 	 2	 5466339	 5466398	1
GA20569-RA 	 3	 5466462	 5475130	1
GA20572-RA 	 1	 3990557	 3991915	1
GA20572-RA 	 2	 3992376	 3992433	1
GA20572-RA 	 3	 3994314	 3994382	1
GA20578-RA 	 1	 3997919	 3997976	1
GA20578-RA 	 2	 3998186	 3998245	1
GA20578-RA 	 3	 3998376	 3998429	1
GA20578-RA 	 4	 3998730	 3998790	1
GA20578-RA 	 5	 3999153	 3999211	1
GA20578-RA 	 6	 3999326	 3999380	1
GA20579-RC 	 1	 4526035	 4526107	1
GA20579-RC 	 2	 4526244	 4526312	1
GA20579-RC 	 3	 4526552	 4526624	1
GA20579-RC 	 4	 4526780	 4526960	1
GA20579-RC 	 5	 4527129	 4527210	1
GA20579-RC 	 6	 4527387	 4527457	1
GA20579-RC 	 7	 4527853	 4527930	1
GA20579-RC 	 8	 4528056	 4528131	1
GA20579-RC 	 9	 4531773	 4532471	1
GA20580-RA 	 1	 4510477	 4510536	1
GA20580-RA 	 2	 4510681	 4511034	1
GA20580-RA 	 3	 4511458	 4511659	1
GA20582-RB 	 1	 4006499	 4006547	1
GA20582-RB 	 2	 4007071	 4013430	1
GA20582-RB 	 3	 4013683	 4013744	1
GA20582-RB 	 4	 4013908	 4014705	1
GA20582-RB 	 5	 4015246	 4016167	1
GA20582-RB 	 6	 4016834	 4016895	1
GA20582-RB 	 7	 4017047	 4017120	1
GA20590-RA 	 1	 9734473	 9734532	1
GA20590-RA 	 2	 9734796	 9734851	1
GA20590-RA 	 3	 9735119	 9735176	1
GA20604-RA 	 1	 3755902	 3755959	1
GA20621-RA 	 1	 9552802	 9552856	1
GA20621-RA 	 2	 9553253	 9553305	1
GA20621-RA 	 3	 9556396	 9556458	1
GA20621-RA 	 4	 9556707	 9556768	1
GA20626-RA 	 1	19007218	19007276	1
GA20626-RA 	 2	19007462	19007526	1
GA20626-RA 	 3	19007804	19008479	1
GA20626-RA 	 4	19008547	19008621	1
GA20626-RA 	 5	19010622	19010686	1
GA20626-RA 	 6	19010792	19011235	1
GA20627-RA 	 1	19018805	19018864	1
GA20627-RA 	 2	19019913	19019965	1
GA20640-RA 	 1	 9484358	 9484428	1
GA20640-RA 	 2	 9484712	 9484780	1
GA20640-RA 	 3	 9485205	 9485260	1
GA20640-RA 	 4	 9485734	 9485795	1
GA20641-RA 	 1	 9504707	 9504762	1
GA20641-RA 	 2	 9505175	 9505231	1
GA20643-RA 	 1	 9506525	 9506590	1
GA20643-RA 	 2	 9506688	 9506768	1
GA20643-RA 	 3	 9506854	 9506932	1
GA20643-RA 	 4	 9507769	 9507831	1
GA20643-RA 	 5	 9507930	 9507991	1
GA20656-RA 	 1	 9740056	 9740115	1
GA20656-RA 	 2	 9740227	 9740282	1
GA20656-RA 	 3	 9741042	 9741097	1
GA20656-RA 	 4	 9741311	 9741364	1
GA20656-RA 	 5	 9741468	 9741532	1
GA20669-RB 	 1	 9716025	 9716091	1
GA20669-RB 	 2	 9716158	 9717118	1
