IG_Region	Beg	End
Region_1820	14128846	14136865
Region_1821	14137624	14153975
Region_1822	14167591	14173898
Region_1823	14175432	14175451
Region_1824	14176796	14177049
Region_1825	14180625	14180867
Region_1826	14181362	14182992
Region_1827	14186079	14188452
Region_1828	14196266	14196942
Region_1829	14200511	14201695
Region_1830	14203612	14207216
Region_1831	14211408	14214890
Region_1832	14215780	14216157
Region_1833	14216824	14217825
Region_1834	14218495	14219219
Region_1835	14219889	14220112
Region_1836	14220779	14221570
Region_1837	14222240	14222662
Region_1838	14223323	14223515
Region_1839	14224185	14225474
Region_1840	14226201	14227659
Region_1841	14229120	14233780
Region_1842	14233967	14234927
Region_1843	14235343	14236097
Region_1844	14236290	14237768
Region_1845	14237962	14238669
Region_1846	14239161	14239326
Region_1847	14239706	14241876
Region_1848	14242161	14303218
Region_1849	14303567	14307181
Region_1850	14307856	14308549
Region_1851	14309287	14309784
Region_1852	14310475	14311167
Region_1853	14311859	14312503
Region_1854	14313230	14317821
Region_1855	14327116	14329408
Region_1856	14329853	14330197
Region_1857	14331446	14371337
Region_1858	14373255	14374952
Region_1859	14375652	14398093
Region_1860	14399450	14409112
Region_1861	14409692	14415784
Region_1862	14420093	14421405
Region_1863	14422877	14423107
Region_1864	14424764	14425641
Region_1865	14428812	14429980
Region_1866	14430743	14431558
Region_1867	14440356	14445859
Region_1868	14446607	14448964
Region_1869	14457193	14460761
Region_1870	14462659	14467581
Region_1871	14482271	14490289
Region_1872	14501429	14505552
Region_1873	14509900	14532576
Region_1874	14580770	14585929
Region_1875	14588826	14589079
Region_1876	14589570	14590868
Region_1877	14593952	14599893
Region_1878	14600551	14611055
Region_1879	14612735	14622555
Region_1880	14626745	14631146
Region_1881	14637219	14638619
Region_1882	14640304	14640556
Region_1883	14641704	14641916
Region_1884	14642717	14643410
Region_1885	14644497	14652798
Region_1886	14653337	14665906
Region_1887	14690256	14691425
Region_1888	14692796	14693131
Region_1889	14695708	14696210
Region_1890	14696799	14696889
Region_1891	14697125	14698788
Region_1892	14699997	14700504
Region_1893	14700850	14701069
Region_1894	14703000	14703190
Region_1895	14705285	14705295
Region_1896	14707873	14708807
Region_1897	14709267	14712687
Region_1898	14717081	14717723
Region_1899	14718291	14718592
Region_1900	14719240	14719813
Region_1901	14720238	14722792
Region_1902	14723656	14726513
Region_1903	14730014	14730375
Region_1904	14731583	14735091
Region_1905	14736067	14736919
Region_1906	14737383	14737884
Region_1907	14739874	14740421
Region_1908	14741145	14743828
Region_1909	14744379	14744733
Region_1910	14746082	14746344
Region_1911	14746660	14748854
Region_1912	14749101	14749443
Region_1913	14749732	14750023
Region_1914	14750786	14752583
Region_1915	14753040	14754362
Region_1916	14754720	14755674
Region_1917	14756497	14757586
Region_1918	14758614	14758694
Region_1919	14759034	14759101
Region_1920	14759411	14759596
Region_1921	14759915	14760800
Region_1922	14761248	14761421
Region_1923	14762034	14762237
Region_1924	14763252	14764477
Region_1925	14768521	14771859
Region_1926	14780074	14782478
Region_1927	14784370	14791828
Region_1928	14792891	14795056
Region_1929	14797286	14801531
Region_1930	14806103	14849721
Region_1931	14850171	14850405
Region_1932	14853019	14853446
Region_1933	14854155	14855423
Region_1934	14856715	14857559
Region_1935	14858900	14866805
Region_1936	14867956	14877492
Region_1937	14889855	14891793
Region_1938	14894567	14895551
Region_1939	14897182	14897270
Region_1940	14897634	14898120
Region_1941	14899136	14899890
Region_1942	14900633	14902114
Region_1943	14908695	14909828
Region_1944	14914205	14914418
Region_1945	14914757	14915471
Region_1946	14916228	14916317
Region_1947	14917979	14918351
Region_1948	14920128	14920256
Region_1949	14922059	14923968
Region_1950	14929629	14931387
Region_1951	14932072	14932393
Region_1952	14933822	14935538
Region_1953	14936479	14936937
Region_1954	14937621	14937997
Region_1955	14938526	14950688
Region_1956	14950848	14957689
Region_1957	14979025	14996304
Region_1958	14997073	15022004
Region_1959	15022562	15023579
Region_1960	15026709	15026873
Region_1961	15028071	15028747
Region_1962	15030143	15031634
Region_1963	15031878	15032712
Region_1964	15036138	15037180
Region_1965	15037913	15038046
Region_1966	15038573	15040215
Region_1967	15048707	15051445
Region_1968	15083072	15087187
Region_1969	15088095	15088570
Region_1970	15089523	15098151
Region_1971	15103963	15114759
Region_1972	15117561	15118171
Region_1973	15118501	15119442
Region_1974	15120408	15123117
Region_1975	15127047	15133747
Region_1976	15134254	15134517
Region_1977	15135009	15135735
Region_1978	15138768	15140033
Region_1979	15144372	15145534
Region_1980	15147518	15155886
Region_1981	15160849	15161504
Region_1982	15163925	15164343
Region_1983	15165233	15165557
Region_1984	15166370	15166633
Region_1985	15167875	15170820
Region_1986	15171753	15172502
Region_1987	15188359	15257809
Region_1988	15259365	15260940
Region_1989	15268352	15269465
Region_1990	15270858	15273458
Region_1991	15275820	15276084
Region_1992	15276918	15277882
Region_1993	15295285	15295631
Region_1994	15296579	15296684
Region_1995	15297270	15297801
Region_1996	15298406	15299259
Region_1997	15299854	15300198
Region_1998	15300749	15301724
Region_1999	15306522	15307600
Region_2000	15308083	15308896
Region_2001	15310539	15310714
Region_2002	15311056	15312055
Region_2003	15324232	15324577
Region_2004	15325672	15337372
Region_2005	15341307	15354193
Region_2006	15355919	15360992
Region_2007	15361495	15369192
Region_2008	15369850	15406158
Region_2009	15417052	15425346
Region_2010	15427081	15427404
Region_2011	15429127	15432073
Region_2012	15435642	15436174
Region_2013	15437299	15437750
Region_2014	15445372	15448067
Region_2015	15449585	15450238
Region_2016	15451211	15477665
Region_2017	15490642	15531309
Region_2018	15567620	15585041
Region_2019	15585462	15595234
Region_2020	15595667	15605245
Region_2021	15605861	15643121
Region_2022	15648480	15653147
Region_2023	15653732	15654955
Region_2024	15655457	15655697
Region_2025	15656724	15658671
Region_2026	15659162	15663972
Region_2027	15664474	15664714
Region_2028	15665741	15667722
Region_2029	15668213	15676352
Region_2030	15676551	15679116
Region_2031	15680226	15681005
Region_2032	15681375	15681882
Region_2033	15682423	15684053
Region_2034	15684330	15685222
Region_2035	15686579	15688576
Region_2036	15689069	15691760
Region_2037	15692301	15695189
Region_2038	15695849	15698879
Region_2039	15704135	15706206
Region_2040	15710125	15719901
Region_2041	15720870	15721977
Region_2042	15722885	15725123
Region_2043	15728688	15729929
Region_2044	15730348	15732747
Region_2045	15737278	15737414
Region_2046	15738087	15738941
Region_2047	15741737	15743567
Region_2048	15744491	15749641
Region_2049	15750575	15755697
Region_2050	15756866	15759448
Region_2051	15791415	15801941
Region_2052	15804112	15806489
Region_2053	15809099	15809513
Region_2054	15809979	15810302
Region_2055	15812470	15814360
Region_2056	15815364	15815921
Region_2057	15822599	15823948
Region_2058	15827329	15827689
Region_2059	15829763	15829925
Region_2060	15830388	15831028
Region_2061	15833247	15833522
Region_2062	15836760	15837672
Region_2063	15840264	15841282
Region_2064	15844100	15844505
Region_2065	15847276	15847729
Region_2066	15848837	15851051
Region_2067	15853158	15853336
Region_2068	15855098	15855831
Region_2069	15859280	15859525
Region_2070	15861148	15861311
Region_2071	15862362	15863521
Region_2072	15865210	15865965
Region_2073	15866842	15867537
Region_2074	15868584	15869017
Region_2075	15870246	15870568
Region_2076	15872154	15876069
Region_2077	15878957	15879019
Region_2078	15879322	15888135
Region_2079	15894959	15916636
Region_2080	15928432	15931077
Region_2081	15938351	15946349
Region_2082	15947690	15948241
Region_2083	15951279	15951903
Region_2084	15954385	15960372
Region_2085	15961481	15961700
Region_2086	15969115	15977181
Region_2087	15986126	15987055
Region_2088	15988788	15989499
Region_2089	15996316	16000840
Region_2090	16007967	16009036
Region_2091	16009511	16009759
Region_2092	16011835	16014796
Region_2093	16018960	16020106
Region_2094	16020692	16022375
Region_2095	16043145	16047694
Region_2096	16050272	16050745
Region_2097	16051360	16051673
Region_2098	16055003	16059485
Region_2099	16061523	16088058
Region_2100	16114692	16139490
Region_2101	16181218	16188079
Region_2102	16191418	16192689
Region_2103	16195633	16196364
Region_2104	16199042	16199352
Region_2105	16199932	16241423
Region_2106	16255203	16259801
Region_2107	16260970	16261289
Region_2108	16262715	16265140
Region_2109	16266358	16271206
Region_2110	16272883	16274222
Region_2111	16275186	16282086
Region_2112	16297911	16335192
Region_2113	16339377	16343294
Region_2114	16344050	16344137
Region_2115	16344396	16348341
Region_2116	16349272	16349550
Region_2117	16349944	16351554
Region_2118	16352359	16353787
Region_2119	16356721	16358282
Region_2120	16359184	16359291
Region_2121	16359736	16361087
Region_2122	16361769	16361984
Region_2123	16365686	16366419
Region_2124	16372164	16375718
Region_2125	16377274	16378661
Region_2126	16383519	16386056
Region_2127	16388066	16389602
Region_2128	16399660	16404135
Region_2129	16405964	16406719
Region_2130	16408197	16419648
Region_2131	16420768	16424084
Region_2132	16424834	16425195
Region_2133	16426959	16427946
Region_2134	16439603	16449384
Region_2135	16451240	16457003
Region_2136	16485617	16498468
Region_2137	16500121	16502935
Region_2138	16503935	16505592
Region_2139	16505870	16506588
Region_2140	16507690	16508114
Region_2141	16509227	16510595
Region_2142	16511749	16515921
Region_2143	16517835	16520496
Region_2144	16521209	16555506
Region_2145	16565822	16568234
Region_2146	16580679	16587290
Region_2147	16588395	16603542
Region_2148	16605113	16606164
Region_2149	16614470	16620906
Region_2150	16623478	16627408
Region_2151	16635656	16637492
Region_2152	16641926	16648833
Region_2153	16743116	16748300
Region_2154	16749618	16750557
Region_2155	16754337	16758386
Region_2156	16759707	16760377
Region_2157	16762574	16763102
Region_2158	16764727	16765308
Region_2159	16766934	16767144
Region_2160	16768561	16769133
Region_2161	16771318	16780938
Region_2162	16782438	16784127
Region_2163	16785352	16800303
Region_2164	16801333	16806347
Region_2165	16859800	16861999
Region_2166	16862830	16868301
Region_2167	16869584	16869794
Region_2168	16871026	16873465
Region_2169	16874757	16875868
Region_2170	16877942	16880936
Region_2171	16886612	16887305
Region_2172	16887702	16898376
Region_2173	16899490	16900431
Region_2174	16901096	16907038
Region_2175	16918476	16971532
Region_2176	16972568	16988575
Region_2177	16990076	16993263
Region_2178	16994320	17014289
Region_2179	17015664	17017046
Region_2180	17017893	17018617
Region_2181	17019330	17022475
Region_2182	17032877	17035736
Region_2183	17036676	17036805
Region_2184	17037871	17038340
Region_2185	17039301	17039398
Region_2186	17040275	17048576
Region_2187	17049890	17050403
Region_2188	17051499	17052634
Region_2189	17052945	17060132
Region_2190	17061797	17077993
Region_2191	17079304	17091443
Region_2192	17091795	17102006
Region_2193	17103804	17119556
Region_2194	17121841	17123125
Region_2195	17125205	17126783
Region_2196	17127189	17131612
Region_2197	17132473	17143849
Region_2198	17144261	17145875
Region_2199	17149905	17150031
Region_2200	17150734	17150742
Region_2201	17151013	17152247
Region_2202	17161886	17162622
Region_2203	17164310	17166339
Region_2204	17168628	17170804
Region_2205	17184608	17210106
Region_2206	17218577	17227097
Region_2207	17230338	17231431
Region_2208	17235057	17245764
Region_2209	17247512	17248601
Region_2210	17250322	17251298
Region_2211	17252370	17252873
Region_2212	17255940	17257213
Region_2213	17258065	17258218
Region_2214	17260620	17261066
Region_2215	17263397	17264484
Region_2216	17267591	17287830
Region_2217	17332642	17342987
Region_2218	17345947	17347165
Region_2219	17349227	17349237
Region_2220	17360187	17377161
Region_2221	17380583	17382288
Region_2222	17384594	17385424
Region_2223	17385584	17386810
Region_2224	17397818	17399759
Region_2225	17400237	17425516
Region_2226	17428080	17430220
Region_2227	17432458	17436986
Region_2228	17443568	17445380
Region_2229	17452504	17455595
Region_2230	17458670	17460024
Region_2231	17460274	17461320
Region_2232	17462943	17463486
Region_2233	17464004	17465067
Region_2234	17467212	17470348
Region_2235	17471707	17475173
Region_2236	17476359	17476712
Region_2237	17481169	17481312
Region_2238	17481747	17481764
Region_2239	17482690	17483208
Region_2240	17485288	17516028
Region_2241	17525337	17527223
Region_2242	17529913	17529963
Region_2243	17530785	17532600
Region_2244	17537256	17538244
Region_2245	17539858	17540139
Region_2246	17541847	17542801
Region_2247	17544788	17545278
Region_2248	17547672	17548220
Region_2249	17551557	17552807
Region_2250	17555902	17564536
Region_2251	17565341	17576571
Region_2252	17577160	17585118
Region_2253	17620301	17635058
Region_2254	17636254	17652516
Region_2255	17657520	17659982
Region_2256	17666636	17671844
Region_2257	17676826	17678624
Region_2258	17684309	17685058
Region_2259	17687236	17687825
Region_2260	17688144	17688611
Region_2261	17692758	17693302
Region_2262	17698380	17699810
Region_2263	17705151	17707109
Region_2264	17707857	17708518
Region_2265	17709144	17709527
Region_2266	17710178	17711868
Region_2267	17712720	17713650
Region_2268	17716394	17717526
Region_2269	17719732	17724646
Region_2270	17726638	17730088
Region_2271	17732581	17732687
Region_2272	17735165	17736042
Region_2273	17736881	17737028
Region_2274	17738551	17740053
Region_2275	17740293	17746687
Region_2276	17748240	17757686
Region_2277	17758524	17799163
Region_2278	17801008	17801275
Region_2279	17801942	17802877
Region_2280	17803358	17806356
Region_2281	17810757	17812576
Region_2282	17818172	17821890
Region_2283	17842082	17875609
Region_2284	17880164	17886906
Region_2285	17888518	17888768
Region_2286	17889735	17890626
Region_2287	17894120	17900476
Region_2288	17902794	17905989
Region_2289	17937092	17954985
Region_2290	17955686	17991282
Region_2291	17992880	17998017
Region_2292	17998534	17999199
Region_2293	17999846	18000078
Region_2294	18000595	18002068
Region_2295	18008813	18018245
Region_2296	18019174	18020723
Region_2297	18022044	18024211
Region_2298	18025860	18026794
Region_2299	18030318	18050907
Region_2300	18051895	18079484
Region_2301	18087583	18196438
Region_2302	18197050	18209377
Region_2303	18215387	18218256
Region_2304	18218970	18222671
Region_2305	18227517	18229191
Region_2306	18231390	18231832
Region_2307	18237333	18239842
Region_2308	18242002	18245143
Region_2309	18247784	18248917
Region_2310	18250753	18251151
Region_2311	18251612	18254290
Region_2312	18256046	18256363
Region_2313	18260283	18261396
Region_2314	18262696	18265629
Region_2315	18270595	18270670
Region_2316	18271828	18273391
Region_2317	18277805	18280491
Region_2318	18280993	18285452
Region_2319	18286341	18287282
Region_2320	18288087	18290897
Region_2321	18293207	18293904
Region_2322	18294538	18300452
Region_2323	18355722	18361068
Region_2324	18361873	18362570
Region_2325	18363674	18367053
Region_2326	18376669	18377275
Region_2327	18380700	18384334
Region_2328	18388775	18389871
Region_2329	18391033	18393116
Region_2330	18400296	18409344
Region_2331	18413665	18415841
Region_2332	18416309	18418364
Region_2333	18444464	18458979
Region_2334	18460348	18481243
Region_2335	18487663	18495937
Region_2336	18500102	18503549
Region_2337	18518886	18529157
Region_2338	18531881	18536950
Region_2339	18538750	18539988
Region_2340	18549437	18562563
Region_2341	18577237	18585697
Region_2342	18590216	18590625
Region_2343	18594453	18595138
Region_2344	18596096	18597152
Region_2345	18604423	18608260
Region_2346	18610763	18613558
Region_2347	18616065	18619864
Region_2348	18620955	18621731
Region_2349	18627988	18628420
Region_2350	18630417	18631270
Region_2351	18633263	18633691
Region_2352	18636589	18637512
Region_2353	18638269	18640616
Region_2354	18651718	18656016
Region_2355	18656530	18659094
Region_2356	18662087	18663147
Region_2357	18664675	18666833
Region_2358	18668148	18669600
Region_2359	18671011	18672407
Region_2360	18712941	18731486
Region_2361	18731766	18736936
Region_2362	18738660	18739481
Region_2363	18739987	18742642
Region_2364	18745112	18745994
Region_2365	18748847	18759602
Region_2366	18761305	18778459
Region_2367	18866306	18902498
Region_2368	18903966	18936877
Region_2369	18937444	18941951
Region_2370	18943716	18951314
Region_2371	18956618	18957633
Region_2372	18958346	18959133
Region_2373	18959981	18960365
Region_2374	18961400	18962431
Region_2375	18971827	18971962
Region_2376	18974288	18975122
Region_2377	18975852	18978307
Region_2378	18999328	18999723
Region_2379	19003286	19004870
Region_2380	19005654	19007077
Region_2381	19011318	19012871
Region_2382	19014577	19014637
Region_2383	19015706	19017358
Region_2384	19018087	19018716
Region_2385	19020081	19020159
Region_2386	19022352	19029686
Region_2387	19034698	19038254
Region_2388	19039908	19052468
Region_2389	19054844	19056478
Region_2390	19057126	19059355
Region_2391	19060659	19060934
Region_2392	19061891	19067137
Region_2393	19067369	19069408
Region_2394	19078800	19081572
Region_2395	19082037	19082770
Region_2396	19083308	19083989
Region_2397	19084450	19084671
Region_2398	19085107	19085642
Region_2399	19086107	19086426
Region_2400	19086987	19088765
Region_2401	19089494	19104236
Region_2402	19105144	19105603
Region_2403	19106534	19135040
Region_2404	19167764	19171778
Region_2405	19172592	19173060
Region_2406	19174264	19175155
Region_2407	19175519	19185972
Region_2408	19189100	19189711
Region_2409	19191598	19192102
Region_2410	19193815	19195861
Region_2411	19202484	19212762
Region_2412	19218779	19224869
Region_2413	19228510	19228973
Region_2414	19259306	19268433
Region_2415	19273665	19275660
Region_2416	19277936	19279212
Region_2417	19281406	19282889
Region_2418	19285308	19286109
Region_2419	19287382	19289858
Region_2420	19291210	19291476
Region_2421	19293952	19294295
Region_2422	19296035	19296633
Region_2423	19306334	19335325
Region_2424	19336319	19337505
Region_2425	19337815	19348462
Region_2426	19350711	19351022
Region_2427	19353578	19353790
Region_2428	19355056	19364578
Region_2429	19365586	19365999
Region_2430	19367032	19367810
Region_2431	19373638	19374845
Region_2432	19377296	19382036
Region_2433	19389508	19390289
Region_2434	19393042	19393957
Region_2435	19395533	19395907
Region_2436	19398406	19398874
Region_2437	19400471	19400839
Region_2438	19401440	19421152
Region_2439	19435079	19436600
Region_2440	19437522	19438833
Region_2441	19442486	19445251
Region_2442	19447802	19447968
Region_2443	19450961	19453911
Region_2444	19457255	19461097
Region_2445	19462772	19475384
Region_2446	19479392	19501238
Region_2447	19542747	19545466
Region_2448	19577665	19585089
Region_2449	19586482	19609303
Region_2450	19609824	19609951
Region_2451	19611392	19612614
Region_2452	19612771	19614810
Region_2453	19615834	19616435
Region_2454	19617645	19618273
Region_2455	19619863	19619983
Region_2456	19623587	19623971
Region_2457	19624450	19626388
Region_2458	19626764	19627065
Region_2459	19628581	19634336
Region_2460	19643724	19734433
Region_2461	19735122	19735396
Region_2462	19737699	19738900
Region_2463	19742302	19745463
Region_2464	19748484	19753068
Region_2465	19755725	19762117
Region_2466	19763793	19780799
Region_2467	19781475	19787792
