Transcript	Beg	End
GA11141-RA 	12022032	12026677
GA31909-RA 	12038420	12038958
GA30476-RA 	12039037	12039825
GA24271-RB 	12045868	12059985
GA24908-RC 	12063003	12064133
GA20643-RA 	12065416	12067665
GA20641-RA 	12068482	12070130
GA17307-RA 	12071638	12078470
GA13101-RA 	12080269	12081487
GA20640-RA 	12087889	12089718
GA18748-RA 	12097739	12098496
GA15661-RD 	12114849	12128463
GA14606-RA 	12134772	12136304
GA18723-RA 	12136325	12137668
GA18945-RA 	12137923	12141497
GA15664-RA 	12139450	12141258
GA18722-RA 	12141741	12142234
GA18720-RA 	12143866	12146951
GA15662-RC 	12149326	12157138
GA11517-RA 	12157816	12161383
GA18710-RI 	12162569	12164484
GA18708-RB 	12168090	12172280
GA18981-RA 	12175764	12176652
GA14548-RA 	12177031	12177696
GA14545-RA 	12178699	12179367
GA24907-RA 	12180093	12180761
GA14542-RA 	12180986	12181651
GA14541-RA 	12182444	12183112
GA14540-RA 	12183536	12184195
GA18702-RA 	12184389	12185057
GA14539-RA 	12186348	12187073
GA24906-RA 	12188533	12189992
GA30478-RA 	12194654	12194839
GA24905-RB 	12195801	12196215
GA24904-RA 	12196971	12197162
GA14796-RA 	12198642	12198834
GA13468-RA 	12199543	12200033
GA24273-RA 	12200200	12200578
GA30881-RA 	12202750	12203033
GA13037-RA 	12264092	12264439
GA14982-RA 	12268055	12268728
GA14980-RA 	12269423	12270159
GA24903-RA 	12270658	12271347
GA14977-RA 	12272041	12272731
GA13036-RA 	12273377	12274102
GA24275-RC 	12278695	12287988
GA24901-RA 	12290282	12290725
GA18984-RA 	12291071	12292318
GA10641-RA 	12332211	12334127
GA24900-RA 	12335826	12336524
GA32453-RA 	12358967	12360322
GA13034-RA 	12369986	12370564
GA24277-RA 	12376658	12380965
GA19084-RA 	12382279	12383749
GA18686-RA 	12383981	12385636
GA19086-RA 	12386515	12389684
GA10640-RA 	12390854	12391615
GA30480-RB 	12392432	12401228
GA32472-RA 	12395776	12396204
GA20856-RA 	12406733	12407479
GA20910-RB 	12409838	12418065
GA20905-RA 	12421635	12423531
GA24898-RC 	12428455	12443143
GA24897-RB 	12451163	12462301
GA20865-RB 	12466426	12470772
GA24278-RB 	12493450	12541642
GA14909-RA 	12511460	12511792
GA13849-RB 	12546803	12549698
GA14026-RA 	12549953	12550442
GA18948-RA 	12551742	12554824
GA24280-RA 	12560767	12561423
GA21312-RF 	12571929	12573607
GA21309-RK 	12583429	12587617
GA21308-RA 	12592020	12598091
GA12078-RA 	12599493	12601176
GA24896-RA 	12601430	12602576
GA24894-RA 	12602790	12603589
GA24893-RA 	12604284	12605369
GA11638-RA 	12613672	12614209
GA24282-RA 	12626780	12651128
GA21305-RD 	12652299	12653668
GA21304-RB 	12654005	12656580
GA11589-RA 	12657084	12657671
GA21302-RA 	12657763	12657997
GA30481-RD 	12659662	12660869
GA14894-RA 	12661378	12661722
GA11603-RA 	12661943	12663872
GA24891-RA 	12662172	12662435
GA14893-RB 	12664064	12666157
GA12126-RA 	12666169	12668745
GA12132-RA 	12669681	12670139
GA31995-RA 	12673561	12675399
GA21511-RA 	12675398	12677953
GA12133-RB 	12678597	12679163
GA21516-RA 	12679466	12680112
GA21517-RA 	12680687	12681110
GA21520-RA 	12683666	12684528
GA24283-RU 	12687387	12690886
GA12134-RA 	12691249	12692455
GA21522-RA 	12695965	12696939
GA21523-RA 	12697793	12698255
GA12135-RA 	12698758	12700746
GA12136-RA 	12701295	12702017
GA21525-RA 	12704702	12705251
GA12137-RA 	12705607	12706954
GA24890-RA 	12707218	12707532
GA24889-RA 	12709728	12709973
GA24888-RB 	12710317	12710604
GA24887-RA 	12710897	12711658
GA21526-RA 	12713457	12713912
GA12128-RA 	12715236	12715592
GA12129-RB 	12716548	12717369
GA30482-RA 	12718460	12719486
GA30483-RA 	12719568	12719906
GA24885-RA 	12719975	12720283
GA24884-RA 	12720470	12720787
GA24883-RA 	12721674	12722120
GA24286-RB 	12722295	12722906
GA24882-RB 	12723111	12724124
GA24881-RA 	12725351	12729393
GA13517-RE 	12732733	12740946
GA11911-RB 	12737184	12738224
GA15573-RB 	12739374	12740531
GA12961-RA 	12743352	12745242
GA15356-RA 	12752702	12753763
GA11432-RA 	12755930	12758158
GA12881-RF 	12762405	12766975
GA13989-RA 	12810595	12811043
GA11425-RB 	12811279	12813891
GA12807-RB 	12814320	12815027
GA11426-RA 	12816297	12817587
GA11428-RA 	12818433	12819772
GA15349-RA 	12827679	12828828
GA15834-RB 	12838366	12850727
GA21605-RA 	12852667	12855439
GA17747-RC 	12856425	12858054
GA11853-RA 	12858144	12858506
GA17757-RA 	12858994	12860008
GA14226-RA 	12860764	12861505
GA14224-RA 	12862988	12869567
GA30484-RB 	12870702	12875077
GA14215-RA 	12875292	12875629
GA17545-RA 	12876345	12877100
GA14214-RA 	12877191	12878851
GA17541-RA 	12879225	12881000
GA14213-RB 	12881130	12882931
GA15525-RA 	12884842	12890501
GA14795-RA 	12892261	12892944
GA15517-RA 	12893267	12894694
GA24878-RB 	12896412	12897351
GA11854-RB 	12897811	12898493
GA17557-RA 	12898871	12899398
GA31446-RA 	12911562	12911720
GA17570-RB 	12918563	12939897
GA17587-RA 	12957178	12957945
GA24290-RB 	12982878	12983434
GA14203-RA 	12984453	12987581
GA24876-RA 	12987747	12988943
GA19628-RA 	12989621	12991015
GA13019-RA 	12992508	12992750
GA24875-RA 	12993586	12997010
GA18528-RA 	12998054	12998785
GA15653-RA 	12998920	12999445
GA18543-RB 	13001089	13009579
GA30486-RA 	13002288	13004234
GA10653-RB 	13012319	13043944
GA14831-RA 	13036150	13040933
GA24872-RC 	13048061	13048967
GA24293-RA 	13049444	13050395
GA15654-RA 	13059025	13064835
GA18551-RA 	13075633	13078433
GA15656-RA 	13079045	13079373
GA19611-RA 	13080316	13081280
GA19600-RA 	13083991	13087919
GA24294-RA 	13094621	13095126
GA24295-RA 	13095391	13095881
GA18559-RA 	13096609	13099640
GA13020-RB 	13100907	13105244
GA14679-RA 	13106408	13108390
GA19582-RB 	13113711	13118150
GA24296-RA 	13133122	13134369
GA30487-RB 	13134632	13135989
GA18566-RA 	13136143	13137547
GA18574-RB 	13140949	13142560
GA24297-RA 	13144195	13150932
GA24298-RA 	13152462	13154112
GA17312-RA 	13154782	13157818
GA31334-RA 	13158175	13158947
GA24299-RA 	13159430	13160271
GA24867-RH 	13162262	13172998
GA17927-RB 	13183309	13186851
GA17948-RA 	13187062	13189395
GA30488-RA 	13189737	13190732
GA18304-RB 	13190948	13194676
GA13899-RA 	13195393	13198982
GA17600-RA 	13199366	13202301
GA24300-RA 	13203813	13205552
GA20595-RA 	13206129	13206584
GA24301-RA 	13207387	13207831
GA17236-RA 	13208109	13208906
GA14778-RA 	13209354	13210091
GA15675-RA 	13210399	13210870
GA15677-RB 	13211021	13211395
GA12281-RA 	13217235	13217935
GA12280-RA 	13218242	13218556
GA12276-RA 	13219557	13221035
GA24866-RA 	13221762	13222320
GA14779-RA 	13222755	13223580
GA15682-RA 	13224256	13224641
GA12275-RA 	13231489	13231956
GA24304-RB 	13246660	13247040
GA31474-RA 	13255128	13255361
GA12274-RA 	13255458	13255962
GA24306-RE 	13260998	13261643
GA17246-RK 	13295771	13349151
GA10829-RA 	13425545	13426408
GA24308-RA 	13427721	13428290
GA12586-RA 	13435856	13437950
GA14118-RA 	13439523	13440097
GA24864-RA 	13453280	13454377
GA31954-RA 	13454999	13455467
GA31519-RA 	13457382	13457731
GA21415-RB 	13458840	13461078
GA12583-RA 	13462207	13462965
GA24863-RB 	13463166	13466828
GA32843-RA 	13466849	13469347
GA24862-RC 	13471325	13484863
GA17390-RA 	13520409	13522446
GA15841-RA 	13542344	13543320
GA24860-RC 	13545107	13546409
GA24859-RD 	13547994	13553198
GA15840-RB 	13554029	13555000
GA21745-RB 	13557917	13562048
GA32680-RA 	13562332	13563660
GA15417-RA 	13573586	13574753
GA24858-RE 	13580619	13582515
GA24311-RA 	13594223	13595355
GA30490-RA 	13637923	13646011
GA15425-RB 	13653236	13658325
GA17419-RA 	13667905	13670386
GA15432-RA 	13682110	13693903
GA17454-RA 	13695413	13704161
GA17506-RB 	13708507	13710145
GA13507-RB 	13730448	13731236
GA10702-RA 	13731523	13732057
GA11272-RC 	13733357	13735552
GA20197-RB 	13737329	13739524
GA20194-RB 	13759908	13760694
GA11291-RH 	13767159	13774996
GA20128-RA 	13781687	13782751
GA20098-RD 	13784084	13831445
GA10531-RT 	13833877	13840722
GA12587-RA 	13869473	13870990
GA32505-RA 	13874905	13876016
GA10835-RC 	13881020	13883036
GA21496-RC 	13895959	13899055
GA21406-RA 	13897534	13898233
GA24854-RA 	13899705	13900381
GA11199-RA 	13901604	13902991
GA24853-RA 	13903056	13905710
GA21534-RA 	13906052	13907300
GA14185-RA 	13908774	13913384
GA14073-RA 	13917005	13920566
GA20775-RB 	13925713	13927818
GA24314-RD 	13929429	13947066
GA15636-RA 	13954788	13959208
GA24315-RA 	13959940	13968580
GA11808-RA 	13969773	13980871
GA24852-RA 	13987683	13988416
GA20794-RA 	13989357	13990838
GA24851-RA 	13991446	13993372
GA15037-RA 	13994630	14003033
GA11198-RA 	14003503	14004313
GA30491-RH 	14006450	14011277
GA24847-RA 	14012143	14018092
GA20803-RA 	14018369	14020608
GA21317-RA 	14020831	14021416
GA20805-RB 	14022035	14024038
GA24846-RB 	14026381	14028288
GA24845-RA 	14029136	14033534
GA20807-RA 	14033670	14034816
GA30559-RA 	14036799	14038680
GA20809-RC 	14039731	14041449
GA11795-RA 	14041600	14043545
GA24317-RB 	14044343	14047158
GA11193-RB 	14047178	14049305
GA20810-RA 	14049594	14051786
GA20811-RC 	14054403	14060929
GA20889-RA 	14069435	14070653
GA12501-RA 	14072033	14082727
GA20885-RA 	14084816	14087078
GA20888-RA 	14087225	14089584
GA20863-RA 	14105806	14109750
GA12504-RA 	14110228	14111073
GA12502-RA 	14112339	14113819
GA17840-RG 	14114904	14121843
GA24843-RB 	14124405	14127451
GA12545-RA 	14133631	14134517
GA30492-RC 	14135184	14136065
GA15336-RA 	14138326	14141830
GA12538-RA 	14144459	14145796
GA24319-RA 	14146888	14148225
GA24841-RA 	14150155	14154677
GA17326-RB 	14157390	14158670
GA17325-RC 	14158766	14160187
GA15709-RA 	14160597	14161262
GA17804-RA 	14161511	14163588
GA14437-RA 	14164588	14165043
GA17791-RA 	14165347	14170224
GA18828-RA 	14167966	14169323
GA17783-RA 	14170493	14171449
GA18829-RA 	14171674	14175043
GA15708-RA 	14175215	14175895
GA18848-RE 	14176152	14213534
GA30494-RA 	14214755	14215140
GA31894-RA 	14215285	14215745
GA30493-RA 	14216624	14216836
GA32722-RA 	14216965	14217450
GA24838-RB 	14218974	14231396
GA24837-RA 	14220513	14221394
GA17871-RB 	14222352	14223513
GA18855-RB 	14248901	14270482
GA18863-RE 	14282324	14297010
GA24321-RA 	14300037	14301193
GA18876-RA 	14301669	14302789
GA18238-RA 	14303059	14303701
GA10895-RB 	14305061	14305634
GA18906-RA 	14306294	14307865
GA15707-RB 	14308783	14315622
GA11525-RA 	14311904	14312983
GA18912-RA 	14316155	14316838
GA17951-RA 	14318007	14318874
GA10897-RA 	14320713	14323392
GA17945-RA 	14323650	14327493
GA24322-RA 	14325173	14326925
GA14805-RA 	14337407	14338408
GA10899-RC 	14349441	14353637
GA30496-RA 	14357647	14367472
GA12654-RA 	14370594	14371752
GA24835-RA 	14375800	14378349
GA21332-RA 	14384171	14392429
GA24324-RA 	14393660	14393849
GA12650-RA 	14393928	14394662
GA21331-RA 	14395205	14397363
GA21330-RA 	14397604	14398282
GA31708-RA 	14409848	14410237
GA12653-RC 	14414638	14465369
GA24325-RA 	14424556	14424840
GA15169-RB 	14431465	14432705
GA24326-RE 	14457555	14460206
GA15226-RB 	14470911	14472778
GA15166-RA 	14478087	14484200
GA32227-RA 	14480907	14482261
GA15223-RA 	14486423	14488749
GA15161-RA 	14489175	14491235
GA15217-RA 	14491463	14492523
GA30497-RD 	14509030	14525051
GA30498-RA 	14514669	14517084
GA15774-RA 	14526687	14527191
GA15198-RA 	14533180	14550391
GA24833-RA 	14535308	14537372
GA24832-RA 	14537931	14539939
GA24831-RA 	14540929	14543070
GA20777-RA 	14570312	14571654
GA22082-RA 	14574355	14576345
GA24830-RC 	14581261	14583465
GA10731-RA 	14584599	14587341
GA21602-RA 	14588273	14589123
GA24829-RA 	14590815	14591464
GA21596-RA 	14591849	14592473
GA21399-RA 	14593136	14593882
GA12357-RA 	14595842	14601181
GA22105-RA 	14596425	14597750
GA22103-RB 	14598740	14600750
GA17478-RA 	14602613	14607689
GA12356-RA 	14608235	14612380
GA15829-RA 	14612849	14613166
GA10239-RA 	14613757	14615933
GA17504-RA 	14616684	14622367
GA17495-RA 	14624167	14629147
GA22052-RA 	14634357	14641009
GA15827-RA 	14637553	14638050
GA22054-RB 	14643473	14648475
GA22057-RA 	14664739	14665933
GA30499-RB 	14680692	14715873
GA24828-RA 	14682684	14683193
GA17527-RA 	14695373	14696712
GA14401-RA 	14697224	14698499
GA12360-RA 	14700451	14700812
GA12361-RA 	14723833	14724420
GA17764-RA 	14735652	14736455
GA17740-RA 	14745091	14748184
GA18825-RA 	14749436	14752771
GA24827-RA 	14753321	14755713
GA15705-RA 	14756205	14758190
GA21935-RA 	14759146	14760852
GA21934-RA 	14761135	14762747
GA18405-RA 	14763737	14768391
GA32127-RA 	14770208	14771028
GA17624-RB 	14771080	14773768
GA10291-RF 	14775656	14784963
GA10679-RB 	14815705	14817783
GA10260-RA 	14818303	14819227
GA32012-RA 	14819246	14819679
GA19522-RB 	14819824	14824279
GA17574-RA 	14824634	14825818
GA19155-RA 	14829286	14830643
GA17559-RA 	14833781	14835924
GA10901-RA 	14836989	14837505
GA17537-RA 	14838050	14839671
GA24198-RA 	14840719	14840967
GA19317-RA 	14842323	14845396
GA17567-RA 	14848489	14855611
GA12334-RA 	14857425	14864005
GA10289-RA 	14868535	14870771
GA10665-RA 	14872913	14875475
GA10898-RB 	14900756	14901232
GA10840-RD 	14903175	14914181
GA24197-RB 	14915409	14915567
GA24195-RA 	14916399	14918703
GA17444-RA 	14916872	14918589
GA19154-RA 	14920410	14923830
GA31239-RB 	14940806	14951754
GA17435-RA 	14951766	14953826
GA19153-RA 	14955046	14958004
GA19138-RD 	14968351	15013161
GA17415-RA 	15033402	15036507
GA17416-RB 	15037596	15039925
GA24996-RA 	15040373	15042773
GA15746-RA 	15042928	15043778
GA19075-RC 	15045053	15048118
GA24194-RA 	15048623	15049693
GA17037-RA 	15050671	15052390
GA17199-RA 	15053481	15055227
GA15908-RC 	15065936	15069560
GA24193-RA 	15070655	15073894
GA20860-RA 	15082416	15090885
GA21030-RA 	15116385	15130187
GA21040-RA 	15132365	15134652
GA10166-RA 	15136683	15138369
GA24192-RF 	15139107	15148744
GA24997-RA 	15149980	15150249
GA15754-RA 	15150259	15150960
GA24191-RA 	15151088	15155116
GA14726-RA 	15156732	15157142
GA24190-RA 	15168520	15169379
GA30453-RD 	15173804	15174208
GA15821-RB 	15175788	15177866
GA15817-RA 	15176304	15177128
GA14738-RA 	15179152	15181435
GA24999-RB 	15197189	15198985
GA20735-RA 	15209198	15209548
GA24189-RB 	15221689	15222998
GA18160-RA 	15239196	15240859
GA25000-RA 	15248048	15248357
GA15058-RA 	15249494	15250588
GA18150-RA 	15251103	15252415
GA24188-RA 	15260718	15261593
GA24187-RA 	15261692	15262651
GA25002-RA 	15263122	15264186
GA25003-RA 	15264317	15265255
GA12325-RA 	15268116	15278516
GA18134-RA 	15281663	15282374
GA18144-RA 	15283100	15283945
GA18140-RA 	15285329	15286702
GA21676-RB 	15306673	15307728
GA12326-RC 	15310917	15312416
GA24184-RB 	15328425	15329459
GA30449-RA 	15382517	15393953
GA12320-RA 	15399897	15400560
GA25006-RA 	15401503	15402615
GA24181-RA 	15413291	15413686
GA30447-RB 	15414381	15420055
GA25007-RA 	15423051	15425123
GA12324-RB 	15426236	15427526
GA12328-RA 	15429967	15431197
GA15816-RA 	15431409	15432690
GA30448-RA 	15438163	15438992
GA24180-RA 	15441193	15494644
GA21688-RA 	15492093	15492707
GA10102-RA 	15499660	15500688
GA12329-RA 	15515641	15516864
GA12330-RA 	15518555	15520053
GA25009-RC 	15529675	15531858
GA11024-RA 	15532432	15533847
GA11023-RA 	15534059	15535683
GA15520-RA 	15536266	15537889
GA25010-RA 	15538419	15540614
GA19592-RA 	15541286	15542605
GA19686-RB 	15546656	15550434
GA12331-RE 	15551375	15552691
GA10355-RE 	15557877	15652158
GA13882-RC 	15659067	15663499
GA22070-RB 	15665337	15673583
GA10354-RA 	15677515	15680085
GA25012-RL 	15686523	15694827
GA24178-RA 	15695880	15697449
GA24175-RB 	15712598	15713701
GA10056-RA 	15720314	15732757
GA10319-RA 	15735171	15745485
GA10315-RA 	15779784	15780495
GA13886-RC 	15783158	15785070
GA15108-RA 	15789244	15790396
GA20987-RA 	15791766	15792877
GA14890-RB 	15793303	15794403
GA31120-RA 	15795123	15795399
GA15486-RA 	15797058	15798056
GA20887-RA 	15800872	15802523
GA30446-RB 	15815376	15843988
GA18492-RA 	15849753	15851607
GA18484-RA 	15861390	15873045
GA17615-RC 	15874034	15875796
GA25019-RB 	15876159	15876907
GA15109-RA 	15880225	15881343
GA11917-RA 	15892796	15894272
GA14786-RA 	15895029	15896856
GA30445-RC 	15901333	15911389
GA25020-RB 	15912927	15914935
GA25021-RA 	15917474	15922330
GA30444-RA 	15919627	15919812
GA25022-RA 	15923719	15925273
GA11569-RG 	15928829	15934572
GA11557-RA 	15935307	15939007
GA11568-RA 	15939224	15939904
GA11923-RA 	15941257	15941700
GA11556-RA 	15941809	15942709
GA11567-RA 	15944272	15947204
GA20191-RA 	15948634	15949437
GA11566-RB 	15951049	15951441
GA11922-RA 	15951721	15952650
GA20497-RA 	15956597	15956854
GA11921-RA 	15956943	15957697
GA25025-RA 	15961616	15965799
GA17318-RA 	16003082	16018905
GA20481-RA 	16025807	16026769
GA20189-RB 	16028110	16029785
GA11563-RA 	16034635	16035851
GA11547-RA 	16038278	16039702
GA20450-RA 	16040023	16041190
GA11265-RB 	16045790	16059568
GA24170-RA 	16101061	16101639
GA11261-RA 	16101951	16104627
GA14111-RB 	16105360	16108302
GA11258-RE 	16109575	16112912
GA30443-RD 	16119775	16161501
GA30442-RAI	16186301	16212933
GA14655-RA 	16239470	16240393
GA11181-RA 	16240373	16241506
GA11884-RB 	16245990	16249318
GA11192-RB 	16249633	16250246
GA11885-RB 	16250721	16253297
GA15300-RA 	16257848	16278616
GA14913-RA 	16263742	16268388
GA25039-RA 	16280301	16280885
GA11183-RC 	16282033	16286195
GA20994-RA 	16289158	16291232
GA21001-RA 	16291482	16291955
GA21024-RH 	16293026	16300151
GA25040-RB 	16304677	16311492
GA21042-RA 	16312205	16313936
GA21052-RA 	16314867	16323810
GA25042-RB 	16331878	16339291
GA21060-RA 	16339512	16340619
GA21047-RC 	16346608	16349088
GA21048-RA 	16349714	16352750
GA21049-RA 	16353303	16354642
GA21051-RA 	16362642	16369914
GA21053-RA 	16372561	16384355
GA14855-RF 	16406034	16412856
GA25044-RA 	16421671	16421972
GA21059-RC 	16422036	16424922
GA25045-RA 	16428839	16430423
GA18531-RA 	16430747	16431974
GA24163-RB 	16432409	16433454
GA25046-RA 	16434151	16435026
GA19568-RA 	16435783	16437470
GA24162-RA 	16438631	16439680
GA19564-RA 	16439845	16441466
GA18580-RA 	16441713	16445160
GA13021-RA 	16445895	16447655
GA24161-RA 	16447835	16449940
GA10650-RB 	16452156	16453262
GA25047-RA 	16453717	16456486
GA19555-RA 	16456893	16459709
GA18588-RC 	16460729	16463319
GA18591-RA 	16464233	16467469
GA24160-RA 	16467746	16469963
GA24159-RA 	16470605	16471066
GA15025-RA 	16471230	16473302
GA19540-RA 	16473664	16477043
GA19534-RA 	16478394	16484318
GA24158-RA 	16484315	16485070
GA32868-RA 	16485629	16486631
GA18609-RA 	16488523	16490689
GA19129-RB 	16491014	16491478
GA18610-RA 	16491894	16494502
GA18612-RB 	16496881	16499050
GA30279-RA 	16509578	16541543
GA24157-RA 	16544127	16545294
GA13023-RB 	16550418	16551350
GA30280-RB 	16556502	16557424
GA30441-RB 	16559256	16562050
GA13025-RA 	16562906	16563577
GA19126-RB 	16563715	16568244
GA32047-RA 	16570645	16571062
GA19125-RE 	16572305	16575868
GA20005-RB 	16578108	16579014
GA21422-RA 	16580123	16581090
GA15855-RB 	16590868	16594785
GA30750-RB 	16592128	16592988
GA13847-RC 	16596858	16602112
GA32588-RA 	16605144	16605802
GA25052-RA 	16608692	16609231
GA13843-RA 	16611924	16612415
GA14025-RA 	16614414	16615769
GA24155-RB 	16616663	16616938
GA10978-RA 	16618570	16619109
GA25053-RA 	16619618	16619986
GA25054-RB 	16620767	16621875
GA24152-RA 	16624442	16624639
GA25055-RA 	16632780	16633269
GA24151-RA 	16635252	16636277
GA24150-RA 	16636519	16637019
GA25057-RA 	16641831	16642320
GA24148-RA 	16644269	16645294
GA24147-RB 	16645536	16646036
GA30278-RA 	16647261	16647844
GA24146-RC 	16652513	16657870
GA24145-RA 	16695132	16695746
GA24144-RB 	16705326	16705757
GA24142-RA 	16715531	16715950
GA32638-RA 	16733373	16769682
GA30276-RD 	16810351	16823326
GA10655-RA 	16849782	16850753
GA19690-RA 	16851408	16852924
GA20921-RB 	16855621	16863241
GA12111-RA 	16859224	16861090
GA21463-RB 	16863694	16864817
GA12112-RA 	16865351	16868918
GA24139-RA 	16871866	16873587
GA12110-RA 	16873912	16875645
GA12109-RC 	16883941	16894833
GA12108-RA 	16931143	16931799
GA25067-RB 	16939498	16939999
GA11640-RA 	16945074	16946798
GA11639-RC 	16959686	16963619
GA12107-RA 	16975321	16976414
GA21459-RE 	16976761	16988936
GA25068-RA 	16989937	16990277
GA21457-RA 	16990454	16992095
GA30979-RA 	16992910	16993391
GA20945-RD 	16994471	16999267
GA25069-RB 	17000244	17000793
GA21455-RB 	17001139	17001732
GA25071-RB 	17002587	17003190
GA25072-RD 	17003723	17004307
GA30275-RB 	17004414	17005360
GA24138-RB 	17005708	17023109
GA25073-RA 	17024075	17024907
GA24137-RB 	17025173	17027533
GA20951-RA 	17030135	17031526
GA24135-RB 	17032641	17040051
GA12104-RA 	17036693	17037715
GA12100-RA 	17041628	17043182
GA25074-RA 	17112634	17128489
GA32198-RA 	17126389	17128002
GA21450-RA 	17129240	17130171
GA14087-RB 	17133118	17134358
GA24134-RA 	17134623	17135434
GA24133-RA 	17135760	17136648
GA14095-RA 	17137068	17139487
GA13539-RA 	17140144	17145105
GA24132-RA 	17153600	17156165
GA25075-RA 	17156603	17157143
GA25076-RA 	17157255	17157964
GA10380-RA 	17158065	17158960
GA18427-RA 	17171662	17173083
GA17580-RC 	17173374	17174057
GA25077-RA 	17174216	17175608
GA25078-RA 	17175801	17176869
GA17561-RA 	17184704	17186413
GA12387-RB 	17191874	17196305
GA18396-RA 	17202698	17205824
GA17555-RA 	17203101	17204717
GA24129-RB 	17206137	17209565
GA24128-RA 	17208324	17209089
GA18373-RA 	17209841	17212053
GA17528-RA 	17212192	17213100
GA32691-RA 	17214029	17214325
GA17523-RA 	17214505	17215332
GA17515-RA 	17216301	17217852
GA18359-RA 	17218527	17218985
GA12380-RA 	17219180	17220202
GA24126-RA 	17221327	17229285
GA18353-RA 	17239216	17240465
GA25079-RB 	17240730	17241008
GA24124-RA 	17241395	17243929
GA17492-RB 	17245725	17248208
GA11510-RA 	17248431	17251531
GA10990-RC 	17252066	17254349
GA10988-RA 	17254963	17257868
GA25082-RA 	17259035	17261032
GA12379-RH 	17263473	17268991
GA24122-RA 	17283746	17284120
GA15849-RA 	17286130	17288004
GA16512-RA 	17288302	17288871
GA25083-RA 	17289728	17292187
GA24121-RA 	17293000	17294246
GA21300-RA 	17295146	17295793
GA21240-RA 	17296140	17297946
GA21153-RA 	17298420	17301346
GA21158-RA 	17301751	17303709
GA11587-RC 	17309817	17313900
GA21348-RD 	17315373	17319258
GA15601-RB 	17321832	17327563
GA21345-RA 	17332332	17334446
GA12080-RA 	17335343	17337136
GA21344-RA 	17337307	17338738
GA21027-RB 	17339997	17345370
GA21037-RA 	17345661	17346293
GA21038-RA 	17347713	17349642
GA21039-RA 	17350552	17352104
GA21041-RA 	17352478	17353276
GA21043-RA 	17353478	17354591
GA21045-RA 	17354700	17355627
GA30274-RB 	17356347	17357051
GA21099-RA 	17367355	17369658
GA21105-RD 	17370901	17375606
GA21109-RB 	17376599	17379679
GA25084-RA 	17380658	17383920
GA25085-RA 	17385911	17387964
GA21135-RA 	17389200	17394561
GA21150-RA 	17395352	17398093
GA21141-RA 	17398795	17400714
GA21145-RA 	17401177	17402631
GA30273-RA 	17403866	17406097
GA21160-RA 	17409994	17411190
GA21164-RB 	17412980	17416768
GA21181-RI 	17421113	17439461
GA21185-RB 	17441240	17443278
GA17595-RA 	17444466	17445273
GA17487-RA 	17445403	17448026
GA17601-RA 	17459343	17460825
GA12347-RB 	17462375	17463807
GA25087-RG 	17464708	17470247
GA17485-RA 	17471359	17472050
GA17483-RC 	17472426	17475215
GA12348-RA 	17475672	17476564
GA17480-RA 	17476718	17477851
GA17618-RA 	17478022	17483245
GA17623-RA 	17483530	17484812
GA24114-RA 	17484876	17486223
GA21323-RA 	17488356	17489521
GA25088-RB 	17490438	17494880
GA13871-RA 	17495237	17497070
GA16724-RA 	17497864	17502867
GA16759-RA 	17503269	17505270
GA21704-RB 	17505689	17506637
GA24113-RA 	17508521	17510700
GA25089-RC 	17517250	17522782
GA15755-RA 	17524541	17526869
GA17308-RA 	17527306	17529337
GA21718-RA 	17529512	17532970
GA17211-RA 	17533303	17534616
GA21720-RA 	17545003	17545651
GA24111-RA 	17568978	17574654
GA10384-RA 	17578618	17579757
GA13872-RA 	17580686	17581318
GA21722-RA 	17581586	17582243
GA25090-RA 	17582531	17584093
GA24109-RA 	17584154	17585776
GA24108-RA 	17586371	17587966
GA24107-RA 	17588592	17590173
GA17825-RA 	17590814	17592497
GA10376-RA 	17593357	17594584
GA10372-RA 	17595394	17597412
GA25091-RD 	17608335	17612340
GA17889-RA 	17612669	17614976
GA25093-RB 	17622042	17625222
GA21760-RD 	17626917	17649632
GA21756-RA 	17645209	17647266
GA17918-RA 	17650683	17653602
GA21763-RA 	17655689	17656196
GA25095-RA 	17657377	17657820
GA15808-RB 	17658531	17668380
GA25097-RB 	17672170	17672895
GA30271-RB 	17674198	17675804
GA21773-RA 	17677110	17678402
GA13875-RA 	17678579	17678974
GA15809-RC 	17680386	17685585
GA18068-RA 	17690479	17697650
GA24105-RA 	17703813	17707939
GA21787-RA 	17708642	17709556
GA18077-RA 	17709681	17710211
GA25100-RA 	17710688	17713579
GA18082-RA 	17720981	17721776
GA30270-RB 	17722262	17725505
GA10842-RA 	17730089	17732580
GA10726-RA 	17732688	17735164
GA12585-RA 	17736043	17736880
GA10758-RA 	17737029	17738550
GA32415-RA 	17740054	17740292
GA22109-RA 	17746688	17748239
GA25104-RA 	17757687	17758523
GA17717-RA 	17799164	17801007
GA22071-RA 	17801276	17801941
GA17695-RA 	17802878	17803357
GA30269-RM 	17806357	17810756
GA17709-RA 	17812577	17818171
GA30268-RA 	17821891	17842081
GA20961-RA 	17875610	17880163
GA20963-RA 	17886907	17888517
GA20965-RA 	17888769	17889734
GA20964-RH 	17890627	17894119
GA14596-RB 	17900477	17902793
GA24101-RA 	17905990	17937091
GA13099-RA 	17954986	17955685
GA21007-RA 	17991283	17992879
GA25106-RA 	17998018	17998533
GA10845-RA 	17999200	17999845
GA21005-RA 	18000079	18000594
GA24099-RB 	18002069	18008812
