Transcript	Beg	End
GA14541-RA 	11553480	11554148
GA14542-RA 	11554941	11555606
GA24907-RA 	11555831	11556499
GA14545-RA 	11557225	11557893
GA14548-RA 	11558896	11559561
GA18981-RA 	11559940	11560828
GA18708-RB 	11564312	11568502
GA18710-RI 	11572108	11574023
GA11517-RA 	11575209	11578776
GA15662-RC 	11579454	11587266
GA18720-RA 	11589641	11592726
GA18722-RA 	11594358	11594851
GA18945-RA 	11595095	11598669
GA15664-RA 	11595334	11597142
GA18723-RA 	11598924	11600267
GA14606-RA 	11600288	11601820
GA15661-RD 	11608129	11621743
GA18748-RA 	11638096	11638853
GA20640-RA 	11646874	11648703
GA13101-RA 	11655105	11656323
GA17307-RA 	11658122	11664954
GA20641-RA 	11666462	11668110
GA20643-RA 	11668927	11671176
GA24908-RC 	11672459	11673589
GA24271-RB 	11676607	11690724
GA30476-RA 	11696767	11697555
GA31909-RA 	11697634	11698172
GA11141-RA 	11709915	11714560
GA20621-RA 	11715287	11720028
GA24909-RA 	11722262	11724125
GA24910-RB 	11725311	11727742
GA13008-RC 	11743318	11750710
GA24268-RC 	11788545	11791991
GA11791-RA 	11830727	11832102
GA14414-RA 	11832509	11833956
GA24267-RA 	11835254	11836609
GA13005-RA 	11838419	11839198
GA24266-RA 	11841856	11842509
GA24912-RA 	11848904	11850459
GA24265-RA 	11853220	11854775
GA31211-RA 	11855218	11857640
GA24914-RC 	11872993	11876096
GA20669-RB 	11878694	11894975
GA24263-RA 	11895656	11896700
GA20590-RA 	11897144	11899423
GA24262-RA 	11899547	11899771
GA11814-RA 	11900760	11902130
GA20656-RA 	11902775	11904625
GA24915-RA 	11904765	11906496
GA20862-RB 	11906939	11909944
GA20864-RA 	11910435	11913486
GA20867-RA 	11914797	11918822
GA30479-RH 	11946660	12021017
GA31947-RA 	11956310	11957078
GA24919-RC 	12025360	12027395
GA20873-RA 	12028074	12037569
GA32469-RA 	12039565	12039951
GA11944-RB 	12041354	12052170
GA15864-RB 	12054681	12056483
GA24920-RA 	12056739	12058541
GA20875-RA 	12062654	12065052
GA20876-RB 	12069167	12081188
GA15865-RA 	12087487	12089957
GA15862-RA 	12096733	12098376
GA20879-RA 	12098466	12099713
GA20878-RA 	12099966	12100706
GA20882-RA 	12101154	12102707
GA20884-RC 	12103027	12108489
GA11943-RI 	12116067	12119988
GA14646-RA 	12120877	12121765
GA11246-RA 	12122354	12124975
GA24924-RB 	12126555	12130870
GA31073-RA 	12128817	12129496
GA20800-RA 	12131744	12132845
GA12225-RA 	12133056	12135716
GA24926-RC 	12136185	12141619
GA14994-RA 	12142219	12143655
GA19797-RB 	12144012	12145511
GA12223-RA 	12145609	12147039
GA15577-RB 	12148455	12167135
GA32893-RA 	12175031	12175587
GA15578-RA 	12179930	12180271
GA19833-RA 	12181102	12182478
GA20529-RA 	12182788	12184902
GA24927-RA 	12186116	12188989
GA15579-RA 	12189493	12190657
GA24928-RA 	12190967	12191980
GA11912-RA 	12192033	12192821
GA24930-RA 	12193290	12194617
GA14085-RA 	12195175	12196391
GA14039-RA 	12196562	12197411
GA30474-RC 	12198777	12202851
GA17319-RA 	12205607	12207066
GA21447-RA 	12207685	12209382
GA24932-RB 	12209916	12210517
GA21446-RA 	12210656	12211998
GA15882-RC 	12213785	12215038
GA15878-RA 	12215573	12216807
GA14754-RA 	12217081	12219984
GA12266-RB 	12218245	12219546
GA15879-RI 	12220739	12241136
GA31206-RA 	12234354	12234671
GA12374-RA 	12254724	12262152
GA15234-RC 	12263895	12268468
GA12393-RA 	12269086	12270029
GA12421-RB 	12272930	12276563
GA15235-RB 	12278885	12292838
GA15885-RA 	12293534	12294130
GA15886-RA 	12294756	12295560
GA15245-RB 	12299140	12304613
GA14038-RA 	12319894	12321122
GA15262-RA 	12321304	12323451
GA15264-RA 	12324032	12325450
GA14040-RA 	12330276	12332784
GA24933-RA 	12333776	12334822
GA10479-RA 	12335140	12338064
GA15265-RA 	12338160	12341379
GA24934-RA 	12341962	12344423
GA14041-RB 	12344607	12346546
GA14042-RB 	12346770	12348723
GA14043-RC 	12348937	12350904
GA11779-RA 	12351067	12352559
GA15267-RD 	12353371	12361955
GA14047-RA 	12362030	12364993
GA24935-RA 	12365341	12367231
GA14051-RA 	12368817	12370167
GA14054-RC 	12374976	12377730
GA24936-RE 	12384096	12392734
GA10787-RA 	12393478	12394925
GA10776-RC 	12395148	12396669
GA21338-RA 	12398195	12401424
GA14650-RF 	12406686	12409411
GA32119-RA 	12409946	12413281
GA21200-RA 	12416467	12435718
GA21341-RC 	12445047	12455441
GA21190-RA 	12456307	12459337
GA21188-RA 	12459559	12460945
GA21342-RA 	12461500	12462136
GA21183-RA 	12462291	12465108
GA24937-RA 	12466449	12467170
GA21177-RC 	12469387	12505209
GA15612-RA 	12469944	12470351
GA24255-RA 	12488134	12488753
GA24938-RB 	12490778	12491251
GA24254-RA 	12511292	12512082
GA13509-RA 	12514396	12516647
GA24253-RA 	12516922	12517432
GA10704-RA 	12521407	12522240
GA13510-RA 	12526903	12528177
GA13511-RA 	12528488	12530284
GA14015-RA 	12530341	12532251
GA30475-RR 	12589288	12645952
GA31813-RA 	12610408	12610736
GA14100-RA 	12617200	12620066
GA14906-RC 	12656103	12657929
GA24941-RA 	12662806	12665255
GA14016-RC 	12668225	12669135
GA13513-RB 	12678250	12680110
GA10710-RB 	12683014	12684043
GA22075-RE 	12684872	12689636
GA24943-RC 	12692017	12694082
GA13515-RB 	12702288	12702548
GA13516-RA 	12734686	12736724
GA11204-RA 	12746653	12747134
GA15670-RA 	12747403	12747881
GA24250-RA 	12749047	12749821
GA10849-RA 	12752233	12752781
GA21096-RA 	12761646	12762102
GA30473-RB 	12785925	12787181
GA11666-RB 	12788048	12789614
GA12589-RA 	12799971	12800476
GA12590-RA 	12832582	12833058
GA21191-RA 	12844658	12848995
GA12588-RC 	12898414	12900366
GA33029-RB 	12976133	12976754
GA21239-RA 	13000051	13001691
GA31514-RA 	13100914	13101517
GA30622-RA 	13108377	13108721
GA21398-RA 	13140116	13144279
GA10723-RA 	13169966	13175348
GA14202-RA 	13239520	13240308
GA21260-RA 	13261739	13263324
GA15364-RA 	13263515	13264996
GA10183-RA 	13265612	13267172
GA24953-RA 	13268087	13269652
GA24954-RA 	13270952	13272517
GA24955-RA 	13273461	13275044
GA10189-RA 	13275985	13277568
GA10190-RA 	13277982	13279559
GA14516-RA 	13281929	13283494
GA24244-RD 	13284220	13298088
GA24243-RA 	13309707	13312182
GA24956-RA 	13312939	13313103
GA10197-RA 	13315879	13318673
GA10198-RA 	13322235	13323255
GA30472-RG 	13325731	13331976
GA11625-RA 	13349408	13356408
GA13231-RA 	13359717	13370005
GA24240-RA 	13362797	13363252
GA24239-RA 	13364017	13364466
GA10810-RA 	13364690	13365136
GA13232-RA 	13368675	13369609
GA15801-RA 	13370870	13372472
GA24958-RA 	13372889	13373191
GA21285-RA 	13374537	13376541
GA21287-RA 	13376758	13380759
GA21286-RE 	13381212	13382436
GA24238-RA 	13383580	13385184
GA15804-RA 	13387101	13388102
GA21326-RB 	13388559	13390271
GA13980-RA 	13392447	13394109
GA14700-RA 	13394867	13396193
GA15074-RB 	13396562	13399033
GA32251-RA 	13401849	13402525
GA11444-RA 	13403073	13403765
GA15799-RB 	13404480	13427533
GA30469-RA 	13447632	13469655
GA25591-RB 	13472100	13472718
GA11834-RB 	13472965	13474331
GA12283-RA 	13475471	13477138
GA24959-RA 	13478961	13479717
GA20567-RA 	13479827	13482112
GA24960-RA 	13485467	13487361
GA30463-RA 	13500100	13506281
GA30464-RA 	13503070	13504159
GA24963-RB 	13507432	13508572
GA30465-RC 	13511558	13513243
GA21493-RA 	13514871	13516476
GA12118-RD 	13517400	13520048
GA21495-RA 	13522801	13523370
GA24236-RA 	13533162	13536306
GA15589-RA 	13540481	13541836
GA11576-RA 	13542604	13543349
GA12116-RA 	13543605	13544174
GA24967-RE 	13544684	13550396
GA30467-RL 	13554568	13572169
GA18449-RA 	13555734	13556513
GA15618-RA 	13557357	13557687
GA24970-RB 	13575592	13577263
GA24235-RB 	13577492	13578380
GA20915-RA 	13578983	13583774
GA20918-RC 	13584331	13586011
GA20920-RA 	13586225	13587187
GA20924-RD 	13588311	13600501
GA20927-RC 	13591235	13593559
GA20928-RC 	13594014	13595915
GA11188-RA 	13596746	13599421
GA20931-RA 	13601077	13604012
GA15777-RA 	13604426	13607663
GA20932-RA 	13604869	13605783
GA20937-RB 	13608084	13609961
GA20938-RD 	13612588	13613511
GA12503-RA 	13614131	13614790
GA24232-RA 	13615217	13616104
GA30462-RV 	13622934	13651979
GA24972-RA 	13657574	13659597
GA13221-RA 	13661230	13663301
GA21225-RA 	13663590	13664994
GA15365-RA 	13682985	13696593
GA21288-RF 	13707850	13715223
GA15781-RC 	13712885	13713424
GA32072-RA 	13719549	13722304
GA21175-RA 	13725505	13726323
GA21182-RA 	13727247	13728697
GA21292-RA 	13729691	13731132
GA21180-RB 	13733471	13734361
GA11592-RA 	13734636	13736906
GA24229-RA 	13740277	13742614
GA24974-RA 	13743007	13743564
GA24228-RD 	13743712	13746013
GA24975-RG 	13746392	13748723
GA21174-RA 	13749022	13749579
GA13217-RB 	13752579	13753205
GA15783-RB 	13754424	13758947
GA24227-RA 	13760414	13762473
GA21057-RA 	13766367	13768231
GA21293-RA 	13769498	13774042
GA21294-RC 	13793069	13799913
GA21297-RA 	13830205	13831164
GA17315-RB 	13836247	13894223
GA15779-RB 	13866002	13867135
GA10593-RE 	13904382	13927431
GA20946-RA 	13928347	13930663
GA20943-RA 	13931003	13932264
GA20941-RB 	13933656	13938337
GA20939-RA 	13938591	13939979
GA12507-RA 	13941745	13941996
GA24226-RC 	13943242	13944689
GA30460-RA 	13957252	13989151
GA11210-RA 	13997367	13999318
GA30459-RE 	14000280	14009175
GA21353-RA 	14011372	14014082
GA15608-RA 	14015538	14016215
GA24221-RA 	14016877	14017471
GA21140-RK 	14030490	14034862
GA11586-RA 	14036621	14047326
GA21351-RA 	14048181	14050480
GA12122-RA 	14052006	14052701
GA24978-RA 	14053465	14055425
GA11601-RA 	14055588	14057340
GA20559-RA 	14057846	14059446
GA24220-RF 	14060525	14067727
GA12120-RA 	14070399	14071930
GA12123-RA 	14079531	14086060
GA11574-RA 	14086919	14087728
GA24219-RA 	14087989	14088810
GA11599-RA 	14089708	14090550
GA11598-RA 	14091898	14092686
GA11597-RA 	14093058	14093843
GA14937-RA 	14095499	14096338
GA15051-RA 	14096474	14097244
GA24979-RA 	14097568	14098338
GA24980-RA 	14099924	14100694
GA12117-RA 	14100766	14101066
GA20562-RA 	14101390	14102148
GA11596-RB 	14102779	14103274
GA14829-RA 	14104948	14106209
GA11916-RB 	14106285	14106829
GA14837-RA 	14107263	14107696
GA30458-RA 	14107799	14119987
GA14866-RA 	14109011	14110241
GA14854-RA 	14110723	14112291
GA15769-RA 	14118881	14119747
GA24216-RA 	14120242	14121795
GA15770-RA 	14121870	14123242
GA15120-RA 	14124120	14125204
GA24982-RA 	14126391	14127257
GA15569-RA 	14127489	14128368
GA11913-RA 	14128517	14129579
GA24215-RC 	14131844	14204504
GA14681-RA 	14211013	14215340
GA24214-RC 	14218207	14325593
GA14624-RA 	14237538	14239459
GA30457-RD 	14241388	14261347
GA14897-RB 	14270368	14279576
GA14205-RA 	14273440	14273909
GA14192-RC 	14281395	14292784
GA14253-RA 	14307521	14311480
GA30456-RA 	14327060	14327769
GA30455-RB 	14328903	14329612
GA24987-RA 	14330940	14332850
GA24988-RD 	14334494	14341282
GA12200-RA 	14342711	14343157
GA17730-RA 	14347341	14348629
GA14274-RA 	14349596	14352025
GA12204-RA 	14353440	14354659
GA12202-RA 	14357735	14359604
GA21386-RA 	14360830	14361318
GA21031-RA 	14361991	14363839
GA12098-RA 	14364433	14365477
GA24989-RA 	14366222	14367359
GA12220-RA 	14367458	14368810
GA12222-RA 	14369145	14371201
GA19681-RA 	14371779	14372773
GA19673-RB 	14373361	14374661
GA15872-RA 	14375037	14378666
GA10572-RA 	14379632	14381137
GA24206-RA 	14382698	14384815
GA24205-RA 	14385302	14387470
GA19520-RA 	14389793	14390863
GA19515-RA 	14393371	14394065
GA12218-RA 	14397856	14398365
GA19508-RA 	14399621	14403488
GA11538-RE 	14406355	14418160
GA19503-RA 	14419485	14427846
GA32114-RA 	14435280	14436092
GA12219-RA 	14442716	14444290
GA12217-RB 	14445444	14447836
GA14622-RC 	14475026	14548128
GA30454-RB 	14533377	14535662
GA24204-RA 	14582555	14583678
GA11649-RB 	14589398	14589823
GA24993-RA 	14592994	14593756
GA14907-RA 	14601113	14602696
GA19432-RA 	14603027	14605815
GA19426-RB 	14608298	14619130
GA12215-RA 	14625211	14625618
GA24202-RB 	14637001	14638071
GA21716-RA 	14638503	14638844
GA13870-RA 	14638910	14639403
GA20793-RB 	14640353	14641604
GA15773-RA 	14641851	14642894
GA15775-RA 	14643370	14645831
GA15776-RA 	14646537	14648833
GA20763-RA 	14649146	14651498
GA20787-RA 	14663323	14665339
GA15366-RB 	14667500	14668646
GA20768-RA 	14668643	14669228
GA20767-RB 	14670706	14679266
GA20772-RC 	14680768	14683435
GA20774-RD 	14689472	14693711
GA24994-RA 	14695886	14698920
GA11590-RA 	14700338	14701795
GA14565-RA 	14717811	14729843
GA30837-RA 	14736056	14736284
GA14564-RA 	14765594	14767207
GA14566-RA 	14768064	14769378
GA14563-RB 	14770549	14771549
GA24200-RA 	14771763	14772732
GA24199-RA 	14772812	14773719
GA14562-RC 	14774857	14780989
GA17583-RA 	14785666	14786178
GA17687-RA 	14787871	14789852
GA17704-RA 	14790214	14791127
GA17693-RA 	14792577	14794122
GA17710-RA 	14795481	14797553
GA17716-RA 	14802707	14812842
GA17559-RA 	14833781	14835924
GA10901-RA 	14836989	14837505
GA17537-RA 	14838050	14839671
GA24198-RA 	14840719	14840967
GA19317-RA 	14842323	14845396
GA17567-RA 	14848489	14855611
GA12334-RA 	14857425	14864005
GA10289-RA 	14868535	14870771
GA10665-RA 	14872913	14875475
GA10898-RB 	14900756	14901232
GA10840-RD 	14903175	14914181
GA24197-RB 	14915409	14915567
GA24195-RA 	14916399	14918703
GA17444-RA 	14916872	14918589
GA19154-RA 	14920410	14923830
GA31239-RB 	14940806	14951754
GA17435-RA 	14951766	14953826
GA19153-RA 	14955046	14958004
GA19138-RD 	14968351	15013161
GA17415-RA 	15033402	15036507
GA17416-RB 	15037596	15039925
GA24996-RA 	15040373	15042773
GA15746-RA 	15042928	15043778
GA19075-RC 	15045053	15048118
GA24194-RA 	15048623	15049693
GA17037-RA 	15050671	15052390
GA17199-RA 	15053481	15055227
GA15908-RC 	15065936	15069560
GA24193-RA 	15070655	15073894
GA20860-RA 	15082416	15090885
GA21030-RA 	15116385	15130187
GA21040-RA 	15132365	15134652
GA10166-RA 	15136683	15138369
GA24192-RF 	15139107	15148744
GA24997-RA 	15149980	15150249
GA15754-RA 	15150259	15150960
GA24191-RA 	15151088	15155116
GA14726-RA 	15156732	15157142
GA24190-RA 	15168520	15169379
GA30453-RD 	15173804	15174208
GA15821-RB 	15175788	15177866
GA15817-RA 	15176304	15177128
GA14738-RA 	15179152	15181435
GA24999-RB 	15197189	15198985
GA20735-RA 	15209198	15209548
GA24189-RB 	15221689	15222998
GA18160-RA 	15239196	15240859
GA25000-RA 	15248048	15248357
GA15058-RA 	15249494	15250588
GA18150-RA 	15251103	15252415
GA24188-RA 	15260718	15261593
GA24187-RA 	15261692	15262651
GA25002-RA 	15263122	15264186
GA25003-RA 	15264317	15265255
GA12325-RA 	15268116	15278516
GA18134-RA 	15281663	15282374
GA18144-RA 	15283100	15283945
GA18140-RA 	15285329	15286702
GA21676-RB 	15306673	15307728
GA12326-RC 	15310917	15312416
GA24184-RB 	15328425	15329459
GA30449-RA 	15382517	15393953
GA12320-RA 	15399897	15400560
GA25006-RA 	15401503	15402615
GA24181-RA 	15413291	15413686
GA30447-RB 	15414381	15420055
GA25007-RA 	15423051	15425123
GA12324-RB 	15426236	15427526
GA12328-RA 	15429967	15431197
GA15816-RA 	15431409	15432690
GA30448-RA 	15438163	15438992
GA24180-RA 	15441193	15494644
GA21688-RA 	15492093	15492707
GA10102-RA 	15499660	15500688
GA12329-RA 	15515641	15516864
GA12330-RA 	15518555	15520053
GA25009-RC 	15529675	15531858
GA11024-RA 	15532432	15533847
GA11023-RA 	15534059	15535683
GA15520-RA 	15536266	15537889
GA25010-RA 	15538419	15540614
GA19592-RA 	15541286	15542605
GA19686-RB 	15546656	15550434
GA12331-RE 	15551375	15552691
GA10355-RE 	15557877	15652158
GA13882-RC 	15659067	15663499
GA22070-RB 	15665337	15673583
GA10354-RA 	15677515	15680085
GA25012-RL 	15686523	15694827
GA24178-RA 	15695880	15697449
GA24175-RB 	15712598	15713701
GA10056-RA 	15720314	15732757
GA10319-RA 	15735171	15745485
GA10315-RA 	15779784	15780495
GA13886-RC 	15783158	15785070
GA15108-RA 	15789244	15790396
GA20987-RA 	15791766	15792877
GA14890-RB 	15793303	15794403
GA31120-RA 	15795123	15795399
GA15486-RA 	15797058	15798056
GA20887-RA 	15800872	15802523
GA30446-RB 	15815376	15843988
GA18492-RA 	15849753	15851607
GA18484-RA 	15861390	15873045
GA17615-RC 	15874034	15875796
GA25019-RB 	15876159	15876907
GA15109-RA 	15880225	15881343
GA11917-RA 	15892796	15894272
GA14786-RA 	15895029	15896856
GA30445-RC 	15901333	15911389
GA25020-RB 	15912927	15914935
GA25021-RA 	15917474	15922330
GA30444-RA 	15919627	15919812
GA25022-RA 	15923719	15925273
GA11569-RG 	15928829	15934572
GA11557-RA 	15935307	15939007
GA11568-RA 	15939224	15939904
GA11923-RA 	15941257	15941700
GA11556-RA 	15941809	15942709
GA11567-RA 	15944272	15947204
GA20191-RA 	15948634	15949437
GA11566-RB 	15951049	15951441
GA11922-RA 	15951721	15952650
GA20497-RA 	15956597	15956854
GA11921-RA 	15956943	15957697
GA25025-RA 	15961616	15965799
GA17318-RA 	16003082	16018905
GA20481-RA 	16025807	16026769
GA20189-RB 	16028110	16029785
GA11563-RA 	16034635	16035851
GA11547-RA 	16038278	16039702
GA20450-RA 	16040023	16041190
GA11265-RB 	16045790	16059568
GA24170-RA 	16101061	16101639
GA11261-RA 	16101951	16104627
GA14111-RB 	16105360	16108302
GA11258-RE 	16109575	16112912
GA30443-RD 	16119775	16161501
GA30442-RAI	16186301	16212933
GA14655-RA 	16239470	16240393
GA11181-RA 	16240373	16241506
GA11884-RB 	16245990	16249318
GA11192-RB 	16249633	16250246
GA11885-RB 	16250721	16253297
GA15300-RA 	16257848	16278616
GA14913-RA 	16263742	16268388
GA25039-RA 	16280301	16280885
GA11183-RC 	16282033	16286195
GA20994-RA 	16289158	16291232
GA21001-RA 	16291482	16291955
GA21024-RH 	16293026	16300151
GA25040-RB 	16304677	16311492
GA21042-RA 	16312205	16313936
GA21052-RA 	16314867	16323810
GA25042-RB 	16331878	16339291
GA21060-RA 	16339512	16340619
GA21047-RC 	16346608	16349088
GA21048-RA 	16349714	16352750
GA21049-RA 	16353303	16354642
GA21051-RA 	16362642	16369914
GA21053-RA 	16372561	16384355
GA14855-RF 	16406034	16412856
GA25044-RA 	16421671	16421972
GA21059-RC 	16422036	16424922
GA25045-RA 	16428839	16430423
GA18531-RA 	16430747	16431974
GA24163-RB 	16432409	16433454
GA25046-RA 	16434151	16435026
GA19568-RA 	16435783	16437470
GA24162-RA 	16438631	16439680
GA19564-RA 	16439845	16441466
GA18580-RA 	16441713	16445160
GA13021-RA 	16445895	16447655
GA24161-RA 	16447835	16449940
GA10650-RB 	16452156	16453262
GA25047-RA 	16453717	16456486
GA19555-RA 	16456893	16459709
GA18588-RC 	16460729	16463319
GA18591-RA 	16464233	16467469
GA24160-RA 	16467746	16469963
GA24159-RA 	16470605	16471066
GA15025-RA 	16471230	16473302
GA19540-RA 	16473664	16477043
GA19534-RA 	16478394	16484318
GA24158-RA 	16484315	16485070
GA32868-RA 	16485629	16486631
GA18609-RA 	16488523	16490689
GA19129-RB 	16491014	16491478
GA18610-RA 	16491894	16494502
GA18612-RB 	16496881	16499050
GA30279-RA 	16509578	16541543
GA24157-RA 	16544127	16545294
GA13023-RB 	16550418	16551350
GA30280-RB 	16556502	16557424
GA30441-RB 	16559256	16562050
GA13025-RA 	16562906	16563577
GA19126-RB 	16563715	16568244
GA32047-RA 	16570645	16571062
GA19125-RE 	16572305	16575868
GA20005-RB 	16578108	16579014
GA21422-RA 	16580123	16581090
GA15855-RB 	16590868	16594785
GA30750-RB 	16592128	16592988
GA13847-RC 	16596858	16602112
GA32588-RA 	16605144	16605802
GA25052-RA 	16608692	16609231
GA13843-RA 	16611924	16612415
GA14025-RA 	16614414	16615769
GA24155-RB 	16616663	16616938
GA10978-RA 	16618570	16619109
GA25053-RA 	16619618	16619986
GA25054-RB 	16620767	16621875
GA24152-RA 	16624442	16624639
GA25055-RA 	16632780	16633269
GA24151-RA 	16635252	16636277
GA24150-RA 	16636519	16637019
GA25057-RA 	16641831	16642320
GA24148-RA 	16644269	16645294
GA24147-RB 	16645536	16646036
GA30278-RA 	16647261	16647844
GA24146-RC 	16652513	16657870
GA24145-RA 	16695132	16695746
GA24144-RB 	16705326	16705757
GA24142-RA 	16715531	16715950
GA32638-RA 	16733373	16769682
GA30276-RD 	16810351	16823326
GA10655-RA 	16849782	16850753
GA19690-RA 	16851408	16852924
GA20921-RB 	16855621	16863241
GA12111-RA 	16859224	16861090
GA21463-RB 	16863694	16864817
GA12112-RA 	16865351	16868918
GA24139-RA 	16871866	16873587
GA12110-RA 	16873912	16875645
GA12109-RC 	16883941	16894833
GA12108-RA 	16931143	16931799
GA25067-RB 	16939498	16939999
GA11640-RA 	16945074	16946798
GA11639-RC 	16959686	16963619
GA12107-RA 	16975321	16976414
GA21459-RE 	16976761	16988936
GA25068-RA 	16989937	16990277
GA21457-RA 	16990454	16992095
GA30979-RA 	16992910	16993391
GA20945-RD 	16994471	16999267
GA25069-RB 	17000244	17000793
GA21455-RB 	17001139	17001732
GA25071-RB 	17002587	17003190
GA25072-RD 	17003723	17004307
GA30275-RB 	17004414	17005360
GA24138-RB 	17005708	17023109
GA25073-RA 	17024075	17024907
GA24137-RB 	17025173	17027533
GA20951-RA 	17030135	17031526
GA24135-RB 	17032641	17040051
GA12104-RA 	17036693	17037715
GA12100-RA 	17041628	17043182
GA25074-RA 	17112634	17128489
GA32198-RA 	17126389	17128002
GA21450-RA 	17129240	17130171
GA14087-RB 	17133118	17134358
GA24134-RA 	17134623	17135434
GA24133-RA 	17135760	17136648
GA14095-RA 	17137068	17139487
GA13539-RA 	17140144	17145105
GA24132-RA 	17153600	17156165
GA25075-RA 	17156603	17157143
GA25076-RA 	17157255	17157964
GA10380-RA 	17158065	17158960
GA18427-RA 	17171662	17173083
GA17580-RC 	17173374	17174057
GA25077-RA 	17174216	17175608
GA25078-RA 	17175801	17176869
GA17561-RA 	17184704	17186413
GA12387-RB 	17191874	17196305
GA18396-RA 	17202698	17205824
GA17555-RA 	17203101	17204717
GA24129-RB 	17206137	17209565
GA24128-RA 	17208324	17209089
GA18373-RA 	17209841	17212053
GA17528-RA 	17212192	17213100
GA32691-RA 	17214029	17214325
GA17523-RA 	17214505	17215332
GA17515-RA 	17216301	17217852
GA18359-RA 	17218527	17218985
GA12380-RA 	17219180	17220202
GA24126-RA 	17221327	17229285
GA18353-RA 	17239216	17240465
GA25079-RB 	17240730	17241008
GA24124-RA 	17241395	17243929
GA17492-RB 	17245725	17248208
GA11510-RA 	17248431	17251531
GA10990-RC 	17252066	17254349
GA10988-RA 	17254963	17257868
GA25082-RA 	17259035	17261032
GA12379-RH 	17263473	17268991
GA24122-RA 	17283746	17284120
GA15849-RA 	17286130	17288004
GA16512-RA 	17288302	17288871
GA25083-RA 	17289728	17292187
GA24121-RA 	17293000	17294246
GA21300-RA 	17295146	17295793
GA21240-RA 	17296140	17297946
GA21153-RA 	17298420	17301346
GA21158-RA 	17301751	17303709
GA11587-RC 	17309817	17313900
GA21348-RD 	17315373	17319258
GA15601-RB 	17321832	17327563
GA21345-RA 	17332332	17334446
GA12080-RA 	17335343	17337136
GA21344-RA 	17337307	17338738
GA21027-RB 	17339997	17345370
GA21037-RA 	17345661	17346293
GA21038-RA 	17347713	17349642
GA21039-RA 	17350552	17352104
GA21041-RA 	17352478	17353276
GA21043-RA 	17353478	17354591
GA21045-RA 	17354700	17355627
GA30274-RB 	17356347	17357051
GA21099-RA 	17367355	17369658
GA21105-RD 	17370901	17375606
GA21109-RB 	17376599	17379679
GA25084-RA 	17380658	17383920
GA25085-RA 	17385911	17387964
GA21135-RA 	17389200	17394561
GA21150-RA 	17395352	17398093
GA21141-RA 	17398795	17400714
GA21145-RA 	17401177	17402631
GA30273-RA 	17403866	17406097
GA21160-RA 	17409994	17411190
GA21164-RB 	17412980	17416768
GA21181-RI 	17421113	17439461
GA21185-RB 	17441240	17443278
GA17595-RA 	17444466	17445273
GA17487-RA 	17445403	17448026
GA17601-RA 	17459343	17460825
GA12347-RB 	17462375	17463807
GA25087-RG 	17464708	17470247
GA17485-RA 	17471359	17472050
GA17483-RC 	17472426	17475215
GA12348-RA 	17475672	17476564
GA17480-RA 	17476718	17477851
GA17618-RA 	17478022	17483245
GA17623-RA 	17483530	17484812
GA24114-RA 	17484876	17486223
GA21323-RA 	17488356	17489521
GA25088-RB 	17490438	17494880
GA13871-RA 	17495237	17497070
GA16724-RA 	17497864	17502867
GA16759-RA 	17503269	17505270
GA21704-RB 	17505689	17506637
GA24113-RA 	17508521	17510700
GA25089-RC 	17517250	17522782
GA15755-RA 	17524541	17526869
GA17308-RA 	17527306	17529337
GA21718-RA 	17529512	17532970
GA17211-RA 	17533303	17534616
GA21720-RA 	17545003	17545651
GA24111-RA 	17568978	17574654
GA10384-RA 	17578618	17579757
GA13872-RA 	17580686	17581318
GA21722-RA 	17581586	17582243
GA25090-RA 	17582531	17584093
GA24109-RA 	17584154	17585776
GA24108-RA 	17586371	17587966
GA24107-RA 	17588592	17590173
GA17825-RA 	17590814	17592497
GA10376-RA 	17593357	17594584
GA10372-RA 	17595394	17597412
GA25091-RD 	17608335	17612340
GA17889-RA 	17612669	17614976
GA25093-RB 	17622042	17625222
GA21760-RD 	17626917	17649632
GA21756-RA 	17645209	17647266
GA17918-RA 	17650683	17653602
GA21763-RA 	17655689	17656196
GA25095-RA 	17657377	17657820
GA15808-RB 	17658531	17668380
GA25097-RB 	17672170	17672895
GA30271-RB 	17674198	17675804
GA21773-RA 	17677110	17678402
GA13875-RA 	17678579	17678974
GA15809-RC 	17680386	17685585
GA18068-RA 	17690479	17697650
GA24105-RA 	17703813	17707939
GA21787-RA 	17708642	17709556
GA18077-RA 	17709681	17710211
GA25100-RA 	17710688	17713579
GA18082-RA 	17720981	17721776
GA30270-RB 	17722262	17725505
GA10842-RA 	17730089	17732580
GA10726-RA 	17732688	17735164
GA12585-RA 	17736043	17736880
GA10758-RA 	17737029	17738550
GA32415-RA 	17740054	17740292
GA22109-RA 	17746688	17748239
GA25104-RA 	17757687	17758523
GA17717-RA 	17799164	17801007
GA22071-RA 	17801276	17801941
GA17695-RA 	17802878	17803357
GA30269-RM 	17806357	17810756
GA17709-RA 	17812577	17818171
GA30268-RA 	17821891	17842081
GA20961-RA 	17875610	17880163
GA20963-RA 	17886907	17888517
GA20965-RA 	17888769	17889734
GA20964-RH 	17890627	17894119
GA14596-RB 	17900477	17902793
GA24101-RA 	17905990	17937091
GA13099-RA 	17954986	17955685
GA21007-RA 	17991283	17992879
GA25106-RA 	17998018	17998533
GA10845-RA 	17999200	17999845
GA21005-RA 	18000079	18000594
GA24099-RB 	18002069	18008812
