Transcript	Beg	End
GA19659-RA 	12257348	12257917
GA18453-RB 	12260511	12263110
GA19661-RA 	12264347	12266976
GA13013-RA 	12269251	12270792
GA33018-RA 	12271420	12276004
GA10543-RA 	12277074	12277481
GA24438-RA 	12277943	12278342
GA19672-RA 	12280289	12291280
GA14944-RA 	12282396	12283157
GA31307-RA 	12283281	12284531
GA14945-RA 	12291832	12293163
GA19676-RA 	12293750	12295176
GA18442-RA 	12295321	12296534
GA19679-RA 	12296978	12298703
GA24721-RA 	12298826	12302576
GA24439-RB 	12304513	12309572
GA10654-RA 	12310277	12311074
GA15650-RA 	12313769	12315046
GA24720-RB 	12319903	12320570
GA32626-RA 	12324143	12324431
GA21465-RB 	12329073	12329329
GA15593-RB 	12330853	12336170
GA12113-RA 	12347291	12347862
GA24719-RA 	12350578	12350906
GA21468-RA 	12357625	12360016
GA21470-RB 	12376203	12380645
GA21471-RA 	12384433	12386516
GA10623-RD 	12408762	12421608
GA21479-RA 	12477353	12480678
GA14690-RA 	12498131	12530317
GA20579-RC 	12544112	12551996
GA24714-RB 	12560052	12563309
GA20580-RA 	12566183	12567593
GA24443-RC 	12586387	12591396
GA31529-RA 	12592412	12593138
GA12277-RA 	12593422	12595484
GA24444-RA 	12597872	12598963
GA21086-RA 	12618236	12619872
GA14852-RA 	12621709	12624827
GA24446-RA 	12625200	12625807
GA21085-RA 	12626091	12627503
GA24713-RB 	12627794	12627988
GA24712-RA 	12629374	12629707
GA21084-RA 	12630067	12631549
GA21082-RB 	12632489	12638291
GA21208-RB 	12640146	12642751
GA21212-RB 	12643350	12644348
GA12644-RA 	12645297	12645881
GA11668-RB 	12647055	12647807
GA20852-RA 	12651363	12653401
GA24447-RB 	12654292	12655325
GA31191-RA 	12655501	12656551
GA24448-RA 	12656785	12657856
GA15619-RA 	12657878	12658550
GA24449-RA 	12658783	12659591
GA15623-RA 	12659917	12660639
GA15625-RA 	12660743	12661431
GA24710-RA 	12661504	12662034
GA12642-RB 	12662269	12662846
GA21067-RB 	12669232	12671445
GA10074-RA 	12676973	12678172
GA14497-RA 	12689212	12690161
GA10075-RA 	12691868	12693744
GA14498-RA 	12700858	12703455
GA10078-RB 	12708129	12713075
GA14500-RB 	12716369	12722609
GA14502-RA 	12739510	12746208
GA14125-RA 	12755020	12755838
GA21073-RA 	12756160	12758689
GA17244-RA 	12759119	12761399
GA24708-RA 	12761711	12762352
GA21075-RA 	12775608	12780333
GA21076-RA 	12781182	12782261
GA14851-RB 	12782612	12796841
GA24451-RA 	12790418	12794407
GA21079-RA 	12799268	12800892
GA21080-RA 	12802374	12803141
GA24705-RA 	12804501	12841358
GA12346-RA 	12852911	12858674
GA17586-RA 	12859265	12860903
GA22061-RA 	12862482	12864113
GA15735-RA 	12865040	12866906
GA15741-RA 	12867846	12869747
GA15740-RB 	12870460	12881183
GA15743-RA 	12872305	12873951
GA17566-RA 	12883076	12889851
GA17558-RA 	12893882	12896341
GA17491-RC 	12899199	12901368
GA24704-RA 	12904282	12904937
GA24703-RA 	12923131	12923768
GA24702-RC 	12923998	12924603
GA24701-RB 	12925478	12926101
GA32609-RA 	12926335	12926943
GA17508-RB 	12933927	12965586
GA24700-RA 	12946924	12947912
GA15644-RA 	12972737	12990373
GA15737-RE 	12990744	12995286
GA15744-RA 	12995373	13000076
GA12340-RA 	13000178	13000960
GA12342-RA 	13001215	13001925
GA12339-RA 	13002338	13003060
GA15731-RB 	13003367	13005979
GA12338-RA 	13004132	13004795
GA12341-RA 	13008225	13013485
GA22149-RB 	13019727	13021316
GA11466-RA 	13036270	13036933
GA24699-RA 	13038105	13038731
GA15738-RA 	13039284	13039775
GA15742-RA 	13040048	13040562
GA33012-RA 	13040890	13041297
GA18059-RA 	13043402	13043857
GA24697-RA 	13044116	13044583
GA24696-RA 	13045034	13045329
GA24695-RA 	13046563	13047043
GA12336-RA 	13047503	13047971
GA12335-RA 	13048405	13049245
GA31820-RA 	13050260	13050843
GA15726-RB 	13050946	13051553
GA24453-RA 	13051795	13052307
GA18141-RA 	13052690	13054431
GA17657-RA 	13054852	13055566
GA15727-RB 	13055818	13056277
GA15720-RA 	13056838	13057484
GA13904-RA 	13057607	13058372
GA20582-RB 	13060607	13071480
GA20578-RA 	13077909	13080043
GA17646-RA 	13080501	13082631
GA20572-RA 	13083064	13087468
GA24454-RB 	13088538	13095340
GA20568-RA 	13095804	13096397
GA24457-RB 	13097878	13098036
GA13901-RA 	13098601	13098981
GA24694-RA 	13099180	13100367
GA15762-RA 	13100606	13101376
GA17673-RA 	13102100	13103899
GA24458-RA 	13104128	13105738
GA32188-RA 	13105777	13106183
GA15649-RB 	13106186	13106620
GA20560-RA 	13106697	13108420
GA17560-RA 	13108713	13111196
GA17759-RA 	13121641	13128183
GA20796-RA 	13128762	13132733
GA24459-RB 	13134073	13135109
GA15646-RA 	13140402	13141230
GA18080-RA 	13141826	13144037
GA18098-RA 	13157969	13159366
GA20753-RA 	13160326	13161893
GA19470-RA 	13162741	13163880
GA20745-RA 	13163999	13165504
GA24693-RB 	13166152	13166954
GA32220-RA 	13167335	13167912
GA24461-RB 	13175992	13179230
GA24463-RA 	13196800	13197399
GA30014-RA 	13215681	13244810
GA15647-RA 	13231983	13233961
GA24692-RA 	13234076	13236052
GA18157-RA 	13247833	13248627
GA20630-RA 	13249633	13251486
GA24464-RA 	13258329	13260364
GA24465-RA 	13261604	13262617
GA24691-RA 	13263457	13265136
GA24466-RA 	13274917	13275686
GA13908-RA 	13308485	13309195
GA24468-RA 	13309804	13310760
GA18184-RA 	13313798	13315384
GA20604-RA 	13319968	13322167
GA24470-RA 	13338080	13355801
GA18403-RA 	13358301	13359884
GA18515-RA 	13372260	13374211
GA21033-RA 	13377063	13381792
GA18545-RC 	13385038	13387745
GA20995-RA 	13388245	13389015
GA15814-RA 	13390090	13392727
GA24471-RB 	13392935	13393492
GA21822-RC 	13393741	13399566
GA22011-RA 	13405577	13407589
GA24690-RB 	13407974	13418231
GA22009-RA 	13422508	13424187
GA10049-RA 	13424293	13424592
GA15811-RA 	13425154	13426205
GA15813-RA 	13426637	13427469
GA10359-RA 	13428245	13432901
GA24689-RB 	13433480	13435613
GA24472-RA 	13439226	13439630
GA24688-RC 	13440804	13454504
GA15812-RA 	13452685	13453710
GA24474-RB 	13480091	13497986
GA13878-RA 	13500130	13501947
GA18094-RB 	13502305	13504356
GA24686-RA 	13504725	13506587
GA21819-RB 	13506606	13516860
GA13876-RA 	13518188	13519804
GA21795-RA 	13525823	13533842
GA18907-RA 	13535476	13537078
GA18903-RB 	13552866	13554397
GA30552-RA 	13554400	13554833
GA13479-RA 	13562299	13562835
GA24685-RA 	13570087	13570963
GA24684-RA 	13571594	13572620
GA31746-RA 	13575965	13578620
GA24683-RB 	13578664	13580896
GA24682-RA 	13581914	13584178
GA24476-RC 	13589207	13601225
GA13470-RB 	13592855	13593499
GA24681-RA 	13602757	13603769
GA13472-RA 	13604145	13606282
GA13481-RA 	13606415	13608899
GA24680-RB 	13610243	13610723
GA32521-RA 	13612891	13613684
GA24679-RB 	13615020	13616389
GA32088-RA 	13623611	13643871
GA24678-RA 	13632965	13635198
GA24677-RB 	13636965	13640475
GA24478-RB 	13647300	13647729
GA15013-RA 	13651441	13652444
GA14683-RA 	13652739	13653666
GA17321-RA 	13655064	13660773
GA24675-RB 	13664640	13665199
GA13473-RA 	13666101	13668068
GA13483-RC 	13668212	13670776
GA17320-RB 	13673632	13684914
GA13484-RA 	13686990	13687967
GA13474-RB 	13701812	13706762
GA24673-RA 	13707559	13709240
GA13486-RA 	13710393	13714637
GA24481-RA 	13721543	13722961
GA15913-RC 	13724154	13727642
GA15915-RA 	13729451	13730866
GA24672-RA 	13730972	13733224
GA15713-RA 	13733808	13735364
GA15716-RA 	13735545	13736695
GA24482-RA 	13737145	13738323
GA24483-RA 	13738946	13740133
GA22090-RA 	13747667	13751017
GA15710-RA 	13758946	13760189
GA15766-RA 	13760335	13761576
GA16745-RA 	13781332	13783566
GA16715-RA 	13786669	13788031
GA24484-RA 	13789350	13790907
GA31015-RA 	13791648	13828528
GA15717-RA 	13800408	13800743
GA12353-RB 	13800901	13802237
GA31306-RB 	13804798	13805400
GA31757-RA 	13813389	13813733
GA24670-RA 	13819087	13819638
GA24669-RB 	13822950	13855462
GA31309-RA 	13829300	13829587
GA16338-RA 	13878141	13879616
GA15920-RB 	13905066	13906025
GA24668-RB 	13920626	13921321
GA32835-RA 	13927493	13927833
GA16191-RA 	13955801	13957538
GA16114-RA 	13967491	13968647
GA24486-RB 	13991303	13992852
GA24487-RB 	13994102	13995586
GA24488-RB 	13996840	13998326
GA24489-RA 	13999979	14001457
GA22086-RA 	14004287	14005312
GA15828-RA 	14013252	14014181
GA22079-RA 	14018639	14021197
GA15830-RA 	14021221	14022018
GA24665-RA 	14022188	14022973
GA17486-RB 	14037691	14040827
GA22081-RA 	14040910	14041626
GA24490-RB 	14045173	14045510
GA15824-RA 	14048199	14050211
GA24491-RA 	14050614	14051441
GA17484-RA 	14051651	14052365
GA10057-RA 	14053006	14058669
GA13887-RA 	14059593	14061383
GA10243-RA 	14062837	14065431
GA24492-RB 	14080636	14087808
GA15750-RA 	14081443	14082354
GA10242-RA 	14089122	14089504
GA22080-RA 	14089594	14090697
GA13889-RB 	14092920	14093519
GA32192-RA 	14095850	14096314
GA24493-RA 	14097190	14097816
GA22083-RA 	14097913	14099313
GA32862-RA 	14099333	14099530
GA24664-RA 	14099540	14099806
GA31652-RA 	14099806	14100155
GA32535-RA 	14100531	14100854
GA10241-RA 	14104295	14105438
GA24495-RB 	14109818	14117799
GA24663-RB 	14116100	14117915
GA24496-RA 	14118215	14118958
GA22088-RA 	14119154	14120246
GA15751-RA 	14121335	14121735
GA10235-RC 	14122329	14123468
GA22092-RA 	14123674	14124012
GA32201-RA 	14124066	14124328
GA12097-RA 	14124462	14125937
GA24497-RA 	14126311	14126727
GA17328-RA 	14126732	14128910
GA14154-RA 	14127507	14127773
GA21089-RA 	14129808	14131523
GA21373-RA 	14132244	14133861
GA21092-RA 	14134331	14135918
GA21372-RA 	14136300	14142695
GA21371-RB 	14145085	14146293
GA24662-RA 	14168669	14169888
GA12096-RA 	14184934	14185308
GA32656-RA 	14185582	14186114
GA12094-RB 	14187589	14188285
GA24661-RA 	14189219	14189461
GA24498-RA 	14199483	14200774
GA12092-RA 	14201970	14202989
GA24499-RA 	14209582	14218003
GA12091-RI 	14224476	14240221
GA24660-RA 	14241677	14243910
GA12090-RB 	14243932	14248206
GA24501-RA 	14249538	14252452
GA24502-RA 	14252948	14255882
GA15603-RA 	14256251	14259375
GA12089-RA 	14260607	14261374
GA21361-RA 	14262668	14265240
GA21111-RA 	14266586	14273504
GA21113-RB 	14275360	14276100
GA21116-RA 	14278089	14278932
GA21360-RA 	14279721	14281494
GA10870-RA 	14284164	14285840
GA14410-RA 	14286429	14289710
GA10327-RA 	14290327	14290630
GA21702-RB 	14295682	14306002
GA24503-RA 	14319111	14320203
GA11858-RA 	14320339	14322208
GA11817-RA 	14323045	14324052
GA10163-RA 	14324204	14325062
GA20974-RA 	14325466	14326805
GA11584-RA 	14327064	14328336
GA20936-RA 	14328509	14330237
GA11977-RA 	14330308	14331831
GA24504-RA 	14332663	14332978
GA20923-RA 	14333059	14336888
GA20916-RB 	14337791	14341876
GA32984-RA 	14366784	14384903
GA15871-RC 	14385160	14415050
GA24659-RA 	14385627	14386248
GA30908-RB 	14386452	14387043
GA24658-RB 	14387130	14387708
GA15142-RA 	14420926	14422326
GA15091-RA 	14424981	14432998
GA15884-RA 	14445527	14486041
GA24656-RB 	14490964	14492616
GA24505-RB 	14497443	14498103
GA11836-RA 	14503357	14503977
GA15135-RA 	14505318	14512198
GA13787-RA 	14512997	14515977
GA15112-RB 	14518143	14520774
GA13769-RA 	14521497	14523380
GA15096-RA 	14524256	14525837
GA13759-RA 	14527072	14528299
GA18915-RA 	14529134	14530634
GA18293-RA 	14532532	14534744
GA17849-RA 	14536327	14538742
GA24655-RB 	14539149	14539999
GA13491-RA 	14540413	14543833
GA13490-RA 	14545569	14554470
GA13477-RA 	14554847	14555799
GA24507-RA 	14556876	14557903
GA13476-RB 	14558465	14561174
GA13488-RB 	14565888	14569203
GA13475-RC 	14569835	14572124
GA22082-RA 	14574355	14576345
GA24830-RC 	14581261	14583465
GA10731-RA 	14584599	14587341
GA21602-RA 	14588273	14589123
GA24829-RA 	14590815	14591464
GA21596-RA 	14591849	14592473
GA21399-RA 	14593136	14593882
GA12357-RA 	14595842	14601181
GA22105-RA 	14596425	14597750
GA22103-RB 	14598740	14600750
GA17478-RA 	14602613	14607689
GA12356-RA 	14608235	14612380
GA15829-RA 	14612849	14613166
GA10239-RA 	14613757	14615933
GA17504-RA 	14616684	14622367
GA17495-RA 	14624167	14629147
GA22052-RA 	14634357	14641009
GA15827-RA 	14637553	14638050
GA22054-RB 	14643473	14648475
GA22057-RA 	14664739	14665933
GA30499-RB 	14680692	14715873
GA24828-RA 	14682684	14683193
GA17527-RA 	14695373	14696712
GA14401-RA 	14697224	14698499
GA12360-RA 	14700451	14700812
GA12361-RA 	14723833	14724420
GA17764-RA 	14735652	14736455
GA17740-RA 	14745091	14748184
GA18825-RA 	14749436	14752771
GA24827-RA 	14753321	14755713
GA15705-RA 	14756205	14758190
GA21935-RA 	14759146	14760852
GA21934-RA 	14761135	14762747
GA18405-RA 	14763737	14768391
GA32127-RA 	14770208	14771028
GA17624-RB 	14771080	14773768
GA10291-RF 	14775656	14784963
GA10679-RB 	14815705	14817783
GA10260-RA 	14818303	14819227
GA32012-RA 	14819246	14819679
GA19522-RB 	14819824	14824279
GA17574-RA 	14824634	14825818
GA19155-RA 	14829286	14830643
GA17559-RA 	14833781	14835924
GA10901-RA 	14836989	14837505
GA17537-RA 	14838050	14839671
GA24198-RA 	14840719	14840967
GA19317-RA 	14842323	14845396
GA17567-RA 	14848489	14855611
GA12334-RA 	14857425	14864005
GA10289-RA 	14868535	14870771
GA10665-RA 	14872913	14875475
GA10898-RB 	14900756	14901232
GA10840-RD 	14903175	14914181
GA24197-RB 	14915409	14915567
GA24195-RA 	14916399	14918703
GA17444-RA 	14916872	14918589
GA19154-RA 	14920410	14923830
GA31239-RB 	14940806	14951754
GA17435-RA 	14951766	14953826
GA19153-RA 	14955046	14958004
GA19138-RD 	14968351	15013161
GA17415-RA 	15033402	15036507
GA17416-RB 	15037596	15039925
GA24996-RA 	15040373	15042773
GA15746-RA 	15042928	15043778
GA19075-RC 	15045053	15048118
GA24194-RA 	15048623	15049693
GA17037-RA 	15050671	15052390
GA17199-RA 	15053481	15055227
GA15908-RC 	15065936	15069560
GA24193-RA 	15070655	15073894
GA20860-RA 	15082416	15090885
GA21030-RA 	15116385	15130187
GA21040-RA 	15132365	15134652
GA10166-RA 	15136683	15138369
GA24192-RF 	15139107	15148744
GA24997-RA 	15149980	15150249
GA15754-RA 	15150259	15150960
GA24191-RA 	15151088	15155116
GA14726-RA 	15156732	15157142
GA24190-RA 	15168520	15169379
GA30453-RD 	15173804	15174208
GA15821-RB 	15175788	15177866
GA15817-RA 	15176304	15177128
GA14738-RA 	15179152	15181435
GA24999-RB 	15197189	15198985
GA20735-RA 	15209198	15209548
GA24189-RB 	15221689	15222998
GA18160-RA 	15239196	15240859
GA25000-RA 	15248048	15248357
GA15058-RA 	15249494	15250588
GA18150-RA 	15251103	15252415
GA24188-RA 	15260718	15261593
GA24187-RA 	15261692	15262651
GA25002-RA 	15263122	15264186
GA25003-RA 	15264317	15265255
GA12325-RA 	15268116	15278516
GA18134-RA 	15281663	15282374
GA18144-RA 	15283100	15283945
GA18140-RA 	15285329	15286702
GA21676-RB 	15306673	15307728
GA12326-RC 	15310917	15312416
GA24184-RB 	15328425	15329459
GA30449-RA 	15382517	15393953
GA12320-RA 	15399897	15400560
GA25006-RA 	15401503	15402615
GA24181-RA 	15413291	15413686
GA30447-RB 	15414381	15420055
GA25007-RA 	15423051	15425123
GA12324-RB 	15426236	15427526
GA12328-RA 	15429967	15431197
GA15816-RA 	15431409	15432690
GA30448-RA 	15438163	15438992
GA24180-RA 	15441193	15494644
GA21688-RA 	15492093	15492707
GA10102-RA 	15499660	15500688
GA12329-RA 	15515641	15516864
GA12330-RA 	15518555	15520053
GA25009-RC 	15529675	15531858
GA11024-RA 	15532432	15533847
GA11023-RA 	15534059	15535683
GA15520-RA 	15536266	15537889
GA25010-RA 	15538419	15540614
GA19592-RA 	15541286	15542605
GA19686-RB 	15546656	15550434
GA12331-RE 	15551375	15552691
GA10355-RE 	15557877	15652158
GA13882-RC 	15659067	15663499
GA22070-RB 	15665337	15673583
GA10354-RA 	15677515	15680085
GA25012-RL 	15686523	15694827
GA24178-RA 	15695880	15697449
GA24175-RB 	15712598	15713701
GA10056-RA 	15720314	15732757
GA10319-RA 	15735171	15745485
GA10315-RA 	15779784	15780495
GA13886-RC 	15783158	15785070
GA15108-RA 	15789244	15790396
GA20987-RA 	15791766	15792877
GA14890-RB 	15793303	15794403
GA31120-RA 	15795123	15795399
GA15486-RA 	15797058	15798056
GA20887-RA 	15800872	15802523
GA30446-RB 	15815376	15843988
GA18492-RA 	15849753	15851607
GA18484-RA 	15861390	15873045
GA17615-RC 	15874034	15875796
GA25019-RB 	15876159	15876907
GA15109-RA 	15880225	15881343
GA11917-RA 	15892796	15894272
GA14786-RA 	15895029	15896856
GA30445-RC 	15901333	15911389
GA25020-RB 	15912927	15914935
GA25021-RA 	15917474	15922330
GA30444-RA 	15919627	15919812
GA25022-RA 	15923719	15925273
GA11569-RG 	15928829	15934572
GA11557-RA 	15935307	15939007
GA11568-RA 	15939224	15939904
GA11923-RA 	15941257	15941700
GA11556-RA 	15941809	15942709
GA11567-RA 	15944272	15947204
GA20191-RA 	15948634	15949437
GA11566-RB 	15951049	15951441
GA11922-RA 	15951721	15952650
GA20497-RA 	15956597	15956854
GA11921-RA 	15956943	15957697
GA25025-RA 	15961616	15965799
GA17318-RA 	16003082	16018905
GA20481-RA 	16025807	16026769
GA20189-RB 	16028110	16029785
GA11563-RA 	16034635	16035851
GA11547-RA 	16038278	16039702
GA20450-RA 	16040023	16041190
GA11265-RB 	16045790	16059568
GA24170-RA 	16101061	16101639
GA11261-RA 	16101951	16104627
GA14111-RB 	16105360	16108302
GA11258-RE 	16109575	16112912
GA30443-RD 	16119775	16161501
GA30442-RAI	16186301	16212933
GA14655-RA 	16239470	16240393
GA11181-RA 	16240373	16241506
GA11884-RB 	16245990	16249318
GA11192-RB 	16249633	16250246
GA11885-RB 	16250721	16253297
GA15300-RA 	16257848	16278616
GA14913-RA 	16263742	16268388
GA25039-RA 	16280301	16280885
GA11183-RC 	16282033	16286195
GA20994-RA 	16289158	16291232
GA21001-RA 	16291482	16291955
GA21024-RH 	16293026	16300151
GA25040-RB 	16304677	16311492
GA21042-RA 	16312205	16313936
GA21052-RA 	16314867	16323810
GA25042-RB 	16331878	16339291
GA21060-RA 	16339512	16340619
GA21047-RC 	16346608	16349088
GA21048-RA 	16349714	16352750
GA21049-RA 	16353303	16354642
GA21051-RA 	16362642	16369914
GA21053-RA 	16372561	16384355
GA14855-RF 	16406034	16412856
GA25044-RA 	16421671	16421972
GA21059-RC 	16422036	16424922
GA25045-RA 	16428839	16430423
GA18531-RA 	16430747	16431974
GA24163-RB 	16432409	16433454
GA25046-RA 	16434151	16435026
GA19568-RA 	16435783	16437470
GA24162-RA 	16438631	16439680
GA19564-RA 	16439845	16441466
GA18580-RA 	16441713	16445160
GA13021-RA 	16445895	16447655
GA24161-RA 	16447835	16449940
GA10650-RB 	16452156	16453262
GA25047-RA 	16453717	16456486
GA19555-RA 	16456893	16459709
GA18588-RC 	16460729	16463319
GA18591-RA 	16464233	16467469
GA24160-RA 	16467746	16469963
GA24159-RA 	16470605	16471066
GA15025-RA 	16471230	16473302
GA19540-RA 	16473664	16477043
GA19534-RA 	16478394	16484318
GA24158-RA 	16484315	16485070
GA32868-RA 	16485629	16486631
GA18609-RA 	16488523	16490689
GA19129-RB 	16491014	16491478
GA18610-RA 	16491894	16494502
GA18612-RB 	16496881	16499050
GA30279-RA 	16509578	16541543
GA24157-RA 	16544127	16545294
GA13023-RB 	16550418	16551350
GA30280-RB 	16556502	16557424
GA30441-RB 	16559256	16562050
GA13025-RA 	16562906	16563577
GA19126-RB 	16563715	16568244
GA32047-RA 	16570645	16571062
GA19125-RE 	16572305	16575868
GA20005-RB 	16578108	16579014
GA21422-RA 	16580123	16581090
GA15855-RB 	16590868	16594785
GA30750-RB 	16592128	16592988
GA13847-RC 	16596858	16602112
GA32588-RA 	16605144	16605802
GA25052-RA 	16608692	16609231
GA13843-RA 	16611924	16612415
GA14025-RA 	16614414	16615769
GA24155-RB 	16616663	16616938
GA10978-RA 	16618570	16619109
GA25053-RA 	16619618	16619986
GA25054-RB 	16620767	16621875
GA24152-RA 	16624442	16624639
GA25055-RA 	16632780	16633269
GA24151-RA 	16635252	16636277
GA24150-RA 	16636519	16637019
GA25057-RA 	16641831	16642320
GA24148-RA 	16644269	16645294
GA24147-RB 	16645536	16646036
GA30278-RA 	16647261	16647844
GA24146-RC 	16652513	16657870
GA24145-RA 	16695132	16695746
GA24144-RB 	16705326	16705757
GA24142-RA 	16715531	16715950
GA32638-RA 	16733373	16769682
GA30276-RD 	16810351	16823326
GA10655-RA 	16849782	16850753
GA19690-RA 	16851408	16852924
GA20921-RB 	16855621	16863241
GA12111-RA 	16859224	16861090
GA21463-RB 	16863694	16864817
GA12112-RA 	16865351	16868918
GA24139-RA 	16871866	16873587
GA12110-RA 	16873912	16875645
GA12109-RC 	16883941	16894833
GA12108-RA 	16931143	16931799
GA25067-RB 	16939498	16939999
GA11640-RA 	16945074	16946798
GA11639-RC 	16959686	16963619
GA12107-RA 	16975321	16976414
GA21459-RE 	16976761	16988936
GA25068-RA 	16989937	16990277
GA21457-RA 	16990454	16992095
GA30979-RA 	16992910	16993391
GA20945-RD 	16994471	16999267
GA25069-RB 	17000244	17000793
GA21455-RB 	17001139	17001732
GA25071-RB 	17002587	17003190
GA25072-RD 	17003723	17004307
GA30275-RB 	17004414	17005360
GA24138-RB 	17005708	17023109
GA25073-RA 	17024075	17024907
GA24137-RB 	17025173	17027533
GA20951-RA 	17030135	17031526
GA24135-RB 	17032641	17040051
GA12104-RA 	17036693	17037715
GA12100-RA 	17041628	17043182
GA25074-RA 	17112634	17128489
GA32198-RA 	17126389	17128002
GA21450-RA 	17129240	17130171
GA14087-RB 	17133118	17134358
GA24134-RA 	17134623	17135434
GA24133-RA 	17135760	17136648
GA14095-RA 	17137068	17139487
GA13539-RA 	17140144	17145105
GA24132-RA 	17153600	17156165
GA25075-RA 	17156603	17157143
GA25076-RA 	17157255	17157964
GA10380-RA 	17158065	17158960
GA18427-RA 	17171662	17173083
GA17580-RC 	17173374	17174057
GA25077-RA 	17174216	17175608
GA25078-RA 	17175801	17176869
GA17561-RA 	17184704	17186413
GA12387-RB 	17191874	17196305
GA18396-RA 	17202698	17205824
GA17555-RA 	17203101	17204717
GA24129-RB 	17206137	17209565
GA24128-RA 	17208324	17209089
GA18373-RA 	17209841	17212053
GA17528-RA 	17212192	17213100
GA32691-RA 	17214029	17214325
GA17523-RA 	17214505	17215332
GA17515-RA 	17216301	17217852
GA18359-RA 	17218527	17218985
GA12380-RA 	17219180	17220202
GA24126-RA 	17221327	17229285
GA18353-RA 	17239216	17240465
GA25079-RB 	17240730	17241008
GA24124-RA 	17241395	17243929
GA17492-RB 	17245725	17248208
GA11510-RA 	17248431	17251531
GA10990-RC 	17252066	17254349
GA10988-RA 	17254963	17257868
GA25082-RA 	17259035	17261032
GA12379-RH 	17263473	17268991
GA24122-RA 	17283746	17284120
GA15849-RA 	17286130	17288004
GA16512-RA 	17288302	17288871
GA25083-RA 	17289728	17292187
GA24121-RA 	17293000	17294246
GA21300-RA 	17295146	17295793
GA21240-RA 	17296140	17297946
GA21153-RA 	17298420	17301346
GA21158-RA 	17301751	17303709
GA11587-RC 	17309817	17313900
GA21348-RD 	17315373	17319258
GA15601-RB 	17321832	17327563
GA21345-RA 	17332332	17334446
GA12080-RA 	17335343	17337136
GA21344-RA 	17337307	17338738
GA21027-RB 	17339997	17345370
GA21037-RA 	17345661	17346293
GA21038-RA 	17347713	17349642
GA21039-RA 	17350552	17352104
GA21041-RA 	17352478	17353276
GA21043-RA 	17353478	17354591
GA21045-RA 	17354700	17355627
GA30274-RB 	17356347	17357051
GA21099-RA 	17367355	17369658
GA21105-RD 	17370901	17375606
GA21109-RB 	17376599	17379679
GA25084-RA 	17380658	17383920
GA25085-RA 	17385911	17387964
GA21135-RA 	17389200	17394561
GA21150-RA 	17395352	17398093
GA21141-RA 	17398795	17400714
GA21145-RA 	17401177	17402631
GA30273-RA 	17403866	17406097
GA21160-RA 	17409994	17411190
GA21164-RB 	17412980	17416768
GA21181-RI 	17421113	17439461
GA21185-RB 	17441240	17443278
GA17595-RA 	17444466	17445273
GA17487-RA 	17445403	17448026
GA17601-RA 	17459343	17460825
GA12347-RB 	17462375	17463807
GA25087-RG 	17464708	17470247
GA17485-RA 	17471359	17472050
GA17483-RC 	17472426	17475215
GA12348-RA 	17475672	17476564
GA17480-RA 	17476718	17477851
GA17618-RA 	17478022	17483245
GA17623-RA 	17483530	17484812
GA24114-RA 	17484876	17486223
GA21323-RA 	17488356	17489521
GA25088-RB 	17490438	17494880
GA13871-RA 	17495237	17497070
GA16724-RA 	17497864	17502867
GA16759-RA 	17503269	17505270
GA21704-RB 	17505689	17506637
GA24113-RA 	17508521	17510700
GA25089-RC 	17517250	17522782
GA15755-RA 	17524541	17526869
GA17308-RA 	17527306	17529337
GA21718-RA 	17529512	17532970
GA17211-RA 	17533303	17534616
GA21720-RA 	17545003	17545651
GA24111-RA 	17568978	17574654
GA10384-RA 	17578618	17579757
GA13872-RA 	17580686	17581318
GA21722-RA 	17581586	17582243
GA25090-RA 	17582531	17584093
GA24109-RA 	17584154	17585776
GA24108-RA 	17586371	17587966
GA24107-RA 	17588592	17590173
GA17825-RA 	17590814	17592497
GA10376-RA 	17593357	17594584
GA10372-RA 	17595394	17597412
GA25091-RD 	17608335	17612340
GA17889-RA 	17612669	17614976
GA25093-RB 	17622042	17625222
GA21760-RD 	17626917	17649632
GA21756-RA 	17645209	17647266
GA17918-RA 	17650683	17653602
GA21763-RA 	17655689	17656196
GA25095-RA 	17657377	17657820
GA15808-RB 	17658531	17668380
GA25097-RB 	17672170	17672895
GA30271-RB 	17674198	17675804
GA21773-RA 	17677110	17678402
GA13875-RA 	17678579	17678974
GA15809-RC 	17680386	17685585
GA18068-RA 	17690479	17697650
GA24105-RA 	17703813	17707939
GA21787-RA 	17708642	17709556
GA18077-RA 	17709681	17710211
GA25100-RA 	17710688	17713579
GA18082-RA 	17720981	17721776
GA30270-RB 	17722262	17725505
GA10842-RA 	17730089	17732580
GA10726-RA 	17732688	17735164
GA12585-RA 	17736043	17736880
GA10758-RA 	17737029	17738550
GA32415-RA 	17740054	17740292
GA22109-RA 	17746688	17748239
GA25104-RA 	17757687	17758523
GA17717-RA 	17799164	17801007
GA22071-RA 	17801276	17801941
GA17695-RA 	17802878	17803357
GA30269-RM 	17806357	17810756
GA17709-RA 	17812577	17818171
GA30268-RA 	17821891	17842081
GA20961-RA 	17875610	17880163
GA20963-RA 	17886907	17888517
GA20965-RA 	17888769	17889734
GA20964-RH 	17890627	17894119
GA14596-RB 	17900477	17902793
GA24101-RA 	17905990	17937091
GA13099-RA 	17954986	17955685
GA21007-RA 	17991283	17992879
GA25106-RA 	17998018	17998533
GA10845-RA 	17999200	17999845
GA21005-RA 	18000079	18000594
GA24099-RB 	18002069	18008812
