Transcript	Intron_No	Beg	End
GA20976-RA 	 1	 2025897	 2025972	1
GA20976-RA 	 2	 2026463	 2026531	1
GA20976-RA 	 3	 2027184	 2027249	1
GA20978-RA 	 1	18960633	18960686	1
GA20978-RA 	 2	18960909	18960966	1
GA20978-RA 	 3	18961180	18961240	1
GA20979-RA 	 1	18959196	18959256	1
GA20979-RA 	 2	18959373	18959426	1
GA20984-RA 	 1	18957857	18957918	1
GA20984-RA 	 2	18958056	18958119	1
GA20984-RA 	 3	18958276	18958339	1
GA20985-RA 	 1	 6575598	 6575662	1
GA20985-RA 	 2	 6575886	 6576498	1
GA20986-RB 	 1	18951474	18952477	1
GA20986-RB 	 2	18952664	18952741	1
GA20986-RB 	 3	18953469	18953540	1
GA20986-RB 	 4	18953862	18954454	1
GA20986-RB 	 5	18954663	18954740	1
GA20986-RB 	 6	18955975	18956034	1
GA20986-RB 	 7	18956376	18956448	1
GA20987-RA 	 1	16508646	16508778	1
GA20987-RA 	 2	16508915	16508978	1
GA20988-RA 	 1	18026928	18026992	1
GA20988-RA 	 2	18027190	18027259	1
GA20988-RA 	 3	18027374	18027435	1
GA20988-RA 	 4	18027564	18028065	1
GA20988-RA 	 5	18028615	18028667	1
GA20988-RA 	 6	18029602	18029662	1
GA20988-RA 	 7	18029775	18029830	1
GA20988-RA 	 8	18030114	18030187	1
GA20994-RA 	 1	16009822	16009881	1
GA20994-RA 	 2	16009982	16010037	1
GA20994-RA 	 3	16010271	16011683	1
GA20995-RA 	 1	 3688872	 3689066	1
GA20995-RA 	 2	 3689156	 3689216	1
GA20995-RA 	 3	 3689440	 3689507	1
GA21001-RA 	 1	16009154	16009219	1
GA21003-RA 	 1	 9976877	 9976936	1
GA21003-RA 	 2	 9977778	 9977830	1
GA21003-RA 	 3	 9977952	 9978031	1
GA21006-RA 	 1	 9975591	 9975644	1
GA21007-RA 	 1	17991745	17991811	1
GA21015-RA 	 1	 9967601	 9967676	1
GA21015-RA 	 2	 9967982	 9968083	1
GA21015-RA 	 3	 9968300	 9970979	1
GA21021-RA 	 1	 9955896	 9955977	1
GA21021-RA 	 2	 9956188	 9960260	1
GA21023-RA 	 1	18991669	18991732	1
GA21023-RA 	 2	18991927	18991983	1
GA21024-RH 	 1	16001027	16002348	1
GA21024-RH 	 2	16002950	16003013	1
GA21024-RH 	 3	16003166	16003219	1
GA21024-RH 	 4	16003368	16003427	1
GA21024-RH 	 5	16003593	16003669	1
GA21024-RH 	 6	16003995	16004075	1
GA21024-RH 	 7	16004182	16004347	1
GA21024-RH 	 8	16004545	16005002	1
GA21024-RH 	 9	16005312	16005752	1
GA21024-RH 	10	16005833	16005960	1
GA21024-RH 	11	16006098	16007837	1
GA21027-RB 	 1	 8652527	 8652590	1
GA21027-RB 	 2	 8656663	 8656710	1
GA21030-RA 	 1	17170979	17171038	1
GA21030-RA 	 2	17171236	17171473	1
GA21030-RA 	 3	17171731	17171795	1
GA21030-RA 	 4	17171970	17180060	1
GA21030-RA 	 5	17180201	17180709	1
GA21030-RA 	 6	17180927	17180988	1
GA21030-RA 	 7	17181201	17184568	1
GA21031-RA 	 1	11412217	11412282	1
GA21031-RA 	 2	11413407	11413464	1
GA21033-RA 	 1	 3696267	 3698743	1
GA21033-RA 	 2	 3698879	 3698936	1
GA21033-RA 	 3	 3699092	 3699156	1
GA21033-RA 	 4	 3699345	 3699410	1
GA21033-RA 	 5	 3699789	 3699855	1
GA21033-RA 	 6	 3700094	 3700146	1
GA21037-RA 	 1	 8657648	 8657719	1
GA21037-RA 	 2	 8658020	 8658085	1
GA21038-RA 	 1	 8659910	 8659970	1
GA21038-RA 	 2	 8660353	 8660411	1
GA21038-RA 	 3	 8661368	 8661437	1
GA21039-RA 	 1	 8662545	 8662614	1
GA21039-RA 	 2	 8663089	 8663152	1
GA21040-RA 	 1	17166410	17166619	1
GA21040-RA 	 2	17167867	17167935	1
GA21040-RA 	 3	17168033	17168096	1
GA21040-RA 	 4	17168252	17168309	1
GA21041-RA 	 1	 8664551	 8664606	1
GA21041-RA 	 2	 8665082	 8665146	1
GA21042-RA 	 1	15987418	15987490	1
GA21043-RA 	 1	 8665450	 8665506	1
GA21043-RA 	 2	 8665704	 8665763	1
GA21043-RA 	 3	 8665930	 8665982	1
GA21043-RA 	 4	 8666272	 8666324	1
GA21045-RA 	 1	 8666741	 8666797	1
GA21045-RA 	 2	 8666927	 8666993	1
GA21045-RA 	 3	 8667141	 8667212	1
GA21047-RC 	 1	15952024	15952088	1
GA21047-RC 	 2	15952248	15952475	1
GA21047-RC 	 3	15952589	15952648	1
GA21047-RC 	 4	15953271	15953340	1
GA21047-RC 	 5	15953837	15953896	1
GA21048-RA 	 1	15948281	15948462	1
GA21048-RA 	 2	15948532	15948628	1
GA21048-RA 	 3	15948852	15948910	1
GA21048-RA 	 4	15949052	15949124	1
GA21048-RA 	 5	15949315	15949383	1
GA21048-RA 	 6	15949586	15949640	1
GA21048-RA 	 7	15949891	15949950	1
GA21048-RA 	 8	15950097	15950164	1
GA21048-RA 	 9	15950320	15950390	1
GA21048-RA 	10	15950537	15950596	1
GA21048-RA 	11	15950872	15950929	1
GA21048-RA 	12	15951050	15951119	1
GA21049-RA 	 1	15946538	15946605	1
GA21049-RA 	 2	15946776	15946831	1
GA21049-RA 	 3	15946950	15947026	1
GA21049-RA 	 4	15947174	15947236	1
GA21049-RA 	 5	15947366	15947454	1
GA21051-RA 	 1	15931233	15931314	2
GA21051-RA 	 2	15931419	15931479	2
GA21051-RA 	 3	15931582	15931641	2
GA21051-RA 	 4	15933090	15933149	2
GA21051-RA 	 5	15933303	15933364	2
GA21051-RA 	 6	15933441	15933499	2
GA21051-RA 	 7	15933718	15933777	2
GA21051-RA 	 8	15933915	15933976	2
GA21051-RA 	 9	15934167	15934225	2
GA21051-RA 	10	15934573	15934638	2
GA21051-RA 	11	15934758	15934874	2
GA21051-RA 	12	15935749	15936523	2
GA21051-RA 	13	15936641	15938229	2
GA21052-RA 	 1	15977235	15983722	1
GA21052-RA 	 2	15984421	15984515	1
GA21053-RA 	 1	15917515	15918353	1
GA21053-RA 	 2	15919036	15919323	1
GA21053-RA 	 3	15919424	15926532	1
GA21053-RA 	 4	15926666	15926741	1
GA21053-RA 	 5	15926826	15926889	1
GA21053-RA 	 6	15926948	15927016	1
GA21053-RA 	 7	15927180	15927249	1
GA21053-RA 	 8	15927416	15927481	1
GA21053-RA 	 9	15927685	15927745	1
GA21053-RA 	10	15927839	15927903	1
GA21053-RA 	11	15928051	15928135	1
GA21053-RA 	12	15928219	15928296	1
GA21054-RA 	 1	  400964	  401035	1
GA21054-RA 	 2	  401120	  401178	1
GA21057-RA 	 1	12008137	12008196	1
GA21057-RA 	 2	12009145	12009218	1
GA21059-RC 	 1	15876365	15876442	1
GA21059-RC 	 2	15876566	15876619	1
GA21059-RC 	 3	15878643	15878705	1
GA21060-RA 	 1	15960377	15960803	1
GA21060-RA 	 2	15960964	15961212	1
GA21063-RA 	 1	18620377	18620452	1
GA21063-RA 	 2	18620510	18620734	1
GA21066-RC 	 1	18621784	18622879	1
GA21066-RC 	 2	18623066	18623120	1
GA21066-RC 	 3	18623271	18623324	1
GA21066-RC 	 4	18623400	18623455	1
GA21066-RC 	 5	18623779	18623841	1
GA21066-RC 	 6	18623959	18624014	1
GA21066-RC 	 7	18624169	18624374	1
GA21066-RC 	 8	18624453	18625000	1
GA21066-RC 	 9	18625112	18625276	1
GA21066-RC 	10	18625715	18626039	1
GA21066-RC 	11	18626153	18626585	1
GA21066-RC 	12	18626827	18626884	1
GA21066-RC 	13	18626991	18627054	1
GA21066-RC 	14	18627781	18627836	1
GA21067-RB 	 1	 4406466	 4406517	1
GA21067-RB 	 2	 4406720	 4406798	1
GA21067-RB 	 3	 4406856	 4406939	1
GA21067-RB 	 4	 4407056	 4407126	1
GA21067-RB 	 5	 4407316	 4407372	1
GA21067-RB 	 6	 4407484	 4407554	1
GA21067-RB 	 7	 4407629	 4407694	1
GA21067-RB 	 8	 4407870	 4407927	1
GA21067-RB 	 9	 4408022	 4408111	1
GA21067-RB 	10	 4408311	 4408369	1
GA21068-RA 	 1	18631469	18631523	1
GA21068-RA 	 2	18631668	18631724	1
GA21068-RA 	 3	18631879	18631933	1
GA21068-RA 	 4	18632120	18632174	1
GA21068-RA 	 5	18633028	18633102	1
GA21072-RA 	 1	18640966	18646394	1
GA21072-RA 	 2	18646753	18647191	1
GA21072-RA 	 3	18647519	18647621	1
GA21072-RA 	 4	18647884	18650950	1
GA21072-RA 	 5	18651050	18651115	1
GA21072-RA 	 6	18651311	18651367	1
GA21072-RA 	 7	18651510	18651619	1
GA21073-RA 	 1	 4319315	 4319377	1
GA21073-RA 	 2	 4319977	 4320044	1
GA21073-RA 	 3	 4320190	 4320249	1
GA21073-RA 	 4	 4320937	 4320996	1
GA21073-RA 	 5	 4321487	 4321539	1
GA21074-RA 	 1	 6569618	 6569683	1
GA21074-RA 	 2	 6570797	 6570859	1
GA21075-RA 	 1	 4298726	 4298785	1
GA21075-RA 	 2	 4299068	 4299137	1
GA21075-RA 	 3	 4299498	 4299564	1
GA21075-RA 	 4	 4300401	 4300469	1
GA21075-RA 	 5	 4300614	 4300673	1
GA21075-RA 	 6	 4300884	 4300955	1
GA21075-RA 	 7	 4301028	 4301347	1
GA21076-RA 	 1	 4295641	 4295702	1
GA21076-RA 	 2	 4296272	 4296329	1
GA21078-RA 	 1	  428138	  428198	1
GA21078-RA 	 2	  429181	  429635	1
GA21079-RA 	 1	 4277060	 4277126	1
GA21079-RA 	 2	 4277479	 4277538	1
GA21079-RA 	 3	 4277675	 4277737	1
GA21079-RA 	 4	 4277916	 4277982	1
GA21079-RA 	 5	 4278140	 4278201	1
GA21079-RA 	 6	 4278503	 4278572	1
GA21080-RA 	 1	 4274911	 4274967	1
GA21082-RB 	 1	 4439771	 4440913	1
GA21082-RB 	 2	 4442019	 4442065	1
GA21082-RB 	 3	 4444359	 4444422	1
GA21082-RB 	 4	 4444549	 4444614	1
GA21082-RB 	 5	 4444831	 4444898	1
GA21082-RB 	 6	 4445111	 4445184	1
GA21084-RA 	 1	 4447567	 4447621	1
GA21085-RA 	 1	 4450957	 4451096	1
GA21085-RA 	 2	 4451559	 4451616	1
GA21086-RA 	 1	 4458112	 4458175	1
GA21086-RA 	 2	 4458510	 4458576	1
GA21086-RA 	 3	 4458787	 4459028	1
GA21086-RA 	 4	 4459278	 4459404	1
GA21086-RA 	 5	 4459515	 4459577	1
GA21089-RA 	 1	 2946664	 2946732	1
GA21089-RA 	 2	 2947540	 2947605	1
GA21092-RA 	 1	 2942242	 2942320	1
GA21096-RA 	 1	13013959	13014022	1
GA21099-RA 	 1	 8679308	 8679420	1
GA21099-RA 	 2	 8681337	 8681418	1
GA21105-RD 	 1	 8682881	 8682952	1
GA21105-RD 	 2	 8683158	 8683221	1
GA21105-RD 	 3	 8683307	 8683368	1
GA21105-RD 	 4	 8683488	 8683567	1
GA21105-RD 	 5	 8684041	 8684831	1
GA21105-RD 	 6	 8685011	 8685068	1
GA21105-RD 	 7	 8685234	 8685308	1
GA21105-RD 	 8	 8685683	 8685745	1
GA21105-RD 	 9	 8686336	 8686394	1
GA21105-RD 	10	 8686470	 8686574	1
GA21105-RD 	11	 8686692	 8686894	1
GA21105-RD 	12	 8687031	 8687103	1
GA21105-RD 	13	 8687402	 8687492	1
GA21109-RB 	 1	 8689225	 8689294	1
GA21109-RB 	 2	 8689934	 8689992	1
GA21109-RB 	 3	 8690117	 8690182	1
GA21109-RB 	 4	 8690309	 8690371	1
GA21109-RB 	 5	 8690733	 8690806	1
GA21109-RB 	 6	 8690983	 8691090	1
GA21109-RB 	 7	 8691310	 8691388	1
GA21111-RA 	 1	 2805040	 2805111	1
GA21111-RA 	 2	 2805396	 2805806	1
GA21111-RA 	 3	 2806874	 2806934	1
GA21111-RA 	 4	 2808166	 2808230	1
GA21111-RA 	 5	 2808458	 2808530	1
GA21111-RA 	 6	 2808740	 2808795	1
GA21111-RA 	 7	 2809795	 2809857	1
GA21111-RA 	 8	 2810868	 2810929	1
GA21111-RA 	 9	 2811129	 2811190	1
GA21116-RA 	 1	 2799697	 2799760	1
GA21125-RA 	 1	 9544599	 9545639	1
GA21125-RA 	 2	 9545768	 9548655	1
GA21128-RA 	 1	 9550587	 9550652	1
GA21129-RA 	 1	 9552747	 9552811	1
GA21130-RA 	 1	 9559204	 9559306	1
GA21133-RA 	 1	 1813104	 1813159	1
GA21133-RA 	 2	 1813763	 1813827	1
GA21133-RA 	 3	 1814089	 1814143	1
GA21135-RA 	 1	 8701237	 8702168	2
GA21135-RA 	 2	 8702395	 8702462	2
GA21135-RA 	 3	 8702747	 8702829	2
GA21135-RA 	 4	 8704784	 8704851	2
GA21135-RA 	 5	 8705158	 8705224	2
GA21135-RA 	 6	 8705365	 8705432	2
GA21135-RA 	 7	 8705995	 8706063	2
GA21135-RA 	 8	 8706211	 8706275	2
GA21137-RA 	 1	 1815116	 1815173	1
GA21137-RA 	 2	 1815755	 1815804	1
GA21140-RK 	 1	11740923	11741228	1
GA21140-RK 	 2	11741273	11741736	1
GA21140-RK 	 3	11742034	11742378	1
GA21140-RK 	 4	11742445	11742822	1
GA21140-RK 	 5	11742934	11743185	1
GA21140-RK 	 6	11743796	11743856	1
GA21140-RK 	 7	11744687	11744747	1
GA21140-RK 	 8	11744834	11744894	1
GA21141-RA 	 1	 8710782	 8710830	1
GA21141-RA 	 2	 8711408	 8711470	1
GA21141-RA 	 3	 8711769	 8711824	1
GA21141-RA 	 4	 8711942	 8712012	1
GA21141-RA 	 5	 8712440	 8712497	1
GA21145-RA 	 1	 8713217	 8713286	1
GA21145-RA 	 2	 8713577	 8713646	1
GA21145-RA 	 3	 8714071	 8714127	1
GA21145-RA 	 4	 8714347	 8714404	1
GA21150-RA 	 1	 8707378	 8707447	1
GA21150-RA 	 2	 8707589	 8707650	1
GA21150-RA 	 3	 8708756	 8708841	1
GA21150-RA 	 4	 8709421	 8709749	1
GA21150-RA 	 5	 8709797	 8709918	1
GA21153-RA 	 1	 8610432	 8610492	1
GA21153-RA 	 2	 8611485	 8611545	1
GA21164-RB 	 1	 8724996	 8725055	1
GA21164-RB 	 2	 8725217	 8725271	1
GA21164-RB 	 3	 8725442	 8725503	1
GA21164-RB 	 4	 8726107	 8726170	1
GA21164-RB 	 5	 8726426	 8726481	1
GA21164-RB 	 6	 8727094	 8727150	1
GA21164-RB 	 7	 8727246	 8727309	1
GA21164-RB 	 8	 8728198	 8728271	1
GA21168-RF 	 1	19069509	19069567	1
GA21168-RF 	 2	19069651	19069708	1
GA21168-RF 	 3	19069949	19070017	1
GA21168-RF 	 4	19070203	19070268	1
GA21168-RF 	 5	19070525	19070622	1
GA21168-RF 	 6	19070626	19070685	1
GA21168-RF 	 7	19070850	19070912	1
GA21168-RF 	 8	19071053	19071296	1
GA21168-RF 	 9	19071339	19072152	1
GA21168-RF 	10	19072273	19072343	1
GA21168-RF 	11	19073124	19073186	1
GA21168-RF 	12	19073354	19073419	1
GA21168-RF 	13	19073611	19074039	1
GA21168-RF 	14	19074283	19074611	1
GA21168-RF 	15	19075022	19075088	1
GA21168-RF 	16	19075270	19075336	1
GA21168-RF 	17	19075428	19075490	1
GA21168-RF 	18	19075788	19075867	1
GA21168-RF 	19	19076231	19076285	1
GA21168-RF 	20	19076476	19076582	1
GA21168-RF 	21	19076976	19077033	1
GA21168-RF 	22	19077149	19077976	1
GA21168-RF 	23	19078004	19078099	1
GA21168-RF 	24	19078290	19078345	1
GA21168-RF 	25	19078483	19078543	1
GA21168-RF 	26	19078646	19078702	1
GA21171-RA 	 1	 9982138	 9982190	1
GA21171-RA 	 2	 9983228	 9983294	1
GA21177-RC 	 1	13270595	13299643	1
GA21177-RC 	 2	13300844	13301810	1
GA21177-RC 	 3	13302577	13302699	1
GA21177-RC 	 4	13302983	13303039	1
GA21177-RC 	 5	13303250	13303323	1
GA21177-RC 	 6	13304658	13304716	1
GA21177-RC 	 7	13304971	13305027	1
GA21177-RC 	 8	13305215	13305900	1
GA21177-RC 	 9	13306035	13306102	1
GA21180-RB 	 1	12041391	12041444	1
GA21181-RI 	 1	 8733099	 8738874	2
GA21181-RI 	 2	 8740588	 8743658	2
GA21181-RI 	 3	 8743837	 8743994	2
GA21181-RI 	 4	 8744234	 8744330	2
GA21181-RI 	 5	 8744495	 8744692	2
GA21181-RI 	 6	 8744830	 8744877	2
GA21181-RI 	 7	 8745031	 8746870	2
GA21181-RI 	 8	 8746967	 8749689	2
GA21181-RI 	 9	 8749840	 8749931	2
GA21181-RI 	10	 8750009	 8750082	2
GA21181-RI 	11	 8750395	 8750543	2
GA21181-RI 	12	 8750639	 8750695	2
GA21181-RI 	13	 8750785	 8750850	2
GA21181-RI 	14	 8751168	 8751237	2
GA21182-RA 	 1	12047541	12047593	1
GA21183-RA 	 1	13310892	13311575	1
GA21183-RA 	 2	13311727	13311934	1
GA21183-RA 	 3	13312048	13312121	1
GA21183-RA 	 4	13312316	13312380	1
GA21183-RA 	 5	13312583	13312637	1
GA21183-RA 	 6	13312804	13312858	1
GA21185-RB 	 1	 8753254	 8753310	1
GA21185-RB 	 2	 8753684	 8753741	1
GA21185-RB 	 3	 8753942	 8754005	1
GA21185-RB 	 4	 8754927	 8755001	1
GA21188-RA 	 1	13314981	13315034	1
GA21188-RA 	 2	13315335	13315524	1
GA21188-RA 	 3	13315657	13315719	1
GA21190-RA 	 1	13316634	13316752	1
GA21190-RA 	 2	13316858	13316927	1
GA21190-RA 	 3	13317130	13317188	1
GA21190-RA 	 4	13318161	13318218	1
GA21190-RA 	 5	13318389	13318452	1
GA21190-RA 	 6	13318840	13318899	1
GA21190-RA 	 7	13319059	13319128	1
GA21190-RA 	 8	13319213	13319289	1
GA21200-RA 	 1	13340070	13355046	1
GA21200-RA 	 2	13355183	13355252	1
GA21200-RA 	 3	13355444	13355525	1
GA21200-RA 	 4	13355631	13355693	1
GA21200-RA 	 5	13355865	13355927	1
GA21200-RA 	 6	13356010	13356119	1
GA21200-RA 	 7	13356246	13357260	1
GA21200-RA 	 8	13358017	13358889	1
GA21200-RA 	 9	13359033	13359171	1
GA21208-RB 	 1	 4435797	 4435856	1
GA21208-RB 	 2	 4437324	 4437383	1
GA21208-RB 	 3	 4437522	 4437586	1
GA21212-RB 	 1	 4433590	 4433745	1
GA21214-RA 	 1	19084714	19084785	1
GA21216-RA 	 1	  361386	  361491	1
GA21216-RA 	 2	  361737	  361798	1
GA21216-RA 	 3	  362054	  362113	1
GA21216-RA 	 4	  364230	  364297	1
GA21216-RA 	 5	  364459	  364528	1
GA21217-RA 	 1	19086595	19086665	1
GA21223-RB 	 1	  378697	  378770	1
GA21223-RB 	 2	  378898	  378954	1
GA21223-RB 	 3	  379362	  379428	1
GA21223-RB 	 4	  379758	  379820	1
GA21223-RB 	 5	  379896	  379954	1
GA21223-RB 	 6	  380069	  380132	1
GA21225-RA 	 1	12110797	12110925	1
GA21225-RA 	 2	12111364	12111418	1
GA21229-RC 	 1	 1841654	 1841720	1
GA21229-RC 	 2	 1843464	 1843532	1
GA21229-RC 	 3	 1843631	 1843691	1
GA21229-RC 	 4	 1843922	 1843992	1
GA21229-RC 	 5	 1844159	 1845776	1
GA21229-RC 	 6	 1846018	 1846085	1
GA21229-RC 	 7	 1846297	 1846354	1
GA21229-RC 	 8	 1846583	 1846654	1
GA21229-RC 	 9	 1848133	 1848193	1
GA21232-RA 	 1	 5374586	 5374655	1
GA21233-RB 	 1	 5376860	 5376919	1
GA21233-RB 	 2	 5377313	 5377375	1
GA21233-RB 	 3	 5377721	 5377807	1
GA21233-RB 	 4	 5378033	 5385200	1
GA21235-RC 	 1	  384606	  384666	1
GA21235-RC 	 2	  384827	  384888	1
GA21235-RC 	 3	  384977	  385040	1
GA21235-RC 	 4	  385433	  385505	1
GA21235-RC 	 5	  386257	  386317	1
GA21239-RA 	 1	12774992	12775049	1
GA21239-RA 	 2	12775194	12775246	1
GA21240-RA 	 1	 8608181	 8608233	1
GA21240-RA 	 2	 8608552	 8608612	1
GA21240-RA 	 3	 8609621	 8609693	1
GA21260-RA 	 1	12512811	12512866	1
GA21261-RA 	 1	 2341686	 2341750	1
GA21261-RA 	 2	 2342206	 2342259	1
GA21261-RA 	 3	 2342404	 2342459	1
GA21263-RA 	 1	 2324838	 2324895	1
GA21263-RA 	 2	 2325025	 2325082	1
GA21264-RA 	 1	 2325733	 2325792	1
GA21264-RA 	 2	 2325937	 2326017	1
GA21264-RA 	 3	 2327384	 2327440	1
GA21268-RA 	 1	 2109199	 2110585	1
GA21268-RA 	 2	 2110682	 2110795	1
GA21270-RA 	 1	 9801133	 9801252	1
GA21270-RA 	 2	 9801724	 9801790	1
GA21270-RA 	 3	 9802010	 9802071	1
GA21270-RA 	 4	 9802215	 9802269	1
GA21271-RA 	 1	 9819497	 9819566	1
GA21271-RA 	 2	 9819776	 9819842	1
GA21271-RA 	 3	 9819981	 9820060	1
GA21271-RA 	 4	 9821183	 9821248	1
GA21271-RA 	 5	 9821349	 9821533	1
GA21271-RA 	 6	 9821663	 9821763	1
GA21271-RA 	 7	 9821951	 9822012	1
GA21271-RA 	 8	 9822234	 9822296	1
GA21271-RA 	 9	 9822798	 9822860	1
GA21271-RA 	10	 9822965	 9823351	1
GA21272-RB 	 1	 9834492	 9834556	1
GA21272-RB 	 2	 9834643	 9834696	1
GA21272-RB 	 3	 9835911	 9835974	1
GA21272-RB 	 4	 9836173	 9836238	1
GA21273-RA 	 1	 9851026	 9851086	1
GA21273-RA 	 2	 9851332	 9851388	1
GA21273-RA 	 3	 9851850	 9851907	1
GA21273-RA 	 4	 9852095	 9852167	1
GA21273-RA 	 5	 9852361	 9852427	1
GA21273-RA 	 6	 9852565	 9852638	1
GA21273-RA 	 7	 9853029	 9853092	1
GA21273-RA 	 8	 9853372	 9853432	1
GA21273-RA 	 9	 9853586	 9853655	1
GA21275-RA 	 1	 9859977	 9860030	1
GA21275-RA 	 2	 9860133	 9860185	1
GA21275-RA 	 3	 9860313	 9860385	1
GA21275-RA 	 4	 9860619	 9860671	1
GA21275-RA 	 5	 9861024	 9861084	1
GA21276-RA 	 1	 9870532	 9870791	1
GA21276-RA 	 2	 9870895	 9870962	1
GA21276-RA 	 3	 9871176	 9871240	1
GA21276-RA 	 4	 9871836	 9872007	1
GA21276-RA 	 5	 9872169	 9872233	1
GA21276-RA 	 6	 9872339	 9873154	1
GA21277-RC 	 1	 5585665	 5585726	1
GA21277-RC 	 2	 5585902	 5585966	1
GA21277-RC 	 3	 5587397	 5587465	1
GA21277-RC 	 4	 5587900	 5588074	1
GA21277-RC 	 5	 5588168	 5588278	1
GA21277-RC 	 6	 5588384	 5588523	1
GA21277-RC 	 7	 5588631	 5588704	1
GA21277-RC 	 8	 5589220	 5590302	1
GA21277-RC 	 9	 5590438	 5590517	1
GA21277-RC 	10	 5590644	 5590705	1
GA21277-RC 	11	 5590958	 5591027	1
GA21278-RA 	 1	 5596003	 5596066	1
GA21278-RA 	 2	 5596243	 5596300	1
GA21278-RA 	 3	 5596534	 5596752	1
GA21278-RA 	 4	 5596831	 5596896	1
GA21280-RA 	 1	 5525253	 5525315	1
GA21280-RA 	 2	 5525474	 5525538	1
GA21280-RA 	 3	 5525837	 5525891	1
GA21280-RA 	 4	 5526141	 5526201	1
GA21280-RA 	 5	 5526271	 5526335	1
GA21281-RA 	 1	 5509350	 5509406	1
GA21281-RA 	 2	 5509845	 5509897	1
GA21281-RA 	 3	 5510107	 5510169	1
GA21282-RA 	 1	 5493223	 5493295	1
GA21283-RA 	 1	 5489619	 5489714	1
GA21283-RA 	 2	 5489914	 5490026	1
GA21283-RA 	 3	 5490341	 5490392	1
GA21283-RA 	 4	 5490633	 5491027	1
GA21283-RA 	 5	 5491210	 5491273	1
GA21283-RA 	 6	 5491680	 5491742	1
GA21283-RA 	 7	 5492029	 5492164	1
GA21285-RA 	 1	12399351	12399406	1
GA21285-RA 	 2	12399912	12399979	1
GA21285-RA 	 3	12400121	12400173	1
GA21285-RA 	 4	12400591	12400645	1
GA21285-RA 	 5	12401025	12401129	1
GA21286-RE 	 1	12393382	12393436	1
GA21286-RE 	 2	12393708	12393767	1
GA21286-RE 	 3	12393986	12394057	1
GA21286-RE 	 4	12394115	12394177	1
GA21287-RA 	 1	12396380	12396443	1
GA21287-RA 	 2	12398766	12398824	1
GA21288-RF 	 1	12060651	12060730	1
GA21288-RF 	 2	12061007	12061082	1
GA21288-RF 	 3	12061347	12061415	1
GA21288-RF 	 4	12061589	12061652	1
GA21288-RF 	 5	12062128	12062910	1
GA21288-RF 	 6	12063118	12063185	1
GA21288-RF 	 7	12063625	12064022	1
GA21288-RF 	 8	12064092	12065225	1
GA21288-RF 	 9	12065362	12067846	1
GA21290-RA 	 1	  459730	  459786	1
GA21290-RA 	 2	  459967	  460031	1
GA21290-RA 	 3	  460408	  460472	1
GA21290-RA 	 4	  460606	  460679	1
GA21290-RA 	 5	  460910	  460980	1
GA21292-RA 	 1	12045463	12045515	1
GA21293-RA 	 1	12001762	12003070	1
GA21293-RA 	 2	12003276	12003348	1
GA21293-RA 	 3	12003503	12003564	1
GA21293-RA 	 4	12003811	12004030	1
GA21293-RA 	 5	12004073	12004223	1
GA21293-RA 	 6	12004355	12004428	1
GA21293-RA 	 7	12005293	12005360	1
GA21293-RA 	 8	12005986	12006068	1
GA21294-RC 	 1	11976004	11976063	1
GA21294-RC 	 2	11976371	11976433	1
GA21294-RC 	 3	11976878	11976938	1
GA21294-RC 	 4	11977100	11977165	1
GA21294-RC 	 5	11977367	11979500	1
GA21294-RC 	 6	11980093	11980159	1
GA21294-RC 	 7	11982159	11982550	1
GA21302-RA 	 1	14696926	14696992	1
GA21304-RB 	 1	14693180	14693234	1
GA21304-RB 	 2	14693624	14693691	1
GA21304-RB 	 3	14693929	14694205	1
GA21304-RB 	 4	14694558	14695560	1
GA21305-RD 	 1	14692246	14692302	1
GA21305-RD 	 2	14692517	14692582	1
GA21305-RD 	 3	14692735	14692793	1
GA21308-RA 	 1	14632026	14632080	1
GA21308-RA 	 2	14632295	14632366	1
GA21308-RA 	 3	14632522	14632582	1
GA21308-RA 	 4	14634642	14634700	1
GA21308-RA 	 5	14635666	14635728	1
GA21308-RA 	 6	14635839	14635894	1
GA21308-RA 	 7	14637133	14637192	1
GA21309-RK 	 1	14622706	14622786	1
GA21309-RK 	 2	14623815	14623873	1
GA21309-RK 	 3	14624248	14624319	1
GA21309-RK 	 4	14624560	14625285	1
GA21309-RK 	 5	14625316	14626379	1
GA21312-RF 	 1	14611198	14611275	1
GA21312-RF 	 2	14611441	14611516	1
GA21312-RF 	 3	14611740	14611824	1
GA21312-RF 	 4	14612049	14612123	1
GA21312-RF 	 5	14612223	14612690	1
GA21314-RA 	 1	  376984	  377041	1
GA21317-RA 	 1	 7552425	 7552512	1
GA21321-RA 	 1	  366497	  366567	1
GA21321-RA 	 2	  366690	  367462	1
GA21321-RA 	 3	  367698	  367772	1
GA21323-RA 	 1	 8800498	 8801423	1
GA21326-RB 	 1	12385614	12385687	1
GA21326-RB 	 2	12386353	12386425	1
GA21330-RA 	 1	 7175798	 7175853	1
GA21330-RA 	 2	 7175966	 7176024	1
GA21331-RA 	 1	 7178056	 7178123	1
GA21331-RA 	 2	 7178399	 7178527	1
GA21332-RA 	 1	 7181483	 7182179	1
GA21332-RA 	 2	 7182357	 7182422	1
GA21332-RA 	 3	 7182603	 7183402	1
GA21332-RA 	 4	 7183622	 7184107	1
GA21332-RA 	 5	 7184260	 7189308	1
GA21334-RA 	 1	  358251	  358308	1
GA21338-RA 	 1	13374540	13374603	1
